Actual,FirstName,FreqInd,GameInfo,ID,LastName,Name,Name...ID,Opponent,Position,Projection,Projection_dfn,Projection_reg,Projection_reg_split,RankTargets,RollingTargetPctg,Salary,Team,TierRank,ValueWR
3.8,Paul,0.0,NYG@Pit 04:25PM ET,7852228,Perkins,Paul Perkins,Paul Perkins (7852228),PIT,RB,7.22,8.2,7.48811768408,7.7068883241,8.0,0.0448113207547,3800,NYG,5.0,0.0
0.0,John,0.0,Was@Ari 04:25PM ET,7852375,Brown,John Brown,John Brown (7852375),WAS,WR,7.17,9.4,8.10092163878,8.33003540551,4.0,0.132196162047,3800,ARI,0.0,1.0
0.0,Cameron,0.0,Car@Sea 08:30PM ET,7852254,Artis-Payne,Cameron Artis-Payne,Cameron Artis-Payne (7852254),SEA,RB,0.0,0.0,0.0,0.0,10.0,0.0025,3800,CAR,0.0,0.0
11.2,T.J.,0.0,Den@Jax 01:00PM ET,7852173,Yeldon,T.J. Yeldon,T.J. Yeldon (7852173),DEN,RB,8.1,16.0,11.9973189566,12.3069194254,5.0,0.103752759382,3700,JAX,3.0,0.0
11.7,Kenneth,0.0,Mia@Bal 01:00PM ET,7852198,Dixon,Kenneth Dixon,Kenneth Dixon (7852198),MIA,RB,10.38,12.2,10.982868393,11.3012677298,8.0,0.0377777777778,3700,BAL,4.0,0.0
5.5,Chris,0.0,Was@Ari 04:25PM ET,7852232,Thompson,Chris Thompson,Chris Thompson (7852232),ARI,RB,7.83,8.5,7.91303634118,8.14658420853,5.0,0.0951327433628,3700,WAS,5.0,0.0
1.5,Kenneth,0.0,TB@SD 04:25PM ET,7852244,Farrow,Kenneth Farrow,Kenneth Farrow (7852244),TB,RB,1.3,2.3,1.78381413219,1.83097536796,11.0,0.00740740740741,3700,SD,0.0,0.0
24.8,Tyler,0.0,Car@Sea 08:30PM ET,7852401,Lockett,Tyler Lockett,Tyler Lockett (7852401),CAR,WR,8.02,9.9,8.73637035953,8.98684872986,4.0,0.137142857143,3700,SEA,6.0,0.0
16.2,Malcolm,0.0,LA@NE 01:00PM ET,7852286,Mitchell,Malcolm Mitchell,Malcolm Mitchell (7852286),LA,WR,7.87,8.4,7.87761038879,8.11099811226,6.0,0.0683544303797,3600,NE,0.0,1.0
1.2,Kenjon,0.0,Phi@Cin 01:00PM ET,7852189,Barner,Kenjon Barner,Kenjon Barner (7852189),CIN,RB,2.69,1.8,2.12611252351,2.19577877537,11.0,0.0103359173127,3600,PHI,0.0,0.0
3.9,Adam,0.0,TB@SD 04:25PM ET,7852391,Humphries,Adam Humphries,Adam Humphries (7852391),SD,WR,7.91,11.1,9.32298465945,9.58263107737,2.0,0.160377358491,3600,TB,6.0,1.0
20.6,Cameron,1.0,TB@SD 04:25PM ET,7852486,Brate,Cameron Brate,Cameron Brate (7852486),SD,TE,9.28,11.1,9.92098177709,10.2074591678,3.0,0.143867924528,3600,TB,3.0,0.0
0.0,Knile,0.0,KC@Atl 01:00PM ET,7852140,Davis,Knile Davis,Knile Davis (7852140),ATL,RB,0.0,0.0,0.0,0.0,11.0,0.00985221674877,3500,KC,0.0,0.0
6.0,Dwayne,0.0,Det@NO 01:00PM ET,7852157,Washington,Dwayne Washington,Dwayne Washington (7852157),NO,RB,4.91,5.8,5.21055864072,5.36144401686,8.0,0.0124378109453,3500,DET,0.0,0.0
13.6,Coby,1.0,Det@NO 01:00PM ET,7852416,Fleener,Coby Fleener,Coby Fleener (7852416),DET,TE,9.67,7.3,8.08155708764,8.33981835474,4.0,0.126086956522,3500,NO,6.0,0.0
0.0,Allen,1.0,Den@Jax 01:00PM ET,7852296,Hurns,Allen Hurns,Allen Hurns (7852296),DEN,WR,0.0,0.0,0.0,0.0,2.0,0.172185430464,3500,JAX,0.0,1.0
0.0,Akeem,0.0,Hou@GB 01:00PM ET,7852185,Hunt,Akeem Hunt,Akeem Hunt (7852185),GB,RB,1.85,2.3,2.02388596774,2.08181876192,12.0,0.00497512437811,3500,HOU,0.0,0.0
9.6,Rex,0.0,Phi@Cin 01:00PM ET,7852190,Burkhead,Rex Burkhead,Rex Burkhead (7852190),PHI,RB,4.8,6.4,5.47985860712,5.63425085122,10.0,0.011961722488,3500,CIN,0.0,0.0
0.0,Torrey,0.0,SF@Chi 01:00PM ET,7852338,Smith,Torrey Smith,Torrey Smith (7852338),CHI,WR,8.4,8.2,8.0031808949,8.24506142387,3.0,0.134078212291,3500,SF,0.0,0.0
2.5,Andre,0.0,Was@Ari 04:25PM ET,7852229,Ellington,Andre Ellington,Andre Ellington (7852229),WAS,RB,2.77,2.8,2.68988928574,2.77055760914,9.0,0.0298507462687,3500,ARI,0.0,0.0
6.0,Danny,0.0,LA@NE 01:00PM ET,7852279,Amendola,Danny Amendola,Danny Amendola (7852279),LA,WR,6.06,4.1,4.81346974586,4.97083746242,7.0,0.0658227848101,3400,NE,0.0,1.0
0.0,Eddie,0.0,SF@Chi 01:00PM ET,7852336,Royal,Eddie Royal,Eddie Royal (7852336),SF,WR,0.0,10.5,5.55300083646,5.65207148018,4.0,0.109223300971,3400,CHI,6.0,1.0
0.0,Percy,0.0,Buf@Oak 04:05PM ET,7852350,Harvin,Percy Harvin,Percy Harvin (7852350),OAK,WR,0.0,0.0,0.0,0.0,14.0,0.01246105919,3400,BUF,0.0,0.0
7.5,Marquise,0.0,Buf@Oak 04:05PM ET,7852351,Goodwin,Marquise Goodwin,Marquise Goodwin (7852351),OAK,WR,9.52,11.7,10.3430547298,10.6398936165,3.0,0.140186915888,3400,BUF,6.0,1.0
0.0,Matt,1.0,Was@Ari 04:25PM ET,7852236,Jones,Matt Jones,Matt Jones (7852236),ARI,RB,0.0,0.0,0.0,0.0,8.0,0.0243362831858,3400,WAS,0.0,0.0
2.5,Russell,0.0,TB@SD 04:25PM ET,7852385,Shepard,Russell Shepard,Russell Shepard (7852385),SD,WR,6.51,4.9,5.43297793478,5.6067069841,6.0,0.0518867924528,3400,TB,0.0,1.0
1.9,Christine,1.0,Hou@GB 01:00PM ET,7852179,Michael,Christine Michael,Christine Michael (7852179),HOU,RB,2.48,1.1,1.66424867599,1.72319744142,0.0,0.0,3300,GB,0.0,0.0
2.8,Jeremy,1.0,SF@Chi 01:00PM ET,7852339,Kerley,Jeremy Kerley,Jeremy Kerley (7852339),CHI,WR,8.12,10.6,9.15021983994,9.40926138502,1.0,0.223463687151,3300,SF,6.0,1.0
5.3,Jalen,0.0,Buf@Oak 04:05PM ET,7852217,Richard,Jalen Richard,Jalen Richard (7852217),BUF,RB,5.19,6.5,5.70297708549,5.86595087368,6.0,0.0608108108108,3300,OAK,0.0,0.0
0.0,Victor,0.0,NYG@Pit 04:25PM ET,7852360,Cruz,Victor Cruz,Victor Cruz (7852360),PIT,WR,7.34,8.5,7.69915416041,7.92310554845,3.0,0.117924528302,3300,NYG,0.0,0.0
9.7,Vernon,1.0,Was@Ari 04:25PM ET,7852475,Davis,Vernon Davis,Vernon Davis (7852475),ARI,TE,11.2,11.6,11.0234793416,11.3522769131,6.0,0.0862831858407,3300,WAS,3.0,0.0
6.4,Devin,0.0,Car@Sea 08:30PM ET,7852403,Funchess,Devin Funchess,Devin Funchess (7852403),SEA,WR,6.18,5.7,5.71202061147,5.88683496527,4.0,0.115,3300,CAR,0.0,0.0
20.3,Albert,0.0,KC@Atl 01:00PM ET,7852261,Wilson,Albert Wilson,Albert Wilson (7852261),ATL,WR,7.43,10.2,8.63749592088,8.87924993655,5.0,0.105911330049,3200,KC,6.0,0.0
9.8,Brian,0.0,LA@NE 01:00PM ET,7852282,Quick,Brian Quick,Brian Quick (7852282),NE,WR,8.58,7.4,7.65866408125,7.89652160799,4.0,0.132978723404,3200,LA,0.0,1.0
7.4,Denard,0.0,Den@Jax 01:00PM ET,7852169,Robinson,Denard Robinson,Denard Robinson (7852169),DEN,RB,6.89,4.6,5.44018858168,5.61852920881,13.0,0.00662251655629,3200,JAX,0.0,0.0
2.0,Shaun,1.0,SF@Chi 01:00PM ET,7852201,Draughn,Shaun Draughn,Shaun Draughn (7852201),CHI,RB,4.36,3.5,3.75411519337,3.87252782248,7.0,0.0642458100559,3200,SF,0.0,0.0
2.9,Deonte,0.0,SF@Chi 01:00PM ET,7852337,Thompson,Deonte Thompson,Deonte Thompson (7852337),SF,WR,4.8,5.1,4.79234421785,4.93447057272,10.0,0.0339805825243,3200,CHI,0.0,0.0
0.0,Quinton,0.0,SF@Chi 01:00PM ET,7852345,Patton,Quinton Patton,Quinton Patton (7852345),CHI,WR,7.94,10.3,8.91299370882,9.16567942678,2.0,0.156424581006,3200,SF,6.0,1.0
0.0,Sammie,1.0,NYG@Pit 04:25PM ET,7852367,Coates,Sammie Coates,Sammie Coates (7852367),NYG,WR,7.18,3.9,5.19657185739,5.37398732391,4.0,0.0988505747126,3200,PIT,0.0,1.0
0.0,Chris,0.0,KC@Atl 01:00PM ET,7852263,Conley,Chris Conley,Chris Conley (7852263),ATL,WR,7.77,11.3,9.36764690945,9.62643853602,2.0,0.14039408867,3100,KC,6.0,0.0
13.9,Breshad,0.0,Mia@Bal 01:00PM ET,7852334,Perriman,Breshad Perriman,Breshad Perriman (7852334),MIA,WR,6.73,6.1,6.16363533603,6.35299536799,4.0,0.1,3100,BAL,0.0,0.0
0.0,Leonte,0.0,Mia@Bal 01:00PM ET,7852335,Carroo,Leonte Carroo,Leonte Carroo (7852335),BAL,WR,7.55,1.0,3.82438878327,3.98168820264,12.0,0.0120481927711,3100,MIA,0.0,0.0
29.0,Dennis,1.0,Mia@Bal 01:00PM ET,7852447,Pitta,Dennis Pitta,Dennis Pitta (7852447),MIA,TE,10.24,8.0,8.70055886388,8.97658809201,2.0,0.171111111111,3100,BAL,5.0,0.0
0.0,Anthony,0.0,KC@Atl 01:00PM ET,7852138,Sherman,Anthony Sherman,Anthony Sherman (7852138),ATL,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,KC,0.0,0.0
0.0,Patrick,0.0,KC@Atl 01:00PM ET,7852139,DiMarco,Patrick DiMarco,Patrick DiMarco (7852139),KC,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,ATL,0.0,0.0
0.0,Terron,0.0,KC@Atl 01:00PM ET,7852142,Ward,Terron Ward,Terron Ward (7852142),KC,RB,0.0,0.0,0.0,0.0,12.0,0.00519480519481,3000,ATL,0.0,0.0
0.0,Eric,0.0,KC@Atl 01:00PM ET,7852256,Weems,Eric Weems,Eric Weems (7852256),KC,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,ATL,0.0,0.0
9.8,Aldrick,0.0,KC@Atl 01:00PM ET,7852258,Robinson,Aldrick Robinson,Aldrick Robinson (7852258),KC,WR,0.0,1.3,0.687514389276,0.699780278499,9.0,0.0415584415584,3000,ATL,0.0,0.0
1.5,Justin,0.0,KC@Atl 01:00PM ET,7852262,Hardy,Justin Hardy,Justin Hardy (7852262),KC,WR,5.06,4.6,4.64140411067,4.78390482527,8.0,0.0441558441558,3000,ATL,0.0,0.0
2.3,De'Anthony,0.0,KC@Atl 01:00PM ET,7852264,Thomas,De'Anthony Thomas,De'Anthony Thomas (7852264),ATL,WR,2.42,1.3,1.7438304657,1.80349121192,9.0,0.0147783251232,3000,KC,0.0,0.0
0.0,Demarcus,0.0,KC@Atl 01:00PM ET,7852265,Robinson,Demarcus Robinson,Demarcus Robinson (7852265),ATL,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,KC,0.0,0.0
0.0,Justin,0.0,Det@NO 01:00PM ET,7852147,Forsett,Justin Forsett,Justin Forsett (7852147),NO,RB,0.0,0.0,0.0,0.0,10.0,0.00746268656716,3000,DET,0.0,0.0
8.5,John,0.0,Det@NO 01:00PM ET,7852148,Kuhn,John Kuhn,John Kuhn (7852148),DET,RB,0.0,2.2,1.16348588954,1.18424354823,0.0,0.0,3000,NO,0.0,0.0
10.3,Travaris,0.0,Det@NO 01:00PM ET,7852149,Cadet,Travaris Cadet,Travaris Cadet (7852149),DET,RB,0.0,1.2,0.634628667024,0.645951026307,6.0,0.0760869565217,3000,NO,0.0,0.0
0.0,Marcus,0.0,Det@NO 01:00PM ET,7852152,Murphy,Marcus Murphy,Marcus Murphy (7852152),DET,RB,0.0,0.0,0.0,0.0,13.0,0.00217391304348,3000,NO,0.0,0.0
0.0,Michael,0.0,Det@NO 01:00PM ET,7852153,Burton,Michael Burton,Michael Burton (7852153),NO,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,DET,0.0,0.0
4.0,Zach,0.0,Det@NO 01:00PM ET,7852154,Zenner,Zach Zenner,Zach Zenner (7852154),NO,RB,0.0,1.9,1.00482872279,1.02275579165,0.0,0.0,3000,DET,0.0,0.0
0.0,Daniel,0.0,Det@NO 01:00PM ET,7852156,Lasco,Daniel Lasco,Daniel Lasco (7852156),DET,RB,0.0,0.0,0.0,0.0,12.0,0.00869565217391,3000,NO,0.0,0.0
7.5,Andre,0.0,Det@NO 01:00PM ET,7852269,Roberts,Andre Roberts,Andre Roberts (7852269),NO,WR,2.74,6.0,4.36913757041,4.47941131235,6.0,0.0348258706468,3000,DET,0.0,0.0
0.0,Brandon,0.0,Det@NO 01:00PM ET,7852272,Coleman,Brandon Coleman,Brandon Coleman (7852272),DET,WR,6.31,1.3,3.44179308442,3.57763812556,7.0,0.054347826087,3000,NO,0.0,0.0
0.0,Tommylee,0.0,Det@NO 01:00PM ET,7852275,Lewis,Tommylee Lewis,Tommylee Lewis (7852275),DET,WR,0.0,0.0,0.0,0.0,11.0,0.0239130434783,3000,NO,0.0,0.0
0.0,Jake,0.0,Det@NO 01:00PM ET,7852277,Lampman,Jake Lampman,Jake Lampman (7852277),DET,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,NO,0.0,0.0
0.0,Chase,0.0,LA@NE 01:00PM ET,7852158,Reynolds,Chase Reynolds,Chase Reynolds (7852158),NE,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,LA,0.0,0.0
0.0,James,0.0,LA@NE 01:00PM ET,7852159,Develin,James Develin,James Develin (7852159),LA,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,NE,0.0,0.0
0.0,Brandon,0.0,LA@NE 01:00PM ET,7852161,Bolden,Brandon Bolden,Brandon Bolden (7852161),LA,RB,0.0,0.0,0.0,0.0,10.0,0.0101265822785,3000,NE,0.0,0.0
0.0,Malcolm,0.0,LA@NE 01:00PM ET,7852165,Brown,Malcolm Brown,Malcolm Brown (7852165),NE,RB,0.0,0.0,0.0,0.0,10.0,0.00531914893617,3000,LA,0.0,0.0
0.0,D.J.,0.0,LA@NE 01:00PM ET,7852166,Foster,D.J. Foster,D.J. Foster (7852166),LA,RB,0.0,0.0,0.0,0.0,11.0,0.00506329113924,3000,NE,0.0,0.0
0.0,Matthew,0.0,LA@NE 01:00PM ET,7852278,Slater,Matthew Slater,Matthew Slater (7852278),LA,WR,0.0,0.0,0.0,0.0,13.0,0.00253164556962,3000,NE,0.0,0.0
0.0,Bradley,0.0,LA@NE 01:00PM ET,7852285,Marquez,Bradley Marquez,Bradley Marquez (7852285),NE,WR,1.43,2.6,1.99921555099,2.05175338129,8.0,0.0159574468085,3000,LA,0.0,0.0
1.8,Pharoh,0.0,LA@NE 01:00PM ET,7852287,Cooper,Pharoh Cooper,Pharoh Cooper (7852287),NE,WR,0.0,7.5,3.9664291689,4.03719391442,9.0,0.00797872340426,3000,LA,0.0,0.0
0.0,Mike,0.0,LA@NE 01:00PM ET,7852288,Thomas,Mike Thomas,Mike Thomas (7852288),NE,WR,0.0,2.8,1.48080022305,1.50721906138,10.0,0.00531914893617,3000,LA,0.0,0.0
0.5,Juwan,0.0,Den@Jax 01:00PM ET,7852170,Thompson,Juwan Thompson,Juwan Thompson (7852170),JAX,RB,0.0,1.2,0.634628667024,0.645951026307,0.0,0.0,3000,DEN,0.0,0.0
0.2,Corey,0.0,Den@Jax 01:00PM ET,7852171,Grant,Corey Grant,Corey Grant (7852171),DEN,RB,0.0,0.0,0.0,0.0,14.0,0.00220750551876,3000,JAX,0.0,0.0
0.0,Andy,0.0,Den@Jax 01:00PM ET,7852174,Janovich,Andy Janovich,Andy Janovich (7852174),JAX,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,DEN,0.0,0.0
0.0,Jordan,0.0,Den@Jax 01:00PM ET,7852289,Norwood,Jordan Norwood,Jordan Norwood (7852289),JAX,WR,3.76,2.0,2.69893281172,2.79144170073,3.0,0.0809399477807,3000,DEN,0.0,0.0
6.1,Bryan,0.0,Den@Jax 01:00PM ET,7852291,Walters,Bryan Walters,Bryan Walters (7852291),DEN,WR,0.0,7.9,4.17797205791,4.25251092319,12.0,0.00883002207506,3000,JAX,0.0,0.0
0.0,Arrelious,0.0,Den@Jax 01:00PM ET,7852293,Benn,Arrelious Benn,Arrelious Benn (7852293),DEN,WR,0.0,3.6,1.90388600107,1.93785307892,9.0,0.0198675496689,3000,JAX,0.0,0.0
0.0,Bennie,0.0,Den@Jax 01:00PM ET,7852294,Fowler,Bennie Fowler,Bennie Fowler (7852294),JAX,WR,0.0,0.0,0.0,0.0,7.0,0.0469973890339,3000,DEN,0.0,0.0
0.0,Marlon,0.0,Den@Jax 01:00PM ET,7852295,Brown,Marlon Brown,Marlon Brown (7852295),JAX,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,DEN,0.0,0.0
0.0,Jordan,0.0,Den@Jax 01:00PM ET,7852297,Taylor,Jordan Taylor,Jordan Taylor (7852297),JAX,WR,0.0,3.2,1.69234311206,1.72253607015,8.0,0.0391644908616,3000,DEN,0.0,0.0
0.0,Rashad,0.0,Den@Jax 01:00PM ET,7852299,Greene,Rashad Greene,Rashad Greene Sr. (7852299),DEN,WR,0.0,0.0,0.0,0.0,10.0,0.0154525386313,3000,JAX,0.0,0.0
2.0,Cody,0.0,Den@Jax 01:00PM ET,7852300,Latimer,Cody Latimer,Cody Latimer (7852300),JAX,WR,0.0,0.0,0.0,0.0,11.0,0.0130548302872,3000,DEN,0.0,0.0
6.8,Jonathan,0.0,Hou@GB 01:00PM ET,7852177,Grimes,Jonathan Grimes,Jonathan Grimes (7852177),GB,RB,0.0,0.0,0.0,0.0,9.0,0.0174129353234,3000,HOU,0.0,0.0
0.0,Jay,0.0,Hou@GB 01:00PM ET,7852181,Prosch,Jay Prosch,Jay Prosch (7852181),GB,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,HOU,0.0,0.0
0.0,Tyler,0.0,Hou@GB 01:00PM ET,7852182,Ervin,Tyler Ervin,Tyler Ervin (7852182),GB,RB,0.0,0.0,0.0,0.0,10.0,0.0124378109453,3000,HOU,0.0,0.0
8.8,Aaron,0.0,Hou@GB 01:00PM ET,7852183,Ripkowski,Aaron Ripkowski,Aaron Ripkowski (7852183),HOU,RB,0.0,1.8,0.951943000535,0.96892653946,0.0,0.0,3000,GB,0.0,0.0
0.0,Joe,0.0,Hou@GB 01:00PM ET,7852184,Kerridge,Joe Kerridge,Joe Kerridge (7852184),HOU,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,GB,0.0,0.0
0.0,Keith,0.0,Hou@GB 01:00PM ET,7852304,Mumphery,Keith Mumphery,Keith Mumphery (7852304),GB,WR,0.0,0.0,0.0,0.0,12.0,0.00497512437811,3000,HOU,0.0,0.0
0.0,Braxton,0.0,Hou@GB 01:00PM ET,7852306,Miller,Braxton Miller,Braxton Miller (7852306),GB,WR,4.46,5.2,4.6968218963,4.83323299956,6.0,0.0646766169154,3000,HOU,0.0,0.0
0.0,Trevor,0.0,Hou@GB 01:00PM ET,7852309,Davis,Trevor Davis,Trevor Davis (7852309),HOU,WR,0.0,0.0,0.0,0.0,9.0,0.0170212765957,3000,GB,0.0,0.0
0.0,Jaelen,0.0,Hou@GB 01:00PM ET,7852310,Strong,Jaelen Strong,Jaelen Strong (7852310),GB,WR,0.0,0.0,0.0,0.0,7.0,0.0597014925373,3000,HOU,0.0,0.0
1.9,Jeff,0.0,Hou@GB 01:00PM ET,7852312,Janis,Jeff Janis,Jeff Janis (7852312),HOU,WR,3.57,1.2,2.19291312688,2.27415269255,8.0,0.0382978723404,3000,GB,0.0,0.0
0.0,Geronimo,0.0,Hou@GB 01:00PM ET,7852313,Allison,Geronimo Allison,Geronimo Allison (7852313),HOU,WR,0.0,0.0,0.0,0.0,9.0,0.0170212765957,3000,GB,0.0,0.0
0.0,Cedric,0.0,Phi@Cin 01:00PM ET,7852187,Peerman,Cedric Peerman,Cedric Peerman (7852187),PHI,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,CIN,0.0,0.0
4.0,James,0.0,Phi@Cin 01:00PM ET,7852316,Wright,James Wright,James Wright (7852316),PHI,WR,6.42,7.4,6.7158365089,6.91139118808,8.0,0.0406698564593,3000,CIN,0.0,0.0
14.0,Paul,0.0,Phi@Cin 01:00PM ET,7852318,Turner,Paul Turner,Paul Turner (7852318),CIN,WR,3.46,4.5,3.89012759408,4.00034933611,0.0,0.0,3000,PHI,0.0,0.0
2.6,Alex,0.0,Phi@Cin 01:00PM ET,7852319,Erickson,Alex Erickson,Alex Erickson (7852319),PHI,WR,2.33,1.2,1.65166026127,1.7086148589,11.0,0.00956937799043,3000,CIN,0.0,0.0
6.9,Dorial,0.0,Phi@Cin 01:00PM ET,7852320,Green-Beckham,Dorial Green-Beckham,Dorial Green-Beckham (7852320),CIN,WR,11.2,13.9,12.2398509533,12.5903497135,4.0,0.142118863049,3000,PHI,5.0,0.0
0.0,Bryce,0.0,Phi@Cin 01:00PM ET,7852321,Treggs,Bryce Treggs,Bryce Treggs (7852321),CIN,WR,6.77,4.4,5.2820378276,5.45614123665,10.0,0.0206718346253,3000,PHI,0.0,0.0
6.7,Nelson,0.0,Phi@Cin 01:00PM ET,7852322,Agholor,Nelson Agholor,Nelson Agholor (7852322),CIN,WR,7.51,8.2,7.61470101556,7.83915120456,5.0,0.136950904393,3000,PHI,0.0,0.0
7.8,Cody,0.0,Phi@Cin 01:00PM ET,7852323,Core,Cody Core,Cody Core (7852323),PHI,WR,0.0,0.0,0.0,0.0,13.0,0.00239234449761,3000,CIN,0.0,0.0
1.6,Kyle,0.0,Mia@Bal 01:00PM ET,7852193,Juszczyk,Kyle Juszczyk,Kyle Juszczyk (7852193),MIA,RB,0.0,3.8,2.00965744557,2.0455115833,0.0,0.0,3000,BAL,0.0,0.0
0.0,Javorius,0.0,Mia@Bal 01:00PM ET,7852196,Allen,Javorius Allen,Javorius Allen (7852196),MIA,RB,0.0,1.0,0.52885722252,0.538292521922,12.0,0.0133333333333,3000,BAL,0.0,0.0
1.5,Kenyan,0.0,Mia@Bal 01:00PM ET,7852199,Drake,Kenyan Drake,Kenyan Drake (7852199),BAL,RB,0.0,1.4,0.740400111527,0.753609530691,11.0,0.0240963855422,3000,MIA,0.0,0.0
0.0,Lorenzo,0.0,Mia@Bal 01:00PM ET,7852200,Taliaferro,Lorenzo Taliaferro,Lorenzo Taliaferro (7852200),MIA,RB,0.0,0.0,0.0,0.0,13.0,0.00666666666667,3000,BAL,0.0,0.0
0.0,Devin,0.0,Mia@Bal 01:00PM ET,7852326,Hester,Devin Hester,Devin Hester (7852326),MIA,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,BAL,0.0,0.0
7.1,Kamar,0.0,Mia@Bal 01:00PM ET,7852328,Aiken,Kamar Aiken,Kamar Aiken (7852328),MIA,WR,3.79,5.0,4.29859930667,4.42000163344,5.0,0.0888888888889,3000,BAL,0.0,0.0
0.0,Jakeem,0.0,Mia@Bal 01:00PM ET,7852332,Grant,Jakeem Grant,Jakeem Grant (7852332),BAL,WR,0.0,0.0,0.0,0.0,13.0,0.00301204819277,3000,MIA,0.0,0.0
0.7,Chris,0.0,Mia@Bal 01:00PM ET,7852333,Moore,Chris Moore,Chris Moore (7852333),MIA,WR,0.0,0.0,0.0,0.0,9.0,0.0311111111111,3000,BAL,0.0,0.0
0.8,Ka'Deem,0.0,SF@Chi 01:00PM ET,7852205,Carey,Ka'Deem Carey,Ka'Deem Carey (7852205),SF,RB,0.0,3.1,1.63945738981,1.66870681796,12.0,0.0145631067961,3000,CHI,0.0,0.0
0.0,Paul,0.0,SF@Chi 01:00PM ET,7852206,Lasike,Paul Lasike,Paul Lasike (7852206),SF,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,CHI,0.0,0.0
0.0,Mike,0.0,SF@Chi 01:00PM ET,7852207,Davis,Mike Davis,Mike Davis (7852207),CHI,RB,0.0,0.0,0.0,0.0,13.0,0.0139664804469,3000,SF,0.0,0.0
0.0,Rod,0.0,SF@Chi 01:00PM ET,7852341,Streater,Rod Streater,Rod Streater (7852341),CHI,WR,5.74,3.0,4.09204864222,4.23277044091,8.0,0.0418994413408,3000,SF,0.0,0.0
0.0,Joshua,0.0,SF@Chi 01:00PM ET,7852342,Bellamy,Joshua Bellamy,Joshua Bellamy (7852342),SF,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,CHI,0.0,0.0
1.6,Chris,0.0,SF@Chi 01:00PM ET,7852346,Harper,Chris Harper,Chris Harper (7852346),CHI,WR,0.0,0.0,0.0,0.0,10.0,0.0223463687151,3000,SF,0.0,0.0
0.0,Aaron,0.0,SF@Chi 01:00PM ET,7852347,Burbridge,Aaron Burbridge,Aaron Burbridge (7852347),CHI,WR,0.0,1.7,0.899057278283,0.915097287268,10.0,0.0223463687151,3000,SF,0.0,0.0
0.3,Reggie,0.0,Buf@Oak 04:05PM ET,7852209,Bush,Reggie Bush,Reggie Bush (7852209),OAK,RB,0.0,0.0,0.0,0.0,8.0,0.0373831775701,3000,BUF,0.0,0.0
0.0,Jerome,0.0,Buf@Oak 04:05PM ET,7852210,Felton,Jerome Felton,Jerome Felton (7852210),OAK,RB,0.0,0.0,0.0,0.0,12.0,0.018691588785,3000,BUF,0.0,0.0
2.1,Taiwan,0.0,Buf@Oak 04:05PM ET,7852211,Jones,Taiwan Jones,Taiwan Jones (7852211),BUF,RB,0.0,2.4,1.26925733405,1.29190205261,12.0,0.00675675675676,3000,OAK,0.0,0.0
0.0,Jamize,0.0,Buf@Oak 04:05PM ET,7852215,Olawale,Jamize Olawale,Jamize Olawale (7852215),BUF,RB,0.0,2.3,1.2163716118,1.23807280042,0.0,0.0,3000,OAK,0.0,0.0
0.0,Jonathan,0.0,Buf@Oak 04:05PM ET,7852218,Williams,Jonathan Williams,Jonathan Williams (7852218),OAK,RB,0.0,0.0,0.0,0.0,15.0,0.00623052959502,3000,BUF,0.0,0.0
2.3,Brandon,0.0,Buf@Oak 04:05PM ET,7852348,Tate,Brandon Tate,Brandon Tate (7852348),OAK,WR,3.54,0.0,1.54518963246,1.6145192993,10.0,0.0280373831776,3000,BUF,0.0,0.0
3.2,Justin,0.0,Buf@Oak 04:05PM ET,7852352,Hunter,Justin Hunter,Justin Hunter (7852352),OAK,WR,7.18,6.0,6.30717202468,6.50440161995,6.0,0.0498442367601,3000,BUF,0.0,0.0
0.0,Walt,0.0,Buf@Oak 04:05PM ET,7852353,Powell,Walt Powell,Walt Powell (7852353),OAK,WR,0.0,0.0,0.0,0.0,5.0,0.0841121495327,3000,BUF,0.0,0.0
0.0,Andre,0.0,Buf@Oak 04:05PM ET,7852355,Holmes,Andre Holmes,Andre Holmes (7852355),BUF,WR,4.64,4.3,4.2994193604,4.43086393149,8.0,0.036036036036,3000,OAK,0.0,0.0
5.8,Seth,0.0,Buf@Oak 04:05PM ET,7852358,Roberts,Seth Roberts,Seth Roberts (7852358),BUF,WR,8.63,6.7,7.31028873781,7.54252078755,3.0,0.130630630631,3000,OAK,0.0,0.0
