id,last_name,first_name,team,position,opponent,games,pa,ab,singles,doubles,triples,home_runs,walks,strikeouts,sb,cs,runs,rbi,hbp,sac_flies,gidp,errors,outs,matchup,odds,weather,injury,bvp, price_fanduel,price_yahoo,price_draftkings,price_draftday,price_starstreet,price_fantasyfeud,price_fanthrowdown,price_starfantasyleagues,price_fantasyaces, positions_fanduel,positions_yahoo,positions_draftkings,positions_draftday,positions_starstreet,positions_fantasyfeud,positions_fanthrowdown,positions_starfantasyleagues,positions_fantasyaces,price_victiv,positions_victiv
5963,Nunez,Eduardo,SF,3B/OF,@ COL,1.00,0.98,0.93,0.21,0.06,0.01,0.03,0.04,0.12,0.07,0.02,0.14,0.15,0.00,0.01,0.00,0.00,0.62,@COL (Senzatela R) R Not Starting ,+1.5 (-175) (o/u 11.5) (+108),74 N LR 5-6 0% H30%outdoor,Questionable,,4300,23,4900,0,0,0,0,0,0,3B,3B,3B;OF,,,,,,,0,
6070,Franklin,Nick,MIL,OF,SD,1.00,1.10,0.99,0.15,0.05,0.01,0.04,0.11,0.30,0.03,0.01,0.15,0.18,0.00,0.01,0.00,0.00,0.78,SD (Diaz R) S Not Starting ,-1.5 (+130) (o/u 10.0) (-150),72 N RL 5-9 75% H72% retractable,,,2000,7,3400,0,0,0,0,0,0,1B,2B,OF,,,,,,,0,
7697,Bandy,Jett,MIL,C,SD,1.00,1.10,1.02,0.15,0.05,0.00,0.06,0.08,0.25,0.01,0.00,0.16,0.19,0.00,0.01,0.00,0.00,0.79,SD (Diaz R) R Not Starting ,-1.5 (+130) (o/u 10.0) (-150),72 N RL 5-9 75% H72% retractable,,,2400,7,2700,0,0,0,0,0,0,C,C,C,,,,,,,0,
9260,Murphy,Tom,COL,C,SF,1.00,0.97,0.91,0.14,0.06,0.00,0.06,0.05,0.26,0.00,0.00,0.17,0.17,0.00,0.01,0.00,0.00,0.65,SF (Samardzija R) R Not Starting ,-1.5 (+155) (o/u 11.5) (-118),74 N LR 5-6 0% H30%outdoor,,,2900,12,3300,0,0,0,0,0,0,C,C,C,,,,,,,0,
4135,Reynolds,Mark,COL,1B,SF,1.00,0.97,0.86,0.15,0.04,0.00,0.05,0.10,0.25,0.00,0.00,0.16,0.16,0.00,0.01,0.00,0.00,0.61,SF (Samardzija R) R Not Starting ,-1.5 (+155) (o/u 11.5) (-118),74 N LR 5-6 0% H30%outdoor,,5ab .400/.625/.400 0sb 0hr,3900,21,5100,0,0,0,0,0,0,1B,1B,1B,,,,,,,0,
2560,Kemp,Matt,ATL,OF,MIA,1.00,1.08,1.00,0.17,0.06,0.00,0.05,0.07,0.26,0.01,0.00,0.13,0.16,0.00,0.01,0.00,0.00,0.74,MIA (Straily R) R Not Starting ,-1.5 (+180) (o/u 9.0) (-108),75 N LR 1-4 15% H80%outdoor,,1ab 1.000/1.000/1.000 0sb 0hr,3200,17,4400,0,0,0,0,0,0,OF,OF,OF,,,,,,,0,
8719,Gallo,Joey,TEX,3B,SEA,1.00,1.06,0.92,0.09,0.04,0.01,0.06,0.13,0.42,0.01,0.00,0.15,0.14,0.00,0.01,0.00,0.00,0.74,SEA (Paxton L) L Not Starting ,+1.5 (-155) (o/u 10.0) (+104),81 I RF 8-12 5% H70%outdoor,,,3800,13,4100,0,0,0,0,0,0,1B,3B,3B,,,,,,,0,
5840,Brantley,Michael,CLE,OF,@ MIN,1.00,0.96,0.87,0.19,0.07,0.00,0.03,0.09,0.11,0.03,0.01,0.13,0.13,0.00,0.01,0.00,0.00,0.57,@MIN (Turley L) L Not Starting ,-1.5 (+105) (o/u 9.5) (-150),69 O LF 3-3 15% H63%outdoor,,,3600,12,4000,0,0,0,0,0,0,OF,OF,OF,,,,,,,0,
5684,Rasmus,Colby,TB,OF,@ DET,1.00,1.08,0.98,0.12,0.04,0.00,0.06,0.10,0.35,0.01,0.00,0.14,0.14,0.00,0.01,0.00,0.00,0.77,@DET (Norris L) L Not Starting ,+1.5 (-170) (o/u 10.0) (+118),72 I RF 4-6 24% H76%outdoor,,,3400,16,3400,0,0,0,0,0,0,OF,OF,OF,,,,,,,0,
1943,Gutierrez,Franklin,LAD,OF,@ CIN,1.00,1.03,0.95,0.15,0.05,0.00,0.05,0.07,0.29,0.01,0.00,0.14,0.15,0.00,0.01,0.00,0.00,0.71,@CIN (Adleman R) R Not Starting ,-1.5 (-115) (o/u 9.5) (-160),73 N RL 1-2 6% H86%outdoor,,,2300,7,3800,0,0,0,0,0,0,OF,OF,OF,,,,,,,0,
