id,last_name,first_name,team,position,opponent,games,innings,singles,doubles,triples,home_runs,walks,strikeouts,runs,earned_runs,opp_ba,cg,qs,wins,losses,saves,blown_saves,holds,hbp,outs,odds,weather,injury, price_fanduel,price_yahoo,price_draftkings,price_draftday,price_starstreet,price_fantasyfeud,price_fanthrowdown,price_starfantasyleagues,price_fantasyaces, positions_fanduel,positions_yahoo,positions_draftkings,positions_draftday,positions_starstreet,positions_fantasyfeud,positions_fanthrowdown,positions_starfantasyleagues,positions_fantasyaces,price_victiv,positions_victiv
6043,Kimbrel,Craig,BOS,RP,@ MIL,1.00,0.35,0.06,0.08,0.01,0.04,0.16,0.65,0.09,0.09,0.16,0.000,0.000,0.01,0.01,0.12,0.01,0.00,0.000,1.06,+1.5 (-187) (o/u 9.5) (+105),47 N RL 6-10 54% H88% retractable,,5500,0,4000,0,0,0,0,0,0,P,P,RP,P,,,,,,0,
5944,Jansen,Kenley,LAD,RP,PIT,1.00,0.35,0.11,0.08,0.01,0.02,0.07,0.54,0.06,0.06,0.18,0.000,0.000,0.02,0.01,0.21,0.02,0.00,0.000,1.06,-1.5 (+108) (o/u 7.5) (-216),61 O CF 0-3 7% H80%outdoor,,5500,0,4200,0,0,0,0,0,0,P,P,RP,P,,,,,,0,
9502,Diaz,Edwin,SEA,RP,@ PHI,1.00,0.35,0.17,0.08,0.02,0.04,0.10,0.55,0.10,0.09,0.25,0.000,0.000,0.01,0.01,0.16,0.02,0.00,0.000,1.06,-1.5 (+138) (o/u 9.0) (-119),63 N RL 5-6 4% H42%outdoor,,5500,0,4100,0,0,0,0,0,0,P,P,RP,P,,,,,,0,
3289,Miller,Andrew,CLE,RP,@ TOR,1.00,0.36,0.10,0.08,0.01,0.03,0.10,0.50,0.10,0.09,0.17,0.000,0.000,0.02,0.01,0.00,0.00,0.00,0.000,1.07,-1.5 (+104) (o/u 7.5) (-156),44 N RL 5-6 3% H61% retractable,,5500,0,4300,0,0,0,0,0,0,P,P,RP,P,,,,,,0,
10357,Barraclough,Kyle,MIA,RP,STL,1.00,0.36,0.13,0.09,0.02,0.01,0.18,0.53,0.10,0.09,0.19,0.000,0.000,0.01,0.01,0.00,0.00,0.00,0.000,1.07,-1.5 (+175) (o/u 9.0) (-116),74 O LF 3-3 4% H78% retractable,,5500,0,4100,0,0,0,0,0,0,P,P,RP,P,,,,,,0,
7548,Herrera,Kelvin,KC,RP,@ TB,1.00,0.36,0.13,0.08,0.02,0.03,0.10,0.45,0.12,0.11,0.20,0.000,0.000,0.01,0.01,0.11,0.01,0.00,0.000,1.07,+1.5 (-134) (o/u 7.5) (+159),,,5500,0,4300,0,0,0,0,0,0,P,P,RP,P,,,,,,0,
4703,Soria,Joakim,KC,RP,@ TB,1.00,0.36,0.14,0.08,0.02,0.04,0.12,0.45,0.14,0.13,0.21,0.000,0.000,0.01,0.01,0.00,0.00,0.00,0.000,1.07,+1.5 (-134) (o/u 7.5) (+159),,,5500,0,4300,0,0,0,0,0,0,P,P,RP,P,,,,,,0,
7715,Ramos,AJ,MIA,RP,STL,1.00,0.36,0.15,0.09,0.02,0.02,0.16,0.43,0.12,0.11,0.21,0.000,0.000,0.01,0.01,0.16,0.02,0.00,0.000,1.07,-1.5 (+175) (o/u 9.0) (-116),74 O LF 3-3 4% H78% retractable,,5500,0,4100,0,0,0,0,0,0,P,P,RP,P,,,,,,0,
6334,Baez,Pedro,LAD,RP,PIT,1.00,0.35,0.14,0.08,0.01,0.03,0.10,0.39,0.12,0.11,0.21,0.000,0.000,0.02,0.01,0.00,0.00,0.00,0.000,1.06,-1.5 (+108) (o/u 7.5) (-216),61 O CF 0-3 7% H80%outdoor,,5500,0,4200,0,0,0,0,0,0,P,P,RP,P,,,,,,0,
7651,Colome,Alex,TB,RP,KC,1.00,0.35,0.17,0.07,0.01,0.03,0.08,0.36,0.13,0.12,0.20,0.000,0.000,0.02,0.01,0.23,0.02,0.00,0.000,1.06,-1.5 (+124) (o/u 7.5) (-173),,,5500,0,4100,0,0,0,0,0,0,P,P,RP,P,,,,,,0,
1900,Grilli,Jason,TOR,RP,CLE,1.00,0.36,0.16,0.09,0.01,0.04,0.15,0.43,0.16,0.15,0.21,0.000,0.000,0.01,0.01,0.00,0.00,0.00,0.000,1.07,+1.5 (-113) (o/u 7.5) (+144),44 N RL 5-6 3% H61% retractable,,5500,0,4200,0,0,0,0,0,0,P,P,RP,P,,,,,,0,
5729,Uehara,Koji,CHC,RP,@ COL,1.00,0.36,0.17,0.09,0.02,0.05,0.07,0.38,0.16,0.15,0.26,0.000,0.000,0.02,0.01,0.00,0.00,0.00,0.000,1.07,-1.5 (+131) (o/u 10.0) (-125),50 I CF 11-12 81% H89%outdoor,,5500,0,4100,0,0,0,0,0,0,P,P,RP,P,,,,,,0,
4233,Rodney,Fernando,ARI,RP,DET,1.00,0.35,0.23,0.08,0.02,0.03,0.14,0.41,0.14,0.13,0.28,0.000,0.000,0.01,0.01,0.14,0.01,0.00,0.000,1.06,-1.5 (+142) (o/u 10.5) (-137),68 O CF 3-5 1% H44% retractable,,5500,0,4000,0,0,0,0,0,0,P,P,RP,P,,,,,,0,
9360,Knebel,Corey,MIL,RP,BOS,1.00,0.35,0.21,0.08,0.01,0.03,0.13,0.40,0.14,0.13,0.26,0.000,0.000,0.01,0.01,0.00,0.00,0.00,0.000,1.06,-1.5 (+172) (o/u 9.5) (-114),47 N RL 6-10 54% H88% retractable,,5500,0,4000,0,0,0,0,0,0,P,P,RP,P,,,,,,0,
8094,Neris,Hector,PHI,RP,SEA,1.00,0.36,0.17,0.07,0.01,0.04,0.10,0.37,0.15,0.14,0.22,0.000,0.000,0.01,0.01,0.08,0.01,0.00,0.000,1.07,+1.5 (-150) (o/u 9.0) (+110),63 N RL 5-6 4% H42%outdoor,,5500,0,4100,0,0,0,0,0,0,P,P,RP,P,,,,,,0,
