"id","last_name","first_name","team","position","opponent","games","innings","singles","doubles","triples","home_runs","walks","strikeouts","runs","earned_runs","opp_ba","cg","qs","wins","losses","saves","blown_saves","holds","hbp","outs","odds","weather","injury","price_fanduel","price_yahoo","price_draftkings","price_draftday","price_starstreet","price_fantasyfeud","price_fanthrowdown","price_starfantasyleagues","price_fantasyaces","positions_fanduel","positions_yahoo","positions_draftkings","positions_draftday","positions_starstreet","positions_fantasyfeud","positions_fanthrowdown","positions_starfantasyleagues","positions_fantasyaces","price_victiv","positions_victiv"
8417,"Wood","Alex","LAD","SP","CHW",1,5.6,3.16,1.21,0.1,0.41,1.11,6.48,1.76,1.62,0.25,0.04,0.745,0.49,0.57,0,0,0,0,16.8,"-1.5 (-160) (o/u 8.5) (-360)","67 O RF 2-7 8% H74%outdoor","Questionable",9600,53,9600,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
5853,"Bumgarner","Madison","SF","SP","@ MIA",1,6.3,3.34,1.39,0.19,0.59,1.39,6.03,2.46,2.27,0.26,0.048,0.67,0.4,0.36,0,0,0,0,18.9,"-1.5 (+155) (o/u 7.5) (-108)","84 N RL 2-7 24% H76% retractable","",10300,52,12700,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
9400,"deGrom","Jacob","NYM","SP","@ NYY",1,6.5,3.49,1.15,0.11,0.91,2.18,6.53,3.07,2.83,0.22,0.063,0.583,0.36,0.3,0,0,0,0,19.5,"+1.5 (-170) (o/u 8.0) (+130)","74 O CF 0-4 15% H86%outdoor","Probable",10600,55,12600,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
5124,"Verlander","Justin","DET","SP","@ TEX",1,6.3,3,1.29,0.23,1.14,2.49,6.98,3.44,3.17,0.23,0.048,0.496,0.41,0.43,0,0,0,0,18.9,"-1.5 (+135) (o/u 10.5) (-113)","85 I RF 9-14 15% H62%outdoor","",9600,49,11800,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
11522,"Lamet","Dinelson","SD","SP","PHI",1,5.2,2.19,1.05,0.18,0.74,1.89,6.54,2.23,2.05,0.23,0.04,0.629,0.31,0.45,0,0,0,0,15.6,"-1.5 (+140) (o/u 8.0) (-150)","67 N LR 4-9 12% H73%outdoor","",8300,40,8500,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
7612,"Salazar","Danny","CLE","SP","@ MIN",1,5.6,2.65,1.25,0.2,0.69,2.91,6.69,2.66,2.45,0.22,0.04,0.579,0.4,0.51,0,0,0,0,16.8,"-1.5 (-110) (o/u 9.5) (-165)","70 I RF 7-9 80% H71%outdoor","",9500,48,12200,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
9278,"Hendricks","Kyle","CHC","SP","CIN",1,6,3.19,1.32,0.17,0.53,1.67,5.22,2.47,2.27,0.25,0.04,0.652,0.45,0.49,0,0,0,0,18,"-1.5 (+130) (o/u 8.0) (-172)","69 I CF 3-10 7% H79%outdoor","",7700,40,7700,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
5674,"Porcello","Rick","BOS","SP","STL",1,6.6,5.58,2.31,0.37,0.9,1.21,6.04,3.34,3.07,0.28,0.071,0.544,0.48,0.36,0,0,0,0,19.8,"-1.5 (+145) (o/u 9.5) (-137)","71 O CF 8-11 14% H84%outdoor","",8400,42,7800,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
7587,"Gray","Sonny","NYY","SP","NYM",1,5.9,2.95,1,0.14,0.71,1.89,5.05,2.59,2.38,0.21,0.04,0.618,0.4,0.35,0,0,0,0,17.7,"-1.5 (+150) (o/u 8.0) (-140)","74 O CF 0-4 15% H86%outdoor","",8800,45,10700,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
1818,"Gonzalez","Gio","WAS","SP","LAA",1,6,3.94,1.26,0.1,0.53,2.2,5.02,2.79,2.57,0.27,0.04,0.591,0.39,0.34,0,0,0,0,18,"-1.5 (+180) (o/u 8.5) (-115)","74 O CF 1-4 15% H96%outdoor","",8900,47,11500,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
