"id","last_name","first_name","team","position","opponent","games","innings","singles","doubles","triples","home_runs","walks","strikeouts","runs","earned_runs","opp_ba","cg","qs","wins","losses","saves","blown_saves","holds","hbp","outs","odds","weather","injury","price_fanduel","price_yahoo","price_draftkings","price_draftday","price_starstreet","price_fantasyfeud","price_fanthrowdown","price_starfantasyleagues","price_fantasyaces","positions_fanduel","positions_yahoo","positions_draftkings","positions_draftday","positions_starstreet","positions_fantasyfeud","positions_fanthrowdown","positions_starfantasyleagues","positions_fantasyaces","price_victiv","positions_victiv"
6146,"Sale","Chris","BOS","SP","BAL",1,7,3.82,2.04,0.04,0.85,1.21,9.12,2.41,2.21,0.25,0.109,0.719,0.62,0.5,0,0,0,0,21,"-1.5 (-115) (o/u 8.5) (-233)","58 O RF 16-18 2% H54%outdoor","",11700,59,12500,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
2807,"Lester","Jon","CHC","SP","PHI",1,6.4,2.6,1.2,0.22,0.49,1.4,7.31,1.82,1.68,0.21,0.055,0.773,0.49,0.46,0,0,0,0,19.2,"-1.5 (+105) (o/u 7.5) (-213)","44 N LR 4-12 17% H69%outdoor","",10400,50,10600,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
8355,"Martinez","Carlos","STL","SP","MIL",1,6.1,3.27,1.38,0.22,0.51,2.08,7.52,2.13,1.96,0.26,0.04,0.716,0.48,0.47,0,0,0,0,18.3,"-1.5 (+120) (o/u 7.5) (-183)","57 O CF 3-8 44% H58%outdoor","",9100,45,8900,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
6454,"Kluber","Corey","CLE","SP","@ DET",1,6.8,3.45,1.29,0.31,0.68,1.7,7.1,2.74,2.52,0.23,0.089,0.659,0.47,0.32,0,0,0,0,20.4,"-1.5 (+136) (o/u 8.0) (-119)","44 N RL 8-19 5% H67%outdoor","",10300,55,11600,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
6472,"Duffy","Danny","KC","SP","CHW",1,6.1,3.38,1.45,0.2,0.65,1.32,6.16,2.44,2.24,0.24,0.04,0.663,0.39,0.31,0,0,0,0,18.3,"-1.5 (+182) (o/u 7.5) (-115)","58 N RL 3-4 40% H62%outdoor","",8900,47,8800,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
9231,"Tanaka","Masahiro","NYY","SP","TOR",1,6.3,3.03,1.24,0.1,0.95,1.37,5.89,2.99,2.75,0.22,0.048,0.579,0.51,0.49,0,0,0,0,18.9,"-1.5 (+103) (o/u 9.0) (-197)","60 O CF 9-13 8% H46%outdoor","",8800,41,9800,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
5124,"Verlander","Justin","DET","SP","CLE",1,6.5,3.06,1.43,0.33,0.7,1.79,5.7,2.94,2.7,0.21,0.063,0.606,0.38,0.18,0,0,0,0,19.5,"+1.5 (-148) (o/u 8.0) (110)","44 N RL 8-19 5% H67%outdoor","",9600,48,10400,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
6763,"Paxton","James","SEA","SP","LAA",1,5.7,3.27,1.03,0.06,0.42,1.65,5.49,2.09,1.93,0.21,0.04,0.695,0.39,0.35,0,0,0,0,17.1,"-1.5 (+150) (o/u 7.0) (-146)","56 N RL 3-6 80% H87% retractable","",9300,50,9200,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
6701,"Fiers","Mike","HOU","SP","TEX",1,5.8,2.87,1.12,0.21,1.13,1.54,6.18,3.04,2.79,0.24,0.04,0.524,0.39,0.35,0,0,0,0,17.4,"-1.5 (+144) (o/u 8.5) (-140)","75 O RF 9-15 78% H72% retractable","",6900,27,6500,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
8540,"Roark","Tanner","WAS","SP","ARI",1,6.2,3.92,1.48,0.25,0.59,1.5,5.36,2.68,2.46,0.29,0.043,0.629,0.43,0.43,0,0,0,0,18.6,"-1.5 (+155) (o/u 8.5) (-132)","64 N LR 5-16 2% H43%outdoor","",8300,39,8000,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
