"id","last_name","first_name","team","position","opponent","games","innings","singles","doubles","triples","home_runs","walks","strikeouts","runs","earned_runs","opp_ba","cg","qs","wins","losses","saves","blown_saves","holds","hbp","outs","odds","weather","injury","price_fanduel","price_yahoo","price_draftkings","price_draftday","price_starstreet","price_fantasyfeud","price_fanthrowdown","price_starfantasyleagues","price_fantasyaces","positions_fanduel","positions_yahoo","positions_draftkings","positions_draftday","positions_starstreet","positions_fantasyfeud","positions_fanthrowdown","positions_starfantasyleagues","positions_fantasyaces","price_victiv","positions_victiv"
2807,"Lester","Jon","CHC","SP","CIN",1,6.4,3.71,1.54,0.31,0.65,1.52,6.21,2.78,2.56,0.28,0.055,0.626,0.53,0.45,0,0,0,0,19.2,"-1.5 (+104) (o/u 10.0) (-200)","69 O RF 15-20 5% H51%outdoor","",10500,44,11300,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
6228,"Teheran","Julio","ATL","SP","TOR",1,6.2,3.31,1.38,0.13,0.72,1.57,5.81,2.81,2.58,0.26,0.043,0.603,0.36,0.3,0,0,0,0,18.6,"+1.5 (-145) (o/u 8.0) (+114)","75 N RL 4-7 22% H69%outdoor","",8200,44,8800,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
6472,"Duffy","Danny","KC","SP","NYY",1,6.1,3.34,1.38,0.18,0.85,1.7,5.72,2.98,2.74,0.24,0.04,0.564,0.36,0.35,0,0,0,0,18.3,"+1.5 (-156) (o/u 8.5) (-100)","69 I RF 9-14 100% H74%outdoor","",8600,45,8900,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
8993,"Stroman","Marcus","TOR","SP","@ ATL",1,6.5,4.93,1.53,0.2,0.38,1.51,5.01,2.58,2.37,0.31,0.063,0.666,0.44,0.35,0,0,0,0,19.5,"-1.5 (+134) (o/u 8.0) (-123)","75 N RL 4-7 22% H69%outdoor","Probable",9200,43,11300,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
8445,"Ryu","Hyun-Jin","LAD","SP","MIA",1,5.3,3.53,1.04,0.06,0.58,0.92,5,2.1,1.93,0.28,0.04,0.666,0.37,0.44,0,0,0,0,15.9,"-1.5 (+118) (o/u 8.0) (-180)","64 O LF 0-7 3% H65%outdoor","Probable",7100,31,9100,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
4436,"Santana","Ervin","MIN","SP","COL",1,6.2,3.91,1.36,0.25,0.59,1.58,4.9,2.75,2.53,0.25,0.043,0.614,0.43,0.38,0,0,0,0,18.6,"-1.5 (+161) (o/u 8.0) (-130)","54 N RL 7-13 15% H59%outdoor","",9300,48,7400,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
9447,"Davies","Zach","MIL","SP","@ SD",1,5.7,3.15,1.22,0.25,0.63,1.65,4.72,2.66,2.44,0.28,0.04,0.591,0.34,0.42,0,0,0,0,17.1,"-1.5 (+141) (o/u 8.5) (-115)","69 N LR 6-11 4% H58%outdoor","",7600,29,7700,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
5755,"Zimmermann","Jordan","DET","SP","BAL",1,6,4.02,1.31,0.23,1,1.09,5.13,3.27,3.01,0.28,0.04,0.5,0.33,0.39,0,0,0,0,18,"+1.5 (-130) (o/u 10.0) (+119)","80 N RL 10-24 36% H47%outdoor","",7600,30,5900,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
7587,"Gray","Sonny","OAK","SP","BOS",1,6,4.03,1.38,0.2,0.43,1.73,4.46,2.7,2.48,0.25,0.04,0.606,0.37,0.43,0,0,0,0,18,"+1.5 (-164) (o/u 8.0) (-103)","61 O LF 3-10 6% H67%outdoor","",7200,25,7200,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
10693,"Marquez","German","COL","SP","@ MIN",1,5.8,3.64,1.36,0.3,0.8,2.07,5.22,3.06,2.81,0.28,0.04,0.52,0.31,0.27,0,0,0,0,17.4,"+1.5 (-175) (o/u 8.0) (+120)","54 N RL 7-13 15% H59%outdoor","",8200,26,5000,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
