id,last_name,first_name,team,position,opponent,games,pa,ab,singles,doubles,triples,home_runs,walks,strikeouts,sb,cs,runs,rbi,hbp,sac_flies,gidp,errors,outs,matchup,odds,weather,injury,bvp, price_fanduel,price_yahoo,price_draftkings,price_draftday,price_starstreet,price_fantasyfeud,price_fanthrowdown,price_starfantasyleagues,price_fantasyaces, positions_fanduel,positions_yahoo,positions_draftkings,positions_draftday,positions_starstreet,positions_fantasyfeud,positions_fanthrowdown,positions_starfantasyleagues,positions_fantasyaces,price_victiv,positions_victiv
6998,Arenado,Nolan,COL,3B,CIN,1.00,4.96,4.43,0.71,0.35,0.04,0.28,0.46,0.78,0.04,0.02,0.99,1.05,0.00,0.07,0.00,0.09,3.13,CIN (Castillo R) R Ord 3,-1.5 (+105) (o/u 12.0) (-174),74 O RF 5-8 15% H34%outdoor,,,4800,22,5400,0,0,0,0,0,0,3B,3B,3B,,,,,,,0,
9075,Betts,Mookie,BOS,OF,@ TEX,1.00,5.28,4.81,0.92,0.37,0.05,0.22,0.44,0.52,0.20,0.05,0.87,0.72,0.00,0.03,0.00,0.03,3.35,@TEX (Perez L) R Ord 1,-1.5 (+125) (o/u 11.0) (-118),85 I RF 8-12 5% H61%outdoor,,6ab .500/.500/.667 0sb 0hr,4300,20,5400,0,0,0,0,0,0,OF,OF,OF,,,,,,,0,
6286,Blackmon,Charlie,COL,OF,CIN,1.00,5.20,4.75,0.99,0.30,0.08,0.21,0.41,0.92,0.13,0.07,1.02,0.70,0.00,0.03,0.00,0.03,3.26,CIN (Castillo R) L Ord 1,-1.5 (+105) (o/u 12.0) (-174),74 O RF 5-8 15% H34%outdoor,,,4400,23,5500,0,0,0,0,0,0,OF,OF,OF,,,,,,,0,
4135,Reynolds,Mark,COL,1B,CIN,1.00,4.84,4.23,0.76,0.22,0.01,0.23,0.59,1.27,0.02,0.02,0.85,0.99,0.00,0.03,0.00,0.08,3.08,CIN (Castillo R) R Ord 4,-1.5 (+105) (o/u 12.0) (-174),74 O RF 5-8 15% H34%outdoor,,,3600,20,4900,0,0,0,0,0,0,1B,1B,1B,,,,,,,0,
543,Braun,Ryan,MIL,OF,BAL,1.00,4.69,4.19,0.76,0.23,0.02,0.25,0.47,0.92,0.12,0.03,0.73,0.80,0.00,0.02,0.00,0.02,3.01,BAL (Miley L) R Ord 3,-1.5 (-162) (o/u 10.0) (-120),67 N RL 6-10 6% H63% retractable,,9ab .222/.300/.889 0sb 2hr,4400,16,4500,0,0,0,0,0,0,OF,OF,OF,,,,,,,0,
5555,Desmond,Ian,COL,1B/OF,CIN,1.00,4.73,4.35,0.92,0.23,0.03,0.17,0.34,1.11,0.19,0.07,0.74,0.83,0.00,0.03,0.00,0.12,3.09,CIN (Castillo R) R Ord 5,-1.5 (+105) (o/u 12.0) (-174),74 O RF 5-8 15% H34%outdoor,Questionable,,3600,16,4500,0,0,0,0,0,0,OF,OF,1B;OF,,,,,,,0,
6717,Villar,Jonathan,MIL,2B,BAL,1.00,4.92,4.35,0.75,0.26,0.03,0.13,0.55,1.35,0.42,0.12,0.76,0.47,0.00,0.02,0.00,0.19,3.26,BAL (Miley L) S Ord 1,-1.5 (-162) (o/u 10.0) (-120),67 N RL 6-10 6% H63% retractable,,2ab .000/.000/.000 0sb 0hr,2800,17,4600,0,0,0,0,0,0,2B,2B,2B,,,,,,,0,
8361,Bogaerts,Xander,BOS,SS,@ TEX,1.00,5.05,4.65,1.06,0.29,0.03,0.12,0.38,0.82,0.09,0.02,0.72,0.87,0.00,0.02,0.00,0.09,3.25,@TEX (Perez L) R Ord 3,-1.5 (+125) (o/u 11.0) (-118),85 I RF 8-12 5% H61%outdoor,Questionable,10ab .100/.182/.100 0sb 0hr,3600,18,4600,0,0,0,0,0,0,SS,SS,SS,,,,,,,0,
6790,LeMahieu,DJ,COL,2B,CIN,1.00,5.08,4.56,1.18,0.24,0.05,0.07,0.49,0.68,0.09,0.06,0.90,0.68,0.00,0.03,0.00,0.04,3.11,CIN (Castillo R) R Ord 2,-1.5 (+105) (o/u 12.0) (-174),74 O RF 5-8 15% H34%outdoor,,,3500,18,3900,0,0,0,0,0,0,2B,2B,2B,,,,,,,0,
900,Choo,Shin-Soo,TEX,OF,BOS,1.00,5.11,4.41,0.83,0.22,0.02,0.19,0.67,1.07,0.11,0.05,0.80,0.60,0.00,0.03,0.00,0.03,3.24,BOS (Porcello R) L Ord 1,+1.5 (-145) (o/u 11.0) (+108),85 I RF 8-12 5% H61%outdoor,,39ab .282/.349/.410 1sb 0hr,3100,20,3600,0,0,0,0,0,0,OF,OF,OF,,,,,,,0,
7391,Davis,Khris,OAK,OF,CHW,1.00,4.77,4.26,0.59,0.24,0.01,0.29,0.51,1.52,0.03,0.02,0.68,0.87,0.00,0.05,0.00,0.03,3.31,CHW (Rodon L) R Ord 3,-1.5 (+160) (o/u 9.0) (-124),61 O CF 7-13 16% H78%outdoor,,4ab .250/.250/.250 0sb 0hr,4100,20,4600,0,0,0,0,0,0,OF,OF,OF,,,,,,,0,
6428,Dozier,Brian,MIN,2B,LAA,1.00,4.83,4.22,0.59,0.25,0.02,0.24,0.58,0.98,0.14,0.04,0.78,0.56,0.00,0.03,0.00,0.05,3.12,LAA (Meyer R) R Ord 1,-1.5 (+150) (o/u 9.5) (-121),72 I RF 5-7 15% H56%outdoor,,,3500,18,3800,0,0,0,0,0,0,2B,2B,2B,,,,,,,0,
9843,Judge,Aaron,NYY,OF,TOR,1.00,4.57,4.02,0.61,0.17,0.03,0.30,0.53,1.41,0.06,0.03,0.66,0.76,0.00,0.02,0.00,0.04,2.95,TOR (Stroman R) R Ord 3,-1.5 (+150) (o/u 9.0) (-124),77 O CF 1-3 37% H60%outdoor,,,5100,27,5600,0,0,0,0,0,0,OF,OF,OF,,,,,,,0,
3127,Maybin,Cameron,LAA,OF,@ MIN,1.00,4.73,4.26,0.92,0.24,0.04,0.09,0.45,0.85,0.33,0.07,0.68,0.47,0.00,0.02,0.00,0.03,2.93,@MIN (Mejia L) R Ord 1,+1.5 (-170) (o/u 9.5) (+111),72 I RF 5-7 15% H56%outdoor,,,3200,22,4500,0,0,0,0,0,0,OF,OF,OF,,,,,,,0,
7558,Machado,Manny,BAL,3B,@ MIL,1.00,4.65,4.27,0.67,0.27,0.00,0.27,0.35,0.98,0.07,0.02,0.65,0.76,0.00,0.03,0.00,0.10,3.10,@MIL (Suter L) R Ord 3,+1.5 (+148) (o/u 10.0) (+105),67 N RL 6-10 6% H63% retractable,,,3100,16,4000,0,0,0,0,0,0,3B,3B,3B,,,,,,,0,
7561,Sano,Miguel,MIN,3B,LAA,1.00,4.61,3.92,0.54,0.20,0.02,0.27,0.67,1.67,0.02,0.00,0.69,0.76,0.00,0.02,0.00,0.09,2.90,LAA (Meyer R) R Ord 3,-1.5 (+150) (o/u 9.5) (-121),72 I RF 5-7 15% H56%outdoor,,,3700,17,4600,0,0,0,0,0,0,3B,3B,3B,,,,,,,0,
5754,Andrus,Elvis,TEX,SS,BOS,1.00,4.99,4.59,0.94,0.29,0.04,0.09,0.34,0.70,0.25,0.08,0.68,0.62,0.00,0.06,0.00,0.12,3.33,BOS (Porcello R) R Ord 2,+1.5 (-145) (o/u 11.0) (+108),85 I RF 8-12 5% H61%outdoor,,5ab .200/.200/.200 0sb 0hr,3600,22,5000,0,0,0,0,0,0,SS,SS,SS,,,,,,,0,
1105,Cruz,Nelson,SEA,OF,KC,1.00,4.77,4.22,0.71,0.20,0.00,0.27,0.51,1.16,0.02,0.01,0.61,0.80,0.00,0.04,0.00,0.02,3.16,KC (Kennedy R) R Ord 4,-1.5 (+155) (o/u 9.0) (-131),62 N RL 3-8 6% H65% retractable,Questionable,5ab .000/.375/.000 0sb 0hr,3900,17,4700,0,0,0,0,0,0,OF,OF,OF,,,,,,,0,
1178,Davis,Rajai,OAK,OF,CHW,1.00,5.01,4.63,0.79,0.29,0.05,0.10,0.38,1.21,0.30,0.08,0.69,0.55,0.00,0.03,0.00,0.04,3.60,CHW (Rodon L) R Ord 1,-1.5 (+160) (o/u 9.0) (-124),61 O CF 7-13 16% H78%outdoor,,16ab .375/.375/.500 2sb 0hr,2600,9,3200,0,0,0,0,0,0,OF,OF,OF,,,,,,,0,
5151,Votto,Joey,CIN,1B,@ COL,1.00,4.21,3.52,0.73,0.23,0.01,0.22,0.60,0.64,0.04,0.01,0.73,0.65,0.00,0.04,0.00,0.06,2.11,@COL (Hoffman R) L Ord 3,+1.5 (-125) (o/u 12.0) (+162),74 O RF 5-8 15% H34%outdoor,,,5000,27,5800,0,0,0,0,0,0,1B,1B,1B,,,,,,,0,
6320,Thames,Eric,MIL,1B/OF,BAL,1.00,4.80,4.26,0.55,0.24,0.04,0.26,0.52,1.28,0.04,0.02,0.77,0.60,0.00,0.03,0.00,0.03,3.24,BAL (Miley L) L Ord 2,-1.5 (-162) (o/u 10.0) (-120),67 N RL 6-10 6% H63% retractable,,,3100,14,4000,0,0,0,0,0,0,1B,1B,1B;OF,,,,,,,0,
3789,Pedroia,Dustin,BOS,2B,@ TEX,1.00,5.16,4.65,1.10,0.25,0.01,0.10,0.48,0.55,0.06,0.06,0.75,0.67,0.00,0.03,0.00,0.04,3.28,@TEX (Perez L) R Ord 2,-1.5 (+125) (o/u 11.0) (-118),85 I RF 8-12 5% H61%outdoor,,14ab .214/.267/.286 0sb 0hr,3200,13,4200,0,0,0,0,0,0,2B,2B,2B,,,,,,,0,
769,Cano,Robinson,SEA,2B,KC,1.00,4.89,4.46,0.86,0.21,0.01,0.22,0.41,0.69,0.03,0.01,0.63,0.80,0.00,0.03,0.00,0.04,3.29,KC (Kennedy R) L Ord 3,-1.5 (+155) (o/u 9.0) (-131),62 N RL 3-8 6% H65% retractable,,11ab .273/.333/.273 0sb 0hr,3600,20,5400,0,0,0,0,0,0,2B,2B,2B,,,,,,,0,
347,Beltre,Adrian,TEX,3B,BOS,1.00,4.75,4.35,0.89,0.26,0.02,0.19,0.36,0.55,0.02,0.01,0.62,0.80,0.00,0.04,0.00,0.09,3.10,BOS (Porcello R) R Ord 4,+1.5 (-145) (o/u 11.0) (+108),85 I RF 8-12 5% H61%outdoor,,4ab .000/.000/.000 0sb 0hr,4000,18,3800,0,0,0,0,0,0,3B,3B,3B,,,,,,,0,
6344,Segura,Jean,SEA,SS,KC,1.00,5.14,4.80,1.03,0.23,0.03,0.11,0.31,0.82,0.24,0.10,0.69,0.54,0.00,0.02,0.00,0.12,3.54,KC (Kennedy R) R Ord 1,-1.5 (+155) (o/u 9.0) (-131),62 N RL 3-8 6% H65% retractable,,10ab .300/.364/.300 0sb 0hr,3200,17,4600,0,0,0,0,0,0,SS,SS,SS,,,,,,,0,
4038,Ramirez,Hanley,BOS,1B,@ TEX,1.00,4.93,4.40,0.80,0.21,0.01,0.20,0.50,0.98,0.04,0.03,0.70,0.82,0.00,0.03,0.00,0.08,3.27,@TEX (Perez L) R Ord 4,-1.5 (+125) (o/u 11.0) (-118),85 I RF 8-12 5% H61%outdoor,,5ab .400/.500/.600 0sb 0hr,3500,15,4200,0,0,0,0,0,0,1B,1B,1B,,,,,,,0,
8389,Story,Trevor,COL,SS,CIN,1.00,4.49,3.99,0.59,0.25,0.03,0.24,0.48,1.28,0.08,0.04,0.61,0.71,0.00,0.02,0.00,0.10,2.94,CIN (Castillo R) R Ord 7,-1.5 (+105) (o/u 12.0) (-174),74 O RF 5-8 15% H34%outdoor,,,3600,13,3700,0,0,0,0,0,0,SS,SS,SS,,,,,,,0,
6598,Carpenter,Matt,STL,1B,MIA,1.00,4.80,3.98,0.58,0.31,0.03,0.18,0.78,0.92,0.02,0.02,0.79,0.50,0.00,0.04,0.00,0.09,2.90,MIA (Locke L) L Ord 1,-1.5 (+145) (o/u 9.5) (-142),80 O LF 0-8 7% H64%outdoor,,17ab .235/.350/.294 0sb 0hr,3900,21,4200,0,0,0,0,0,0,1B,1B,1B,,,,,,,0,
7560,Sanchez,Gary,NYY,C,TOR,1.00,4.45,4.05,0.66,0.19,0.00,0.29,0.38,0.98,0.04,0.02,0.60,0.73,0.00,0.02,0.00,0.08,2.94,TOR (Stroman R) R Ord 4,-1.5 (+150) (o/u 9.0) (-124),77 O CF 1-3 37% H60%outdoor,,3ab .000/.000/.000 0sb 0hr,3800,22,4700,0,0,0,0,0,0,C,C,C,,,,,,,0,
8708,Mazara,Nomar,TEX,OF,BOS,1.00,4.87,4.45,0.84,0.19,0.03,0.19,0.37,0.95,0.02,0.02,0.69,0.81,0.00,0.05,0.00,0.01,3.28,BOS (Porcello R) L Ord 3,+1.5 (-145) (o/u 11.0) (+108),85 I RF 8-12 5% H61%outdoor,,3ab .000/.000/.000 0sb 0hr,3600,13,3600,0,0,0,0,0,0,OF,OF,OF,,,,,,,0,
9129,Abreu,Jose,CHW,1B,@ OAK,1.00,4.75,4.42,0.90,0.28,0.02,0.18,0.31,0.93,0.01,0.01,0.57,0.78,0.00,0.04,0.00,0.06,3.25,@OAK (Cotton R) R Ord 3,+1.5 (-180) (o/u 9.0) (+114),61 O CF 7-13 16% H78%outdoor,,,3800,20,4500,0,0,0,0,0,0,1B,1B,1B,,,,,,,0,
6209,Harper,Bryce,WAS,OF,NYM,1.00,4.19,3.43,0.55,0.22,0.01,0.21,0.72,0.87,0.09,0.05,0.70,0.65,0.00,0.04,0.00,0.04,2.38,NYM (Matz L) L Ord 3,-1.5 (+115) (o/u 8.5) (-174),83 N RL 3-7 17% H54%outdoor,,3ab .000/.250/.000 0sb 0hr,4500,20,5500,0,0,0,0,0,0,OF,OF,OF,,,,,,,0,
8688,Hanson,Alen,CHW,2B,@ OAK,1.00,5.00,4.71,0.81,0.15,0.13,0.12,0.28,1.06,0.26,0.12,0.64,0.51,0.00,0.03,0.00,0.00,3.69,@OAK (Cotton R) S Ord 1,+1.5 (-180) (o/u 9.0) (+114),61 O CF 7-13 16% H78%outdoor,,,2200,7,3600,0,0,0,0,0,0,2B,2B,2B,,,,,,,0,
