"id","last_name","first_name","team","position","opponent","games","innings","singles","doubles","triples","home_runs","walks","strikeouts","runs","earned_runs","opp_ba","cg","qs","wins","losses","saves","blown_saves","holds","hbp","outs","odds","weather","injury","price_fanduel","price_yahoo","price_draftkings","price_draftday","price_starstreet","price_fantasyfeud","price_fanthrowdown","price_starfantasyleagues","price_fantasyaces","positions_fanduel","positions_yahoo","positions_draftkings","positions_draftday","positions_starstreet","positions_fantasyfeud","positions_fanthrowdown","positions_starfantasyleagues","positions_fantasyaces","price_victiv","positions_victiv"
1996,"Hammel","Jason","KC","SP","CLE",1,5.6,4.01,1.62,0.26,0.85,1.81,4.32,3.32,3.05,0.29,0.04,0.444,0.24,0.27,0,0,0,0,16.8,"+1.5 (-105) (o/u 9.0) (+160)","90 N RL 10-13 15% H58%outdoor","",6700,35,6200,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
6104,"Leake","Mike","STL","SP","@ PIT",1,6.1,5.51,1.59,0.23,0.53,1.24,3.2,3.31,3.05,0.37,0.04,0.5,0.37,0.32,0,0,0,0,18.3,"+1.5 (-205) (o/u 9.5) (-105)","73 N RL 3-4 4% H62%outdoor","",6600,32,6100,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
9861,"Lively","Ben","PHI","SP","@ SF",1,5.8,4.45,1.38,0.32,0.53,1.88,3.4,3.19,2.94,0.33,0.04,0.492,0.22,0.16,0,0,0,0,17.4,"+1.5 (-105) (o/u 8.0) (+205)","66 O CF 9-17 7% H74%outdoor","",5800,0,4800,0,0,0,0,0,0,"P","","SP",NA,NA,NA,NA,NA,NA,0,NA
5583,"Gonzalez","Miguel","CHW","SP","@ TEX",1,5.7,4.19,1.35,0.29,1.23,1.93,4.39,4.06,3.74,0.31,0.04,0.312,0.24,0.33,0,0,0,0,17.1,"+1.5 (-110) (o/u 11.0) (+175)","91 I CF 6-9 1% H50%outdoor","",6100,33,5600,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
10003,"Freeland","Kyle","COL","SP","MIL",1,6,5.58,1.62,0.32,1.12,2.19,4.19,4.31,3.97,0.39,0.04,0.305,0.4,0.44,0,0,0,0,18,"-1.5 (+150) (o/u 12.5) (-125)","82 O RF 6-12 4% H24%outdoor","",5800,34,6400,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
983,"Colon","Bartolo","MIN","SP","ARI",1,5,5.38,1.41,0.23,0.75,1.12,3.41,2.99,2.75,0.38,0.04,0.436,0.26,0.37,0,0,0,0,15,"-1.5 (+180) (o/u 10.5) (-107)","80 N LR 4-9 15% H57%outdoor","",6000,25,5300,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
7800,"McFarland","T.J.","ARI","RP","@ MIN",1,5,5,1.52,0.25,0.42,1.49,3.04,2.97,2.73,0.37,0.04,0.44,0.24,0.44,0,0,0,0,15,"+1.5 (-205) (o/u 10.5) (-103)","80 N LR 4-9 15% H57%outdoor","",5500,25,4400,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
7350,"Anderson","Chase","MIL","SP","@ COL",1,5.3,5.21,1.39,0.29,1.11,1.88,3.76,4.05,3.72,0.42,0.04,0.261,0.26,0.3,0,0,0,0,15.9,"+1.5 (-170) (o/u 12.5) (+115)","82 O RF 6-12 4% H24%outdoor","",6600,37,7600,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
9311,"Giles","Ken","HOU","RP","OAK",1,0.2,0.06,0.04,0.01,0.02,0.07,0.33,0.05,0.04,0.16,0,0,0.01,0.01,0.17,0.02,0,0,0.6,"-1.5 (-125) (o/u 9.0) (-220)","92 O RF 3-8 21% H53% retractable","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
9555,"Hoyt","James","HOU","RP","OAK",1,0.2,0.05,0.04,0.01,0.03,0.06,0.34,0.07,0.06,0.17,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (-125) (o/u 9.0) (-220)","92 O RF 3-8 21% H53% retractable","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
6032,"Doolittle","Sean","WAS","RP","@ SD",1,0.2,0.07,0.05,0.01,0.02,0.04,0.29,0.06,0.05,0.21,0,0,0.01,0.01,0.19,0.02,0,0,0.6,"-1.5 (+150) (o/u 7.5) (-105)","72 N LR 5-10 5% H66%outdoor","",5500,25,4300,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
8273,"Devenski","Chris","HOU","RP","OAK",1,0.2,0.05,0.04,0.01,0.02,0.05,0.27,0.05,0.05,0.15,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (-125) (o/u 9.0) (-220)","92 O RF 3-8 21% H53% retractable","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
6145,"Holland","Greg","COL","RP","MIL",1,0.2,0.12,0.05,0.01,0.02,0.09,0.3,0.08,0.07,0.28,0,0,0.01,0.01,0.2,0.02,0,0,0.6,"-1.5 (+150) (o/u 12.5) (-125)","82 O RF 6-12 4% H24%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
5769,"Kelley","Shawn","WAS","RP","@ SD",1,0.2,0.08,0.04,0.01,0.03,0.07,0.27,0.08,0.07,0.24,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (+150) (o/u 7.5) (-105)","72 N LR 5-10 5% H66%outdoor","",5500,25,4300,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
9247,"Edwards","C.J.","CHC","RP","TOR",1,0.2,0.04,0.04,0.01,0.02,0.12,0.27,0.09,0.08,0.15,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (+115) (o/u 9.0) (-174)","85 O CF 7-10 20% H50%outdoor","",5500,25,4100,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
5761,"Gregerson","Luke","HOU","RP","OAK",1,0.2,0.06,0.04,0.01,0.02,0.05,0.25,0.07,0.06,0.18,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (-125) (o/u 9.0) (-220)","92 O RF 3-8 21% H53% retractable","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
951,"Clippard","Tyler","HOU","RP","OAK",1,0.2,0.05,0.04,0.01,0.03,0.08,0.27,0.09,0.08,0.16,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (-125) (o/u 9.0) (-220)","92 O RF 3-8 21% H53% retractable","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
1900,"Grilli","Jason","TEX","RP","CHW",1,0.2,0.12,0.04,0.01,0.03,0.06,0.27,0.08,0.07,0.24,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (-110) (o/u 11.0) (-190)","91 I CF 6-9 1% H50%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
5550,"Davis","Wade","CHC","RP","TOR",1,0.2,0.09,0.04,0.01,0.01,0.08,0.24,0.07,0.06,0.2,0,0,0.01,0.01,0.23,0.02,0,0,0.6,"-1.5 (+115) (o/u 9.0) (-174)","85 O CF 7-10 20% H50%outdoor","",5500,25,4100,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
3843,"Perez","Oliver","WAS","RP","@ SD",1,0.2,0.09,0.05,0.01,0.02,0.08,0.26,0.08,0.08,0.26,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (+150) (o/u 7.5) (-105)","72 N LR 5-10 5% H66%outdoor","",5500,25,4300,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
10087,"Leclerc","Jose","TEX","RP","CHW",1,0.2,0.1,0.04,0.01,0.02,0.1,0.26,0.09,0.08,0.22,0,0,0.01,0.01,0.09,0.01,0,0,0.6,"-1.5 (-110) (o/u 11.0) (-190)","91 I CF 6-9 1% H50%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
3289,"Miller","Andrew","CLE","RP","@ KC",1,0.2,0.07,0.05,0.01,0.01,0.04,0.21,0.06,0.06,0.17,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (-115) (o/u 9.0) (-170)","90 N RL 10-13 15% H58%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
8507,"Yates","Kirby","SD","RP","WAS",1,0.2,0.09,0.04,0.01,0.03,0.07,0.25,0.08,0.08,0.23,0,0,0.01,0.01,0,0,0,0,0.6,"+1.5 (-170) (o/u 7.5) (-105)","72 N LR 5-10 5% H66%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
8504,"Strickland","Hunter","SF","RP","PHI",1,0.2,0.11,0.05,0.01,0.01,0.05,0.22,0.07,0.06,0.28,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (-115) (o/u 8.0) (-230)","66 O CF 9-17 7% H74%outdoor","",5500,25,4200,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
5774,"Melancon","Mark","SF","RP","PHI",1,0.2,0.11,0.05,0.01,0.01,0.03,0.2,0.06,0.06,0.28,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (-115) (o/u 8.0) (-230)","66 O CF 9-17 7% H74%outdoor","",5500,25,4200,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
5838,"Strop","Pedro","CHC","RP","TOR",1,0.2,0.08,0.04,0,0.01,0.09,0.22,0.08,0.07,0.19,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (+115) (o/u 9.0) (-174)","85 O CF 7-10 20% H50%outdoor","",5500,25,4100,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
8510,"Rivero","Felipe","PIT","RP","STL",1,0.2,0.09,0.06,0.01,0.01,0.06,0.23,0.08,0.07,0.24,0,0,0.01,0.01,0.19,0.02,0,0,0.6,"-1.5 (+180) (o/u 9.5) (-105)","73 N RL 3-4 4% H62%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
5531,"Bush","Matt","TEX","RP","CHW",1,0.2,0.12,0.04,0.01,0.02,0.04,0.22,0.07,0.07,0.24,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (-110) (o/u 11.0) (-190)","91 I CF 6-9 1% H50%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
9395,"Solis","Sammy","WAS","RP","@ SD",1,0.2,0.1,0.05,0.01,0.02,0.08,0.23,0.08,0.07,0.25,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (+150) (o/u 7.5) (-105)","72 N LR 5-10 5% H66%outdoor","",5500,25,4300,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
10025,"Osuna","Roberto","TOR","RP","@ CHC",1,0.2,0.07,0.05,0.01,0.02,0.04,0.21,0.08,0.07,0.22,0,0,0.01,0.01,0.11,0.01,0,0,0.6,"+1.5 (-135) (o/u 9.0) (+162)","85 O CF 7-10 20% H50%outdoor","Questionable",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
6396,"Wilson","Justin","CHC","RP","TOR",1,0.2,0.09,0.04,0,0.02,0.09,0.22,0.08,0.08,0.22,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (+115) (o/u 9.0) (-174)","85 O CF 7-10 20% H50%outdoor","",5500,25,4100,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
5697,"Rondon","Hector","CHC","RP","TOR",1,0.2,0.1,0.04,0,0.02,0.06,0.2,0.08,0.07,0.22,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (+115) (o/u 9.0) (-174)","85 O CF 7-10 20% H50%outdoor","",5500,25,4100,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
6579,"Hand","Brad","SD","RP","WAS",1,0.2,0.09,0.04,0.01,0.02,0.06,0.2,0.07,0.07,0.22,0,0,0.01,0.01,0.13,0.01,0,0,0.6,"+1.5 (-170) (o/u 7.5) (-105)","72 N LR 5-10 5% H66%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
5642,"McGee","Jake","COL","RP","MIL",1,0.2,0.14,0.05,0.01,0.04,0.06,0.25,0.1,0.09,0.33,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (+150) (o/u 12.5) (-125)","82 O RF 6-12 4% H24%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
432,"Blanton","Joe","WAS","RP","@ SD",1,0.2,0.11,0.04,0.01,0.03,0.06,0.22,0.09,0.08,0.28,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (+150) (o/u 7.5) (-105)","72 N LR 5-10 5% H66%outdoor","",0,25,4300,0,0,0,0,0,0,"","P","RP",NA,NA,NA,NA,NA,NA,0,NA
11383,"Martes","Francis","HOU","RP","OAK",1,0.2,0.08,0.04,0.01,0.03,0.1,0.23,0.09,0.09,0.2,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (-125) (o/u 9.0) (-220)","92 O RF 3-8 21% H53% retractable","",5500,25,4200,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
6268,"Gearrin","Cory","SF","RP","PHI",1,0.2,0.12,0.05,0.01,0.01,0.06,0.2,0.08,0.07,0.3,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (-115) (o/u 8.0) (-230)","66 O CF 9-17 7% H74%outdoor","",5500,25,4200,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
7692,"Allen","Cody","CLE","RP","@ KC",1,0.2,0.1,0.05,0.01,0.01,0.06,0.19,0.08,0.07,0.22,0,0,0.01,0.01,0.2,0.02,0,0,0.6,"-1.5 (-115) (o/u 9.0) (-170)","90 N RL 10-13 15% H58%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
10725,"Torres","Jose","SD","RP","WAS",1,0.2,0.11,0.05,0.01,0.02,0.07,0.21,0.09,0.08,0.25,0,0,0.01,0.01,0,0,0,0,0.6,"+1.5 (-170) (o/u 7.5) (-105)","72 N LR 5-10 5% H66%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
366,"Benoit","Joaquin","PIT","RP","STL",1,0.2,0.09,0.06,0.01,0.02,0.08,0.22,0.1,0.09,0.25,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (+180) (o/u 9.5) (-105)","73 N RL 3-4 4% H62%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
8094,"Neris","Hector","PHI","RP","@ SF",1,0.2,0.11,0.05,0.01,0.01,0.07,0.21,0.08,0.07,0.27,0,0,0.01,0.01,0.11,0.01,0,0,0.6,"+1.5 (-105) (o/u 8.0) (+205)","66 O CF 9-17 7% H74%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
5790,"Stammen","Craig","SD","RP","WAS",1,0.2,0.12,0.04,0.01,0.02,0.06,0.2,0.08,0.07,0.26,0,0,0.01,0.01,0,0,0,0,0.6,"+1.5 (-170) (o/u 7.5) (-105)","72 N LR 5-10 5% H66%outdoor","",0,25,4000,0,0,0,0,0,0,"","P","RP",NA,NA,NA,NA,NA,NA,0,NA
10750,"Pena","Felix","CHC","RP","TOR",1,0.2,0.09,0.04,0.01,0.03,0.1,0.22,0.11,0.1,0.23,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (+115) (o/u 9.0) (-174)","85 O CF 7-10 20% H50%outdoor","",5500,25,4100,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
8288,"Barnes","Danny","TOR","RP","@ CHC",1,0.2,0.09,0.05,0.01,0.03,0.07,0.21,0.1,0.09,0.25,0,0,0.01,0.01,0,0,0,0,0.6,"+1.5 (-135) (o/u 9.0) (+162)","85 O CF 7-10 20% H50%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
48,"Albers","Matt","WAS","RP","@ SD",1,0.2,0.09,0.04,0.01,0.02,0.06,0.19,0.09,0.08,0.24,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (+150) (o/u 7.5) (-105)","72 N LR 5-10 5% H66%outdoor","",5500,25,4600,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
5659,"Ottavino","Adam","COL","RP","MIL",1,0.2,0.16,0.05,0.01,0.03,0.08,0.25,0.11,0.1,0.35,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (+150) (o/u 12.5) (-125)","82 O RF 6-12 4% H24%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
10729,"Barnette","Tony","TEX","RP","CHW",1,0.2,0.15,0.04,0.01,0.02,0.05,0.2,0.08,0.07,0.28,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (-110) (o/u 11.0) (-190)","91 I CF 6-9 1% H50%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
7474,"Buchter","Ryan","KC","RP","CLE",1,0.2,0.08,0.06,0.01,0.02,0.1,0.21,0.1,0.1,0.21,0,0,0.01,0.01,0,0,0,0,0.6,"+1.5 (-105) (o/u 9.0) (+160)","90 N RL 10-13 15% H58%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
7548,"Herrera","Kelvin","KC","RP","CLE",1,0.2,0.12,0.06,0.01,0.02,0.06,0.19,0.09,0.08,0.25,0,0,0.01,0.01,0.12,0.01,0,0,0.6,"+1.5 (-105) (o/u 9.0) (+160)","90 N RL 10-13 15% H58%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
3529,"Neshek","Pat","COL","RP","MIL",1,0.2,0.13,0.05,0.01,0.04,0.04,0.21,0.11,0.1,0.32,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (+150) (o/u 12.5) (-125)","82 O RF 6-12 4% H24%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
9084,"Crick","Kyle","SF","RP","PHI",1,0.2,0.14,0.05,0.01,0.01,0.09,0.2,0.1,0.09,0.32,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (-115) (o/u 8.0) (-230)","66 O CF 9-17 7% H74%outdoor","",5500,25,4200,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
8469,"Osich","Josh","SF","RP","PHI",1,0.2,0.11,0.05,0.01,0.02,0.07,0.19,0.1,0.09,0.29,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (-115) (o/u 8.0) (-230)","66 O CF 9-17 7% H74%outdoor","",5500,25,4200,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
6503,"Farquhar","Danny","CHW","RP","@ TEX",1,0.2,0.11,0.05,0.01,0.04,0.1,0.23,0.12,0.11,0.25,0,0,0.01,0.01,0,0,0,0,0.6,"+1.5 (-110) (o/u 11.0) (+175)","91 I CF 6-9 1% H50%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
5914,"Nicasio","Juan","PIT","SP","STL",1,0.2,0.14,0.06,0.01,0.02,0.07,0.2,0.1,0.09,0.31,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (+180) (o/u 9.5) (-105)","73 N RL 3-4 4% H62%outdoor","",5500,25,4200,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
9393,"Dull","Ryan","OAK","RP","@ HOU",1,0.2,0.08,0.05,0.01,0.04,0.06,0.2,0.11,0.1,0.22,0,0,0.01,0.01,0,0,0,0,0.6,"+1.5 (+105) (o/u 9.0) (+200)","92 O RF 3-8 21% H53% retractable","",5500,25,4300,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
6953,"Dyson","Samuel","SF","RP","PHI",1,0.2,0.15,0.05,0.01,0.01,0.05,0.17,0.08,0.08,0.34,0,0,0.01,0.01,0.27,0.03,0,0,0.6,"-1.5 (-115) (o/u 8.0) (-230)","66 O CF 9-17 7% H74%outdoor","",5500,25,4200,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
5562,"Dunn","Mike","COL","RP","MIL",1,0.2,0.17,0.05,0.01,0.04,0.09,0.24,0.13,0.12,0.37,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (+150) (o/u 12.5) (-125)","82 O RF 6-12 4% H24%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
10373,"Ramos","Edubray","PHI","RP","@ SF",1,0.2,0.13,0.05,0.01,0.01,0.09,0.19,0.09,0.08,0.3,0,0,0.01,0.01,0,0,0,0,0.6,"+1.5 (-105) (o/u 8.0) (+205)","66 O CF 9-17 7% H74%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
10780,"Oh","Seung Hwan","STL","RP","@ PIT",1,0.2,0.14,0.05,0.01,0.02,0.05,0.18,0.09,0.08,0.31,0,0,0.01,0.01,0.09,0.01,0,0,0.6,"+1.5 (-205) (o/u 9.5) (-105)","73 N RL 3-4 4% H62%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
8488,"Goody","Nick","CLE","RP","@ KC",1,0.2,0.11,0.05,0.01,0.02,0.07,0.17,0.09,0.08,0.23,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (-115) (o/u 9.0) (-170)","90 N RL 10-13 15% H58%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
9452,"Claudio","Alex","TEX","RP","CHW",1,0.2,0.15,0.04,0.01,0.01,0.04,0.16,0.08,0.07,0.27,0,0,0.01,0.01,0.09,0.01,0,0,0.6,"-1.5 (-110) (o/u 11.0) (-190)","91 I CF 6-9 1% H50%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
