id,last_name,first_name,team,position,opponent,games,pa,ab,singles,doubles,triples,home_runs,walks,strikeouts,sb,cs,runs,rbi,hbp,sac_flies,gidp,errors,outs,matchup,odds,weather,injury,bvp, price_fanduel,price_yahoo,price_draftkings,price_draftday,price_starstreet,price_fantasyfeud,price_fanthrowdown,price_starfantasyleagues,price_fantasyaces, positions_fanduel,positions_yahoo,positions_draftkings,positions_draftday,positions_starstreet,positions_fantasyfeud,positions_fanthrowdown,positions_starfantasyleagues,positions_fantasyaces,price_victiv,positions_victiv
543,Braun,Ryan,MIL,OF,@ CIN,1.00,4.24,3.87,0.74,0.21,0.03,0.22,0.36,0.86,0.14,0.05,0.64,0.64,0.00,0.02,0.00,0.00,2.64,@CIN (Romano R) R Ord 3 Starting ,+1.5 (-220) (o/u 9.0) (-105),72 O LF 6-12 68% H67%outdoor,,,4300,20,4900,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
10656,Benintendi,Andrew,BOS,OF,TB,1.00,4.80,4.38,0.77,0.36,0.06,0.09,0.40,0.69,0.12,0.07,0.70,0.62,0.00,0.02,0.00,0.00,3.13,TB (Cobb R) L Ord 2 Starting ,-1.5 (+110) (o/u 9.5) (-185),77 O CF 13-19 50% H42%outdoor,,,3300,16,3800,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
8318,Kepler,Max,MIN,OF,CHW,1.00,4.84,4.28,0.68,0.24,0.06,0.16,0.54,0.87,0.09,0.04,0.69,0.60,0.00,0.02,0.00,0.00,3.17,CHW (Shields R) L Ord 2 Starting ,-1.5 (+140) (o/u 9.5) (-145),59 O CF 5-19 0% H32%outdoor,,5ab .200/.200/.400 0sb 0hr,3100,14,3800,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
3468,Murphy,Daniel,WAS,2B,PHI,1.00,4.35,4.09,0.87,0.36,0.03,0.13,0.24,0.39,0.03,0.02,0.60,0.76,0.00,0.02,0.00,0.00,2.68,PHI (Eickhoff R) L Ord 4 Starting ,-1.5 (+115) (o/u 9.0) (-185),78 O RF 10-15 19% H43%outdoor,,12ab .167/.167/.250 0sb 0hr,3800,23,4500,0,0,0,0,0,0,2B,2B,2B,2B;3B;DH,,,,,,0,
6158,Freeman,Freddie,ATL,1B,SD,1.00,4.27,3.58,0.62,0.25,0.02,0.16,0.67,0.95,0.07,0.02,0.65,0.64,0.00,0.02,0.00,0.00,2.46,SD (Cahill R) L Ord 3 Starting ,-1.5 (+165) (o/u 8.0) (-130),76 O CF 4-10 1% H43%outdoor,,8ab .500/.556/1.000 0sb 1hr,3800,25,4400,0,0,0,0,0,0,1B,1B,1B,1B;DH,,,,,,0,
8485,Bird,Greg,NYY,1B,STL,1.00,4.49,3.95,0.58,0.23,0.00,0.25,0.49,1.29,0.00,0.00,0.63,0.70,0.03,0.02,0.02,0.02,2.90,STL (Wainwright R) L Ord 3,-1.5 (+145) (o/u 8.5) (-165),70 O CF 6-12 40% H56%outdoor,,,2300,9,3300,0,0,0,0,0,0,1B,1B,1B,1B;DH,,,,,,0,
295,Bautista,Jose,TOR,OF,BAL,1.00,4.38,3.60,0.46,0.18,0.01,0.24,0.77,0.83,0.04,0.02,0.64,0.66,0.00,0.02,0.00,0.00,2.69,BAL (Bundy R) R Ord 3 Starting ,-1.5 (+180) (o/u 8.0) (-110),58 N LR 12-20 51% H69% retractable,,,3500,13,4400,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
8399,Eaton,Adam,WAS,OF,PHI,1.00,4.68,4.25,0.90,0.24,0.06,0.09,0.41,0.71,0.12,0.04,0.75,0.45,0.00,0.02,0.00,0.00,2.93,PHI (Eickhoff R) L Ord 1 Starting ,-1.5 (+115) (o/u 9.0) (-185),78 O RF 10-15 19% H43%outdoor,,6ab .500/.500/1.000 0sb 1hr,3800,20,4100,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
6653,Hamilton,Billy,CIN,OF,MIL,1.00,4.47,4.09,0.79,0.16,0.05,0.05,0.36,0.80,0.49,0.09,0.67,0.34,0.00,0.02,0.00,0.00,3.00,MIL (Peralta R) S Ord 1 Starting ,-1.5 (+190) (o/u 9.0) (-115),72 O LF 6-12 68% H67%outdoor,,10ab .500/.500/1.200 0sb 1hr,3500,18,4200,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
3789,Pedroia,Dustin,BOS,2B,TB,1.00,4.91,4.45,1.06,0.25,0.01,0.09,0.44,0.56,0.04,0.02,0.77,0.54,0.00,0.02,0.00,0.00,3.08,TB (Cobb R) R Ord 1 Starting ,-1.5 (+110) (o/u 9.5) (-185),77 O CF 13-19 50% H42%outdoor,,18ab .278/.350/.278 3sb 0hr,3200,14,4100,0,0,0,0,0,0,2B,2B,2B,2B;DH,,,,,,0,
6199,Gordon,Dee,MIA,2B,NYM,1.00,4.38,4.15,1.01,0.15,0.08,0.02,0.20,0.66,0.49,0.14,0.61,0.33,0.00,0.02,0.00,0.00,2.84,NYM (Harvey R) L Ord 1 Starting ,+1.5 (-170) (o/u 8.5) (-105),75 I CF 11-16 15% H69% retractable,,10ab .300/.300/.300 1sb 0hr,3100,18,4200,0,0,0,0,0,0,2B,2B,2B,2B;DH,,,,,,0,
6320,Thames,Eric,MIL,1B/OF,@ CIN,1.00,4.35,3.98,0.55,0.22,0.03,0.26,0.35,1.20,0.08,0.04,0.68,0.49,0.00,0.02,0.00,0.00,2.88,@CIN (Romano R) L Ord 2 Starting ,+1.5 (-220) (o/u 9.0) (-105),72 O LF 6-12 68% H67%outdoor,,,2800,23,4000,0,0,0,0,0,0,1B,1B,1B;OF,1B;DH,,,,,,0,
9113,Bryant,Kris,CHC,3B,PIT,1.00,4.23,3.76,0.61,0.22,0.03,0.23,0.45,1.05,0.05,0.03,0.72,0.50,0.00,0.02,0.00,0.00,2.58,PIT (Taillon R) R Ord 2 Starting ,-1.5 (+125) (o/u 8.0) (-180),66 N LR 6-17 1% H43%outdoor,,2ab .500/.500/2.000 0sb 1hr,4100,19,4600,0,0,0,0,0,0,3B,3B,3B,3B;DH;OF,,,,,,0,
5952,Cain,Lorenzo,KC,OF,LAA,1.00,4.65,4.30,0.91,0.27,0.03,0.10,0.33,0.81,0.18,0.06,0.58,0.53,0.00,0.02,0.00,0.00,3.04,LAA (Skaggs L) R Ord 2 Starting ,+1.5 (-180) (o/u 8.5) (-115),69 I CF 7-11 41% H44%outdoor,,,3800,19,3800,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
4038,Ramirez,Hanley,BOS,1B/OF,TB,1.00,4.57,4.16,0.77,0.23,0.01,0.16,0.39,0.87,0.06,0.01,0.64,0.72,0.00,0.02,0.00,0.00,3.02,TB (Cobb R) R Ord 4 Starting ,-1.5 (+110) (o/u 9.5) (-185),77 O CF 13-19 50% H42%outdoor,,5ab .200/.333/.200 1sb 0hr,3600,20,4500,0,0,0,0,0,0,1B,1B,1B;OF,1B;DH;OF,,,,,,0,
6197,Rizzo,Anthony,CHC,1B,PIT,1.00,4.13,3.66,0.56,0.26,0.02,0.20,0.45,0.67,0.03,0.03,0.69,0.65,0.00,0.02,0.00,0.00,2.52,PIT (Taillon R) L Ord 3 Starting ,-1.5 (+125) (o/u 8.0) (-180),66 N LR 6-17 1% H43%outdoor,,2ab 1.000/1.000/2.500 0sb 1hr,4300,18,4800,0,0,0,0,0,0,1B,1B,1B,1B;DH,,,,,,0,
1105,Cruz,Nelson,SEA,OF,TEX,1.00,4.28,3.83,0.69,0.17,0.01,0.24,0.43,1.10,0.04,0.01,0.54,0.64,0.00,0.02,0.00,0.00,2.70,TEX (Hamels L) R Ord 4 Starting ,+1.5 (-170) (o/u 8.0) (-110),59 I CF 4-9 2% H47% retractable,,15ab .267/.353/.467 0sb 1hr,3500,14,4300,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
7553,Cespedes,Yoenis,NYM,OF,@ MIA,1.00,4.30,3.97,0.65,0.25,0.03,0.20,0.31,0.86,0.03,0.01,0.64,0.63,0.00,0.02,0.00,0.00,2.80,@MIA (Straily R) R Ord 3 Starting ,-1.5 (+150) (o/u 8.5) (-115),75 I CF 11-16 15% H69% retractable,,,4400,23,4200,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
9129,Abreu,Jose,CHW,1B,@ MIN,1.00,4.65,4.33,0.82,0.23,0.02,0.19,0.30,0.95,0.00,0.00,0.54,0.68,0.00,0.02,0.00,0.00,3.15,@MIN (Santiago L) R Ord 3 Starting ,+1.5 (-160) (o/u 9.5) (+125),59 O CF 5-19 0% H32%outdoor,,10ab .100/.182/.100 0sb 0hr,3100,11,4100,0,0,0,0,0,0,1B,1B,1B,1B;DH,,,,,,0,
9921,Schwarber,Kyle,CHC,OF,PIT,1.00,4.33,3.81,0.56,0.15,0.02,0.25,0.50,1.15,0.04,0.03,0.79,0.43,0.00,0.02,0.00,0.00,2.74,PIT (Taillon R) L Ord 1 Starting ,-1.5 (+125) (o/u 8.0) (-180),66 N LR 6-17 1% H43%outdoor,,,3400,17,4100,0,0,0,0,0,0,OF,OF,OF,C;DH;OF,,,,,,0,
8910,Ramirez,Jose,CLE,RP,DET,1.00,4.45,4.07,0.81,0.28,0.03,0.09,0.36,0.45,0.15,0.06,0.55,0.61,0.00,0.02,0.00,0.00,2.88,DET (Boyd L) S Ord 5 Starting ,-1.5 (-110) (o/u 9.0) (-235),66 N LR 12-15 15% H69%outdoor,,2ab .000/.000/.000 0sb 0hr,3400,16,4100,0,0,0,0,0,0,3B,3B,RP,P,,,,,,0,
6198,Hosmer,Eric,KC,1B,LAA,1.00,4.53,4.09,0.79,0.23,0.02,0.15,0.43,0.79,0.02,0.01,0.57,0.67,0.00,0.02,0.00,0.00,2.93,LAA (Skaggs L) L Ord 3 Starting ,+1.5 (-180) (o/u 8.5) (-115),69 I CF 7-11 41% H44%outdoor,,3ab .000/.000/.000 0sb 0hr,3100,9,3700,0,0,0,0,0,0,1B,1B,1B,1B;DH,,,,,,0,
8635,Souza,Steven,TB,OF,@ BOS,1.00,4.75,4.25,0.66,0.21,0.01,0.19,0.43,1.63,0.09,0.06,0.65,0.45,0.05,0.02,0.07,0.00,3.20,@BOS (Pomeranz L) R Ord 1 Starting ,+1.5 (-130) (o/u 9.5) (+158),77 O CF 13-19 50% H42%outdoor,,5ab .200/.333/.200 0sb 0hr,2800,16,4000,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
6205,Myers,Wil,SD,1B,@ ATL,1.00,4.10,3.75,0.65,0.24,0.01,0.16,0.33,0.97,0.17,0.04,0.58,0.54,0.00,0.02,0.00,0.00,2.61,@ATL (Colon R) R Ord 3 Starting ,+1.5 (-190) (o/u 8.0) (+110),76 O CF 4-10 1% H43%outdoor,,,4000,24,4300,0,0,0,0,0,0,1B,1B,1B,1B;DH;OF,,,,,,0,
8470,Duvall,Adam,CIN,OF,MIL,1.00,4.15,3.84,0.48,0.21,0.03,0.25,0.29,1.05,0.04,0.02,0.63,0.68,0.00,0.02,0.00,0.00,2.85,MIL (Peralta R) R Ord 4 Starting ,-1.5 (+190) (o/u 9.0) (-115),72 O LF 6-12 68% H67%outdoor,,9ab .222/.300/.333 0sb 0hr,3600,19,4300,0,0,0,0,0,0,OF,OF,OF,1B;DH;OF,,,,,,0,
7558,Machado,Manny,BAL,3B,@ TOR,1.00,4.23,3.91,0.66,0.24,0.01,0.21,0.30,0.79,0.04,0.03,0.57,0.61,0.00,0.02,0.00,0.00,2.73,@TOR (Happ L) R Ord 3 Starting ,+1.5 (-210) (o/u 8.0) (-110),58 N LR 12-20 51% H69% retractable,,21ab .286/.348/.714 0sb 2hr,3700,15,4400,0,0,0,0,0,0,3B,3B,3B,SS;3B;DH,,,,,,0,
769,Cano,Robinson,SEA,2B,TEX,1.00,4.39,4.01,0.81,0.22,0.01,0.17,0.36,0.65,0.02,0.02,0.55,0.63,0.00,0.02,0.00,0.00,2.79,TEX (Hamels L) L Ord 3 Starting ,+1.5 (-170) (o/u 8.0) (-110),59 I CF 4-9 2% H47% retractable,,29ab .276/.276/.586 0sb 3hr,3400,17,4300,0,0,0,0,0,0,2B,2B,2B,2B;DH,,,,,,0,
6724,Marte,Starling,PIT,OF,@ CHC,1.00,4.19,4.00,0.76,0.24,0.03,0.11,0.17,0.94,0.32,0.09,0.55,0.37,0.00,0.02,0.00,0.00,2.78,@CHC (Lester L) R Ord 2 Starting ,+1.5 (-145) (o/u 8.0) (+155),66 N LR 6-17 1% H43%outdoor,,17ab .294/.333/.353 2sb 0hr,3400,15,4400,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
2885,Longoria,Evan,TB,3B,@ BOS,1.00,4.52,4.21,0.62,0.30,0.02,0.18,0.30,1.08,0.02,0.02,0.55,0.64,0.00,0.02,0.00,0.00,3.12,@BOS (Pomeranz L) R Ord 3 Starting ,+1.5 (-130) (o/u 9.5) (+158),77 O CF 13-19 50% H42%outdoor,,7ab .143/.250/.286 0sb 0hr,3300,18,4700,0,0,0,0,0,0,3B,3B,3B,3B;DH,,,,,,0,
7324,Kiermaier,Kevin,TB,OF,@ BOS,1.00,4.64,4.30,0.70,0.24,0.06,0.10,0.31,0.98,0.18,0.06,0.55,0.48,0.00,0.02,0.00,0.00,3.23,@BOS (Pomeranz L) L Ord 2 Starting ,+1.5 (-130) (o/u 9.5) (+158),77 O CF 13-19 50% H42%outdoor,,7ab .143/.143/.286 0sb 0hr,2700,16,3900,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
8683,Seager,Corey,LAD,SS,ARI,1.00,4.32,3.97,0.71,0.26,0.02,0.16,0.33,0.76,0.03,0.02,0.65,0.47,0.00,0.02,0.00,0.00,2.76,ARI (Walker R) L Ord 2 Starting ,-1.5 (+115) (o/u 7.5) (-200),68 O RF 5-9 1% H46%outdoor,,,3600,19,4300,0,0,0,0,0,0,SS,SS,SS,SS;DH,,,,,,0,
727,Cabrera,Miguel,DET,1B,@ CLE,1.00,4.17,3.72,0.76,0.22,0.00,0.17,0.43,0.88,0.01,0.00,0.52,0.58,0.00,0.02,0.00,0.00,2.48,@CLE (Carrasco R) R Ord 3 Starting ,+1.5 (-110) (o/u 9.0) (+195),66 N LR 12-15 15% H69%outdoor,,31ab .323/.382/.452 1sb 1hr,3600,16,5000,0,0,0,0,0,0,1B,1B,1B,1B;DH,,,,,,0,
1834,Gordon,Alex,KC,OF,LAA,1.00,4.76,4.18,0.69,0.20,0.01,0.14,0.56,1.22,0.06,0.03,0.67,0.45,0.00,0.02,0.00,0.00,3.17,LAA (Skaggs L) L Ord 1 Starting ,+1.5 (-180) (o/u 8.5) (-115),69 I CF 7-11 41% H44%outdoor,,3ab .000/.000/.000 0sb 0hr,2600,9,3500,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
6018,Stanton,Giancarlo,MIA,OF,NYM,1.00,4.06,3.56,0.49,0.19,0.01,0.23,0.48,1.17,0.03,0.02,0.58,0.62,0.00,0.02,0.00,0.00,2.59,NYM (Harvey R) R Ord 4 Starting ,+1.5 (-170) (o/u 8.5) (-105),75 I CF 11-16 15% H69% retractable,,13ab .077/.077/.077 0sb 0hr,3600,15,4500,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
6234,Goldschmidt,Paul,ARI,1B,@ LAD,1.00,3.99,3.35,0.56,0.19,0.01,0.14,0.60,1.00,0.23,0.05,0.51,0.45,0.00,0.02,0.00,0.00,2.33,@LAD (Hill L) R Ord 3 Starting ,+1.5 (-135) (o/u 7.5) (+170),68 O RF 5-9 1% H46%outdoor,,,4000,23,4500,0,0,0,0,0,0,1B,1B,1B,1B;DH,,,,,,0,
3120,Mauer,Joe,MIN,1B,CHW,1.00,4.61,3.90,0.76,0.23,0.02,0.07,0.69,0.80,0.01,0.00,0.56,0.66,0.00,0.02,0.00,0.00,2.85,CHW (Shields R) L Ord 4 Starting ,-1.5 (+140) (o/u 9.5) (-145),59 O CF 5-19 0% H32%outdoor,,48ab .313/.340/.458 1sb 1hr,3000,8,3700,0,0,0,0,0,0,1B,1B,1B,1B;DH,,,,,,0,
8120,Alcantara,Arismendy,CIN,2B/SS,MIL,1.00,4.36,4.07,0.60,0.19,0.05,0.15,0.28,1.21,0.19,0.08,0.68,0.44,0.00,0.02,0.00,0.00,3.05,MIL (Peralta R) S Ord 2 Starting ,-1.5 (+190) (o/u 9.0) (-115),72 O LF 6-12 68% H67%outdoor,,6ab .500/.500/1.000 1sb 0hr,2000,7,3400,0,0,0,0,0,0,OF,2B,2B;SS,2B;SS;DH,,,,,,0,
3389,Morales,Kendrys,TOR,1B,BAL,1.00,4.27,3.87,0.62,0.23,0.01,0.20,0.39,0.88,0.00,0.00,0.55,0.63,0.00,0.02,0.00,0.00,2.79,BAL (Bundy R) S Ord 4 Starting ,-1.5 (+180) (o/u 8.0) (-110),58 N LR 12-20 51% H69% retractable,,1ab .000/.000/.000 0sb 0hr,2900,16,3600,0,0,0,0,0,0,1B,1B,1B,1B;DH,,,,,,0,
8669,Pillar,Kevin,TOR,OF,BAL,1.00,4.60,4.37,0.82,0.29,0.02,0.09,0.21,0.69,0.14,0.05,0.64,0.44,0.00,0.02,0.00,0.00,3.12,BAL (Bundy R) R Ord 1 Starting ,-1.5 (+180) (o/u 8.0) (-110),58 N LR 12-20 51% H69% retractable,,2ab .000/.000/.000 0sb 0hr,2100,7,3200,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
6664,Saladino,Tyler,CHW,SS/3B,@ MIN,1.00,4.77,4.47,0.83,0.19,0.03,0.11,0.28,0.94,0.17,0.06,0.54,0.48,0.00,0.02,0.00,0.00,3.39,@MIN (Santiago L) R Ord 2 Starting ,+1.5 (-160) (o/u 9.5) (+125),59 O CF 5-19 0% H32%outdoor,,3ab .333/.333/.333 1sb 0hr,2900,13,3500,0,0,0,0,0,0,SS,2B,SS;3B,2B;SS;DH,,,,,,0,
5728,Trumbo,Mark,BAL,OF,@ TOR,1.00,4.12,3.81,0.57,0.20,0.02,0.24,0.29,1.11,0.01,0.00,0.54,0.59,0.00,0.02,0.00,0.00,2.73,@TOR (Happ L) R Ord 4 Starting ,+1.5 (-210) (o/u 8.0) (-110),58 N LR 12-20 51% H69% retractable,,11ab .000/.000/.000 0sb 0hr,3600,14,3900,0,0,0,0,0,0,OF,OF,OF,1B;DH;OF,,,,,,0,
7536,Rendon,Anthony,WAS,3B,PHI,1.00,4.57,4.12,0.68,0.25,0.01,0.13,0.43,0.87,0.05,0.02,0.73,0.48,0.00,0.02,0.00,0.00,3.04,PHI (Eickhoff R) R Ord 2 Starting ,-1.5 (+115) (o/u 9.0) (-185),78 O RF 10-15 19% H43%outdoor,,7ab .143/.333/.286 0sb 0hr,2800,9,3900,0,0,0,0,0,0,3B,3B,3B,2B;3B;DH,,,,,,0,
5850,Turner,Justin,LAD,3B,ARI,1.00,4.21,3.85,0.68,0.24,0.02,0.14,0.35,0.73,0.04,0.01,0.63,0.60,0.00,0.02,0.00,0.00,2.72,ARI (Walker R) R Ord 3 Starting ,-1.5 (+115) (o/u 7.5) (-200),68 O RF 5-9 1% H46%outdoor,,,3800,18,3400,0,0,0,0,0,0,3B,3B,3B,3B;DH,,,,,,0,
2228,Holliday,Matt,NYY,1B/OF,STL,1.00,4.38,3.93,0.65,0.23,0.00,0.17,0.43,0.78,0.02,0.01,0.54,0.63,0.00,0.02,0.00,0.00,2.89,STL (Wainwright R) R Ord 4,-1.5 (+145) (o/u 8.5) (-165),70 O CF 6-12 40% H56%outdoor,Questionable,4ab .000/.200/.000 0sb 0hr,2900,17,3800,0,0,0,0,0,0,OF,OF,1B;OF,1B;DH;OF,,,,,,0,
6207,Belt,Brandon,SF,1B,COL,1.00,4.15,3.50,0.56,0.25,0.04,0.14,0.62,0.93,0.03,0.03,0.65,0.43,0.00,0.02,0.00,0.00,2.39,COL (Senzatela R) L Ord 2 Starting ,-1.5 (+165) (o/u 7.5) (-135),57 N RL 11-14 89% H72%outdoor,,,2900,18,3500,0,0,0,0,0,0,1B,1B,1B,1B;DH,,,,,,0,
6075,Garcia,Leury,CHW,OF,@ MIN,1.00,4.89,4.61,0.89,0.15,0.04,0.08,0.26,1.19,0.25,0.11,0.59,0.41,0.00,0.02,0.00,0.00,3.53,@MIN (Santiago L) S Ord 1 Starting ,+1.5 (-160) (o/u 9.5) (+125),59 O CF 5-19 0% H32%outdoor,,,2100,7,2800,0,0,0,0,0,0,2B,2B,OF,2B;SS;DH,,,,,,0,
7744,Yelich,Christian,MIA,OF,NYM,1.00,4.17,3.70,0.80,0.25,0.02,0.09,0.45,0.83,0.06,0.03,0.59,0.57,0.00,0.02,0.00,0.00,2.50,NYM (Harvey R) L Ord 3 Starting ,+1.5 (-170) (o/u 8.5) (-105),75 I CF 11-16 15% H69% retractable,,15ab .200/.200/.200 0sb 0hr,3300,18,4200,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
1712,Gardner,Brett,NYY,OF,STL,1.00,4.71,4.13,0.76,0.19,0.04,0.08,0.56,0.88,0.09,0.02,0.65,0.43,0.00,0.02,0.00,0.00,3.08,STL (Wainwright R) L Ord 1,-1.5 (+145) (o/u 8.5) (-165),70 O CF 6-12 40% H56%outdoor,,,2900,18,3700,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
3982,Pujols,Albert,LAA,1B,@ KC,1.00,4.17,3.86,0.64,0.16,0.00,0.22,0.30,0.54,0.02,0.00,0.57,0.59,0.00,0.02,0.00,0.00,2.75,@KC (Kennedy R) R Ord 4 Starting ,-1.5 (+160) (o/u 8.5) (-105),69 I CF 7-11 41% H44%outdoor,,13ab .385/.429/1.154 0sb 3hr,2900,11,4000,0,0,0,0,0,0,1B,1B,1B,1B;DH,,,,,,0,
6142,Moreland,Mitch,BOS,1B,TB,1.00,4.46,4.12,0.66,0.26,0.01,0.15,0.32,0.99,0.01,0.00,0.59,0.61,0.00,0.02,0.00,0.00,3.07,TB (Cobb R) L Ord 5 Starting ,-1.5 (+110) (o/u 9.5) (-185),77 O CF 13-19 50% H42%outdoor,,11ab .273/.273/.636 0sb 1hr,3300,11,3200,0,0,0,0,0,0,1B,1B,1B,1B;DH,,,,,,0,
7161,Grossman,Robbie,MIN,OF,CHW,1.00,4.50,3.84,0.71,0.20,0.01,0.10,0.64,1.07,0.06,0.05,0.53,0.57,0.00,0.02,0.00,0.00,2.85,CHW (Shields R) S Ord 5 Starting ,-1.5 (+140) (o/u 9.5) (-145),59 O CF 5-19 0% H32%outdoor,,6ab .333/.333/.333 0sb 0hr,2800,13,3600,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
