"id","last_name","first_name","team","position","opponent","games","pa","ab","singles","doubles","triples","home_runs","walks","strikeouts","sb","cs","runs","rbi","hbp","sac_flies","gidp","errors","outs","matchup","odds","weather","injury","bvp","price_fanduel","price_yahoo","price_draftkings","price_draftday","price_starstreet","price_fantasyfeud","price_fanthrowdown","price_starfantasyleagues","price_fantasyaces","positions_fanduel","positions_yahoo","positions_draftkings","positions_draftday","positions_starstreet","positions_fantasyfeud","positions_fanthrowdown","positions_starfantasyleagues","positions_fantasyaces","price_victiv","positions_victiv"
7391,"Davis","Khris","OAK","OF","DET",1,4.62,4.18,0.56,0.2,0.02,0.29,0.42,1.18,0.03,0.02,0.62,0.72,0,0.02,0,0,3.17,"DET (Norris L) R Ord 3 Starting ","-1.5 (+169) (o/u 8.5) (-129)","68 O CF 9-13 3% H49%outdoor","","",3600,20,3800,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
1105,"Cruz","Nelson","SEA","OF","TEX",1,4.53,4,0.71,0.18,0.01,0.24,0.51,1.14,0.03,0.01,0.58,0.71,0,0.02,0,0,2.88,"TEX (Cashner R) R Ord 4 Starting ","-1.5 (+150) (o/u 8.5) (-143)","57 N LR 4-7 2% H49% retractable","","3ab .333/.333/.333 0sb 0hr",4600,24,4500,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
769,"Cano","Robinson","SEA","2B","TEX",1,4.64,4.22,0.86,0.23,0.01,0.2,0.4,0.64,0.02,0.02,0.61,0.73,0,0.02,0,0,2.96,"TEX (Cashner R) L Ord 3 Starting ","-1.5 (+150) (o/u 8.5) (-143)","57 N LR 4-7 2% H49% retractable","","9ab .222/.300/.222 0sb 0hr",4100,18,4200,0,0,0,0,0,0,"2B","2B","2B","2B;DH",NA,NA,NA,NA,NA,0,NA
6344,"Segura","Jean","SEA","SS","TEX",1,4.87,4.61,0.99,0.2,0.03,0.09,0.23,0.8,0.27,0.08,0.66,0.47,0,0.02,0,0,3.32,"TEX (Cashner R) R Ord 1 Starting ","-1.5 (+150) (o/u 8.5) (-143)","57 N LR 4-7 2% H49% retractable","","15ab .267/.267/.400 1sb 0hr",4000,21,4300,0,0,0,0,0,0,"SS","SS","SS","2B;SS;DH",NA,NA,NA,NA,NA,0,NA
7531,"Altuve","Jose","HOU","2B","@ LAA",1,4.24,3.93,0.91,0.25,0.02,0.11,0.29,0.5,0.22,0.06,0.55,0.6,0,0.02,0,0,2.55,"@LAA (Shoemaker R) R Ord 3 Starting ","+1.5 (-230) (o/u 8.0) (-117)","62 N RL 4-9 43% H57%outdoor","","20ab .400/.455/.750 0sb 2hr",3900,19,4400,0,0,0,0,0,0,"2B","2B","2B","2B;DH",NA,NA,NA,NA,NA,0,NA
5151,"Votto","Joey","CIN","1B","SF",1,4.24,3.5,0.68,0.21,0.01,0.17,0.72,0.75,0.05,0.01,0.6,0.62,0,0.02,0,0,2.41,"SF (Cueto R) L Ord 3 Starting ","+1.5 (-148) (o/u 8.5) (+111)","53 O RF 3-16 3% H49%outdoor","","3ab .333/.333/1.333 0sb 1hr",4400,25,4700,0,0,0,0,0,0,"1B","1B","1B","1B;DH",NA,NA,NA,NA,NA,0,NA
727,"Cabrera","Miguel","DET","1B","@ OAK",1,4.48,3.95,0.83,0.22,0.01,0.19,0.51,0.87,0.02,0.01,0.54,0.65,0,0.02,0,0,2.73,"@OAK (Gray R) R Ord 3 Starting ","+1.5 (-184) (o/u 8.5) (+119)","68 O CF 9-13 3% H49%outdoor","","7ab .429/.500/.857 0sb 1hr",4100,21,4500,0,0,0,0,0,0,"1B","1B","1B","1B;DH",NA,NA,NA,NA,NA,0,NA
1178,"Davis","Rajai","OAK","OF","DET",1,4.85,4.51,0.74,0.24,0.05,0.1,0.32,0.96,0.26,0.09,0.63,0.45,0,0.02,0,0,3.44,"DET (Norris L) R Ord 1 Starting ","-1.5 (+169) (o/u 8.5) (-129)","68 O CF 9-13 3% H49%outdoor","","3ab .000/.400/.000 0sb 0hr",2700,10,3600,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
6653,"Hamilton","Billy","CIN","OF","SF",1,4.46,4.13,0.77,0.14,0.04,0.04,0.31,0.78,0.52,0.09,0.61,0.3,0,0.02,0,0,3.12,"SF (Cueto R) S Ord 1 Starting ","+1.5 (-148) (o/u 8.5) (+111)","53 O RF 3-16 3% H49%outdoor","","3ab .333/.333/.667 0sb 0hr",3800,17,4300,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
6207,"Belt","Brandon","SF","1B/OF","@ CIN",1,4.42,3.77,0.58,0.26,0.03,0.16,0.62,1.1,0.01,0.01,0.68,0.48,0,0.03,0,0.06,2.68,"@CIN (Feldman R) L Ord 2 Starting ","-1.5 (+136) (o/u 8.5) (-120)","53 O RF 3-16 3% H49%outdoor","","7ab .286/.286/.286 1sb 0hr",3200,17,4200,0,0,0,0,0,0,"1B","1B","1B;OF","1B;DH",NA,NA,NA,NA,NA,0,NA
7662,"Springer","George","HOU","OF","@ LAA",1,4.45,4.02,0.64,0.17,0.02,0.22,0.4,1.12,0.07,0.06,0.7,0.45,0,0.02,0,0,2.9,"@LAA (Shoemaker R) R Ord 1 Starting ","+1.5 (-230) (o/u 8.0) (-117)","62 N RL 4-9 43% H57%outdoor","","16ab .125/.125/.125 1sb 0hr",3600,18,4000,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
5675,"Posey","Buster","SF","C/1B","@ CIN",1,4.21,3.78,0.8,0.21,0.01,0.15,0.37,0.48,0.02,0.01,0.56,0.65,0,0.05,0,0.03,2.56,"@CIN (Feldman R) R Ord 4 Starting ","-1.5 (+136) (o/u 8.5) (-120)","53 O RF 3-16 3% H49%outdoor","","8ab .125/.222/.125 0sb 0hr",3600,16,4300,0,0,0,0,0,0,"C","C","C;1B","C;1B;DH",NA,NA,NA,NA,NA,0,NA
8003,"Odor","Rougned","TEX","2B","@ SEA",1,4.41,4.24,0.68,0.21,0.04,0.21,0.15,0.93,0.1,0.05,0.58,0.48,0,0.02,0,0,3.07,"@SEA (Overton L) L Ord 2 Starting ","+1.5 (-163) (o/u 8.5) (+132)","57 N LR 4-7 2% H49% retractable","","",3300,12,4300,0,0,0,0,0,0,"2B","2B","2B","2B;DH",NA,NA,NA,NA,NA,0,NA
5754,"Andrus","Elvis","TEX","SS","@ SEA",1,4.3,4.01,0.85,0.25,0.02,0.06,0.27,0.55,0.22,0.07,0.5,0.55,0,0.02,0,0,2.77,"@SEA (Overton L) R Ord 3 Starting ","+1.5 (-163) (o/u 8.5) (+132)","57 N LR 4-7 2% H49% retractable","","",3200,18,3600,0,0,0,0,0,0,"SS","SS","SS","SS;DH",NA,NA,NA,NA,NA,0,NA
6754,"Seager","Kyle","SEA","3B","TEX",1,4.41,3.86,0.63,0.23,0.01,0.17,0.53,0.72,0.02,0.01,0.51,0.58,0,0.02,0,0,2.84,"TEX (Cashner R) L Ord 5 Starting ","-1.5 (+150) (o/u 8.5) (-143)","57 N LR 4-7 2% H49% retractable","","8ab .375/.444/.750 1sb 1hr",3600,13,4100,0,0,0,0,0,0,"3B","3B","3B","3B;DH",NA,NA,NA,NA,NA,0,NA
9113,"Bryant","Kris","CHC","3B","NYY",1,4.1,3.63,0.56,0.23,0.02,0.19,0.44,1,0.09,0.05,0.62,0.42,0,0.02,0,0,2.5,"NYY (Severino R) R Ord 2 Starting ","-1.5 (+178) (o/u 7.0) (-123)","41 I RF 4-9 6% H64%outdoor","","",4400,28,4900,0,0,0,0,0,0,"3B","3B","3B","3B;DH;OF",NA,NA,NA,NA,NA,0,NA
3816,"Pence","Hunter","SF","OF","@ CIN",1,4.31,3.96,0.74,0.19,0.03,0.16,0.32,0.96,0.02,0.01,0.65,0.61,0,0.03,0,0.03,2.8,"@CIN (Feldman R) R Ord 3 Starting ","-1.5 (+136) (o/u 8.5) (-120)","53 O RF 3-16 3% H49%outdoor","","14ab .357/.400/.571 0sb 0hr",3400,11,4400,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
6197,"Rizzo","Anthony","CHC","1B","NYY",1,4,3.49,0.51,0.23,0.02,0.18,0.48,0.65,0.05,0.04,0.61,0.55,0,0.02,0,0,2.42,"NYY (Severino R) L Ord 3 Starting ","-1.5 (+178) (o/u 7.0) (-123)","41 I RF 4-9 6% H64%outdoor","","",4100,23,5000,0,0,0,0,0,0,"1B","1B","1B","1B;DH",NA,NA,NA,NA,NA,0,NA
10217,"Healy","Ryon","OAK","1B/3B","DET",1,4.5,4.23,0.72,0.28,0.01,0.16,0.24,0.9,0.01,0.01,0.51,0.65,0,0.02,0,0,3.14,"DET (Norris L) R Ord 4 Starting ","-1.5 (+169) (o/u 8.5) (-129)","68 O CF 9-13 3% H49%outdoor","","",3000,10,3300,0,0,0,0,0,0,"1B","3B","1B;3B","1B;3B;DH",NA,NA,NA,NA,NA,0,NA
8225,"Gamel","Benjamin","SEA","OF","TEX",1,4.75,4.31,0.8,0.2,0.03,0.08,0.42,1.02,0.12,0.08,0.6,0.5,0,0.02,0,0,3.22,"TEX (Cashner R) L Ord 2 Starting ","-1.5 (+150) (o/u 8.5) (-143)","57 N LR 4-7 2% H49% retractable","","",2800,12,2900,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
5824,"Reddick","Josh","HOU","OF","@ LAA",1,4.35,4.02,0.74,0.19,0.03,0.14,0.3,0.63,0.09,0.03,0.6,0.46,0,0.02,0,0,2.84,"@LAA (Shoemaker R) L Ord 2 Starting ","+1.5 (-230) (o/u 8.0) (-117)","62 N RL 4-9 43% H57%outdoor","","16ab .125/.222/.125 0sb 0hr",3000,13,3200,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
3982,"Pujols","Albert","LAA","1B","HOU",1,4.34,4,0.65,0.15,0,0.22,0.32,0.57,0.01,0,0.56,0.6,0,0.02,0,0,2.97,"HOU (Fiers R) R Ord 3 Starting ","-1.5 (+210) (o/u 8.0) (+108)","62 N RL 4-9 43% H57%outdoor","","13ab .231/.286/.692 0sb 2hr",2800,14,4000,0,0,0,0,0,0,"1B","1B","1B","1B;DH",NA,NA,NA,NA,NA,0,NA
7081,"DeShields","Delino","TEX","OF","@ SEA",1,4.52,4.1,0.73,0.19,0.03,0.06,0.4,1.23,0.27,0.1,0.58,0.36,0,0.02,0,0,3.05,"@SEA (Overton L) R Ord 1 Starting ","+1.5 (-163) (o/u 8.5) (+132)","57 N LR 4-7 2% H49% retractable","","",2800,8,3000,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
6679,"Castellanos","Nick","DET","3B","@ OAK",1,4.6,4.3,0.69,0.27,0.05,0.13,0.27,1.24,0.01,0.01,0.55,0.49,0,0.02,0,0,3.17,"@OAK (Gray R) R Ord 2 Starting ","+1.5 (-184) (o/u 8.5) (+119)","68 O CF 9-13 3% H49%outdoor","","3ab .333/.500/1.000 0sb 0hr",3600,16,3400,0,0,0,0,0,0,"3B","3B","3B","3B;DH",NA,NA,NA,NA,NA,0,NA
