"id","last_name","first_name","team","position","opponent","games","innings","singles","doubles","triples","home_runs","walks","strikeouts","runs","earned_runs","opp_ba","cg","qs","wins","losses","saves","blown_saves","holds","hbp","outs","odds","weather","injury","price_fanduel","price_yahoo","price_draftkings","price_draftday","price_starstreet","price_fantasyfeud","price_fanthrowdown","price_starfantasyleagues","price_fantasyaces","positions_fanduel","positions_yahoo","positions_draftkings","positions_draftday","positions_starstreet","positions_fantasyfeud","positions_fanthrowdown","positions_starfantasyleagues","positions_fantasyaces","price_victiv","positions_victiv"
6454,"Kluber","Corey","CLE","SP","@ CHW",1,6.6,1.83,0.85,0.23,0.53,1.58,8.52,1.63,1.5,0.14,0.071,0.805,0.49,0.43,0,0,0,0,19.8,NA,"69 O LF 3-12 4% H62%outdoor","",11900,61,14000,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
9400,"deGrom","Jacob","NYM","SP","@ SEA",1,6.3,2.41,0.88,0.09,0.55,1.75,7.09,1.85,1.7,0.16,0.048,0.767,0.41,0.42,0,0,0,0,18.9,NA,"74 N LR 4-8 0% H48% retractable","",11200,54,12900,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
1891,"Greinke","Zack","ARI","SP","@ STL",1,6.3,2.04,1.02,0.18,0.54,1.38,6.29,1.85,1.7,0.18,0.048,0.767,0.39,0.32,0,0,0,0,18.9,NA,"72 I CF 4-12 5% H60%outdoor","",10200,55,12200,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
9278,"Hendricks","Kyle","CHC","SP","@ MIL",1,6,2.01,0.97,0.12,0.51,1.66,5.81,1.88,1.73,0.18,0.04,0.749,0.44,0.44,0,0,0,0,18,NA,"68 O LF 3-8 5% H67% retractable","",8000,45,7300,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
8540,"Roark","Tanner","WAS","SP","COL",1,6,2.92,0.85,0.12,0.47,1.82,5.28,1.94,1.78,0.2,0.04,0.739,0.37,0.37,0,0,0,0,18,NA,"68 I RF 8-10 24% H72%outdoor","",7700,33,7500,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
9966,"Newcomb","Sean","ATL","RP","@ PHI",1,5.3,1.93,0.8,0.13,0.39,2.35,5.72,1.69,1.55,0.18,0.04,0.742,0.3,0.38,0,0,0,0,15.9,NA,"69 N RL 8-13 2% H60%outdoor","",7400,41,8000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
11522,"Lamet","Dinelson","SD","SP","PIT",1,5.2,1.87,0.8,0.15,0.44,2.46,5.92,1.74,1.6,0.18,0.04,0.729,0.28,0.22,0,0,0,0,15.6,NA,"71 N LR 4-10 8% H77%outdoor","",7900,30,7900,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
2196,"Hill","Rich","LAD","SP","SF",1,5.3,1.82,0.78,0.11,0.27,2.2,5.3,1.53,1.41,0.18,0.04,0.77,0.33,0.43,0,0,0,0,15.9,NA,"76 O RF 4-8 3% H66%outdoor","",9400,51,12400,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
8481,"Rodriguez","Eduardo","BOS","SP","KC",1,5.6,2.16,1.01,0.12,0.46,1.36,5.12,1.75,1.61,0.17,0.04,0.749,0.33,0.47,0,0,0,0,16.8,NA,"64 O CF 11-15 3% H67%outdoor","",8200,40,7700,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
9040,"Eickhoff","Jerad","PHI","SP","ATL",1,5.8,2.72,0.96,0.07,0.57,1.39,5.19,1.95,1.8,0.2,0.04,0.726,0.32,0.33,0,0,0,0,17.4,NA,"69 N RL 8-13 2% H60%outdoor","",7300,35,8100,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
5654,"Nova","Ivan","PIT","SP","@ SD",1,6.1,2.51,0.88,0.22,0.42,0.91,4.36,1.82,1.67,0.2,0.04,0.761,0.37,0.42,0,0,0,0,18.3,NA,"71 N LR 4-10 8% H77%outdoor","",8300,39,8600,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
6104,"Leake","Mike","STL","SP","ARI",1,6.1,2.8,0.98,0.21,0.36,1.14,4.4,1.78,1.63,0.2,0.04,0.767,0.38,0.27,0,0,0,0,18.3,NA,"72 I CF 4-12 5% H60%outdoor","",7700,36,6500,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
8395,"McHugh","Collin","HOU","SP","@ DET",1,5.7,2.77,0.8,0.17,0.45,1.69,4.69,1.91,1.76,0.19,0.04,0.726,0.36,0.46,0,0,0,0,17.1,NA,"72 O LF 4-13 1% H54%outdoor","",7200,35,7500,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
8524,"Conley","Adam","MIA","SP","CIN",1,5.3,2.28,0.83,0.18,0.36,2.16,4.87,1.73,1.59,0.19,0.04,0.736,0.32,0.4,0,0,0,0,15.9,NA,"83 O LF 5-8 50% H79% retractable","",7300,26,5800,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
