id,last_name,first_name,team,position,opponent,games,innings,singles,doubles,triples,home_runs,walks,strikeouts,runs,earned_runs,opp_ba,cg,qs,wins,losses,saves,blown_saves,holds,hbp,outs,odds,weather,injury, price_fanduel,price_yahoo,price_draftkings,price_draftday,price_starstreet,price_fantasyfeud,price_fanthrowdown,price_starfantasyleagues,price_fantasyaces, positions_fanduel,positions_yahoo,positions_draftkings,positions_draftday,positions_starstreet,positions_fantasyfeud,positions_fanthrowdown,positions_starfantasyleagues,positions_fantasyaces,price_victiv,positions_victiv
4471,Scherzer,Max,WAS,SP,@ PHI,1.00,6.80,2.36,1.26,0.23,0.95,1.55,8.57,2.52,2.32,0.21,0.089,0.692,0.54,0.47,0.00,0.00,0.00,0.000,20.40,-1.5 (-105) (o/u 7.0) (-175),44 O RF 14-22 15% H49%outdoor,,10300,58,13000,20850,0,0,0,0,0,P,P,SP,P,,,,,,0,
2849,Liriano,Francisco,TOR,SP,@ TB,1.00,5.60,2.33,1.25,0.39,0.69,2.62,7.67,2.44,2.24,0.22,0.040,0.622,0.34,0.57,0.00,0.00,0.00,0.000,16.80,-1.5 (+140) (o/u 8.0) (-119),,,8000,41,8900,12000,0,0,0,0,0,P,P,SP,P,,,,,,0,
7579,Wheeler,Zack,NYM,SP,MIA,1.00,5.90,3.07,1.16,0.20,0.57,2.33,5.97,2.51,2.31,0.24,0.040,0.633,0.38,0.37,0.00,0.00,0.00,0.000,17.70,-1.5 (+190) (o/u 7.5) (-115),41 O CF 11-13 3% H55%outdoor,Questionable,6500,35,8000,9800,0,0,0,0,0,P,P,SP,P,,,,,,0,
6701,Fiers,Mike,HOU,SP,KC,1.00,5.70,3.34,1.14,0.26,0.78,1.16,5.57,2.54,2.33,0.25,0.040,0.614,0.42,0.46,0.00,0.00,0.00,0.000,17.10,-1.5 (+130) (o/u 8.5) (-158),66 O CF 4-11 5% H62% retractable,,7300,33,7500,11150,0,0,0,0,0,P,P,SP,P,,,,,,0,
882,Chavez,Jesse,LAA,SP,SEA,1.00,5.80,4.14,1.10,0.13,0.75,1.39,5.63,2.65,2.44,0.26,0.040,0.599,0.37,0.42,0.00,0.00,0.00,0.000,17.40,-1.5 (+165) (o/u 8.5) (-127),61 N RL 5-9 69% H72%outdoor,,4000,25,7100,11550,0,0,0,0,0,P,P,SP,P,,,,,,0,
9234,Velasquez,Vincent,PHI,SP,WAS,1.00,5.50,2.90,1.21,0.16,0.82,1.99,6.00,2.61,2.40,0.26,0.040,0.579,0.23,0.13,0.00,0.00,0.00,0.000,16.50,+1.5 (-105) (o/u 7.0) (+165),44 O RF 14-22 15% H49%outdoor,,8000,42,8900,13700,0,0,0,0,0,P,P,SP,P,,,,,,0,
5771,Holland,Derek,CHW,SP,MIN,1.00,5.70,2.98,1.21,0.23,0.85,1.77,5.60,2.85,2.62,0.24,0.040,0.552,0.34,0.33,0.00,0.00,0.00,0.000,17.10,-1.5 (+175) (o/u 8.5) (-112),44 N RL 5-6 5% H60%outdoor,,6200,27,5600,10150,0,0,0,0,0,P,P,SP,P,,,,,,0,
9098,Fulmer,Michael,DET,SP,BOS,1.00,6.00,3.47,1.30,0.33,0.52,1.38,4.75,2.62,2.41,0.24,0.040,0.622,0.37,0.34,0.00,0.00,0.00,0.000,18.00,-1.5 (+175) (o/u 8.5) (-110),45 O CF 6-21 4% H44%outdoor,,8400,42,8400,13900,0,0,0,0,0,P,P,SP,P,,,,,,0,
7392,Wright,Steven,BOS,SP,@ DET,1.00,6.10,3.63,1.17,0.29,0.63,1.91,4.65,3.01,2.77,0.24,0.040,0.560,0.37,0.33,0.00,0.00,0.00,0.000,18.30,+1.5 (-190) (o/u 8.5) (Even),45 O CF 6-21 4% H44%outdoor,,8600,33,8100,13450,0,0,0,0,0,P,P,SP,P,,,,,,0,
5759,Anderson,Brett,CHC,SP,@ MIL,1.00,5.50,3.21,1.25,0.17,0.72,1.81,4.78,2.72,2.50,0.29,0.040,0.556,0.38,0.44,0.00,0.00,0.00,0.000,16.50,-1.5 (Even) (o/u 9.0) (-167),43 N RL 3-5 4% H60% retractable,,5400,30,6400,12100,0,0,0,0,0,P,P,SP,P,,,,,,0,
2304,Hughes,Phil,MIN,SP,@ CHW,1.00,6.00,4.33,1.18,0.12,0.98,0.71,4.54,3.06,2.82,0.28,0.040,0.540,0.35,0.36,0.00,0.00,0.00,0.000,18.00,+1.5 (-190) (o/u 8.5) (+102),44 N RL 5-6 5% H60%outdoor,,5800,27,6500,9950,0,0,0,0,0,P,P,SP,P,,,,,,0,
6104,Leake,Mike,STL,SP,CIN,1.00,6.00,4.09,1.16,0.24,0.47,1.10,3.73,2.52,2.32,0.28,0.040,0.641,0.45,0.46,0.00,0.00,0.00,0.000,18.00,-1.5 (+130) (o/u 8.0) (-165),47 N RL 2-4 3% H57%outdoor,,6600,32,6800,11250,0,0,0,0,0,P,P,SP,P,,,,,,0,
