"id","last_name","first_name","team","position","opponent","games","pa","ab","singles","doubles","triples","home_runs","walks","strikeouts","sb","cs","runs","rbi","hbp","sac_flies","gidp","errors","outs","matchup","odds","weather","injury","bvp","price_fanduel","price_yahoo","price_draftkings","price_draftday","price_starstreet","price_fantasyfeud","price_fanthrowdown","price_starfantasyleagues","price_fantasyaces","positions_fanduel","positions_yahoo","positions_draftkings","positions_draftday","positions_starstreet","positions_fantasyfeud","positions_fanthrowdown","positions_starfantasyleagues","positions_fantasyaces","price_victiv","positions_victiv"
6209,"Harper","Bryce","WAS","OF","ARI",1,4.57,3.64,0.59,0.22,0.01,0.27,0.91,0.76,0.11,0.06,0.84,0.84,0,0.02,0,0,2.54,"ARI (Shipley R) L Ord 3","-1.5 (-120) (o/u 8.0) (-253)","65 N RL 15-16 20% H49%outdoor","","",5100,26,5400,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
9988,"Turner","Trea","WAS","SS","ARI",1,4.79,4.45,0.94,0.23,0.07,0.14,0.32,0.9,0.37,0.1,0.82,0.51,0,0.02,0,0,3.06,"ARI (Shipley R) R Ord 1","-1.5 (-120) (o/u 8.0) (-253)","65 N RL 15-16 20% H49%outdoor","","",4300,22,5100,0,0,0,0,0,0,"SS","SS","SS","SS;DH;OF",NA,NA,NA,NA,NA,0,NA
6195,"Trout","Mike","LAA","OF","@ SEA",1,4.51,3.83,0.63,0.24,0.03,0.27,0.66,1.04,0.18,0.04,0.6,0.74,0,0.02,0,0,2.66,"@SEA (Miranda L) R Ord 3","+0 (0) (o/u 8.5) (115)","61 N RL 3-10 80% H88% retractable","","4ab .250/.625/1.000 0sb 1hr",5100,26,5400,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
9075,"Betts","Mookie","BOS","OF","BAL",1,4.64,4.22,0.87,0.32,0.04,0.16,0.4,0.49,0.17,0.03,0.68,0.79,0,0.02,0,0,2.84,"BAL (Jimenez R) R Ord 3","-1.5 (+150) (o/u 10.0) (-129)","50 N RL 9-11 4% H63%outdoor","","19ab .474/.545/.526 2sb 0hr",3900,20,5300,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
6998,"Arenado","Nolan","COL","3B","@ SD",1,4.58,4.16,0.62,0.29,0.03,0.28,0.36,0.77,0.02,0.02,0.81,0.81,0,0.06,0,0.1,2.94,"@SD (Perdomo R) R Ord 3","+1.5 (-214) (o/u 8.0) (101)","70 N LR 5-10 5% H65%outdoor","","8ab .375/.444/1.250 0sb 2hr",4300,22,4700,0,0,0,0,0,0,"3B","3B","3B","3B;DH",NA,NA,NA,NA,NA,0,NA
7531,"Altuve","Jose","HOU","2B","TEX",1,4.58,4.18,0.92,0.26,0.03,0.14,0.38,0.51,0.24,0.07,0.63,0.74,0,0.02,0,0,2.83,"TEX (Griffin R) R Ord 3","-1.5 (+141) (o/u 8.5) (-151)","72 I CF 5-19 1% H35% retractable","","18ab .444/.524/.889 0sb 2hr",4200,19,4900,0,0,0,0,0,0,"2B","2B","2B","2B;DH",NA,NA,NA,NA,NA,0,NA
6286,"Blackmon","Charlie","COL","OF","@ SD",1,4.8,4.48,0.87,0.25,0.05,0.21,0.29,0.85,0.12,0.07,0.83,0.53,0,0.03,0,0.03,3.1,"@SD (Perdomo R) L Ord 1","+1.5 (-214) (o/u 8.0) (101)","70 N LR 5-10 5% H65%outdoor","","8ab .375/.375/.750 0sb 1hr",3800,22,4600,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
6197,"Rizzo","Anthony","CHC","1B","PHI",1,4.48,3.95,0.59,0.28,0.02,0.24,0.52,0.65,0.05,0.04,0.75,0.77,0,0.02,0,0,2.82,"PHI (Eflin R) L Ord 3","","49 I CF 18-22 15% H58%outdoor","","",4200,22,5200,0,0,0,0,0,0,"1B","1B","1B","1B;DH",NA,NA,NA,NA,NA,0,NA
9113,"Bryant","Kris","CHC","3B","PHI",1,4.59,4.1,0.66,0.27,0.03,0.24,0.48,1,0.11,0.06,0.76,0.59,0,0.02,0,0,2.9,"PHI (Eflin R) R Ord 2","","49 I CF 18-22 15% H58%outdoor","Questionable","",4400,22,5000,0,0,0,0,0,0,"3B","3B","3B","3B;DH;OF",NA,NA,NA,NA,NA,0,NA
7662,"Springer","George","HOU","OF","TEX",1,4.8,4.25,0.62,0.18,0.02,0.27,0.54,1.14,0.07,0.06,0.81,0.55,0,0.02,0,0,3.16,"TEX (Griffin R) R Ord 1","-1.5 (+141) (o/u 8.5) (-151)","72 I CF 5-19 1% H35% retractable","","9ab .111/.111/.222 0sb 0hr",3500,18,4500,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
7558,"Machado","Manny","BAL","3B","@ BOS",1,4.57,4.14,0.7,0.28,0.01,0.23,0.41,0.85,0.02,0.02,0.68,0.76,0,0.02,0,0,2.93,"@BOS (Johnson L) R Ord 3","+1.5 (-163) (o/u 10.0) (119)","50 N RL 9-11 4% H63%outdoor","","",3800,20,5100,0,0,0,0,0,0,"3B","3B","3B","SS;3B;DH",NA,NA,NA,NA,NA,0,NA
5151,"Votto","Joey","CIN","1B","PIT",1,4.35,3.61,0.7,0.23,0.01,0.19,0.72,0.75,0.05,0.01,0.65,0.69,0,0.02,0,0,2.49,"PIT (Nova R) L Ord 3","+1.5 (-159) (o/u 8.5) (105)","61 I CF 11-15 77% H80%outdoor","","14ab .286/.333/.643 0sb 1hr",4200,22,4900,0,0,0,0,0,0,"1B","1B","1B","1B;DH",NA,NA,NA,NA,NA,0,NA
6158,"Freeman","Freddie","ATL","1B","NYM",1,4.39,3.67,0.65,0.25,0.02,0.18,0.7,0.97,0.07,0.02,0.64,0.68,0,0.02,0,0,2.57,"NYM (Wheeler R) L Ord 3","-1.5 (+182) (o/u 8.5) (-114)","60 O RF 12-17 81% H76%outdoor","","",4700,26,5200,0,0,0,0,0,0,"1B","1B","1B","1B;DH",NA,NA,NA,NA,NA,0,NA
6428,"Dozier","Brian","MIN","2B","OAK",1,4.69,4.23,0.59,0.24,0.03,0.21,0.45,0.87,0.2,0.04,0.68,0.48,0,0.02,0,0,3.16,"OAK (Cotton R) R Ord 1","-1.5 (+182) (o/u 9.0) (-116)","65 N RL 5-12 1% H34%outdoor","","",4100,14,4500,0,0,0,0,0,0,"2B","2B","2B","2B;DH",NA,NA,NA,NA,NA,0,NA
7391,"Davis","Khris","OAK","OF","@ MIN",1,4.46,4.09,0.58,0.21,0.02,0.31,0.34,1.19,0.03,0.02,0.62,0.71,0,0.02,0,0,2.98,"@MIN (Gibson R) R Ord 4","+1.5 (-199) (o/u 9.0) (107)","65 N RL 5-12 1% H34%outdoor","","2ab .000/.000/.000 0sb 0hr",3700,25,4000,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
9921,"Schwarber","Kyle","CHC","OF","PHI",1,4.71,4.08,0.55,0.16,0.02,0.28,0.61,1.2,0.03,0.03,0.85,0.5,0,0.02,0,0,3.07,"PHI (Eflin R) L Ord 1","","49 I CF 18-22 15% H58%outdoor","","",3300,12,4500,0,0,0,0,0,0,"OF","OF","OF","C;DH;OF",NA,NA,NA,NA,NA,0,NA
543,"Braun","Ryan","MIL","OF","@ STL",1,4.4,4.02,0.81,0.2,0.02,0.18,0.36,0.91,0.16,0.06,0.61,0.64,0,0.02,0,0,2.8,"@STL (Wainwright R) R Ord 3","+1.5 (-180) (o/u 7.5) (132)","50 N LR 21-26 79% H68%outdoor","Questionable","80ab .213/.241/.338 1sb 2hr",3700,20,5000,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
10656,"Benintendi","Andrew","BOS","OF","BAL",1,4.75,4.29,0.82,0.34,0.06,0.08,0.44,0.67,0.12,0.06,0.69,0.6,0,0.02,0,0,2.99,"BAL (Jimenez R) L Ord 2","-1.5 (+150) (o/u 10.0) (-129)","50 N RL 9-11 4% H63%outdoor","","2ab .000/.000/.000 0sb 0hr",4100,19,4600,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
1810,"Gonzalez","Carlos","COL","OF","@ SD",1,4.46,4.1,0.66,0.25,0.01,0.22,0.33,1.01,0.02,0.01,0.69,0.79,0,0.03,0,0.03,2.96,"@SD (Perdomo R) L Ord 4","+1.5 (-214) (o/u 8.0) (101)","70 N LR 5-10 5% H65%outdoor","","8ab .625/.625/1.125 0sb 1hr",2700,11,4300,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
7557,"Lindor","Francisco","CLE","SS","@ DET",1,4.69,4.32,0.93,0.23,0.05,0.13,0.35,0.65,0.09,0.03,0.63,0.56,0,0.02,0,0,2.98,"@DET (Fulmer R) S Ord 2","-1.5 (+138) (o/u 7.5) (-122)","46 N RL 16-19 100% H86%outdoor","","8ab .375/.375/.500 1sb 0hr",4000,21,4300,0,0,0,0,0,0,"SS","SS","SS","SS;DH",NA,NA,NA,NA,NA,0,NA
3468,"Murphy","Daniel","WAS","2B","ARI",1,4.34,4.06,0.86,0.35,0.02,0.14,0.27,0.38,0.03,0.02,0.59,0.7,0,0.02,0,0,2.69,"ARI (Shipley R) L Ord 5","-1.5 (-120) (o/u 8.0) (-253)","65 N RL 15-16 20% H49%outdoor","","",4300,23,4800,0,0,0,0,0,0,"2B","2B","2B","2B;3B;DH",NA,NA,NA,NA,NA,0,NA
5840,"Brantley","Michael","CLE","OF","@ DET",1,4.58,4.19,0.86,0.27,0.01,0.12,0.37,0.47,0.14,0.03,0.59,0.67,0,0.02,0,0,2.93,"@DET (Fulmer R) L Ord 3","-1.5 (+138) (o/u 7.5) (-122)","46 N RL 16-19 100% H86%outdoor","","3ab 1.000/1.000/1.000 0sb 0hr",4000,19,4000,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
8361,"Bogaerts","Xander","BOS","SS","BAL",1,4.86,4.43,1.02,0.25,0.01,0.1,0.41,0.79,0.09,0.03,0.76,0.52,0,0.02,0,0,3.06,"BAL (Jimenez R) R Ord 1","-1.5 (+150) (o/u 10.0) (-129)","50 N RL 9-11 4% H63%outdoor","","20ab .350/.458/.400 3sb 0hr",3400,17,5000,0,0,0,0,0,0,"SS","SS","SS","SS;3B;DH",NA,NA,NA,NA,NA,0,NA
6717,"Villar","Jonathan","MIL","2B","@ STL",1,4.63,4.18,0.78,0.23,0.03,0.1,0.42,1.29,0.36,0.1,0.64,0.36,0,0.02,0,0,3.06,"@STL (Wainwright R) S Ord 1","+1.5 (-180) (o/u 7.5) (132)","50 N LR 21-26 79% H68%outdoor","","8ab .250/.400/.250 0sb 0hr",3400,16,4400,0,0,0,0,0,0,"2B","2B","2B","2B;SS;DH",NA,NA,NA,NA,NA,0,NA
5824,"Reddick","Josh","HOU","OF","TEX",1,4.69,4.27,0.74,0.2,0.04,0.17,0.41,0.64,0.1,0.03,0.69,0.57,0,0.02,0,0,3.11,"TEX (Griffin R) L Ord 2","-1.5 (+141) (o/u 8.5) (-151)","72 I CF 5-19 1% H35% retractable","","",2700,10,3600,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
6234,"Goldschmidt","Paul","ARI","1B","@ WAS",1,4.34,3.71,0.62,0.22,0.01,0.17,0.61,1.09,0.17,0.03,0.58,0.59,0,0.02,0,0,2.69,"@WAS (Scherzer R) R Ord 3","+1.5 (+111) (o/u 8.0) (230)","65 N RL 15-16 20% H49%outdoor","","9ab .000/.100/.000 0sb 0hr",4500,22,4500,0,0,0,0,0,0,"1B","1B","1B","1B;DH",NA,NA,NA,NA,NA,0,NA
6653,"Hamilton","Billy","CIN","OF","PIT",1,4.58,4.25,0.8,0.15,0.04,0.04,0.31,0.77,0.54,0.1,0.65,0.33,0,0.02,0,0,3.21,"PIT (Nova R) S Ord 1","+1.5 (-159) (o/u 8.5) (105)","61 I CF 11-15 77% H80%outdoor","","3ab .000/.000/.000 0sb 0hr",3500,13,4100,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
5728,"Trumbo","Mark","BAL","OF","@ BOS",1,4.46,4.09,0.64,0.23,0.02,0.23,0.35,1.18,0.03,0.01,0.63,0.71,0,0.02,0,0,2.97,"@BOS (Johnson L) R Ord 4","+1.5 (-163) (o/u 10.0) (119)","50 N RL 9-11 4% H63%outdoor","","",3200,14,4300,0,0,0,0,0,0,"OF","OF","OF","1B;DH;OF",NA,NA,NA,NA,NA,0,NA
2478,"Jones","Adam","BAL","OF","@ BOS",1,4.68,4.38,0.8,0.22,0.01,0.21,0.28,0.88,0.05,0.02,0.7,0.59,0,0.02,0,0,3.13,"@BOS (Johnson L) R Ord 2","+1.5 (-163) (o/u 10.0) (119)","50 N RL 9-11 4% H63%outdoor","","",3200,18,4500,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
5756,"McCutchen","Andrew","PIT","OF","@ CIN",1,4.51,3.95,0.63,0.2,0.02,0.21,0.52,1,0.05,0.04,0.67,0.66,0,0.04,0,0.03,2.88,"@CIN (Adleman R) R Ord 3","-1.5 (+146) (o/u 8.5) (-114)","61 I CF 11-15 77% H80%outdoor","","5ab .000/.167/.000 0sb 0hr",3700,16,4500,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
727,"Cabrera","Miguel","DET","1B","CLE",1,4.4,3.79,0.78,0.2,0.01,0.19,0.59,0.84,0.02,0.01,0.56,0.67,0,0.02,0,0,2.62,"CLE (Salazar R) R Ord 3","+1.5 (-150) (o/u 7.5) (113)","46 N RL 16-19 100% H86%outdoor","Questionable","32ab .313/.353/.531 0sb 2hr",4300,17,4500,0,0,0,0,0,0,"1B","1B","1B","1B;DH",NA,NA,NA,NA,NA,0,NA
1178,"Davis","Rajai","OAK","OF","@ MIN",1,4.79,4.5,0.79,0.25,0.04,0.11,0.27,0.99,0.26,0.09,0.68,0.45,0,0.02,0,0,3.31,"@MIN (Gibson R) R Ord 1","+1.5 (-199) (o/u 9.0) (107)","65 N RL 5-12 1% H34%outdoor","","6ab .167/.167/.167 0sb 0hr",2900,12,3800,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
5491,"Zimmerman","Ryan","WAS","1B","ARI",1,4.46,4.07,0.63,0.24,0.01,0.19,0.36,0.88,0.04,0.01,0.69,0.77,0,0.02,0,0,3,"ARI (Shipley R) R Ord 4","-1.5 (-120) (o/u 8.0) (-253)","65 N RL 15-16 20% H49%outdoor","","",4000,24,4700,0,0,0,0,0,0,"1B","1B","1B","1B;3B;DH",NA,NA,NA,NA,NA,0,NA
6018,"Stanton","Giancarlo","MIA","OF","@ TB",1,4.13,3.67,0.5,0.17,0.01,0.31,0.43,1.26,0.02,0.02,0.58,0.63,0,0.02,0,0,2.62,"@TB (Andriese R) R Ord 4","+1.5 (-180) (o/u 8.0) (119)","","","",3800,17,4600,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
6235,"Pollock","AJ","ARI","OF","@ WAS",1,4.56,4.25,0.81,0.26,0.04,0.11,0.29,0.76,0.24,0.05,0.61,0.38,0,0.02,0,0,3.03,"@WAS (Scherzer R) R Ord 1","+1.5 (+111) (o/u 8.0) (230)","65 N RL 15-16 20% H49%outdoor","","6ab .000/.000/.000 0sb 0hr",4100,17,3700,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
6598,"Carpenter","Matt","STL","1B","MIL",1,4.45,3.77,0.57,0.25,0.03,0.15,0.66,0.9,0.03,0.03,0.68,0.67,0,0.02,0,0,2.76,"MIL (Anderson R) L Ord 3","-1.5 (+165) (o/u 7.5) (-143)","50 N LR 21-26 79% H68%outdoor","","10ab .300/.417/.300 0sb 0hr",4000,18,4400,0,0,0,0,0,0,"1B","1B","1B","1B;3B;DH",NA,NA,NA,NA,NA,0,NA
7657,"Taylor","Michael","WAS","OF","ARI",1,4.68,4.31,0.69,0.19,0.02,0.14,0.35,1.34,0.22,0.06,0.79,0.5,0,0.02,0,0,3.27,"ARI (Shipley R) R Ord 2","-1.5 (-120) (o/u 8.0) (-253)","65 N RL 15-16 20% H49%outdoor","","",2500,7,3600,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
7561,"Sano","Miguel","MIN","3B","OAK",1,4.47,3.81,0.47,0.22,0.02,0.23,0.64,1.5,0.01,0,0.61,0.66,0,0.02,0,0,2.88,"OAK (Cotton R) R Ord 3","-1.5 (+182) (o/u 9.0) (-116)","65 N RL 5-12 1% H34%outdoor","","",3900,24,4400,0,0,0,0,0,0,"3B","3B","3B","3B;DH;OF",NA,NA,NA,NA,NA,0,NA
9530,"Diaz","Aledmys","STL","SS","MIL",1,4.56,4.2,0.74,0.27,0.02,0.16,0.34,0.61,0.1,0.06,0.69,0.51,0,0.02,0,0,3.01,"MIL (Anderson R) R Ord 2","-1.5 (+165) (o/u 7.5) (-143)","50 N LR 21-26 79% H68%outdoor","","6ab .167/.375/.667 0sb 1hr",3000,13,4100,0,0,0,0,0,0,"SS","SS","SS","SS;DH",NA,NA,NA,NA,NA,0,NA
1105,"Cruz","Nelson","SEA","OF","LAA",1,4.33,3.81,0.65,0.17,0.01,0.24,0.5,1.14,0.03,0.01,0.54,0.64,0,0.02,0,0,2.74,"LAA (Meyer R) R Ord 4","-0 (0) (o/u 8.5) (-125)","61 N RL 3-10 80% H88% retractable","","1ab 1.000/1.000/4.000 0sb 1hr",4500,24,4800,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
1157,"Davis","Chris","BAL","1B","@ BOS",1,4.35,3.75,0.48,0.22,0,0.26,0.58,1.51,0.01,0,0.61,0.63,0,0.02,0,0,2.79,"@BOS (Johnson L) L Ord 5","+1.5 (-163) (o/u 10.0) (119)","50 N RL 9-11 4% H63%outdoor","","",3300,15,4200,0,0,0,0,0,0,"1B","1B","1B","1B;DH;OF",NA,NA,NA,NA,NA,0,NA
5700,"Santana","Carlos","CLE","1B/OF","@ DET",1,4.8,4.16,0.62,0.22,0.02,0.18,0.62,0.74,0.04,0.01,0.73,0.49,0,0.02,0,0,3.12,"@DET (Fulmer R) S Ord 1","-1.5 (+138) (o/u 7.5) (-122)","46 N RL 16-19 100% H86%outdoor","","8ab .375/.444/.500 0sb 0hr",3800,15,3900,0,0,0,0,0,0,"1B","1B","1B;OF","1B;DH",NA,NA,NA,NA,NA,0,NA
