id,last_name,first_name,team,position,opponent,games,innings,singles,doubles,triples,home_runs,walks,strikeouts,runs,earned_runs,opp_ba,cg,qs,wins,losses,saves,blown_saves,holds,hbp,outs,odds,weather,injury, price_fanduel,price_yahoo,price_draftkings,price_draftday,price_starstreet,price_fantasyfeud,price_fanthrowdown,price_starfantasyleagues,price_fantasyaces, positions_fanduel,positions_yahoo,positions_draftkings,positions_draftday,positions_starstreet,positions_fantasyfeud,positions_fanthrowdown,positions_starfantasyleagues,positions_fantasyaces,price_victiv,positions_victiv
6011,Strasburg,Stephen,WAS,SP,NYM,1.00,6.50,3.38,1.44,0.18,0.67,1.27,6.34,2.51,2.31,0.25,0.063,0.677,0.51,0.38,0.00,0.00,0.00,0.000,19.50,-1.5 (+115) (o/u 8.5) (-174),83 N RL 3-7 17% H54%outdoor,,10800,52,12600,0,0,0,0,0,0,P,P,SP,,,,,,,0,
9231,Tanaka,Masahiro,NYY,SP,TOR,1.00,6.30,2.78,1.07,0.04,1.04,1.52,5.85,3.06,2.81,0.20,0.048,0.568,0.43,0.27,0.00,0.00,0.00,0.000,18.90,-1.5 (+150) (o/u 9.0) (-124),77 O CF 1-3 37% H60%outdoor,,9000,41,9900,0,0,0,0,0,0,P,P,SP,,,,,,,0,
10293,Cotton,Jharel,OAK,SP,CHW,1.00,5.80,3.60,1.58,0.38,0.72,1.34,5.73,2.93,2.70,0.28,0.040,0.544,0.37,0.38,0.00,0.00,0.00,0.000,17.40,-1.5 (+160) (o/u 9.0) (-124),61 O CF 7-13 16% H78%outdoor,Probable,7400,36,8000,0,0,0,0,0,0,P,P,SP,,,,,,,0,
9890,Rodon,Carlos,CHW,SP,@ OAK,1.00,5.80,3.79,1.80,0.20,0.67,1.83,5.98,2.94,2.70,0.30,0.040,0.544,0.32,0.33,0.00,0.00,0.00,0.000,17.40,+1.5 (-180) (o/u 9.0) (+114),61 O CF 7-13 16% H78%outdoor,,7700,39,6500,0,0,0,0,0,0,P,P,SP,,,,,,,0,
8993,Stroman,Marcus,TOR,SP,@ NYY,1.00,6.50,4.70,1.30,0.14,0.78,1.65,5.25,3.32,3.06,0.28,0.063,0.536,0.38,0.27,0.00,0.00,0.00,0.000,19.50,+1.5 (-170) (o/u 9.0) (+114),77 O CF 1-3 37% H60%outdoor,,8800,45,10900,0,0,0,0,0,0,P,P,SP,,,,,,,0,
5654,Nova,Ivan,PIT,SP,@ PHI,1.00,6.50,4.37,1.53,0.16,0.81,1.34,4.72,3.25,2.99,0.31,0.063,0.552,0.40,0.38,0.00,0.00,0.00,0.000,19.50,+1.5 (-210) (o/u 8.5) (+100),79 N LR 4-8 44% H63%outdoor,,8300,41,8600,0,0,0,0,0,0,P,P,SP,,,,,,,0,
9925,Nola,Aaron,PHI,SP,PIT,1.00,5.50,4.04,1.27,0.20,0.50,1.34,4.76,2.32,2.13,0.31,0.040,0.637,0.32,0.24,0.00,0.00,0.00,0.000,16.50,-1.5 (+185) (o/u 8.5) (-110),79 N LR 4-8 44% H63%outdoor,,8300,43,8800,0,0,0,0,0,0,P,P,SP,,,,,,,0,
2566,Kennedy,Ian,KC,SP,@ SEA,1.00,5.30,2.69,1.12,0.12,0.95,1.77,5.52,3.01,2.77,0.24,0.040,0.472,0.25,0.49,0.00,0.00,0.00,0.000,15.90,+1.5 (-175) (o/u 9.0) (+121),62 N RL 3-8 6% H65% retractable,,7200,38,7300,0,0,0,0,0,0,P,P,SP,,,,,,,0,
5674,Porcello,Rick,BOS,SP,@ TEX,1.00,6.30,4.98,1.63,0.36,1.10,1.12,5.36,3.68,3.38,0.33,0.048,0.452,0.42,0.37,0.00,0.00,0.00,0.000,18.90,-1.5 (+125) (o/u 11.0) (-118),85 I RF 8-12 5% H61%outdoor,,8400,36,7500,0,0,0,0,0,0,P,P,SP,,,,,,,0,
9397,Matz,Steven,NYM,SP,@ WAS,1.00,5.90,4.96,1.77,0.14,0.69,1.56,5.24,3.05,2.80,0.37,0.040,0.532,0.27,0.19,0.00,0.00,0.00,0.000,17.70,+1.5 (-135) (o/u 8.5) (+162),83 N RL 3-7 17% H54%outdoor,,8500,46,8800,0,0,0,0,0,0,P,P,SP,,,,,,,0,
8476,Meyer,Alex,LAA,SP,@ MIN,1.00,5.00,2.72,1.27,0.27,0.64,2.85,5.53,2.81,2.59,0.25,0.040,0.480,0.23,0.42,0.00,0.00,0.00,0.000,15.00,+1.5 (-170) (o/u 9.5) (+111),72 I RF 5-7 15% H56%outdoor,,7900,37,6900,0,0,0,0,0,0,P,P,SP,,,,,,,0,
6237,Miley,Wade,BAL,SP,@ MIL,1.00,5.50,3.65,1.58,0.28,0.98,1.94,5.42,3.36,3.09,0.35,0.040,0.425,0.29,0.56,0.00,0.00,0.00,0.000,16.50,+1.5 (+148) (o/u 10.0) (+105),67 N RL 6-10 6% H63% retractable,,7000,29,6200,0,0,0,0,0,0,P,P,SP,,,,,,,0,
5165,Wainwright,Adam,STL,SP,MIA,1.00,6.00,5.91,1.36,0.21,0.59,1.42,4.32,3.06,2.82,0.37,0.040,0.540,0.42,0.43,0.00,0.00,0.00,0.000,18.00,-1.5 (+145) (o/u 9.5) (-142),80 O LF 0-8 7% H64%outdoor,,7700,32,8400,0,0,0,0,0,0,P,P,SP,,,,,,,0,
9263,Mejia,Adalberto,MIN,SP,LAA,1.00,5.10,4.25,1.03,0.16,0.60,1.80,3.90,2.81,2.58,0.29,0.040,0.492,0.28,0.46,0.00,0.00,0.00,0.000,15.30,-1.5 (+150) (o/u 9.5) (-121),72 I RF 5-7 15% H56%outdoor,,6300,33,6600,0,0,0,0,0,0,P,P,SP,,,,,,,0,
10957,Moore,Andrew,SEA,SP,KC,1.00,4.50,3.53,1.08,0.06,0.61,1.14,3.75,2.45,2.25,0.30,0.040,0.500,0.21,0.43,0.00,0.00,0.00,0.000,13.50,-1.5 (+155) (o/u 9.0) (-131),62 N RL 3-8 6% H65% retractable,,5500,31,5500,0,0,0,0,0,0,P,P,SP,,,,,,,0,
9946,Hoffman,Jeff,COL,SP,CIN,1.00,5.00,4.69,1.15,0.34,0.85,1.64,4.00,3.13,2.88,0.38,0.040,0.405,0.31,0.46,0.00,0.00,0.00,0.000,15.00,-1.5 (+105) (o/u 12.0) (-174),74 O RF 5-8 15% H34%outdoor,,5500,32,7800,0,0,0,0,0,0,P,P,SP,,,,,,,0,
6398,Locke,Jeff,MIA,SP,@ STL,1.00,5.00,4.04,1.43,0.18,0.57,1.92,3.43,3.05,2.80,0.36,0.040,0.425,0.21,0.28,0.00,0.00,0.00,0.000,15.00,+1.5 (-165) (o/u 9.5) (+132),80 O LF 0-8 7% H64%outdoor,,5900,25,4900,0,0,0,0,0,0,P,P,SP,,,,,,,0,
10610,Suter,Brent,MIL,SP,BAL,1.00,4.00,3.12,1.08,0.03,0.74,1.06,3.41,2.48,2.28,0.31,0.040,0.413,0.14,0.41,0.00,0.00,0.00,0.000,12.00,-1.5 (-162) (o/u 10.0) (-120),67 N RL 6-10 6% H63% retractable,,5500,25,4100,0,0,0,0,0,0,P,P,SP,,,,,,,0,
6047,Perez,Martin,TEX,SP,BOS,1.00,5.90,5.71,1.78,0.22,0.62,2.21,3.36,3.92,3.61,0.34,0.040,0.363,0.33,0.26,0.00,0.00,0.00,0.000,17.70,+1.5 (-145) (o/u 11.0) (+108),85 I RF 8-12 5% H61%outdoor,Probable,6700,25,5700,0,0,0,0,0,0,P,P,SP,,,,,,,0,
10818,Castillo,Luis,CIN,RP,@ COL,1.00,5.00,5.77,1.36,0.23,0.60,1.98,3.47,3.32,3.06,0.44,0.040,0.363,0.19,0.39,0.00,0.00,0.00,0.000,15.00,+1.5 (-125) (o/u 12.0) (+162),74 O RF 5-8 15% H34%outdoor,,5500,25,5900,0,0,0,0,0,0,P,P,RP,,,,,,,0,
5895,Chapman,Aroldis,NYY,RP,TOR,1.00,0.36,0.08,0.06,0.00,0.03,0.17,0.62,0.09,0.09,0.12,0.000,0.000,0.02,0.01,0.21,0.02,0.00,0.000,1.07,-1.5 (+150) (o/u 9.0) (-124),77 O CF 1-3 37% H60%outdoor,,5500,25,4000,0,0,0,0,0,0,P,P,RP,,,,,,,0,
6380,Betances,Dellin,NYY,RP,TOR,1.00,0.36,0.09,0.06,0.00,0.03,0.16,0.61,0.10,0.09,0.13,0.000,0.000,0.02,0.01,0.00,0.00,0.00,0.000,1.07,-1.5 (+150) (o/u 9.0) (-124),77 O CF 1-3 37% H60%outdoor,,5500,25,4000,0,0,0,0,0,0,P,P,RP,,,,,,,0,
9502,Diaz,Edwin,SEA,RP,KC,1.00,0.35,0.18,0.08,0.01,0.04,0.08,0.59,0.10,0.09,0.22,0.000,0.000,0.01,0.01,0.11,0.01,0.00,0.000,1.06,-1.5 (+155) (o/u 9.0) (-131),62 N RL 3-8 6% H65% retractable,,5500,25,4300,0,0,0,0,0,0,P,P,RP,,,,,,,0,
6043,Kimbrel,Craig,BOS,RP,@ TEX,1.00,0.35,0.12,0.09,0.02,0.04,0.16,0.54,0.14,0.13,0.20,0.000,0.000,0.02,0.01,0.21,0.02,0.00,0.000,1.06,-1.5 (+125) (o/u 11.0) (-118),85 I RF 8-12 5% H61%outdoor,,5500,25,4000,0,0,0,0,0,0,P,P,RP,,,,,,,0,
6032,Doolittle,Sean,OAK,RP,CHW,1.00,0.35,0.17,0.10,0.02,0.04,0.05,0.48,0.12,0.11,0.24,0.000,0.000,0.02,0.01,0.00,0.00,0.00,0.000,1.06,-1.5 (+160) (o/u 9.0) (-124),61 O CF 7-13 16% H78%outdoor,,5500,25,4300,0,0,0,0,0,0,P,P,RP,,,,,,,0,
4211,Robertson,David,CHW,RP,@ OAK,1.00,0.36,0.15,0.11,0.01,0.03,0.10,0.47,0.13,0.12,0.23,0.000,0.000,0.01,0.01,0.16,0.02,0.00,0.000,1.07,+1.5 (-180) (o/u 9.0) (+114),61 O CF 7-13 16% H78%outdoor,,5500,25,4200,0,0,0,0,0,0,P,P,RP,,,,,,,0,
7724,Zych,Tony,SEA,RP,KC,1.00,0.35,0.20,0.08,0.01,0.04,0.09,0.47,0.13,0.12,0.24,0.000,0.000,0.01,0.01,0.00,0.00,0.00,0.000,1.06,-1.5 (+155) (o/u 9.0) (-131),62 N RL 3-8 6% H65% retractable,,5500,25,4300,0,0,0,0,0,0,P,P,RP,,,,,,,0,
