"id","last_name","first_name","team","position","opponent","games","innings","singles","doubles","triples","home_runs","walks","strikeouts","runs","earned_runs","opp_ba","cg","qs","wins","losses","saves","blown_saves","holds","hbp","outs","odds","weather","injury","price_fanduel","price_yahoo","price_draftkings","price_draftday","price_starstreet","price_fantasyfeud","price_fanthrowdown","price_starfantasyleagues","price_fantasyaces","positions_fanduel","positions_yahoo","positions_draftkings","positions_draftday","positions_starstreet","positions_fantasyfeud","positions_fanthrowdown","positions_starfantasyleagues","positions_fantasyaces","price_victiv","positions_victiv"
9400,"deGrom","Jacob","NYM","SP","PHI",1,6.1,2.93,1.39,0.12,0.54,1.4,7.33,1.99,1.83,0.24,0.04,0.736,0.52,0.45,0,0,0,0,18.3,"-1.5 (-115) (o/u 8.0) (-240)","78 N RL 4-10 43% H67%outdoor","",12100,50,12500,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
9103,"McCullers","Lance","HOU","SP","NYY",1,5.8,3.1,1.07,0.25,0.48,1.98,7,2.03,1.87,0.22,0.04,0.712,0.43,0.45,0,0,0,0,17.4,"-1.5 (+120) (o/u 7.5) (-175)","82 O CF 6-13 15% H83% retractable","",9500,53,8800,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
9280,"Ray","Robbie","ARI","SP","COL",1,6,4.21,1.45,0.39,0.82,2.17,7.57,2.68,2.47,0.32,0.04,0.61,0.42,0.35,0,0,0,0,18,"-1.5 (+145) (o/u 9.0) (-144)","94 N LR 4-7 0% H13% retractable","",9600,50,10300,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
8417,"Wood","Alex","LAD","SP","@ SD",1,5.6,2.81,1.23,0.26,0.33,1.55,4.87,2.05,1.88,0.25,0.04,0.698,0.42,0.45,0,0,0,0,16.8,"-1.5 (-130) (o/u 7.5) (-200)","65 N LR 3-8 21% H82%outdoor","",10500,52,11700,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
7587,"Gray","Sonny","OAK","SP","ATL",1,6,4.41,1.55,0.23,0.46,1.46,5,2.66,2.45,0.29,0.04,0.614,0.44,0.41,0,0,0,0,18,"-1.5 (+130) (o/u 8.5) (-159)","60 O LF 11-14 10% H80%outdoor","",8300,42,8400,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
6216,"Pineda","Michael","NYY","SP","@ HOU",1,5.6,3.51,1.21,0.16,0.82,1.31,5.45,2.64,2.43,0.26,0.04,0.583,0.24,0.27,0,0,0,0,16.8,"+1.5 (-140) (o/u 7.5) (+163)","82 O CF 6-13 15% H83% retractable","",8400,45,8200,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
7569,"Cole","Gerrit","PIT","SP","SF",1,6,4.64,1.56,0.24,0.35,1.43,4.8,2.43,2.23,0.32,0.04,0.655,0.39,0.29,0,0,0,0,18,"-1.5 (+170) (o/u 8.0) (-121)","74 N RL 6-7 67% H79%outdoor","",8900,42,9500,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
5567,"Estrada","Marco","TOR","SP","BOS",1,6.1,2.7,1.56,0.18,0.82,1.92,4.92,3.3,3.04,0.22,0.04,0.504,0.43,0.44,0,0,0,0,18.3,"-1.5 (+140) (o/u 10.0) (-144)","72 O RF 7-13 55% H77% retractable","",7800,41,7100,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
4436,"Santana","Ervin","MIN","SP","@ KC",1,6.4,3.85,1.55,0.26,0.66,1.72,4.78,3.17,2.92,0.26,0.055,0.556,0.38,0.35,0,0,0,0,19.2,"+1.5 (-200) (o/u 8.5) (+108)","72 N LR 3-9 24% H72%outdoor","",8800,48,9300,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
5097,"Vargas","Jason","KC","SP","MIN",1,5.7,3.67,1.51,0.24,0.6,1.35,4.78,2.6,2.4,0.27,0.04,0.599,0.35,0.26,0,0,0,0,17.1,"-1.5 (+175) (o/u 8.5) (-118)","72 N LR 3-9 24% H72%outdoor","",8700,41,9000,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
