"id","last_name","first_name","team","position","opponent","games","innings","singles","doubles","triples","home_runs","walks","strikeouts","runs","earned_runs","opp_ba","cg","qs","wins","losses","saves","blown_saves","holds","hbp","outs","odds","weather","injury","price_fanduel","price_yahoo","price_draftkings","price_draftday","price_starstreet","price_fantasyfeud","price_fanthrowdown","price_starfantasyleagues","price_fantasyaces","positions_fanduel","positions_yahoo","positions_draftkings","positions_draftday","positions_starstreet","positions_fantasyfeud","positions_fanthrowdown","positions_starfantasyleagues","positions_fantasyaces","price_victiv","positions_victiv"
4471,"Scherzer","Max","WAS","SP","MIA",1,6.9,1.89,1.07,0.13,0.57,1.23,8.32,1.68,1.54,0.15,0.099,0.808,0.45,0.53,0,0,0,0,20.7,"","71 N LR 4-7 45% H94%outdoor","Probable",11100,64,12800,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
4436,"Santana","Ervin","MIN","SP","MIL",1,6.4,2.45,1.01,0.15,0.61,2,6.06,2.18,2.01,0.17,0.055,0.722,0.36,0.48,0,0,0,0,19.2,"-1.5 (+160) (o/u 9.0) (-124)","69 O CF 2-7 4% H59%outdoor","",9300,42,9500,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
8355,"Martinez","Carlos","STL","SP","@ KC",1,6.3,2.5,1.02,0.18,0.3,2.12,5.15,1.88,1.73,0.16,0.048,0.761,0.42,0.4,0,0,0,0,18.9,"+1.5 (-230) (o/u 9.0) (-113)","70 I CF 3-7 8% H82%outdoor","",8900,45,8200,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
6044,"Arrieta","Jake","CHC","SP","@ SF",1,6.1,2.03,0.94,0.2,0.23,2.18,4.69,1.78,1.63,0.17,0.04,0.767,0.4,0.39,0,0,0,0,18.3,"-1.5 (-115) (o/u 8.0) (-190)","60 O CF 8-17 23% H88%outdoor","",9800,49,11600,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
2566,"Kennedy","Ian","KC","SP","STL",1,5.6,1.92,1.01,0.19,0.65,2.03,5.45,2.14,1.97,0.17,0.04,0.681,0.3,0.25,0,0,0,0,16.8,"-1.5 (+200) (o/u 9.0) (+103)","70 I CF 3-7 8% H82%outdoor","",7200,36,6800,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
5973,"Ramirez","J.C.","LAA","SP","BAL",1,5.9,2.63,0.82,0.02,0.73,1.64,5.13,2.33,2.14,0.18,0.04,0.666,0.35,0.36,0,0,0,0,17.7,"-1.5 (+160) (o/u 9.0) (-122)","73 O CF 2-7 5% H72%outdoor","",7900,37,7500,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
6227,"Moore","Matt","SF","SP","CHC",1,5.7,2.84,0.91,0.12,0.48,2.13,4.97,2,1.84,0.21,0.04,0.712,0.32,0.17,0,0,0,0,17.1,"+1.5 (-105) (o/u 8.0) (+175)","60 O CF 8-17 23% H88%outdoor","",6600,29,5000,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
9792,"Adleman","Tim","CIN","SP","SD",1,5.5,1.9,0.82,0.15,0.8,1.44,4.93,2.29,2.11,0.19,0.04,0.644,0.31,0.48,0,0,0,0,16.5,"-1.5 (+155) (o/u 9.5) (-126)","68 O CF 3-8 7% H83%outdoor","",6200,29,4600,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
7534,"Bundy","Dylan","BAL","SP","@ LAA",1,5.6,2.41,0.76,0.08,0.54,2.06,4.13,2.22,2.04,0.17,0.04,0.666,0.33,0.35,0,0,0,0,16.8,"+1.5 (-180) (o/u 9.0) (+112)","73 O CF 2-7 5% H72%outdoor","",7600,34,7400,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
10610,"Suter","Brent","MIL","SP","@ MIN",1,5,2.32,0.79,0.14,0.38,1.63,4.18,1.68,1.55,0.18,0.04,0.726,0.28,0.35,0,0,0,0,15,"+1.5 (-180) (o/u 9.0) (+114)","69 O CF 2-7 4% H59%outdoor","",7300,37,6400,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
5819,"Chacin","Jhoulys","SD","SP","@ CIN",1,5.6,2.56,0.91,0.1,0.54,2.44,4.2,2.28,2.09,0.21,0.04,0.655,0.32,0.39,0,0,0,0,16.8,"+1.5 (-175) (o/u 9.5) (+116)","68 O CF 3-8 7% H83%outdoor","",8400,42,8100,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
10086,"Williams","Trevor","PIT","SP","DET",1,5.4,2.94,0.83,0.08,0.35,1.27,3.57,1.77,1.63,0.19,0.04,0.736,0.33,0.46,0,0,0,0,16.2,"-1.5 (+130) (o/u 9.0) (-155)","68 O RF 5-6 17% H78%outdoor","",7000,28,6200,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
5755,"Zimmermann","Jordan","DET","SP","@ PIT",1,5.7,3.25,0.93,0.13,0.45,1.75,3.41,2.13,1.96,0.23,0.04,0.688,0.3,0.37,0,0,0,0,17.1,"+1.5 (-150) (o/u 9.0) (+145)","68 O RF 5-6 17% H78%outdoor","",6900,31,6900,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
10236,"O'Grady","Chris","MIA","SP","@ WAS",1,5,2.76,0.83,0.09,0.29,1.69,2.87,1.77,1.63,0.23,0.04,0.709,0.24,0.25,0,0,0,0,15,"","71 N LR 4-7 45% H94%outdoor","",5800,32,4800,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
9884,"Iglesias","Raisel","CIN","SP","SD",1,0.35,0.1,0.05,0.01,0.03,0.08,0.44,0.09,0.08,0.16,0,0,0.01,0.01,0.16,0.02,0,0,1.06,"-1.5 (+155) (o/u 9.5) (-126)","68 O CF 3-8 7% H83%outdoor","",5500,25,5700,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
6096,"Storen","Drew","CIN","RP","SD",1,0.35,0.13,0.05,0.01,0.03,0.07,0.39,0.09,0.08,0.18,0,0,0.01,0.01,0,0,0,0,1.06,"-1.5 (+155) (o/u 9.5) (-126)","68 O CF 3-8 7% H83%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
9284,"Lorenzen","Michael","CIN","RP","SD",1,0.3,0.12,0.05,0.01,0.03,0.09,0.29,0.1,0.09,0.19,0,0,0.01,0.01,0,0,0,0,0.91,"-1.5 (+155) (o/u 9.5) (-126)","68 O CF 3-8 7% H83%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
5887,"Parker","Blake","LAA","RP","BAL",1,0.2,0.07,0.03,0,0.02,0.05,0.27,0.05,0.05,0.15,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (+160) (o/u 9.0) (-122)","73 O CF 2-7 5% H72%outdoor","",5500,25,4200,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
9111,"Bedrosian","Cam","LAA","RP","BAL",1,0.2,0.08,0.03,0,0.01,0.07,0.26,0.05,0.04,0.16,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (+160) (o/u 9.0) (-122)","73 O CF 2-7 5% H72%outdoor","",5500,25,4200,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
9360,"Knebel","Corey","MIL","RP","@ MIN",1,0.2,0.06,0.03,0.01,0.01,0.11,0.28,0.06,0.05,0.14,0,0,0.01,0.01,0.14,0.01,0,0,0.6,"+1.5 (-180) (o/u 9.0) (+114)","69 O CF 2-7 4% H59%outdoor","",5500,25,4300,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
6032,"Doolittle","Sean","WAS","RP","MIA",1,0.2,0.07,0.03,0,0.01,0.03,0.23,0.05,0.04,0.17,0,0,0.01,0.01,0.23,0.02,0,0,0.6,"","71 N LR 4-7 45% H94%outdoor","",5500,25,4300,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
7474,"Buchter","Ryan","KC","RP","STL",1,0.2,0.05,0.04,0.01,0.02,0.09,0.24,0.06,0.06,0.14,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (+200) (o/u 9.0) (+103)","70 I CF 3-7 8% H82%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
3874,"Petit","Yusmeiro","LAA","SP","BAL",1,0.2,0.08,0.03,0,0.02,0.04,0.22,0.06,0.05,0.16,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (+160) (o/u 9.0) (-122)","73 O CF 2-7 5% H72%outdoor","",5500,25,4700,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
8510,"Rivero","Felipe","PIT","RP","DET",1,0.2,0.06,0.03,0,0.01,0.05,0.21,0.05,0.04,0.13,0,0,0.01,0.01,0.16,0.02,0,0,0.6,"-1.5 (+130) (o/u 9.0) (-155)","68 O RF 5-6 17% H78%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
7719,"Rosenthal","Trevor","STL","RP","@ KC",1,0.2,0.08,0.03,0.01,0.01,0.09,0.22,0.05,0.05,0.15,0,0,0.01,0.01,0.21,0.02,0,0,0.6,"+1.5 (-230) (o/u 9.0) (-113)","70 I CF 3-7 8% H82%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
10929,"Peralta","Wandy","CIN","RP","SD",1,0.22,0.08,0.03,0.01,0.02,0.08,0.23,0.07,0.06,0.18,0,0,0.01,0.01,0,0,0,0,0.65,"-1.5 (+155) (o/u 9.5) (-126)","68 O CF 3-8 7% H83%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
7690,"Drake","Oliver","MIL","RP","@ MIN",1,0.2,0.07,0.03,0.01,0.02,0.1,0.25,0.07,0.06,0.16,0,0,0.01,0.01,0,0,0,0,0.6,"+1.5 (-180) (o/u 9.0) (+114)","69 O CF 2-7 4% H59%outdoor","",5500,25,4300,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
5729,"Uehara","Koji","CHC","RP","@ SF",1,0.2,0.05,0.03,0.01,0.01,0.04,0.2,0.05,0.04,0.14,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (-115) (o/u 8.0) (-190)","60 O CF 8-17 23% H88%outdoor","",5500,25,4100,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
9119,"Hader","Josh","MIL","SP","@ MIN",1,0.2,0.06,0.03,0.01,0.02,0.12,0.25,0.07,0.06,0.15,0,0,0.01,0.01,0,0,0,0,0.6,"+1.5 (-180) (o/u 9.0) (+114)","69 O CF 2-7 4% H59%outdoor","",5500,25,7000,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
9247,"Edwards","C.J.","CHC","RP","@ SF",1,0.2,0.03,0.03,0.01,0.01,0.1,0.22,0.06,0.05,0.12,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (-115) (o/u 8.0) (-190)","60 O CF 8-17 23% H88%outdoor","",5500,25,4100,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
10259,"Barnes","Jacob","MIL","RP","@ MIN",1,0.2,0.07,0.03,0.01,0.01,0.09,0.23,0.06,0.05,0.16,0,0,0.01,0.01,0,0,0,0,0.6,"+1.5 (-180) (o/u 9.0) (+114)","69 O CF 2-7 4% H59%outdoor","",5500,25,4300,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
7548,"Herrera","Kelvin","KC","RP","STL",1,0.2,0.08,0.04,0.01,0.01,0.06,0.21,0.05,0.05,0.17,0,0,0.01,0.01,0.15,0.02,0,0,0.6,"-1.5 (+200) (o/u 9.0) (+103)","70 I CF 3-7 8% H82%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
4703,"Soria","Joakim","KC","RP","STL",1,0.2,0.08,0.04,0.01,0.01,0.07,0.22,0.06,0.05,0.17,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (+200) (o/u 9.0) (+103)","70 I CF 3-7 8% H82%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
5939,"Wood","Blake","CIN","RP","SD",1,0.2,0.08,0.03,0.01,0.01,0.07,0.22,0.06,0.05,0.18,0,0,0.01,0.01,0,0,0,0,0.6,"-1.5 (+155) (o/u 9.5) (-126)","68 O CF 3-8 7% H83%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
8504,"Strickland","Hunter","SF","RP","CHC",1,0.2,0.07,0.03,0.01,0.01,0.06,0.2,0.05,0.04,0.16,0,0,0.01,0.01,0,0,0,0,0.6,"+1.5 (-105) (o/u 8.0) (+175)","60 O CF 8-17 23% H88%outdoor","",5500,25,4200,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
10058,"Rogers","Taylor","MIN","RP","MIL",1,0.2,0.09,0.03,0.01,0.02,0.04,0.21,0.06,0.05,0.18,0,0,0.01,0.01,0.09,0.01,0,0,0.6,"-1.5 (+160) (o/u 9.0) (-124)","69 O CF 2-7 4% H59%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
7924,"Givens","Mychal","BAL","RP","@ LAA",1,0.2,0.07,0.03,0,0.01,0.07,0.21,0.05,0.05,0.14,0,0,0.01,0.01,0,0,0,0,0.6,"+1.5 (-180) (o/u 9.0) (+112)","73 O CF 2-7 5% H72%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
