id,last_name,first_name,team,position,opponent,games,pa,ab,singles,doubles,triples,home_runs,walks,strikeouts,sb,cs,runs,rbi,hbp,sac_flies,gidp,errors,outs,matchup,odds,weather,injury,bvp, price_fanduel,price_yahoo,price_draftkings,price_draftday,price_starstreet,price_fantasyfeud,price_fanthrowdown,price_starfantasyleagues,price_fantasyaces, positions_fanduel,positions_yahoo,positions_draftkings,positions_draftday,positions_starstreet,positions_fantasyfeud,positions_fanthrowdown,positions_starfantasyleagues,positions_fantasyaces,price_victiv,positions_victiv
6209,Harper,Bryce,WAS,OF,@ COL,1.00,4.44,3.63,0.63,0.23,0.01,0.29,0.79,0.84,0.11,0.06,0.92,0.84,0.00,0.02,0.00,0.00,2.38,@COL (Marquez R) L Ord 3 Starting ,-1.5 (+135) (o/u 11.0) (-117),41 I RF 5-15 60% H69%outdoor,,,5500,28,6100,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
9988,Turner,Trea,WAS,SS/OF,@ COL,1.00,4.55,4.26,0.92,0.24,0.10,0.15,0.26,0.96,0.36,0.09,0.85,0.59,0.00,0.02,0.00,0.00,2.74,@COL (Marquez R) R Ord 2 Starting ,-1.5 (+135) (o/u 11.0) (-117),41 I RF 5-15 60% H69%outdoor,,,4500,21,5100,0,0,0,0,0,0,SS,SS,SS;OF,SS;DH;OF,,,,,,0,
6234,Goldschmidt,Paul,ARI,1B,SD,1.00,4.49,3.67,0.68,0.25,0.02,0.19,0.80,0.85,0.20,0.04,0.77,0.78,0.00,0.02,0.00,0.00,2.54,SD (Richard L) R Ord 3,-1.5 (+150) (o/u 10.0) (-138),74 N LR 5-21 0% H15% retractable,,15ab .333/.500/.467 1sb 0hr,4500,21,5000,0,0,0,0,0,0,1B,1B,1B,1B;DH,,,,,,0,
6195,Trout,Mike,LAA,OF,OAK,1.00,4.52,3.75,0.68,0.24,0.04,0.22,0.75,0.92,0.20,0.05,0.60,0.75,0.00,0.02,0.00,0.00,2.58,OAK (Hahn R) R Ord 3,-1.5 (+164) (o/u 8.5) (-127),66 N RL 2-9 4% H56%outdoor,,4ab .500/.714/1.250 0sb 1hr,4800,25,5300,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
6235,Pollock,AJ,ARI,OF,SD,1.00,4.71,4.33,0.88,0.30,0.07,0.14,0.36,0.59,0.27,0.05,0.80,0.52,0.00,0.02,0.00,0.00,2.95,SD (Richard L) R Ord 1,-1.5 (+150) (o/u 10.0) (-138),74 N LR 5-21 0% H15% retractable,,8ab .250/.250/.750 1sb 1hr,3900,19,4300,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
6998,Arenado,Nolan,COL,3B,WAS,1.00,4.24,3.87,0.63,0.27,0.03,0.28,0.35,0.64,0.02,0.02,0.84,0.78,0.00,0.02,0.00,0.00,2.57,WAS (Ross R) R Ord 3 Starting ,+1.5 (-145) (o/u 11.0) (+107),41 I RF 5-15 60% H69%outdoor,,,4900,26,5400,0,0,0,0,0,0,3B,3B,3B,3B;DH,,,,,,0,
6428,Dozier,Brian,MIN,2B,@ TEX,1.00,4.74,4.28,0.60,0.25,0.03,0.24,0.44,0.95,0.20,0.04,0.76,0.53,0.00,0.02,0.00,0.00,3.12,@TEX (Cashner R) R Ord 1,-1.5 (+160) (o/u 9.5) (-102),75 I RF 15-22 24% H79%outdoor,,,3500,16,5000,0,0,0,0,0,0,2B,2B,2B,2B;DH,,,,,,0,
6286,Blackmon,Charlie,COL,OF,WAS,1.00,4.45,4.12,0.84,0.24,0.07,0.18,0.30,0.72,0.13,0.07,0.85,0.50,0.00,0.02,0.00,0.00,2.69,WAS (Ross R) L Ord 1 Starting ,+1.5 (-145) (o/u 11.0) (+107),41 I RF 5-15 60% H69%outdoor,,,4600,23,5200,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
8399,Eaton,Adam,WAS,OF,@ COL,1.00,4.65,4.22,0.94,0.25,0.08,0.10,0.40,0.78,0.12,0.04,0.88,0.50,0.00,0.02,0.00,0.00,2.74,@COL (Marquez R) L Ord 1 Starting ,-1.5 (+135) (o/u 11.0) (-117),41 I RF 5-15 60% H69%outdoor,,,4300,21,5300,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
543,Braun,Ryan,MIL,OF,CIN,1.00,4.20,3.76,0.71,0.20,0.02,0.22,0.42,0.80,0.16,0.05,0.64,0.64,0.00,0.02,0.00,0.00,2.57,CIN (Feldman R) R Ord 3 Starting ,-1.5 (+175) (o/u 8.5) (-118),56 I CF 8-11 17% H74% retractable,,7ab .286/.375/.857 0sb 1hr,4300,24,5000,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
