"id","last_name","first_name","team","position","opponent","games","innings","singles","doubles","triples","home_runs","walks","strikeouts","runs","earned_runs","opp_ba","cg","qs","wins","losses","saves","blown_saves","holds","hbp","outs","odds","weather","injury","price_fanduel","price_yahoo","price_draftkings","price_draftday","price_starstreet","price_fantasyfeud","price_fanthrowdown","price_starfantasyleagues","price_fantasyaces","positions_fanduel","positions_yahoo","positions_draftkings","positions_draftday","positions_starstreet","positions_fantasyfeud","positions_fanthrowdown","positions_starfantasyleagues","positions_fantasyaces","price_victiv","positions_victiv"
8367,"Keuchel","Dallas","HOU","SP","@ NYY",1,6.6,3.73,1.12,0.1,0.76,1.91,5.87,2.99,2.75,0.23,0.071,0.603,0.39,0.36,0,0,0,0,19.8,"+1.5 (-203) (o/u 7.5) (+106)","53 I RF 0-4 7% H63%outdoor","",10500,52,11000,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
1891,"Greinke","Zack","ARI","SP","PIT",1,6.3,3.77,1.63,0.4,0.52,1.54,5.43,2.61,2.4,0.29,0.048,0.648,0.42,0.37,0,0,0,0,18.9,"-1.5 (+174) (o/u 8.5) (-120)","80 O RF 3-9 1% H33% retractable","",10200,48,10800,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
7569,"Cole","Gerrit","PIT","SP","@ ARI",1,6,4.62,1.67,0.45,0.5,1.52,5.99,2.43,2.24,0.35,0.04,0.655,0.34,0.28,0,0,0,0,18,"+1.5 (-190) (o/u 8.5) (+111)","80 O RF 3-9 1% H33% retractable","",9200,46,9000,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
8481,"Rodriguez","Eduardo","BOS","SP","@ MIL",1,5.6,2.16,1.32,0.18,0.86,2.18,6.02,2.77,2.55,0.24,0.04,0.556,0.37,0.42,0,0,0,0,16.8,"-1.5 (+115) (o/u 8.5) (-141)","57 N RL 4-8 7% H60% retractable","",7800,35,8400,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
5097,"Vargas","Jason","KC","SP","@ TB",1,5.7,2.76,1.28,0.38,0.65,1.21,5.51,2.42,2.22,0.24,0.04,0.637,0.32,0.37,0,0,0,0,17.1,"+1.5 (-202) (o/u 7.5) (+104)","","",8800,42,9000,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
7664,"Odorizzi","Jake","TB","SP","KC",1,5.6,2.72,1.11,0.2,0.69,1.22,5.27,2.43,2.24,0.22,0.04,0.626,0.33,0.37,0,0,0,0,16.8,"-1.5 (+185) (o/u 7.5) (-113)","","",8100,40,9700,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
5771,"Holland","Derek","CHW","SP","MIN",1,5.6,2.58,1.17,0.19,0.9,1.77,5.54,2.82,2.6,0.22,0.04,0.548,0.35,0.34,0,0,0,0,16.8,"-1.5 (+182) (o/u 8.5) (-115)","51 N RL 4-9 8% H69%outdoor","",7900,25,5200,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
9098,"Fulmer","Michael","DET","SP","@ LAA",1,6,3.06,0.98,0.1,0.56,1.65,4.59,2.59,2.38,0.21,0.04,0.626,0.34,0.43,0,0,0,0,18,"+1.5 (-199) (o/u 7.5) (+106)","62 O CF 0-8 8% H73%outdoor","",9400,47,10500,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
6216,"Pineda","Michael","NYY","SP","HOU",1,5.6,3.51,0.98,0.08,0.81,1.33,5.12,2.58,2.38,0.24,0.04,0.595,0.35,0.21,0,0,0,0,16.8,"-1.5 (+186) (o/u 7.5) (-115)","53 I RF 0-4 7% H63%outdoor","",8600,45,9300,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
5567,"Estrada","Marco","TOR","SP","SEA",1,6.1,2.69,1.37,0.21,0.73,1.89,4.71,3.07,2.82,0.21,0.04,0.548,0.41,0.46,0,0,0,0,18.3,"-1.5 (+168) (o/u 9.0) (-122)","50 N RL 5-12 9% H69% retractable","",9000,41,8500,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
7639,"Cole","A.J.","WAS","SP","BAL",1,5.1,2.82,1.07,0.01,0.94,1.26,4.88,2.69,2.47,0.27,0.04,0.52,0.27,0.37,0,0,0,0,15.3,"-1.5 (+191) (o/u 8.5) (-106)","53 N RL 5-9 67% H82%outdoor","",6400,25,6900,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
7534,"Bundy","Dylan","BAL","SP","@ WAS",1,5.4,3.11,1.28,0.11,0.7,1.79,4.59,2.74,2.52,0.28,0.04,0.544,0.29,0.43,0,0,0,0,16.2,"+1.5 (-209) (o/u 8.5) (-102)","53 N RL 5-9 67% H82%outdoor","",8000,43,7500,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
8448,"Anderson","Tyler","COL","SP","LAD",1,5.8,4.95,1.54,0.37,0.81,1.41,4.82,3.06,2.81,0.36,0.04,0.52,0.35,0.44,0,0,0,0,17.4,"-1.5 (+167) (o/u 10.5) (-113)","55 O CF 5-8 4% H60%outdoor","",6200,31,5900,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
2304,"Hughes","Phil","MIN","SP","@ CHW",1,5.8,4.3,1.14,0.13,0.94,0.75,4.26,3.01,2.77,0.29,0.04,0.528,0.31,0.35,0,0,0,0,17.4,"+1.5 (-199) (o/u 8.5) (+106)","51 N RL 4-9 8% H69%outdoor","",6400,31,5800,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
5973,"Ramirez","J.C.","LAA","SP","DET",1,5,3.1,0.87,0.07,0.61,1.74,4.2,2.37,2.18,0.23,0.04,0.579,0.27,0.27,0,0,0,0,15,"-1.5 (+182) (o/u 7.5) (-115)","62 O CF 0-8 8% H73%outdoor","",7000,35,6800,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
8580,"Nelson","Jimmy","MIL","SP","BOS",1,5.6,3.87,1.35,0.21,0.62,2.08,4.43,2.94,2.7,0.3,0.04,0.524,0.28,0.28,0,0,0,0,16.8,"+1.5 (-125) (o/u 8.5) (+130)","57 N RL 4-8 7% H60% retractable","",7400,26,7000,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
6047,"Perez","Martin","TEX","SP","SD",1,5.9,3.95,1.33,0.3,0.52,1.75,3.56,2.85,2.62,0.27,0.04,0.571,0.43,0.4,0,0,0,0,17.7,"-1.5 (+136) (o/u 9.0) (-142)","72 O LF 5-9 24% H66%outdoor","",7100,25,6000,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
145,"Arroyo","Bronson","CIN","SP","@ SF",1,6.1,4.5,1.31,0.29,0.49,1.32,3.25,2.84,2.61,0.32,0.04,0.591,0.35,0.44,0,0,0,0,18.3,"+1.5 (-199) (o/u 8.0) (+111)","54 O CF 10-14 16% H81%outdoor","",6500,25,5500,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
