"id","last_name","first_name","team","position","opponent","games","innings","singles","doubles","triples","home_runs","walks","strikeouts","runs","earned_runs","opp_ba","cg","qs","wins","losses","saves","blown_saves","holds","hbp","outs","odds","weather","injury","price_fanduel","price_yahoo","price_draftkings","price_draftday","price_starstreet","price_fantasyfeud","price_fanthrowdown","price_starfantasyleagues","price_fantasyaces","positions_fanduel","positions_yahoo","positions_draftkings","positions_draftday","positions_starstreet","positions_fantasyfeud","positions_fanthrowdown","positions_starfantasyleagues","positions_fantasyaces","price_victiv","positions_victiv"
5853,"Bumgarner","Madison","SF","SP","SD",1,6.3,3.07,1.53,0.32,0.43,1.14,7.49,1.83,1.69,0.25,0.048,0.767,0.51,0.49,0,0,0,0,18.9,"-1.5 (+105) (o/u 7.0) (-200)","60 O CF 9-18 17% H76%outdoor",NA,11200,58,11800,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
9872,"Severino","Luis","NYY","SP","@ SEA",1,6,3.33,1.25,0.12,0.86,1.66,6.56,2.82,2.59,0.24,0.04,0.587,0.38,0.33,0,0,0,0,18,"-1.5 (+130) (o/u 8.0) (-121)","64 O CF 2-6 7% H71% retractable",NA,9400,49,11000,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
2145,"Hernandez","Felix","SEA","SP","NYY",1,6.2,3.4,1.18,0.05,0.87,2.15,6.2,2.97,2.73,0.22,0.043,0.575,0.37,0.26,0,0,0,0,18.6,"+1.5 (-150) (o/u 8.0) (+111)","64 O CF 2-6 7% H71% retractable",NA,8400,43,7600,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
7527,"Taillon","Jameson","PIT","SP","MIL",1,5.7,3.83,1.44,0.22,0.63,1.25,5.91,2.39,2.2,0.31,0.04,0.641,0.37,0.34,0,0,0,0,17.1,"-1.5 (+160) (o/u 8.0) (-130)","87 O LF 7-13 36% H52%outdoor",NA,8600,45,9600,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
1988,"Hamels","Cole","TEX","SP","@ BAL",1,6.2,3.89,1.32,-0.07,1.03,2.04,6.19,3.44,3.16,0.26,0.043,0.488,0.38,0.39,0,0,0,0,18.6,"+1.5 (-205) (o/u 10.0) (-105)","88 O RF 2-9 5% H56%outdoor",NA,9000,44,9400,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
3142,"McCarthy","Brandon","LAD","SP","ATL",1,5.6,3.13,1.13,0.02,0.58,1.31,4.97,2.18,2.01,0.24,0.04,0.674,0.43,0.48,0,0,0,0,16.8,"-1.5 (-115) (o/u 8.5) (-210)","72 O CF 1-8 5% H73%outdoor",NA,7300,37,6600,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
10818,"Castillo","Luis","CIN","RP","ARI",1,5.5,2.65,1.27,0.22,0.96,2.16,6.24,2.92,2.68,0.26,0.04,0.516,0.32,0.41,0,0,0,0,16.5,"-1.5 (+165) (o/u 9.5) (-118)","88 O LF 4-9 30% H58%outdoor",NA,7600,25,6900,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
9098,"Fulmer","Michael","DET","SP","@ KC",1,6.4,4.18,1.63,0.28,0.61,1.31,4.76,3.01,2.77,0.27,0.055,0.583,0.41,0.32,0,0,0,0,19.2,"-1.5 (+140) (o/u 9.0) (-108)","89 O LF 8-10 1% H58%outdoor",NA,9400,43,10200,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
6472,"Duffy","Danny","KC","SP","DET",1,6.2,4.44,1.75,0.26,0.81,1.49,5.45,3.24,2.98,0.32,0.043,0.524,0.38,0.2,0,0,0,0,18.6,"+1.5 (-160) (o/u 9.0) (-102)","89 O LF 8-10 1% H58%outdoor",NA,8600,41,8300,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
8386,"Foltynewicz","Mike","ATL","SP","@ LAD",1,5.6,2.64,1.07,0.06,1.04,2.37,5.49,3.06,2.81,0.24,0.04,0.496,0.22,0.27,0,0,0,0,16.8,"+1.5 (-105) (o/u 8.5) (+190)","72 O CF 1-8 5% H73%outdoor",NA,7600,39,6300,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
