id,last_name,first_name,team,position,opponent,games,innings,singles,doubles,triples,home_runs,walks,strikeouts,runs,earned_runs,opp_ba,cg,qs,wins,losses,saves,blown_saves,holds,hbp,outs,odds,weather,injury, price_fanduel,price_yahoo,price_draftkings,price_draftday,price_starstreet,price_fantasyfeud,price_fanthrowdown,price_starfantasyleagues,price_fantasyaces, positions_fanduel,positions_yahoo,positions_draftkings,positions_draftday,positions_starstreet,positions_fantasyfeud,positions_fanthrowdown,positions_starfantasyleagues,positions_fantasyaces,price_victiv,positions_victiv
5853,Bumgarner,Madison,SF,SP,COL,1.00,6.70,2.97,1.50,0.25,0.63,1.35,7.78,2.17,2.00,0.23,0.079,0.739,0.52,0.38,0.00,0.00,0.00,0.000,20.10,-1.5 (+145) (o/u 6.5) (-161),52 O RF 7-18 4% H72%outdoor,,11300,55,12500,0,0,0,0,0,0,P,P,SP,P,,,,,,0,
7570,Darvish,Yu,TEX,SP,@ LAA,1.00,6.20,3.11,1.25,0.09,0.60,2.00,6.88,2.46,2.26,0.21,0.043,0.666,0.42,0.38,0.00,0.00,0.00,0.000,18.60,-1.5 (+130) (o/u 8.0) (-127),68 O RF 4-12 5% H52%outdoor,,10400,51,11500,0,0,0,0,0,0,P,P,SP,P,,,,,,0,
2849,Liriano,Francisco,TOR,SP,BAL,1.00,5.60,2.45,1.33,0.11,0.89,2.25,7.07,2.67,2.46,0.22,0.040,0.575,0.34,0.39,0.00,0.00,0.00,0.000,16.80,-1.5 (+170) (o/u 8.0) (-119),44 N RL 3-5 5% H63% retractable,,7800,31,8000,0,0,0,0,0,0,P,P,SP,P,,,,,,0,
9107,Gray,Jonathan,COL,SP,@ SF,1.00,5.60,3.20,1.28,0.35,0.41,2.06,6.07,2.15,1.98,0.28,0.040,0.677,0.25,0.18,0.00,0.00,0.00,0.000,16.80,+1.5 (-155) (o/u 6.5) (+151),52 O RF 7-18 4% H72%outdoor,,7800,42,10000,0,0,0,0,0,0,P,P,SP,P,,,,,,0,
6141,Tomlin,Josh,CLE,SP,CHW,1.00,5.90,3.66,1.30,0.09,0.80,0.56,5.35,2.51,2.31,0.26,0.040,0.633,0.45,0.47,0.00,0.00,0.00,0.000,17.70,-1.5 (+115) (o/u 8.0) (-178),51 N RL 5-9 15% H57%outdoor,,7700,32,6200,0,0,0,0,0,0,P,P,SP,P,,,,,,0,
9872,Severino,Luis,NYY,SP,TB,1.00,5.30,2.60,1.07,0.18,0.92,1.54,6.09,2.59,2.38,0.23,0.040,0.564,0.33,0.42,0.00,0.00,0.00,0.000,15.90,-1.5 (+150) (o/u 8.0) (-139),54 N LR 2-6 2% H40%outdoor,,6700,25,6200,0,0,0,0,0,0,P,P,SP,P,,,,,,0,
5755,Zimmermann,Jordan,DET,SP,MIN,1.00,6.00,3.44,1.23,0.39,0.73,1.35,5.35,2.69,2.47,0.25,0.040,0.610,0.42,0.37,0.00,0.00,0.00,0.000,18.00,-1.5 (+160) (o/u 8.5) (-128),49 N RL 7-13 15% H52%outdoor,,8100,34,7300,0,0,0,0,0,0,P,P,SP,P,,,,,,0,
3579,Nolasco,Ricky,LAA,SP,TEX,1.00,5.90,3.85,1.19,0.14,0.88,1.41,5.61,2.87,2.64,0.26,0.040,0.564,0.32,0.26,0.00,0.00,0.00,0.000,17.70,+1.5 (-140) (o/u 8.0) (+117),68 O RF 4-12 5% H52%outdoor,,7300,35,7800,0,0,0,0,0,0,P,P,SP,P,,,,,,0,
8480,Gausman,Kevin,BAL,SP,@ TOR,1.00,6.00,3.05,1.37,0.11,0.94,1.87,5.45,3.07,2.83,0.23,0.040,0.536,0.34,0.36,0.00,0.00,0.00,0.000,18.00,+1.5 (-185) (o/u 8.0) (+109),44 N RL 3-5 5% H63% retractable,,7600,40,8700,0,0,0,0,0,0,P,P,SP,P,,,,,,0,
8445,Ryu,Hyun-Jin,LAD,SP,@ CHC,1.00,5.90,3.91,1.38,0.15,0.59,1.43,4.96,2.55,2.35,0.30,0.040,0.626,0.32,0.36,0.00,0.00,0.00,0.000,17.70,+1.5 (-190) (o/u 7.5) (+115),53 I RF 9-11 16% H71%outdoor,,6800,34,9000,0,0,0,0,0,0,P,P,SP,P,,,,,,0,
