"id","last_name","first_name","team","position","opponent","games","innings","singles","doubles","triples","home_runs","walks","strikeouts","runs","earned_runs","opp_ba","cg","qs","wins","losses","saves","blown_saves","holds","hbp","outs","odds","weather","injury","price_fanduel","price_yahoo","price_draftkings","price_draftday","price_starstreet","price_fantasyfeud","price_fanthrowdown","price_starfantasyleagues","price_fantasyaces","positions_fanduel","positions_yahoo","positions_draftkings","positions_draftday","positions_starstreet","positions_fantasyfeud","positions_fanthrowdown","positions_starfantasyleagues","positions_fantasyaces","price_victiv","positions_victiv"
7570,"Darvish","Yu","LAD","SP","CHW",1,6.2,3.07,1.19,0.12,0.57,1.44,8.6,1.79,1.65,0.23,0.043,0.77,0.57,0.54,0,0,0,0,18.6,"-1.5 (-145) (o/u 7.5) (-320)","66 O RF 1-8 9% H79%outdoor","",10400,53,13700,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
6472,"Duffy","Danny","KC","SP","@ OAK",1,6.4,1.95,1.08,0.15,0.6,1.74,6.4,2.08,1.91,0.16,0.055,0.739,0.41,0.34,0,0,0,0,19.2,"-1.5 (+115) (o/u 9.0) (-130)","67 O CF 8-14 6% H68%outdoor","",8700,44,9600,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
5535,"Carrasco","Carlos","CLE","SP","@ MIN",1,6,2.82,1.43,0.24,0.73,1.8,6.86,2.54,2.34,0.23,0.04,0.637,0.45,0.46,0,0,0,0,18,"-1.5 (-110) (o/u 9.0) (-170)","70 N RL 6-11 92% H87%outdoor","",9600,47,11100,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
1988,"Hamels","Cole","TEX","SP","DET",1,6.2,2.75,0.92,0.13,0.51,1.88,5.79,2.01,1.85,0.17,0.043,0.739,0.48,0.45,0,0,0,0,18.6,"-1.5 (-105) (o/u 10.5) (-180)","86 I RF 9-13 5% H64%outdoor","",8600,45,9200,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
8993,"Stroman","Marcus","TOR","SP","TB",1,6.3,3.41,1.44,0.22,0.74,1.62,5.69,2.73,2.52,0.23,0.048,0.626,0.45,0.32,0,0,0,0,18.9,"-1.5 (+150) (o/u 8.5) (-140)","67 N RL 4-6 7% H75% retractable","",8800,44,11600,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
2689,"Lackey","John","CHC","SP","CIN",1,5.8,2.36,0.93,0.14,0.58,1.88,5.17,2.09,1.93,0.19,0.04,0.702,0.36,0.46,0,0,0,0,17.4,"","77 N RL 8-10 70% H76%outdoor","",7300,39,6900,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
7569,"Cole","Gerrit","PIT","SP","@ MIL",1,5.9,3.48,1.39,0.19,0.89,1.82,6.28,2.85,2.62,0.29,0.04,0.571,0.31,0,0,0,0,0,17.7,"+1.5 (-200) (o/u 8.5) (+110)","75 I RF 7-9 36% H70% retractable","",9400,48,11800,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
8540,"Roark","Tanner","WAS","SP","LAA",1,6,2.75,0.94,0.09,0.44,2.02,4.64,2.07,1.91,0.19,0.04,0.716,0.38,0.37,0,0,0,0,18,"-1.5 (+170) (o/u 9.0) (-120)","84 O CF 2-5 4% H63%outdoor","",7900,41,7200,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
10742,"Faria","Jacob","TB","SP","@ TOR",1,6,2.52,1.44,0.15,0.77,2.91,5.83,3.11,2.86,0.21,0.04,0.528,0.31,0.25,0,0,0,0,18,"+1.5 (-170) (o/u 8.5) (+130)","67 N RL 4-6 7% H75% retractable","",8100,44,8600,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
3420,"Morton","Charlie","HOU","SP","ARI",1,5.7,3.79,1.41,0.34,0.54,2.31,5.7,2.67,2.46,0.22,0.04,0.587,0.39,0.44,0,0,0,0,17.1,"-1.5 (+135) (o/u 9.0) (-150)","85 O CF 7-12 13% H76% retractable","",8500,45,8300,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
