id,last_name,first_name,team,position,opponent,games,innings,singles,doubles,triples,home_runs,walks,strikeouts,runs,earned_runs,opp_ba,cg,qs,wins,losses,saves,blown_saves,holds,hbp,outs,odds,weather,injury, price_fanduel,price_yahoo,price_draftkings,price_draftday,price_starstreet,price_fantasyfeud,price_fanthrowdown,price_starfantasyleagues,price_fantasyaces, positions_fanduel,positions_yahoo,positions_draftkings,positions_draftday,positions_starstreet,positions_fantasyfeud,positions_fanthrowdown,positions_starfantasyleagues,positions_fantasyaces,price_victiv,positions_victiv
6226,Gibson,Kyle,MIN,SP,KC,1.00,5.90,4.11,1.21,0.25,0.54,1.47,4.41,2.64,2.43,0.26,0.040,0.610,0.36,0.40,0.00,0.00,0.00,0.000,17.70,-1.5 (+190) (o/u 8.0) (-108),52 N LR 5-16 0% H27%outdoor,,6200,29,5900,9450,0,0,0,0,0,P,P,SP,P,,,,,,0,
1699,Garcia,Jaime,ATL,SP,@ NYM,1.00,5.80,2.81,1.17,0.11,0.78,1.73,4.45,2.90,2.67,0.25,0.040,0.552,0.28,0.26,0.00,0.00,0.00,0.000,17.40,+1.5 (-160) (o/u 7.5) (+140),50 N RL 8-15 18% H72%outdoor,,7200,31,7200,14000,0,0,0,0,0,P,P,SP,P,,,,,,0,
4576,Shields,James,CHW,SP,DET,1.00,5.70,3.46,1.08,0.14,1.24,2.13,5.52,3.59,3.31,0.26,0.040,0.401,0.31,0.37,0.00,0.00,0.00,0.000,17.10,+1.5 (-145) (o/u 9.0) (+111),46 O CF 13-23 3% H52%outdoor,,7100,32,6900,10250,0,0,0,0,0,P,P,SP,P,,,,,,0,
640,Buchholz,Clay,PHI,SP,@ CIN,1.00,5.90,3.32,1.18,0.21,0.71,1.82,4.79,2.95,2.71,0.27,0.040,0.552,0.34,0.56,0.00,0.00,0.00,0.000,17.70,+1.5 (-210) (o/u 9.0) (Even),43 O CF 20-24 56% H73%outdoor,,6400,31,6500,10850,0,0,0,0,0,P,P,SP,P,,,,,,0,
6038,Lynn,Lance,STL,SP,CHC,1.00,5.80,3.66,1.25,0.14,0.44,2.57,5.11,2.64,2.43,0.27,0.040,0.603,0.31,0.24,0.00,0.00,0.00,0.000,17.40,+1.5 (-140) (o/u 7.5) (+120),55 N LR 13-20 2% H42%outdoor,,7000,35,6400,14050,0,0,0,0,0,P,P,SP,P,,,,,,0,
1996,Hammel,Jason,KC,SP,@ MIN,1.00,5.40,2.63,1.24,0.31,0.72,1.66,5.13,2.62,2.41,0.24,0.040,0.568,0.29,0.34,0.00,0.00,0.00,0.000,16.20,+1.5 (-210) (o/u 8.0) (-102),52 N LR 5-16 0% H27%outdoor,,7900,35,7700,11000,0,0,0,0,0,P,P,SP,P,,,,,,0,
1818,Gonzalez,Gio,WAS,SP,MIA,1.00,5.50,4.43,1.29,0.15,0.39,1.52,4.72,2.27,2.09,0.32,0.040,0.648,0.38,0.44,0.00,0.00,0.00,0.000,16.50,-1.5 (+130) (o/u 9.0) (-160),54 O RF 12-19 24% H54%outdoor,,8400,35,8400,13050,0,0,0,0,0,P,P,SP,P,,,,,,0,
7350,Anderson,Chase,MIL,SP,COL,1.00,5.20,2.94,1.18,0.18,0.93,1.51,4.62,2.86,2.63,0.28,0.040,0.492,0.28,0.39,0.00,0.00,0.00,0.000,15.60,-1.5 (+190) (o/u 9.5) (-102),46 O CF 14-23 3% H49% retractable,,6300,29,6100,9000,0,0,0,0,0,P,P,SP,P,,,,,,0,
5239,Weaver,Jered,SD,SP,@ LAD,1.00,5.80,3.32,1.24,0.11,1.02,1.72,3.44,3.53,3.24,0.29,0.040,0.425,0.23,0.24,0.00,0.00,0.00,0.000,17.40,+1.5 (Even) (o/u 8.5) (+195),70 O RF 3-7 4% H57%outdoor,,6500,28,5600,10050,0,0,0,0,0,P,P,SP,P,,,,,,0,
6581,Koehler,Tom,MIA,SP,@ WAS,1.00,5.60,3.81,1.31,0.15,0.67,2.85,3.70,3.37,3.10,0.30,0.040,0.432,0.25,0.32,0.00,0.00,0.00,0.000,16.80,+1.5 (-140) (o/u 9.0) (+150),54 O RF 12-19 24% H54%outdoor,,6700,26,6300,11100,0,0,0,0,0,P,P,SP,P,,,,,,0,
10666,Davis,Rookie,CIN,SP,PHI,1.00,4.00,2.57,0.80,0.11,0.67,1.37,3.22,2.29,2.10,0.29,0.040,0.468,0.14,0.31,0.00,0.00,0.00,0.000,12.00,-1.5 (+180) (o/u 9.0) (-120),43 O CF 20-24 56% H73%outdoor,,5000,25,4800,9500,0,0,0,0,0,P,P,SP,P,,,,,,0,
10694,Senzatela,Antonio,COL,SP,@ MIL,1.00,5.10,2.79,1.11,0.15,1.06,1.92,4.51,3.18,2.93,0.30,0.040,0.409,0.26,0.42,0.00,0.00,0.00,0.000,15.30,+1.5 (-210) (o/u 9.5) (-108),46 O CF 14-23 3% H49% retractable,,5600,25,5100,9500,0,0,0,0,0,P,P,SP,P,,,,,,0,
10361,Boyd,Matt,DET,SP,@ CHW,1.00,5.10,2.49,0.95,0.08,1.13,1.56,4.78,3.10,2.85,0.24,0.040,0.429,0.28,0.39,0.00,0.00,0.00,0.000,15.30,-1.5 (+135) (o/u 9.0) (-121),46 O CF 13-23 3% H52%outdoor,,5700,25,6200,12350,0,0,0,0,0,P,P,SP,P,,,,,,0,
10962,Miranda,Ariel,SEA,SP,@ HOU,1.00,5.80,3.13,1.27,0.18,1.03,1.97,4.34,3.47,3.19,0.25,0.040,0.436,0.29,0.33,0.00,0.00,0.00,0.000,17.40,+1.5 (-155) (o/u 8.5) (+132),65 O CF 2-5 2% H50% retractable,,6600,34,5400,11400,0,0,0,0,0,P,P,SP,P,,,,,,0,
9437,Triggs,Andrew,OAK,SP,LAA,1.00,5.20,3.54,1.03,0.18,0.38,1.33,3.45,2.31,2.12,0.25,0.040,0.614,0.28,0.35,0.00,0.00,0.00,0.000,15.60,-1.5 (+190) (o/u 8.0) (-111),62 N RL 7-20 99% H52%outdoor,,5900,31,4100,9350,0,0,0,0,0,P,P,SP,P,,,,,,0,
8993,Stroman,Marcus,TOR,SP,@ TB,1.00,6.40,3.54,1.43,0.37,0.50,1.40,5.79,2.49,2.30,0.24,0.055,0.674,0.45,0.47,0.00,0.00,0.00,0.000,19.20,-1.5 (+125) (o/u 8.0) (-132),,,7500,43,8700,12350,0,0,0,0,0,P,P,SP,P,,,,,,0,
7734,Harvey,Matt,NYM,SP,ATL,1.00,6.10,3.84,1.43,0.09,0.46,1.24,5.76,2.17,2.00,0.27,0.040,0.705,0.44,0.39,0.00,0.00,0.00,0.000,18.30,-1.5 (+150) (o/u 7.5) (-150),50 N RL 8-15 18% H72%outdoor,,8300,40,8100,14750,0,0,0,0,0,P,P,SP,P,,,,,,0,
4392,Samardzija,Jeff,SF,SP,@ ARI,1.00,6.30,4.23,1.65,0.46,0.80,1.58,5.20,3.17,2.91,0.33,0.048,0.548,0.38,0.38,0.00,0.00,0.00,0.000,18.90,+1.5 (-215) (o/u 9.0) (-106),74 O CF 3-8 0% H21% retractable,,8600,42,9200,12750,0,0,0,0,0,P,P,SP,P,,,,,,0,
7130,Skaggs,Tyler,LAA,SP,@ OAK,1.00,5.60,2.70,1.33,0.14,0.61,1.74,4.89,2.62,2.41,0.23,0.040,0.587,0.31,0.42,0.00,0.00,0.00,0.000,16.80,+1.5 (-210) (o/u 8.0) (+101),62 N RL 7-20 99% H52%outdoor,,7300,35,7500,14400,0,0,0,0,0,P,P,SP,P,,,,,,0,
9280,Ray,Robbie,ARI,SP,SF,1.00,5.50,3.89,1.35,0.34,0.54,2.15,5.41,2.52,2.32,0.31,0.040,0.599,0.32,0.27,0.00,0.00,0.00,0.000,16.50,-1.5 (+195) (o/u 9.0) (-104),74 O CF 3-8 0% H21% retractable,,7600,37,8300,14050,0,0,0,0,0,P,P,SP,P,,,,,,0,
9857,Snell,Blake,TB,SP,TOR,1.00,5.10,2.84,1.07,0.14,0.51,2.85,5.94,2.42,2.23,0.22,0.040,0.579,0.23,0.19,0.00,0.00,0.00,0.000,15.30,+1.5 (-135) (o/u 8.0) (+122),,,7700,37,7100,14600,0,0,0,0,0,P,P,SP,P,,,,,,0,
2689,Lackey,John,CHC,SP,@ STL,1.00,6.50,3.05,1.38,0.22,0.66,1.85,5.14,2.85,2.62,0.24,0.063,0.622,0.46,0.39,0.00,0.00,0.00,0.000,19.50,-1.5 (+130) (o/u 7.5) (-130),55 N LR 13-20 2% H42%outdoor,,8700,42,9200,15300,0,0,0,0,0,P,P,SP,P,,,,,,0,
