"id","last_name","first_name","team","position","opponent","games","innings","singles","doubles","triples","home_runs","walks","strikeouts","runs","earned_runs","opp_ba","cg","qs","wins","losses","saves","blown_saves","holds","hbp","outs","odds","weather","injury","price_fanduel","price_yahoo","price_draftkings","price_draftday","price_starstreet","price_fantasyfeud","price_fanthrowdown","price_starfantasyleagues","price_fantasyaces","positions_fanduel","positions_yahoo","positions_draftkings","positions_draftday","positions_starstreet","positions_fantasyfeud","positions_fanthrowdown","positions_starfantasyleagues","positions_fantasyaces","price_victiv","positions_victiv"
5853,"Bumgarner","Madison","SF","SP","@ LAD",1,6.3,3.21,1.96,0.2,1.11,1.66,7.21,3.45,3.18,0.27,0.048,0.496,0.23,0.23,0,0,0,0,18.9,"+1.5 (+115) (o/u 9.0) (+242)","70 O RF 2-10 4% H77%outdoor","",10100,51,9700,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
6763,"Paxton","James","SEA","SP","NYM",1,5.7,2.75,1.13,0.08,0.53,1.73,5.54,2.19,2.01,0.19,0.04,0.677,0.45,0.4,0,0,0,0,17.1,"-1.5 (+100) (o/u 9.0) (-240)","73 N LR 6-10 1% H55% retractable","",9600,48,12200,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
7569,"Cole","Gerrit","PIT","SP","@ SD",1,5.9,3.59,1.28,0.3,0.56,1.34,5.44,2.4,2.21,0.29,0.04,0.655,0.44,0.44,0,0,0,0,17.7,"+1.5 (+100) (o/u 8.5) (-185)","74 N LR 7-11 12% H73%outdoor","",9000,43,10900,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
11428,"Montgomery","Jordan","NYY","SP","TB",1,5.6,2.78,0.99,0.15,1.08,1.76,6.14,2.97,2.73,0.23,0.04,0.516,0.4,0.4,0,0,0,0,16.8,"-1.5 (+125) (o/u 9.5) (-180)","78 N RL 1-7 1% H38%outdoor","",7500,43,8000,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
6463,"Pomeranz","Drew","BOS","SP","KC",1,5.5,3.29,1.53,0.15,0.6,1.49,5.72,2.37,2.18,0.25,0.04,0.629,0.39,0.49,0,0,0,0,16.5,"-1.5 (+125) (o/u 9.0) (-185)","72 N RL 6-11 1% H46%outdoor","",8400,43,8700,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
10293,"Cotton","Jharel","OAK","SP","MIN",1,5.6,2.32,1.09,0.21,0.64,2.13,5.22,2.46,2.27,0.19,0.04,0.618,0.41,0.46,0,0,0,0,16.8,"-1.5 (+100) (o/u 9.0) (-190)","70 O RF 9-13 6% H59%outdoor","Injured",7300,36,8000,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
2689,"Lackey","John","CHC","SP","@ MIL",1,5.8,2.5,1.29,0.2,1.11,1.89,5.89,3.17,2.92,0.26,0.04,0.496,0.37,0.4,0,0,0,0,17.4,"+1.5 (+130) (o/u 9.5) (-130)","78 I RF 4-7 3% H50% retractable","",7400,36,6200,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
8384,"Straily","Dan","MIA","SP","CIN",1,5.8,2.59,1.19,0.25,0.58,1.92,4.95,2.53,2.33,0.22,0.04,0.622,0.39,0.42,0,0,0,0,17.4,"-1.5 (+160) (o/u 8.5) (-145)","86 O CF 6-13 60% H69% retractable","",7600,42,7700,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
8445,"Ryu","Hyun-Jin","LAD","SP","SF",1,5.7,3.63,1.09,0.12,0.47,1.33,4.56,2.16,1.99,0.26,0.04,0.684,0.48,0.25,0,0,0,0,17.1,"-1.5 (-135) (o/u 9.0) (-265)","70 O RF 2-10 4% H77%outdoor","",6900,35,8000,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
9234,"Velasquez","Vincent","PHI","SP","ATL",1,5.3,3.45,1.29,0.13,0.88,1.6,5.9,2.63,2.42,0.3,0.04,0.556,0.3,0.27,0,0,0,0,15.9,"-1.5 (+185) (o/u 9.0) (-115)","79 N RL 4-8 1% H40%outdoor","",6900,35,7400,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
6141,"Tomlin","Josh","CLE","SP","@ CHW",1,5.7,3.34,0.93,0.23,1.03,0.67,4.73,2.84,2.61,0.25,0.04,0.552,0.43,0.48,0,0,0,0,17.1,"+1.5 (-120) (o/u 9.5) (-200)","79 N RL 3-10 1% H44%outdoor","",8000,36,8900,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
9103,"McCullers","Lance","HOU","SP","@ DET",1,5.6,3.97,1.31,0.31,0.49,1.86,5.37,2.71,2.49,0.28,0.04,0.568,0.36,0.35,0,0,0,0,16.8,"+1.5 (+115) (o/u 9.5) (-135)","82 N RL 2-6 0% H41%outdoor","",8100,45,10200,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
6038,"Lynn","Lance","STL","SP","ARI",1,5.6,3.59,1.47,0.28,0.55,2.1,5.37,2.72,2.5,0.3,0.04,0.568,0.35,0.38,0,0,0,0,16.8,"-1.5 (+170) (o/u 8.5) (-130)","82 I CF 4-9 2% H42%outdoor","",8000,40,8400,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
10742,"Faria","Jacob","TB","SP","@ NYY",1,6,3.04,1.17,0.13,1.05,2.94,5.94,3.66,3.37,0.23,0.04,0.425,0.28,0.3,0,0,0,0,18,"+1.5 (-145) (o/u 9.5) (+150)","78 N RL 1-7 1% H38%outdoor","",8400,46,8600,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
