"id","last_name","first_name","team","position","opponent","games","innings","singles","doubles","triples","home_runs","walks","strikeouts","runs","earned_runs","opp_ba","cg","qs","wins","losses","saves","blown_saves","holds","hbp","outs","odds","weather","injury","price_fanduel","price_yahoo","price_draftkings","price_draftday","price_starstreet","price_fantasyfeud","price_fanthrowdown","price_starfantasyleagues","price_fantasyaces","positions_fanduel","positions_yahoo","positions_draftkings","positions_draftday","positions_starstreet","positions_fantasyfeud","positions_fanthrowdown","positions_starfantasyleagues","positions_fantasyaces","price_victiv","positions_victiv"
5535,"Carrasco","Carlos","CLE","SP","TB",1,6.1,2.08,1.22,0.18,0.66,1.39,8.42,1.79,1.65,0.18,0.04,0.767,0.43,0.43,0,0,0,0,18.3,"-1.5 (+141) (o/u 7.5) (-153)","55 O LF 2-6 4% H56%outdoor","",10400,56,11300,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
882,"Chavez","Jesse","LAA","SP","CHW",1,5.7,3.35,0.95,0.07,0.47,1.1,5.52,1.86,1.71,0.22,0.04,0.736,0.36,0.5,0,0,0,0,17.1,"-1.5 (+121) (o/u 8.5) (-170)","60 O CF 2-8 6% H68%outdoor","",7200,32,7800,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
7579,"Wheeler","Zack","NYM","SP","@ ARI",1,5.8,2.93,1.19,0.34,0.41,2.2,5.75,2.06,1.9,0.25,0.04,0.709,0.37,0.47,0,0,0,0,17.4,"+1.5 (-199) (o/u 9.5) (+103)","71 N LR 7-14 0% H25% retractable","",8300,32,7200,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
5518,"Archer","Chris","TB","SP","@ CLE",1,6.1,2.73,1.35,0.13,0.52,2.49,5.79,2.45,2.26,0.2,0.04,0.659,0.32,0.27,0,0,0,0,18.3,"+1.5 (-153) (o/u 7.5) (+141)","55 O LF 2-6 4% H56%outdoor","",10700,49,11100,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
10726,"Perdomo","Luis","SD","SP","MIL",1,5.8,3.25,1.1,0.2,0.8,1.71,5.43,2.58,2.38,0.27,0.04,0.61,0.33,0.33,0,0,0,0,17.4,"-1.5 (+182) (o/u 7.5) (-115)","60 N LR 6-11 43% H67%outdoor","",6600,30,6600,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
9854,"Manaea","Sean","OAK","SP","@ SEA",1,5.8,3.28,1.22,0.06,0.6,1.73,4.98,2.66,2.45,0.23,0.04,0.599,0.33,0.39,0,0,0,0,17.4,"+1.5 (-192) (o/u 8.0) (+106)","49 N RL 9-10 90% H88% retractable","Probable",7900,38,8300,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
10648,"Musgrove","Joe","HOU","SP","@ MIA",1,5.6,3.3,0.92,0.23,0.59,1.32,4.26,2.31,2.13,0.26,0.04,0.648,0.35,0.39,0,0,0,0,16.8,"-1.5 (+146) (o/u 9.0) (-117)","79 I RF 5-9 39% H80% retractable","",8000,31,8100,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
8568,"Bolsinger","Michael","TOR","RP","ATL",1,5,3.13,1.08,0.12,0.54,1.53,4.66,2.02,1.86,0.27,0.04,0.659,0.29,0.28,0,0,0,0,15,"-1.5 (+161) (o/u 9.0) (-132)","49 O RF 4-11 9% H78% retractable","",7000,25,6000,0,0,0,0,0,0,"P","P","RP","P",NA,NA,NA,NA,NA,0,NA
983,"Colon","Bartolo","ATL","SP","@ TOR",1,6,3.18,1.3,0.11,0.71,0.96,3.96,2.62,2.41,0.23,0.04,0.622,0.31,0.41,0,0,0,0,18,"+1.5 (-175) (o/u 9.0) (+122)","49 O RF 4-11 9% H78% retractable","",6800,28,6500,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
3142,"McCarthy","Brandon","LAD","SP","@ SF",1,5.7,3.25,1.09,0.26,0.28,1.53,3.7,2.04,1.88,0.25,0.04,0.705,0.37,0.43,0,0,0,0,17.1,"","54 O CF 12-22 16% H75%outdoor","Injured",8700,37,9100,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
7350,"Anderson","Chase","MIL","SP","@ SD",1,5.2,2.14,0.93,0.17,0.65,1.53,4.19,2.35,2.16,0.2,0.04,0.606,0.29,0.38,0,0,0,0,15.6,"+1.5 (-199) (o/u 7.5) (+106)","60 N LR 6-11 43% H67%outdoor","",8500,38,6800,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
732,"Cain","Matt","SF","SP","LAD",1,5.4,2.63,1.11,0.24,0.64,2.06,4.46,2.5,2.3,0.24,0.04,0.591,0.27,0.32,0,0,0,0,16.2,"","54 O CF 12-22 16% H75%outdoor","",7300,31,6100,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
1676,"Gallardo","Yovani","SEA","SP","OAK",1,5.4,3.24,1.24,0.06,0.61,2.05,4.63,2.69,2.48,0.25,0.04,0.552,0.31,0.35,0,0,0,0,16.2,"-1.5 (+176) (o/u 8.0) (-115)","49 N RL 9-10 90% H88% retractable","",6500,28,6900,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
8384,"Straily","Dan","MIA","SP","HOU",1,5.7,2.66,1.08,0.17,0.53,2.2,4.01,2.61,2.4,0.19,0.04,0.599,0.31,0.38,0,0,0,0,17.1,"+1.5 (-159) (o/u 9.0) (+108)","79 I RF 5-9 39% H80% retractable","",8600,36,8200,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
10647,"Godley","Zack","ARI","SP","NYM",1,5,2.51,1.03,0.2,0.66,1.49,4.04,2.33,2.14,0.25,0.04,0.591,0.23,0.34,0,0,0,0,15,"-1.5 (+182) (o/u 9.5) (-111)","71 N LR 7-14 0% H25% retractable","",7500,28,6300,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
3795,"Pelfrey","Mike","CHW","SP","@ LAA",1,5.1,4.11,0.75,0.1,0.3,1.72,2.28,2.25,2.07,0.26,0.04,0.618,0.24,0.34,0,0,0,0,15.3,"+1.5 (-131) (o/u 8.5) (+156)","60 O CF 2-8 6% H68%outdoor","",5500,25,5000,0,0,0,0,0,0,"P","P","SP","P",NA,NA,NA,NA,NA,0,NA
3289,"Miller","Andrew","CLE","RP","TB",1,0.36,0.09,0.07,0.01,0.03,0.09,0.67,0.06,0.05,0.14,0,0,0.02,0.01,0,0,0,0,1.07,"-1.5 (+141) (o/u 7.5) (-153)","55 O LF 2-6 4% H56%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP","P",NA,NA,NA,NA,NA,0,NA
7692,"Allen","Cody","CLE","RP","TB",1,0.36,0.11,0.07,0.01,0.03,0.12,0.61,0.08,0.08,0.16,0,0,0.02,0.01,0.22,0.02,0,0,1.07,"-1.5 (+141) (o/u 7.5) (-153)","55 O LF 2-6 4% H56%outdoor","",5500,25,4000,0,0,0,0,0,0,"P","P","RP","P",NA,NA,NA,NA,NA,0,NA
9502,"Diaz","Edwin","SEA","RP","OAK",1,0.35,0.14,0.08,0,0.04,0.1,0.61,0.08,0.08,0.19,0,0,0.01,0.01,0.16,0.02,0,0,1.06,"-1.5 (+176) (o/u 8.0) (-115)","49 N RL 9-10 90% H88% retractable","",5500,25,4300,0,0,0,0,0,0,"P","P","RP","P",NA,NA,NA,NA,NA,0,NA
7724,"Zych","Tony","SEA","RP","OAK",1,0.35,0.15,0.08,0,0.03,0.11,0.5,0.11,0.1,0.2,0,0,0.01,0.01,0,0,0,0,1.06,"-1.5 (+176) (o/u 8.0) (-115)","49 N RL 9-10 90% H88% retractable","",5500,25,4300,0,0,0,0,0,0,"P","P","RP","P",NA,NA,NA,NA,NA,0,NA
9311,"Giles","Ken","HOU","RP","@ MIA",1,0.35,0.15,0.06,0.01,0.02,0.12,0.45,0.09,0.08,0.2,0,0,0.02,0.01,0.17,0.02,0,0,1.06,"-1.5 (+146) (o/u 9.0) (-117)","79 I RF 5-9 39% H80% retractable","",5500,25,4000,0,0,0,0,0,0,"P","P","RP","P",NA,NA,NA,NA,NA,0,NA
5944,"Jansen","Kenley","LAD","RP","@ SF",1,0.35,0.11,0.07,0.02,0.01,0.08,0.4,0.08,0.07,0.17,0,0,0.02,0.01,0.19,0.02,0,0,1.06,"","54 O CF 12-22 16% H75%outdoor","",5500,25,4100,0,0,0,0,0,0,"P","P","RP","P",NA,NA,NA,NA,NA,0,NA
7474,"Buchter","Ryan","SD","RP","MIL",1,0.3,0.06,0.06,0.01,0.03,0.12,0.46,0.09,0.08,0.16,0,0,0.01,0.01,0,0,0,0,0.89,"-1.5 (+182) (o/u 7.5) (-115)","60 N LR 6-11 43% H67%outdoor","",5500,25,4100,0,0,0,0,0,0,"P","P","RP","P",NA,NA,NA,NA,NA,0,NA
1900,"Grilli","Jason","TOR","RP","ATL",1,0.36,0.16,0.08,0.01,0.04,0.12,0.45,0.12,0.11,0.22,0,0,0.01,0.01,0,0,0,0,1.07,"-1.5 (+161) (o/u 9.0) (-132)","49 O RF 4-11 9% H78% retractable","",5500,25,4200,0,0,0,0,0,0,"P","P","RP","P",NA,NA,NA,NA,NA,0,NA
10025,"Osuna","Roberto","TOR","RP","ATL",1,0.36,0.12,0.08,0.01,0.03,0.05,0.39,0.1,0.09,0.18,0,0,0.01,0.01,0.14,0.01,0,0,1.07,"-1.5 (+161) (o/u 9.0) (-132)","49 O RF 4-11 9% H78% retractable","",5500,25,4200,0,0,0,0,0,0,"P","P","RP","P",NA,NA,NA,NA,NA,0,NA
