"id","last_name","first_name","team","position","opponent","games","innings","singles","doubles","triples","home_runs","walks","strikeouts","runs","earned_runs","opp_ba","cg","qs","wins","losses","saves","blown_saves","holds","hbp","outs","odds","weather","injury","price_fanduel","price_yahoo","price_draftkings","price_draftday","price_starstreet","price_fantasyfeud","price_fanthrowdown","price_starfantasyleagues","price_fantasyaces","positions_fanduel","positions_yahoo","positions_draftkings","positions_draftday","positions_starstreet","positions_fantasyfeud","positions_fanthrowdown","positions_starfantasyleagues","positions_fantasyaces","price_victiv","positions_victiv"
6146,"Sale","Chris","BOS","SP","@ NYY",1,7,2.87,1.11,0.06,0.79,1.52,8.02,2.43,2.24,0.18,0.109,0.716,0.53,0.44,0,0,0,0,21,"-1.5 (+100) (o/u 7.5) (-155)","74 O CF 1-3 3% H60%outdoor","",11300,66,14200,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
6454,"Kluber","Corey","CLE","SP","@ TB",1,6.7,2.18,1.23,0.26,0.67,1.8,7.7,2.31,2.13,0.17,0.079,0.719,0.54,0.6,0,0,0,0,20.1,"-1.5 (-120) (o/u 7.5) (-185)","","",11800,65,13500,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
10762,"Maeda","Kenta","LAD","SP","SD",1,5.3,2.48,1.09,0.14,0.67,1.05,6.31,1.96,1.8,0.24,0.04,0.695,0.41,0.57,0,0,0,0,15.9,"-1.5 (-135) (o/u 8.5) (-300)","76 O RF 3-8 3% H64%outdoor","",8900,45,8300,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
8367,"Keuchel","Dallas","HOU","SP","@ TEX",1,6.6,3.97,1.6,0.28,1.05,1.94,6.38,3.69,3.39,0.27,0.071,0.484,0.48,0.4,0,0,0,0,19.8,"-1.5 (+105) (o/u 11.0) (-138)","86 N RL 5-8 40% H70%outdoor","",8300,52,9700,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
6044,"Arrieta","Jake","CHC","SP","@ ARI",1,6.1,3.08,1.6,0.4,0.63,2.99,5.75,3.16,2.91,0.27,0.04,0.528,0.37,0.36,0,0,0,0,18.3,"-1.5 (+145) (o/u 9.0) (-109)","98 N LR 6-9 0% H32% retractable","",9600,50,10900,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
4436,"Santana","Ervin","MIN","SP","@ DET",1,6.4,4.05,1.36,0.31,0.73,1.55,5.01,3.29,3.03,0.26,0.055,0.536,0.43,0.44,0,0,0,0,19.2,"-1.5 (+130) (o/u 9.5) (-122)","76 I CF 4-8 7% H48%outdoor","",8900,41,9500,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
2016,"Happ","J.A.","TOR","SP","PIT",1,5.9,3.81,1.61,0.27,0.72,1.56,5.16,2.87,2.64,0.27,0.04,0.568,0.39,0.48,0,0,0,0,17.7,"-1.5 (+165) (o/u 9.0) (-125)","73 N LR 5-11 3% H58% retractable","",8000,38,8000,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
7639,"Cole","A.J.","WAS","SP","SF",1,5.6,3.54,1.26,0.16,0.73,1.57,4.94,2.72,2.5,0.29,0.04,0.568,0.39,0.44,0,0,0,0,16.8,"-1.5 (+130) (o/u 9.0) (-155)","81 N RL 3-5 3% H56%outdoor","",6700,27,6500,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
5097,"Vargas","Jason","KC","SP","@ CHW",1,5.7,3.74,1.24,0.21,0.81,1.23,4.91,2.95,2.71,0.28,0.04,0.532,0.37,0.43,0,0,0,0,17.1,"-1.5 (+120) (o/u 9.5) (-130)","75 I RF 3-8 5% H50%outdoor","",7200,36,7800,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
10647,"Godley","Zack","ARI","SP","CHC",1,5.7,2.89,1.44,0.26,0.66,2.18,4.88,2.84,2.61,0.26,0.04,0.552,0.34,0.3,0,0,0,0,17.1,"+1.5 (-165) (o/u 9.0) (-101)","98 N LR 6-9 0% H32% retractable","",8800,43,8700,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
