id,last_name,first_name,team,position,opponent,games,innings,singles,doubles,triples,home_runs,walks,strikeouts,runs,earned_runs,opp_ba,cg,qs,wins,losses,saves,blown_saves,holds,hbp,outs,odds,weather,injury, price_fanduel,price_yahoo,price_draftkings,price_draftday,price_starstreet,price_fantasyfeud,price_fanthrowdown,price_starfantasyleagues,price_fantasyaces, positions_fanduel,positions_yahoo,positions_draftkings,positions_draftday,positions_starstreet,positions_fantasyfeud,positions_fanthrowdown,positions_starfantasyleagues,positions_fantasyaces,price_victiv,positions_victiv
4471,Scherzer,Max,WAS,SP,CHC,1.00,6.70,1.82,1.11,0.13,0.63,1.65,8.74,1.76,1.62,0.16,0.079,0.791,0.45,0.29,0.00,0.00,0.00,0.000,20.10,-1.5 (+125) (o/u 7.5) (-165),68 N LR 4-10 4% H54%outdoor,,12000,64,13000,0,0,0,0,0,0,P,P,SP,,,,,,,0,
5124,Verlander,Justin,DET,SP,KC,1.00,6.50,3.26,1.32,0.32,0.75,1.31,6.71,2.67,2.46,0.22,0.063,0.648,0.50,0.59,0.00,0.00,0.00,0.000,19.50,-1.5 (+115) (o/u 9.0) (-168),63 N RL 4-10 18% H58%outdoor,,9300,41,8400,0,0,0,0,0,0,P,P,SP,,,,,,,0,
6463,Pomeranz,Drew,BOS,SP,MIN,1.00,5.40,1.71,1.06,0.11,0.37,2.18,6.58,1.52,1.40,0.15,0.040,0.776,0.35,0.44,0.00,0.00,0.00,0.000,16.20,-1.5 (-105) (o/u 10.5) (-190),65 O RF 7-15 41% H73%outdoor,,8200,38,7200,0,0,0,0,0,0,P,P,SP,,,,,,,0,
6044,Arrieta,Jake,CHC,SP,@ WAS,1.00,6.40,2.01,1.07,0.13,0.36,2.21,5.34,1.96,1.80,0.16,0.055,0.755,0.38,0.25,0.00,0.00,0.00,0.000,19.20,+1.5 (-145) (o/u 7.5) (+155),68 N LR 4-10 4% H54%outdoor,,9400,43,7500,0,0,0,0,0,0,P,P,SP,,,,,,,0,
9872,Severino,Luis,NYY,SP,@ CHW,1.00,6.00,2.81,1.08,0.19,0.89,1.58,6.27,2.72,2.50,0.22,0.040,0.603,0.42,0.39,0.00,0.00,0.00,0.000,18.00,-1.5 (+110) (o/u 8.5) (-143),66 N RL 5-9 2% H48%outdoor,,9200,42,10100,0,0,0,0,0,0,P,P,SP,,,,,,,0,
6763,Paxton,James,SEA,SP,PHI,1.00,5.70,4.13,1.65,0.13,0.46,1.33,6.08,2.32,2.13,0.30,0.040,0.655,0.42,0.47,0.00,0.00,0.00,0.000,17.10,-1.5 (+110) (o/u 8.5) (-180),65 O RF 2-5 7% H64% retractable,,8500,47,8700,0,0,0,0,0,0,P,P,SP,,,,,,,0,
8355,Martinez,Carlos,STL,SP,@ ARI,1.00,6.40,4.43,1.67,0.47,0.48,2.74,6.28,2.96,2.72,0.32,0.055,0.591,0.43,0.40,0.00,0.00,0.00,0.000,19.20,-1.5 (+135) (o/u 8.5) (-120),94 N LR 6-13 0% H13% retractable,,9700,50,11300,0,0,0,0,0,0,P,P,SP,,,,,,,0,
9966,Newcomb,Sean,ATL,RP,@ SD,1.00,5.60,3.27,1.21,0.21,0.36,3.18,6.12,2.47,2.27,0.27,0.040,0.618,0.31,0.37,0.00,0.00,0.00,0.000,16.80,+1.5 (-220) (o/u 8.0) (-103),67 N LR 4-9 18% H79%outdoor,,7700,33,6700,0,0,0,0,0,0,P,P,RP,,,,,,,0,
7709,Quintana,Jose,CHW,SP,NYY,1.00,6.00,4.27,1.19,0.11,0.85,1.71,6.07,2.97,2.73,0.27,0.040,0.556,0.31,0.24,0.00,0.00,0.00,0.000,18.00,+1.5 (-130) (o/u 8.5) (+133),66 N RL 5-9 2% H48%outdoor,,8500,39,7900,0,0,0,0,0,0,P,P,SP,,,,,,,0,
10762,Maeda,Kenta,LAD,SP,LAA,1.00,5.60,2.76,0.90,0.05,0.57,1.30,4.67,2.25,2.07,0.22,0.040,0.659,0.43,0.46,0.00,0.00,0.00,0.000,16.80,-1.5 (-110) (o/u 8.5) (-220),68 O CF 2-8 7% H72%outdoor,,8400,38,7700,0,0,0,0,0,0,P,P,SP,,,,,,,0,
