"id","last_name","first_name","team","position","opponent","games","pa","ab","singles","doubles","triples","home_runs","walks","strikeouts","sb","cs","runs","rbi","hbp","sac_flies","gidp","errors","outs","matchup","odds","weather","injury","bvp","price_fanduel","price_yahoo","price_draftkings","price_draftday","price_starstreet","price_fantasyfeud","price_fanthrowdown","price_starfantasyleagues","price_fantasyaces","positions_fanduel","positions_yahoo","positions_draftkings","positions_draftday","positions_starstreet","positions_fantasyfeud","positions_fanthrowdown","positions_starfantasyleagues","positions_fantasyaces","price_victiv","positions_victiv"
8399,"Eaton","Adam","WAS","OF","@ COL",1,4.72,4.29,0.96,0.24,0.08,0.09,0.4,0.81,0.12,0.04,0.83,0.48,0,0.02,0,0,2.87,"@COL (Anderson L) L Ord 1","+1.5 (-160) (o/u 12.0) (+120)","55 O LF 5-15 23% H51%outdoor","","",4400,20,5500,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
543,"Braun","Ryan","MIL","OF","CIN",1,4.27,3.76,0.7,0.19,0.02,0.21,0.49,0.88,0.16,0.06,0.64,0.64,0,0.02,0,0,2.61,"CIN (Garrett L) R Ord 3","+1.5 (-165) (o/u 8.5) (-108)","51 I CF 6-10 12% H62% retractable","","",4100,24,5400,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
4135,"Reynolds","Mark","COL","1B","WAS",1,4.21,3.74,0.65,0.25,0.01,0.22,0.45,1.01,0.02,0.02,0.78,0.74,0,0.02,0,0,2.52,"WAS (Turner R) R Ord 5","-1.5 (+140) (o/u 12.0) (-140)","55 O LF 5-15 23% H51%outdoor","","7ab .286/.375/.286 0sb 0hr",3700,18,4600,0,0,0,0,0,0,"1B","1B","1B","1B;3B;DH",NA,NA,NA,NA,NA,0,NA
7561,"Sano","Miguel","MIN","3B","@ TEX",1,4.6,3.95,0.51,0.23,0.02,0.24,0.63,1.58,0.01,0,0.65,0.7,0,0.02,0,0,2.94,"@TEX (Perez L) R Ord 3","+1.5 (-170) (o/u 9.5) (+117)","68 I RF 11-15 3% H58%outdoor","","2ab .000/.333/.000 0sb 0hr",3500,20,4700,0,0,0,0,0,0,"3B","3B","3B","3B;DH;OF",NA,NA,NA,NA,NA,0,NA
5754,"Andrus","Elvis","TEX","SS","MIN",1,4.57,4.26,0.94,0.28,0.04,0.08,0.28,0.49,0.25,0.08,0.63,0.55,0,0.02,0,0,2.92,"MIN (Hughes R) R Ord 2","-1.5 (+150) (o/u 9.5) (-137)","68 I RF 11-15 3% H58%outdoor","","23ab .174/.174/.174 0sb 0hr",2900,18,4100,0,0,0,0,0,0,"SS","SS","SS","SS;DH",NA,NA,NA,NA,NA,0,NA
5151,"Votto","Joey","CIN","1B","@ MIL",1,4.18,3.46,0.66,0.22,0.01,0.18,0.71,0.78,0.05,0.01,0.63,0.62,0,0.02,0,0,2.3,"@MIL (Garza R) L Ord 3","-1.5 (+145) (o/u 8.5) (-112)","51 I CF 6-10 12% H62% retractable","","34ab .353/.421/.529 0sb 2hr",4200,23,5100,0,0,0,0,0,0,"1B","1B","1B","1B;DH",NA,NA,NA,NA,NA,0,NA
6717,"Villar","Jonathan","MIL","2B","CIN",1,4.48,3.92,0.67,0.22,0.02,0.11,0.54,1.24,0.37,0.1,0.66,0.36,0,0.02,0,0,2.87,"CIN (Garrett L) S Ord 1","+1.5 (-165) (o/u 8.5) (-108)","51 I CF 6-10 12% H62% retractable","","",3000,16,4800,0,0,0,0,0,0,"2B","2B","2B","2B;SS;DH",NA,NA,NA,NA,NA,0,NA
9503,"Peralta","David","ARI","OF","SD",1,4.54,4.19,0.77,0.23,0.1,0.13,0.33,0.9,0.09,0.04,0.7,0.53,0,0.02,0,0,2.96,"SD (Chacin R) L Ord 2","-1.5 (+120) (o/u 9.0) (-170)","78 N LR 11-14 0% H22% retractable","","",3000,14,4000,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
1799,"Gomez","Carlos","TEX","OF","MIN",1,4.68,4.34,0.7,0.28,0.01,0.17,0.32,1.07,0.12,0.04,0.75,0.5,0,0.02,0,0,3.17,"MIN (Hughes R) R Ord 1","-1.5 (+150) (o/u 9.5) (-137)","68 I RF 11-15 3% H58%outdoor","","3ab .000/.250/.000 0sb 0hr",3300,14,4300,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
8708,"Mazara","Nomar","TEX","OF","MIN",1,4.46,4.14,0.83,0.14,0.03,0.21,0.3,0.78,0.02,0.02,0.66,0.71,0,0.02,0,0,2.92,"MIN (Hughes R) L Ord 3","-1.5 (+150) (o/u 9.5) (-137)","68 I RF 11-15 3% H58%outdoor","","",3300,16,4100,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
7536,"Rendon","Anthony","WAS","3B","@ COL",1,4.4,3.97,0.74,0.27,0.02,0.13,0.41,0.84,0.05,0.02,0.68,0.74,0,0.02,0,0,2.77,"@COL (Anderson L) R Ord 4","+1.5 (-160) (o/u 12.0) (+120)","55 O LF 5-15 23% H51%outdoor","","",3700,14,5200,0,0,0,0,0,0,"3B","3B","3B","2B;3B;DH",NA,NA,NA,NA,NA,0,NA
6320,"Thames","Eric","MIL","1B","CIN",1,4.38,3.91,0.54,0.23,0.04,0.23,0.44,1.12,0.05,0.02,0.67,0.49,0,0.02,0,0,2.85,"CIN (Garrett L) L Ord 2","+1.5 (-165) (o/u 8.5) (-108)","51 I CF 6-10 12% H62% retractable","","",4100,26,4100,0,0,0,0,0,0,"1B","1B","1B","1B;DH",NA,NA,NA,NA,NA,0,NA
6653,"Hamilton","Billy","CIN","OF","@ MIL",1,4.39,4.07,0.76,0.15,0.05,0.04,0.3,0.8,0.52,0.09,0.63,0.3,0,0.02,0,0,3,"@MIL (Garza R) S Ord 1","-1.5 (+145) (o/u 8.5) (-112)","51 I CF 6-10 12% H62% retractable","","16ab .125/.176/.125 1sb 0hr",3100,14,4600,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
6197,"Rizzo","Anthony","CHC","1B","@ PIT",1,4.11,3.67,0.59,0.27,0.02,0.19,0.43,0.63,0.05,0.04,0.65,0.6,0,0.02,0,0,2.49,"@PIT (Kuhl R) L Ord 3","-1.5 (+140) (o/u 8.0) (-124)","55 I CF 8-12 24% H57%outdoor","","7ab .571/.571/1.429 0sb 1hr",4400,21,5300,0,0,0,0,0,0,"1B","1B","1B","1B;DH",NA,NA,NA,NA,NA,0,NA
6205,"Myers","Wil","SD","1B","@ ARI",1,4.41,4.04,0.67,0.24,0.03,0.17,0.36,1.06,0.16,0.05,0.58,0.43,0,0.02,0,0,2.92,"@ARI (Greinke R) R Ord 2","+1.5 (-140) (o/u 9.0) (+145)","78 N LR 11-14 0% H22% retractable","","21ab .095/.174/.143 0sb 0hr",4000,21,4800,0,0,0,0,0,0,"1B","1B","1B","1B;DH;OF",NA,NA,NA,NA,NA,0,NA
8003,"Odor","Rougned","TEX","2B","MIN",1,4.24,4.07,0.66,0.21,0.06,0.21,0.14,0.74,0.09,0.05,0.56,0.61,0,0.02,0,0,2.92,"MIN (Hughes R) L Ord 5","-1.5 (+150) (o/u 9.5) (-137)","68 I RF 11-15 3% H58%outdoor","","6ab .333/.333/.500 1sb 0hr",3200,12,4700,0,0,0,0,0,0,"2B","2B","2B","2B;DH",NA,NA,NA,NA,NA,0,NA
9113,"Bryant","Kris","CHC","3B","@ PIT",1,4.21,3.8,0.67,0.26,0.02,0.17,0.39,0.98,0.1,0.05,0.66,0.45,0,0.02,0,0,2.56,"@PIT (Kuhl R) R Ord 2","-1.5 (+140) (o/u 8.0) (-124)","55 I CF 8-12 24% H57%outdoor","","7ab .286/.375/.429 0sb 0hr",4200,20,5000,0,0,0,0,0,0,"3B","3B","3B","3B;DH;OF",NA,NA,NA,NA,NA,0,NA
8594,"Lamb","Jake","ARI","3B","SD",1,4.32,3.81,0.58,0.2,0.06,0.16,0.49,1.1,0.05,0.02,0.62,0.7,0,0.02,0,0,2.82,"SD (Chacin R) L Ord 4","-1.5 (+120) (o/u 9.0) (-170)","78 N LR 11-14 0% H22% retractable","","",3900,17,4300,0,0,0,0,0,0,"3B","3B","3B","3B;DH",NA,NA,NA,NA,NA,0,NA
3503,"Napoli","Mike","TEX","1B","MIN",1,4.35,3.89,0.53,0.17,0.01,0.24,0.44,1.17,0.02,0.01,0.64,0.67,0,0.02,0,0,2.92,"MIN (Hughes R) R Ord 4","-1.5 (+150) (o/u 9.5) (-137)","68 I RF 11-15 3% H58%outdoor","","21ab .286/.286/.571 0sb 2hr",3000,8,4300,0,0,0,0,0,0,"1B","1B","1B","1B;DH",NA,NA,NA,NA,NA,0,NA
8683,"Seager","Corey","LAD","SS","@ SF",1,4.4,4.03,0.75,0.29,0.04,0.14,0.35,0.86,0.03,0.02,0.65,0.48,0,0.02,0,0,2.75,"@SF (Cain R) L Ord 2","-1.5 (+115) (o/u 8.0) (-153)","56 O CF 8-17 7% H79%outdoor","","",3300,20,4200,0,0,0,0,0,0,"SS","SS","SS","SS;DH",NA,NA,NA,NA,NA,0,NA
5850,"Turner","Justin","LAD","3B","@ SF",1,4.29,3.97,0.74,0.28,0.02,0.13,0.3,0.72,0.03,0.01,0.63,0.61,0,0.02,0,0,2.74,"@SF (Cain R) R Ord 3","-1.5 (+115) (o/u 8.0) (-153)","56 O CF 8-17 7% H79%outdoor","","3ab .667/.667/1.000 0sb 0hr",3700,19,3400,0,0,0,0,0,0,"3B","3B","3B","3B;DH",NA,NA,NA,NA,NA,0,NA
8449,"Dickerson","Corey","TB","OF","@ BAL",1,4.51,4.21,0.62,0.28,0.03,0.2,0.28,1.12,0.01,0.01,0.62,0.45,0,0.02,0,0,3.04,"@BAL (Jimenez R) L Ord 1","-1.5 (+145) (o/u 7.5) (-123)","53 I CF 9-12 67% H75%outdoor","","8ab .000/.111/.000 0sb 0hr",3100,18,4100,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
5267,"Werth","Jayson","WAS","OF","@ COL",1,4.29,3.84,0.64,0.22,0.01,0.16,0.43,1.1,0.02,0.01,0.64,0.62,0,0.02,0,0,2.77,"@COL (Anderson L) R Ord 5","+1.5 (-160) (o/u 12.0) (+120)","55 O LF 5-15 23% H51%outdoor","","",3600,20,5000,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
8321,"Polanco","Jorge","MIN","SS","@ TEX",1,4.48,4.16,0.82,0.23,0.06,0.08,0.31,0.69,0.09,0.05,0.52,0.62,0,0.02,0,0,2.97,"@TEX (Perez L) S Ord 4","+1.5 (-170) (o/u 9.5) (+117)","68 I RF 11-15 3% H58%outdoor","","",2700,13,3900,0,0,0,0,0,0,"SS","SS","SS","SS;3B;DH",NA,NA,NA,NA,NA,0,NA
5491,"Zimmerman","Ryan","WAS","1B","@ COL",1,4.18,3.88,0.63,0.24,0.01,0.19,0.29,0.94,0.04,0.01,0.58,0.58,0,0.02,0,0,2.76,"@COL (Anderson L) R Ord 6","+1.5 (-160) (o/u 12.0) (+120)","55 O LF 5-15 23% H51%outdoor","","",3900,23,4900,0,0,0,0,0,0,"1B","1B","1B","1B;3B;DH",NA,NA,NA,NA,NA,0,NA
8470,"Duvall","Adam","CIN","OF","@ MIL",1,4.08,3.8,0.46,0.19,0.03,0.24,0.26,1.14,0.05,0.04,0.58,0.61,0,0.02,0,0,2.8,"@MIL (Garza R) R Ord 4","-1.5 (+145) (o/u 8.5) (-112)","51 I CF 6-10 12% H62% retractable","","6ab .333/.333/.667 0sb 0hr",3100,21,4700,0,0,0,0,0,0,"OF","OF","OF","1B;DH;OF",NA,NA,NA,NA,NA,0,NA
7161,"Grossman","Robbie","MIN","OF","@ TEX",1,4.82,4.16,0.79,0.23,0.01,0.09,0.64,1.11,0.03,0.02,0.67,0.44,0,0.02,0,0,3.04,"@TEX (Perez L) S Ord 1","+1.5 (-170) (o/u 9.5) (+117)","68 I RF 11-15 3% H58%outdoor","","10ab .200/.200/.200 0sb 0hr",3200,14,4200,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
9921,"Schwarber","Kyle","CHC","OF","@ PIT",1,4.31,3.8,0.56,0.16,0.01,0.21,0.5,1.18,0.03,0.02,0.73,0.38,0,0.02,0,0,2.74,"@PIT (Kuhl R) L Ord 1","-1.5 (+140) (o/u 8.0) (-124)","55 I CF 8-12 24% H57%outdoor","","",3600,17,4500,0,0,0,0,0,0,"OF","OF","OF","C;DH;OF",NA,NA,NA,NA,NA,0,NA
8761,"Shaw","Travis","MIL","3B","CIN",1,4.16,3.75,0.49,0.22,0.01,0.2,0.4,0.98,0.04,0.01,0.56,0.63,0,0.02,0,0,2.79,"CIN (Garrett L) L Ord 4","+1.5 (-165) (o/u 8.5) (-108)","51 I CF 6-10 12% H62% retractable","","",3600,12,3900,0,0,0,0,0,0,"3B","3B","3B","1B;3B;DH",NA,NA,NA,NA,NA,0,NA
5756,"McCutchen","Andrew","PIT","OF","CHC",1,4.1,3.58,0.64,0.18,0.02,0.14,0.51,0.79,0.05,0.04,0.62,0.56,0,0.02,0,0,2.51,"CHC (Anderson L) R Ord 3","+1.5 (-160) (o/u 8.0) (+104)","55 I CF 8-12 24% H57%outdoor","","7ab .286/.286/.286 0sb 0hr",4100,16,4500,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
9900,"Tomas","Yasmany","ARI","OF","SD",1,4.21,3.97,0.66,0.23,0.02,0.18,0.22,1.03,0.02,0.02,0.57,0.6,0,0.02,0,0,2.87,"SD (Chacin R) R Ord 5","-1.5 (+120) (o/u 9.0) (-170)","78 N LR 11-14 0% H22% retractable","","",3400,16,4200,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
5784,"Parra","Gerardo","COL","OF","WAS",1,4,3.8,0.81,0.28,0.03,0.1,0.18,0.6,0.07,0.04,0.53,0.56,0,0.02,0,0,2.48,"WAS (Turner R) L Ord 7","-1.5 (+140) (o/u 12.0) (-140)","55 O LF 5-15 23% H51%outdoor","","13ab .385/.385/.385 3sb 0hr",3500,14,4200,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
2885,"Longoria","Evan","TB","3B","@ BAL",1,4.3,3.98,0.63,0.24,0.01,0.19,0.3,0.99,0.02,0.02,0.54,0.58,0,0.02,0,0,2.88,"@BAL (Jimenez R) R Ord 3","-1.5 (+145) (o/u 7.5) (-123)","53 I CF 9-12 67% H75%outdoor","","16ab .250/.250/.438 0sb 1hr",3300,16,5100,0,0,0,0,0,0,"3B","3B","3B","3B;DH",NA,NA,NA,NA,NA,0,NA
9844,"Toles","Andrew","LAD","OF","@ SF",1,4.5,4.27,0.76,0.25,0.05,0.09,0.21,0.91,0.16,0.09,0.68,0.37,0,0.02,0,0,3.07,"@SF (Cain R) L Ord 1","-1.5 (+115) (o/u 8.0) (-153)","56 O CF 8-17 7% H79%outdoor","","",2200,11,2900,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
8266,"Peraza","Jose","CIN","2B","@ MIL",1,4.28,4.1,0.9,0.17,0.04,0.05,0.16,0.55,0.26,0.11,0.59,0.38,0,0.02,0,0,2.84,"@MIL (Garza R) R Ord 2","-1.5 (+145) (o/u 8.5) (-112)","51 I CF 6-10 12% H62% retractable","","3ab .333/.333/.333 0sb 0hr",3000,14,4200,0,0,0,0,0,0,"2B","2B","2B","2B;SS;DH",NA,NA,NA,NA,NA,0,NA
9823,"Margot","Manuel","SD","OF","@ ARI",1,4.53,4.29,0.76,0.23,0.08,0.08,0.22,0.7,0.18,0.1,0.58,0.34,0,0.02,0,0,3.14,"@ARI (Greinke R) R Ord 1","+1.5 (-140) (o/u 9.0) (+145)","78 N LR 11-14 0% H22% retractable","","",2700,15,3700,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
7324,"Kiermaier","Kevin","TB","OF","@ BAL",1,4.4,4.04,0.68,0.19,0.05,0.1,0.34,0.89,0.17,0.04,0.53,0.43,0,0.02,0,0,2.99,"@BAL (Jimenez R) L Ord 2","-1.5 (+145) (o/u 7.5) (-123)","53 I CF 9-12 67% H75%outdoor","","10ab .300/.300/.700 2sb 1hr",3400,16,4300,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
7558,"Machado","Manny","BAL","3B","TB",1,3.99,3.61,0.6,0.19,0,0.2,0.36,0.7,0.02,0.02,0.55,0.55,0,0.02,0,0,2.49,"TB (Archer R) R Ord 3","+1.5 (-165) (o/u 7.5) (+103)","53 I CF 9-12 67% H75%outdoor","","32ab .313/.371/.438 0sb 1hr",3500,16,4900,0,0,0,0,0,0,"3B","3B","3B","SS;3B;DH",NA,NA,NA,NA,NA,0,NA
295,"Bautista","Jose","TOR","OF","@ LAA",1,4.26,3.67,0.47,0.17,0.01,0.2,0.58,0.95,0.02,0.01,0.56,0.56,0,0.02,0,0,2.79,"@LAA (Chavez R) R Ord 3","+1.5 (-175) (o/u 8.0) (+110)","65 O CF 5-9 4% H62%outdoor","","7ab .143/.143/.286 0sb 0hr",2800,9,4300,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
8719,"Gallo","Joey","TEX","3B","MIN",1,3.91,3.45,0.34,0.14,0.04,0.27,0.44,1.39,0.05,0.01,0.52,0.44,0,0.02,0,0,2.65,"MIN (Hughes R) L Ord 8","-1.5 (+150) (o/u 9.5) (-137)","68 I RF 11-15 3% H58%outdoor","","3ab .333/.333/1.333 0sb 1hr",3100,14,4000,0,0,0,0,0,0,"3B","3B","3B","3B;DH;OF",NA,NA,NA,NA,NA,0,NA
6034,"Lucroy","Jonathan","TEX","C","MIN",1,4.13,3.8,0.73,0.24,0.03,0.14,0.31,0.59,0.02,0,0.48,0.51,0,0.02,0,0,2.65,"MIN (Hughes R) R Ord 6","-1.5 (+150) (o/u 9.5) (-137)","68 I RF 11-15 3% H58%outdoor","","3ab .333/.333/.333 0sb 0hr",2900,8,4300,0,0,0,0,0,0,"C","C","C","C;DH",NA,NA,NA,NA,NA,0,NA
5952,"Cain","Lorenzo","KC","OF","@ CHW",1,4.08,3.76,0.79,0.2,0.02,0.09,0.3,0.79,0.17,0.05,0.46,0.49,0,0.02,0,0,2.57,"@CHW (Gonzalez R) R Ord 3","-1.5 (+135) (o/u 7.0) (-115)","58 I CF 7-11 15% H56%outdoor","","9ab .333/.333/.667 0sb 1hr",3800,19,4000,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
3120,"Mauer","Joe","MIN","1B","@ TEX",1,4.71,4.16,0.83,0.21,0.02,0.07,0.53,0.79,0.01,0,0.6,0.49,0,0.02,0,0,3.03,"@TEX (Perez L) L Ord 2","+1.5 (-170) (o/u 9.5) (+117)","68 I RF 11-15 3% H58%outdoor","","3ab .333/.600/.333 0sb 0hr",3100,8,4300,0,0,0,0,0,0,"1B","1B","1B","1B;DH",NA,NA,NA,NA,NA,0,NA
8669,"Pillar","Kevin","TOR","OF","@ LAA",1,4.48,4.3,0.86,0.26,0.01,0.09,0.16,0.7,0.14,0.06,0.57,0.39,0,0.02,0,0,3.03,"@LAA (Chavez R) R Ord 1","+1.5 (-175) (o/u 8.0) (+110)","65 O CF 5-9 4% H62%outdoor","","2ab .500/.500/.500 0sb 0hr",2900,12,3200,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
3982,"Pujols","Albert","LAA","1B","TOR",1,4.34,3.96,0.64,0.15,0,0.19,0.36,0.57,0.01,0,0.54,0.59,0,0.02,0,0,2.96,"TOR (Liriano L) R Ord 4","-1.5 (+155) (o/u 8.0) (-130)","65 O CF 5-9 4% H62%outdoor","","20ab .150/.261/.350 0sb 1hr",2600,12,4100,0,0,0,0,0,0,"1B","1B","1B","1B;DH",NA,NA,NA,NA,NA,0,NA
7008,"Solarte","Yangervis","SD","2B","@ ARI",1,4.3,4.02,0.75,0.24,0.02,0.12,0.27,0.49,0.02,0.01,0.55,0.55,0,0.02,0,0,2.89,"@ARI (Greinke R) S Ord 3","+1.5 (-140) (o/u 9.0) (+145)","78 N LR 11-14 0% H22% retractable","","19ab .158/.158/.263 0sb 0hr",2900,14,3800,0,0,0,0,0,0,"3B","3B","2B","2B;3B;DH",NA,NA,NA,NA,NA,0,NA
8286,"Schimpf","Ryan","SD","3B","@ ARI",1,4.19,3.72,0.34,0.19,0.04,0.21,0.46,1.24,0.01,0.01,0.53,0.58,0,0.02,0,0,2.93,"@ARI (Greinke R) L Ord 4","+1.5 (-140) (o/u 9.0) (+145)","78 N LR 11-14 0% H22% retractable","","3ab .667/.667/1.333 0sb 0hr",2700,10,3900,0,0,0,0,0,0,"2B","2B","3B","2B;3B;DH",NA,NA,NA,NA,NA,0,NA
7280,"Calhoun","Kole","LAA","OF","TOR",1,4.56,4.05,0.68,0.19,0.02,0.13,0.49,0.98,0.01,0.01,0.58,0.48,0,0.02,0,0,3.01,"TOR (Liriano L) L Ord 2","-1.5 (+155) (o/u 8.0) (-130)","65 O CF 5-9 4% H62%outdoor","","5ab .400/.500/1.000 0sb 1hr",2700,12,3800,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
1807,"Gonzalez","Adrian","LAD","1B","@ SF",1,4.19,3.79,0.71,0.21,0,0.13,0.38,0.8,0.01,0.01,0.55,0.61,0,0.02,0,0,2.69,"@SF (Cain R) L Ord 4","-1.5 (+115) (o/u 8.0) (-153)","56 O CF 8-17 7% H79%outdoor","","74ab .297/.381/.554 0sb 4hr",2700,10,3600,0,0,0,0,0,0,"1B","1B","1B","1B;DH",NA,NA,NA,NA,NA,0,NA
6207,"Belt","Brandon","SF","1B","LAD",1,4.06,3.51,0.57,0.24,0.04,0.12,0.54,0.93,0.02,0.02,0.59,0.39,0,0.02,0,0,2.43,"LAD (Ryu L) L Ord 2","+1.5 (-135) (o/u 8.0) (+133)","56 O CF 8-17 7% H79%outdoor","","12ab .250/.357/.333 0sb 0hr",3200,18,3700,0,0,0,0,0,0,"1B","1B","1B","1B;DH",NA,NA,NA,NA,NA,0,NA
