"id","last_name","first_name","team","position","opponent","games","pa","ab","singles","doubles","triples","home_runs","walks","strikeouts","sb","cs","runs","rbi","hbp","sac_flies","gidp","errors","outs","matchup","odds","weather","injury","bvp","price_fanduel","price_yahoo","price_draftkings","price_draftday","price_starstreet","price_fantasyfeud","price_fanthrowdown","price_starfantasyleagues","price_fantasyaces","positions_fanduel","positions_yahoo","positions_draftkings","positions_draftday","positions_starstreet","positions_fantasyfeud","positions_fanthrowdown","positions_starfantasyleagues","positions_fantasyaces","price_victiv","positions_victiv"
6197,"Rizzo","Anthony","CHC","1B","@ COL",1,4.45,3.96,0.65,0.31,0.03,0.26,0.47,0.68,0.06,0.04,0.88,0.84,0,0.02,0,0,2.62,"@COL (Senzatela R) L Ord 3","-1.5 (+126) (o/u 10.5) (-129)","55 N LR 3-11 79% H81%outdoor","Questionable","",5000,23,5600,0,0,0,0,0,0,"1B","1B","1B","1B;DH",NA,NA,NA,NA,NA,0,NA
9113,"Bryant","Kris","CHC","3B","@ COL",1,4.55,4.1,0.75,0.31,0.04,0.25,0.43,1.04,0.11,0.06,0.89,0.65,0,0.02,0,0,2.67,"@COL (Senzatela R) R Ord 2","-1.5 (+126) (o/u 10.5) (-129)","55 N LR 3-11 79% H81%outdoor","","",5200,28,5500,0,0,0,0,0,0,"3B","3B","3B","3B;DH;OF",NA,NA,NA,NA,NA,0,NA
6195,"Trout","Mike","LAA","OF","@ OAK",1,4.35,3.71,0.65,0.24,0.05,0.24,0.62,0.9,0.18,0.04,0.57,0.69,0,0.02,0,0,2.5,"@OAK (Graveman R) R Ord 3","+1.5 (-216) (o/u 8.0) (-106)","59 N RL 4-10 7% H71%outdoor","Questionable","18ab .333/.333/.333 1sb 0hr",5200,26,5300,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
9921,"Schwarber","Kyle","CHC","OF","@ COL",1,4.65,4.09,0.62,0.18,0.02,0.3,0.54,1.26,0.03,0.03,0.99,0.55,0,0.02,0,0,2.89,"@COL (Senzatela R) L Ord 1","-1.5 (+126) (o/u 10.5) (-129)","55 N LR 3-11 79% H81%outdoor","","",4100,16,4900,0,0,0,0,0,0,"OF","OF","OF","C;DH;OF",NA,NA,NA,NA,NA,0,NA
6209,"Harper","Bryce","WAS","OF","@ BAL",1,4.42,3.62,0.57,0.2,0.01,0.27,0.78,0.89,0.1,0.06,0.69,0.68,0,0.02,0,0,2.54,"@BAL (Gausman R) L Ord 3","+1.5 (-204) (o/u 9.0) (-103)","54 N LR 4-9 1% H43%outdoor","Questionable","5ab .400/.500/.400 0sb 0hr",5000,27,5400,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
9988,"Turner","Trea","WAS","SS","@ BAL",1,4.63,4.35,0.89,0.21,0.07,0.14,0.26,1.05,0.34,0.09,0.68,0.41,0,0.02,0,0,3.01,"@BAL (Gausman R) R Ord 1","+1.5 (-204) (o/u 9.0) (-103)","54 N LR 4-9 1% H43%outdoor","","3ab 1.000/1.000/1.333 0sb 0hr",4000,25,5200,0,0,0,0,0,0,"SS","SS","SS","SS;DH;OF",NA,NA,NA,NA,NA,0,NA
6998,"Arenado","Nolan","COL","3B","CHC",1,4.41,3.98,0.61,0.28,0.03,0.24,0.37,0.67,0.02,0.02,0.75,0.75,0,0.07,0,0.1,2.81,"CHC (Arrieta R) R Ord 3","+1.5 (-137) (o/u 10.5) (+119)","55 N LR 3-11 79% H81%outdoor","","9ab .222/.222/.444 0sb 0hr",4500,22,5300,0,0,0,0,0,0,"3B","3B","3B","3B;DH",NA,NA,NA,NA,NA,0,NA
7560,"Sanchez","Gary","NYY","C","@ CIN",1,4.3,3.94,0.53,0.22,0.01,0.33,0.34,0.99,0.04,0.02,0.75,0.6,0,0.02,0,0,2.76,"@CIN (Davis R) R Ord 2","-1.5 (+123) (o/u 8.5) (-139)","55 N RL 1-6 78% H67%outdoor","","",3200,17,4800,0,0,0,0,0,0,"C","C","C","C;DH",NA,NA,NA,NA,NA,0,NA
6286,"Blackmon","Charlie","COL","OF","CHC",1,4.63,4.29,0.81,0.25,0.07,0.17,0.32,0.77,0.12,0.06,0.78,0.49,0,0.03,0,0.03,2.98,"CHC (Arrieta R) L Ord 1","+1.5 (-137) (o/u 10.5) (+119)","55 N LR 3-11 79% H81%outdoor","","5ab .000/.000/.000 0sb 0hr",4300,23,5200,0,0,0,0,0,0,"OF","OF","OF","DH;OF",NA,NA,NA,NA,NA,0,NA
5495,"Zobrist","Ben","CHC","2B/OF","@ COL",1,4.34,3.78,0.74,0.25,0.02,0.13,0.55,0.61,0.03,0.02,0.71,0.77,0,0.02,0,0,2.56,"@COL (Senzatela R) S Ord 4","-1.5 (+126) (o/u 10.5) (-129)","55 N LR 3-11 79% H81%outdoor","","",3900,16,4800,0,0,0,0,0,0,"2B","2B","2B;OF","2B;DH;OF",NA,NA,NA,NA,NA,0,NA
