"id","last_name","first_name","team","position","opponent","games","innings","singles","doubles","triples","home_runs","walks","strikeouts","runs","earned_runs","opp_ba","cg","qs","wins","losses","saves","blown_saves","holds","hbp","outs","odds","weather","injury","price_fanduel","price_yahoo","price_draftkings","price_draftday","price_starstreet","price_fantasyfeud","price_fanthrowdown","price_starfantasyleagues","price_fantasyaces","positions_fanduel","positions_yahoo","positions_draftkings","positions_draftday","positions_starstreet","positions_fantasyfeud","positions_fanthrowdown","positions_starfantasyleagues","positions_fantasyaces","price_victiv","positions_victiv"
2578,"Kershaw","Clayton","LAD","SP","@ CHW",1,6.9,2.81,1.49,0.18,0.75,0.98,8.93,2.17,2,0.2,0.099,0.745,0.65,0.53,0,0,0,0,20.7,"-1.5 (-180) (o/u 8.5) (-330)","78 N RL 5-7 9% H60%outdoor",NA,12700,64,14000,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
9280,"Ray","Robbie","ARI","SP","@ CIN",1,6,2.85,1.19,0.22,0.83,2.87,7.1,2.88,2.65,0.25,0.04,0.571,0.43,0.45,0,0,0,0,18,"-1.5 (+115) (o/u 9.5) (-145)","77 N RL 0-5 12% H84%outdoor",NA,10400,52,11200,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
5654,"Nova","Ivan","PIT","SP","MIL",1,6.1,4.14,1.47,0.19,0.77,1.01,4.93,2.8,2.57,0.3,0.04,0.599,0.44,0.39,0,0,0,0,18.3,"-1.5 (+140) (o/u 9.0) (-147)","77 N RL 2-4 12% H73%outdoor",NA,8200,38,7600,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
9966,"Newcomb","Sean","ATL","RP","CHC",1,5.4,3.48,1.35,0.16,0.59,3.04,6.26,2.84,2.61,0.26,0.04,0.52,0.31,0.33,0,0,0,0,16.2,"+1.5 (-170) (o/u 9.5) (-104)","78 O LF 2-4 30% H81%outdoor",NA,7200,33,6800,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
7543,"Peacock","Brad","HOU","SP","SEA",1,5,2.41,0.94,0.2,0.69,2.17,5.45,2.46,2.26,0.21,0.04,0.56,0.32,0.48,0,0,0,0,15,"-1.5 (+100) (o/u 9.5) (-182)","82 O CF 2-8 15% H79% retractable",NA,9200,44,10300,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
882,"Chavez","Jesse","LAA","SP","WAS",1,5.7,3.26,1.3,0.13,0.9,1.8,5.3,2.95,2.71,0.25,0.04,0.532,0.37,0.48,0,0,0,0,17.1,"-1.5 (+150) (o/u 9.5) (-135)","72 O LF 2-8 6% H76%outdoor",NA,6800,30,5200,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
2689,"Lackey","John","CHC","SP","@ ATL",1,6.2,4.6,1.67,0.14,0.93,1.85,5.41,3.54,3.26,0.34,0.043,0.468,0.38,0.39,0,0,0,0,18.6,"-1.5 (+150) (o/u 9.5) (-106)","78 O LF 2-4 30% H81%outdoor",NA,7900,36,6200,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
6109,"Ross","Tyson","TEX","SP","@ BAL",1,5.7,4.13,1.32,0.02,0.74,2.29,5.57,3.22,2.96,0.28,0.04,0.476,0.31,0.36,0,0,0,0,17.1,"+1.5 (-170) (o/u 10.5) (+112)","83 O CF 0-6 17% H71%outdoor",NA,7300,35,6400,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
9234,"Velasquez","Vincent","PHI","SP","@ MIA",1,5.3,3.74,1.22,0.25,0.75,1.89,5.28,2.81,2.58,0.32,0.04,0.516,0.25,0.38,0,0,0,0,15.9,"+1.5 (-170) (o/u 9.0) (+125)","roof_closed ",NA,7000,37,7500,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
8521,"Wacha","Michael","STL","SP","@ NYM",1,5.5,2.95,1.29,0.11,0.77,2.11,4.73,2.94,2.7,0.27,0.04,0.512,0.33,0.46,0,0,0,0,16.5,"-1.5 (+140) (o/u 9.5) (-115)","78 N RL 2-7 17% H75%outdoor",NA,8100,38,9500,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
