"id","last_name","first_name","team","position","opponent","games","innings","singles","doubles","triples","home_runs","walks","strikeouts","runs","earned_runs","opp_ba","cg","qs","wins","losses","saves","blown_saves","holds","hbp","outs","odds","weather","injury","price_fanduel","price_yahoo","price_draftkings","price_draftday","price_starstreet","price_fantasyfeud","price_fanthrowdown","price_starfantasyleagues","price_fantasyaces","positions_fanduel","positions_yahoo","positions_draftkings","positions_draftday","positions_starstreet","positions_fantasyfeud","positions_fanthrowdown","positions_starfantasyleagues","positions_fantasyaces","price_victiv","positions_victiv"
9890,"Rodon","Carlos","CHW","SP","MIN",1,5.5,2.07,0.83,0.13,0.53,2.15,6.74,1.76,1.62,0.16,0.04,0.742,0.33,0.42,0,0,0,0,16.5,"","81 N RL 9-12 62% H69%outdoor","",7700,38,13500,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
7130,"Skaggs","Tyler","LAA","SP","TEX",1,5.6,2.2,0.79,0.08,0.6,2.01,5.75,2.04,1.87,0.17,0.04,0.698,0.34,0.31,0,0,0,0,16.8,"-1.5 (+135) (o/u 8.5) (-145)","70 O RF 1-8 5% H72%outdoor","",6600,25,6700,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
7569,"Cole","Gerrit","PIT","SP","LAD",1,5.9,2.83,1.01,0.09,0.53,1.81,5.53,1.96,1.8,0.21,0.04,0.729,0.32,0.22,0,0,0,0,17.7,"+1.5 (-115) (o/u 8.5) (+153)","76 N RL 3-7 24% H76%outdoor","",9300,47,18500,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
1988,"Hamels","Cole","TEX","SP","@ LAA",1,6.2,2.62,0.9,0.05,0.45,2.24,4.71,2.19,2.02,0.17,0.043,0.709,0.37,0.37,0,0,0,0,18.6,"+1.5 (-155) (o/u 8.5) (+135)","70 O RF 1-8 5% H72%outdoor","",8600,45,11600,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
10673,"Clevinger","Mike","CLE","SP","BOS",1,5.5,1.71,0.94,0.08,0.45,2.54,5.1,2,1.84,0.14,0.04,0.698,0.31,0.4,0,0,0,0,16.5,"-1.5 (+150) (o/u 9.5) (-128)","79 O CF 5-12 16% H70%outdoor","",8600,40,11500,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
8417,"Wood","Alex","LAD","SP","@ PIT",1,5.6,2.38,0.91,0.11,0.17,1.6,4.16,1.49,1.37,0.17,0.04,0.788,0.36,0.39,0,0,0,0,16.8,"-1.5 (-105) (o/u 8.5) (-163)","76 N RL 3-7 24% H76%outdoor","",9700,49,19500,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
7586,"Walker","Taijuan","ARI","SP","@ NYM",1,5.7,1.75,0.94,0.12,0.64,1.77,4.79,2.2,2.02,0.21,0.04,0.677,0.3,0.37,0,0,0,0,17.1,"-1.5 (+125) (o/u 9.0) (-129)","78 O LF 4-5 15% H71%outdoor","",7100,38,11000,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
8386,"Foltynewicz","Mike","ATL","SP","SEA",1,5.6,2.83,0.78,0.06,0.68,1.7,5.02,2.2,2.02,0.17,0.04,0.67,0.27,0.59,0,0,0,0,16.8,"-1.5 (+175) (o/u 9.5) (-108)","80 N RL 2-7 33% H74%outdoor","",7700,36,7000,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
10789,"Gsellman","Robert","NYM","SP","ARI",1,5.4,2.92,0.87,0.14,0.41,2,4.84,1.81,1.67,0.22,0.04,0.726,0.33,0.25,0,0,0,0,16.2,"+1.5 (-145) (o/u 9.0) (+119)","78 O LF 4-5 15% H71%outdoor","",6300,27,10500,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
8481,"Rodriguez","Eduardo","BOS","SP","@ CLE",1,5.6,2.04,1,0.07,0.44,2.16,4.57,2.01,1.85,0.16,0.04,0.705,0.32,0.39,0,0,0,0,16.8,"+1.5 (-170) (o/u 9.5) (+118)","79 O CF 5-12 16% H70%outdoor","",7700,39,10500,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
4644,"Smith","Chris","OAK","SP","@ BAL",1,5.8,1.81,0.75,0.05,1.14,2.26,5.31,3.07,2.82,0.17,0.04,0.516,0.27,0.4,0,0,0,0,17.4,"+1.5 (-135) (o/u 10.5) (+148)","78 O CF 2-8 40% H85%outdoor","",5500,25,7500,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
2427,"Jimenez","Ubaldo","BAL","SP","OAK",1,5,1.87,0.8,0.06,0.66,2.57,5.2,2.2,2.03,0.17,0.04,0.618,0.3,0.41,0,0,0,0,15,"-1.5 (+115) (o/u 10.5) (-158)","78 O CF 2-8 40% H85%outdoor","",7300,30,14000,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
9097,"Stratton","Chris","SF","RP","MIL",1,5.2,2.21,0.84,0.16,0.42,2.23,4.55,1.88,1.73,0.2,0.04,0.702,0.27,0.33,0,0,0,0,15.6,"+1.5 (-155) (o/u 8.0) (+110)","63 O CF 6-15 12% H84%outdoor","",6000,29,6800,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
9447,"Davies","Zach","MIL","SP","@ SF",1,5.7,2.96,0.79,0.18,0.28,1.58,3.68,1.77,1.63,0.21,0.04,0.752,0.34,0.43,0,0,0,0,17.1,"-1.5 (+135) (o/u 8.0) (-120)","63 O CF 6-15 12% H84%outdoor","",7500,40,8400,0,0,0,0,0,0,"P","P","SP",NA,NA,NA,NA,NA,NA,0,NA
6169,"Gee","Dillon","MIN","RP","@ CHW",1,5,2.53,0.66,0.11,0.58,1.38,3.7,2.02,1.86,0.2,0.04,0.659,0.23,0.37,0,0,0,0,15,"","81 N RL 9-12 62% H69%outdoor","",5500,25,7500,0,0,0,0,0,0,"P","P","RP",NA,NA,NA,NA,NA,NA,0,NA
