id,last_name,first_name,team,position,opponent,games,pa,ab,singles,doubles,triples,home_runs,walks,strikeouts,sb,cs,runs,rbi,hbp,sac_flies,gidp,errors,outs,matchup,odds,weather,injury,bvp, price_fanduel,price_yahoo,price_draftkings,price_draftday,price_starstreet,price_fantasyfeud,price_fanthrowdown,price_starfantasyleagues,price_fantasyaces, positions_fanduel,positions_yahoo,positions_draftkings,positions_draftday,positions_starstreet,positions_fantasyfeud,positions_fanthrowdown,positions_starfantasyleagues,positions_fantasyaces,price_victiv,positions_victiv
6195,Trout,Mike,LAA,OF,@ OAK,1.00,4.33,3.68,0.65,0.22,0.05,0.22,0.64,0.95,0.21,0.05,0.57,0.66,0.00,0.02,0.00,0.00,2.51,@OAK (Triggs R) R Ord 3 Starting ,+1.5 (-210) (o/u 8.0) (+101),62 N RL 7-20 99% H52%outdoor,,3ab .667/.667/1.667 0sb 1hr,5000,25,5100,10100,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
6234,Goldschmidt,Paul,ARI,1B,SF,1.00,4.20,3.53,0.64,0.23,0.02,0.18,0.65,0.89,0.26,0.05,0.69,0.66,0.00,0.02,0.00,0.00,2.42,SF (Samardzija R) R Ord 3,-1.5 (+195) (o/u 9.0) (-104),74 O CF 3-8 0% H21% retractable,,21ab .143/.280/.190 0sb 0hr,4400,22,5200,10600,0,0,0,0,0,1B,1B,1B,1B;DH,,,,,,0,
6209,Harper,Bryce,WAS,OF,MIA,1.00,4.37,3.47,0.57,0.19,0.01,0.21,0.89,0.81,0.15,0.07,0.78,0.71,0.00,0.02,0.00,0.00,2.44,MIA (Koehler R) L Ord 3 Starting ,-1.5 (+130) (o/u 9.0) (-160),54 O RF 12-19 24% H54%outdoor,,30ab .367/.472/1.000 0sb 6hr,4800,23,5000,10300,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
9988,Turner,Trea,WAS,SS/OF,MIA,1.00,4.58,4.22,0.88,0.22,0.07,0.12,0.34,0.87,0.33,0.09,0.78,0.45,0.00,0.02,0.00,0.00,2.85,MIA (Koehler R) R Ord 1 Starting ,-1.5 (+130) (o/u 9.0) (-160),54 O RF 12-19 24% H54%outdoor,,2ab .000/.000/.000 0sb 0hr,3700,24,4800,7600,0,0,0,0,0,SS,SS,SS;OF,SS;DH;OF,,,,,,0,
727,Cabrera,Miguel,DET,1B,@ CHW,1.00,4.40,3.82,0.76,0.23,0.01,0.26,0.57,0.86,0.01,0.01,0.66,0.75,0.00,0.02,0.00,0.00,2.51,@CHW (Shields R) R Ord 3 Starting ,-1.5 (+135) (o/u 9.0) (-121),46 O CF 13-23 3% H52%outdoor,,64ab .375/.437/.672 0sb 3hr,4000,23,4800,9200,0,0,0,0,0,1B,1B,1B,1B;DH,,,,,,0,
7531,Altuve,Jose,HOU,2B,SEA,1.00,4.38,4.03,0.92,0.28,0.03,0.14,0.33,0.44,0.21,0.07,0.64,0.56,0.00,0.02,0.00,0.00,2.58,SEA (Miranda L) R Ord 2,-1.5 (+145) (o/u 8.5) (-142),65 O CF 2-5 2% H50% retractable,,3ab .000/.000/.000 0sb 0hr,3900,19,4900,8200,0,0,0,0,0,2B,2B,2B,2B;DH,,,,,,0,
5151,Votto,Joey,CIN,1B,PHI,1.00,4.40,3.49,0.72,0.22,0.01,0.17,0.89,0.80,0.04,0.01,0.64,0.70,0.00,0.02,0.00,0.00,2.38,PHI (Buchholz R) L Ord 3 Starting ,-1.5 (+180) (o/u 9.0) (-120),43 O CF 20-24 56% H73%outdoor,,,4000,22,5000,10550,0,0,0,0,0,1B,1B,1B,1B;DH,,,,,,0,
6235,Pollock,AJ,ARI,OF,SF,1.00,4.41,4.06,0.81,0.28,0.06,0.12,0.33,0.60,0.26,0.05,0.72,0.43,0.00,0.02,0.00,0.00,2.74,SF (Samardzija R) R Ord 1,-1.5 (+195) (o/u 9.0) (-104),74 O CF 3-8 0% H21% retractable,,4ab .500/.500/.500 0sb 0hr,3600,21,4200,8300,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
6717,Villar,Jonathan,MIL,SS/3B,COL,1.00,4.46,3.94,0.69,0.23,0.03,0.13,0.50,1.13,0.42,0.13,0.68,0.39,0.00,0.02,0.00,0.00,2.84,COL (Senzatela R) S Ord 1 Starting ,-1.5 (+190) (o/u 9.5) (-102),46 O CF 14-23 3% H49% retractable,,,3400,23,4600,8400,0,0,0,0,0,2B,2B,SS;3B,2B;SS;DH,,,,,,0,
6192,Donaldson,Josh,TOR,3B,@ TB,1.00,4.54,3.84,0.62,0.22,0.02,0.22,0.68,0.91,0.04,0.01,0.65,0.55,0.00,0.02,0.00,0.00,2.70,@TB (Snell L) R Ord 2,-1.5 (+125) (o/u 8.0) (-132),,,4ab .250/.400/.250 0sb 0hr,3900,23,4600,10400,0,0,0,0,0,3B,3B,3B,3B;DH,,,,,,0,
3468,Murphy,Daniel,WAS,2B/3B,MIA,1.00,4.27,3.96,0.83,0.34,0.03,0.13,0.29,0.37,0.05,0.03,0.61,0.74,0.00,0.02,0.00,0.00,2.56,MIA (Koehler R) L Ord 4 Starting ,-1.5 (+130) (o/u 9.0) (-160),54 O RF 12-19 24% H54%outdoor,,36ab .250/.325/.333 0sb 1hr,3500,19,4600,7850,0,0,0,0,0,2B,2B,2B;3B,2B;3B;DH,,,,,,0,
6428,Dozier,Brian,MIN,2B,KC,1.00,4.52,4.07,0.53,0.24,0.03,0.23,0.43,0.92,0.15,0.03,0.68,0.47,0.00,0.02,0.00,0.00,3.02,KC (Hammel R) R Ord 1 Starting ,-1.5 (+190) (o/u 8.0) (-108),52 N LR 5-16 0% H27%outdoor,,5ab .200/.200/.800 0sb 1hr,3400,22,4500,8300,0,0,0,0,0,2B,2B,2B,2B;DH,,,,,,0,
6320,Thames,Eric,MIL,1B/OF,COL,1.00,4.35,3.93,0.54,0.23,0.04,0.26,0.40,1.11,0.08,0.04,0.69,0.51,0.00,0.02,0.00,0.00,2.84,COL (Senzatela R) L Ord 2 Starting ,-1.5 (+190) (o/u 9.5) (-102),46 O CF 14-23 3% H49% retractable,,,2300,16,3900,9000,0,0,0,0,0,1B,1B,1B;OF,1B;DH,,,,,,0,
2608,Kinsler,Ian,DET,2B,@ CHW,1.00,4.62,4.31,0.87,0.23,0.03,0.18,0.29,0.79,0.07,0.03,0.73,0.51,0.00,0.02,0.00,0.00,2.94,@CHW (Shields R) R Ord 1 Starting ,-1.5 (+135) (o/u 9.0) (-121),46 O CF 13-23 3% H52%outdoor,,61ab .262/.318/.492 0sb 4hr,3400,20,4300,6950,0,0,0,0,0,2B,2B,2B,2B;DH,,,,,,0,
7662,Springer,George,HOU,OF,SEA,1.00,4.49,3.93,0.63,0.18,0.02,0.23,0.54,1.05,0.04,0.04,0.76,0.50,0.00,0.02,0.00,0.00,2.79,SEA (Miranda L) R Ord 1,-1.5 (+145) (o/u 8.5) (-142),65 O CF 2-5 2% H50% retractable,,3ab .333/.333/1.333 0sb 1hr,3900,19,4500,8500,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
8805,Correa,Carlos,HOU,SS,SEA,1.00,4.27,3.75,0.62,0.23,0.02,0.19,0.50,0.81,0.09,0.03,0.64,0.66,0.00,0.02,0.00,0.00,2.64,SEA (Miranda L) R Ord 3,-1.5 (+145) (o/u 8.5) (-142),65 O CF 2-5 2% H50% retractable,,3ab .667/.667/1.667 0sb 1hr,3900,21,4800,8700,0,0,0,0,0,SS,SS,SS,SS;DH,,,,,,0,
6199,Gordon,Dee,MIA,2B,@ WAS,1.00,4.33,4.12,1.04,0.16,0.06,0.02,0.19,0.70,0.50,0.15,0.63,0.32,0.00,0.02,0.00,0.00,2.72,@WAS (Gonzalez L) L Ord 1 Starting ,+1.5 (-140) (o/u 9.0) (+150),54 O RF 12-19 24% H54%outdoor,,9ab .444/.444/.444 0sb 0hr,3000,12,4300,5950,0,0,0,0,0,2B,2B,2B,2B;DH,,,,,,0,
1178,Davis,Rajai,OAK,OF,LAA,1.00,4.62,4.30,0.72,0.23,0.04,0.09,0.30,0.91,0.44,0.11,0.59,0.40,0.00,0.02,0.00,0.00,3.24,LAA (Skaggs L) R Ord 1 Starting ,-1.5 (+190) (o/u 8.0) (-111),62 N RL 7-20 99% H52%outdoor,,2ab .500/.667/.500 3sb 0hr,2700,14,3700,5850,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
6653,Hamilton,Billy,CIN,OF,PHI,1.00,4.62,4.23,0.78,0.16,0.05,0.04,0.37,0.84,0.49,0.09,0.64,0.33,0.00,0.02,0.00,0.00,3.22,PHI (Buchholz R) S Ord 1 Starting ,-1.5 (+180) (o/u 9.0) (-120),43 O CF 20-24 56% H73%outdoor,,,3400,15,4200,6900,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
8683,Seager,Corey,LAD,SS,SD,1.00,4.36,4.00,0.73,0.27,0.02,0.19,0.33,0.71,0.04,0.02,0.70,0.51,0.00,0.02,0.00,0.00,2.74,SD (Weaver R) L Ord 2 Starting ,-1.5 (-110) (o/u 8.5) (-215),70 O RF 3-7 4% H57%outdoor,,4ab .250/.250/1.000 0sb 1hr,3600,22,4300,7350,0,0,0,0,0,SS,SS,SS,SS;DH,,,,,,0,
