"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"2B/SS","Ryan Goins",2600,"Tor@Bal 03:05PM ET",2.938,"Tor"
"3B/SS","Alexi Amarista",2600,"Col@Mil 02:10PM ET",3.277,"Col"
"C","Tyler Flowers",2600,"Atl@NYM 01:10PM ET",6.458,"Atl"
"SS","Gavin Cecchini",2600,"Atl@NYM 01:10PM ET",5.000,"NYM"
"OF","Juan Lagares",2600,"Atl@NYM 01:10PM ET",3.013,"NYM"
"2B/OF","Kike Hernandez",2600,"SD@LAD 04:10PM ET",3.009,"LAD"
"OF","Scott Van Slyke",2600,"SD@LAD 04:10PM ET",2.827,"LAD"
"1B/OF","Clint Robinson",2600,"Mia@Was 01:05PM ET",2.963,"Was"
"3B/SS","Adeiny Hechavarria",2600,"Mia@Was 01:05PM ET",4.503,"Mia"
"OF","Chris Heisey",2600,"Mia@Was 01:05PM ET",3.205,"Was"
"C","John Ryan Murphy",2500,"KC@Min 04:10PM ET",2.808,"Min"
"C","Omar Narvaez",2500,"Det@CWS 04:10PM ET",5.000,"CWS"
"3B/SS","Jose Iglesias",2500,"Det@CWS 04:10PM ET",5.232,"Det"
"SS","Max Moroff",2500,"Pit@Bos 02:05PM ET",0.000,"Pit"
"2B/3B","Yadiel Rivera",2500,"Col@Mil 02:10PM ET",2.400,"Mil"
"C","Kevin Plawecki",2500,"Atl@NYM 01:10PM ET",3.521,"NYM"
"2B","Micah Johnson",2500,"Atl@NYM 01:10PM ET",0.714,"Atl"
"3B/SS","Chase d'Arnaud",2500,"Atl@NYM 01:10PM ET",4.798,"Atl"
"SS","Matt Reynolds",2500,"Atl@NYM 01:10PM ET",3.298,"NYM"
"C","A.J. Ellis",2500,"Mia@Was 01:05PM ET",4.047,"Mia"
"C","Pedro Severino",2500,"Mia@Was 01:05PM ET",4.200,"Was"
"2B/SS","Ehire Adrianza",2400,"KC@Min 04:10PM ET",2.350,"Min"
"2B/SS","Raul Mondesi",2400,"KC@Min 04:10PM ET",4.787,"KC"
"2B","Yolmer Sanchez",2400,"Det@CWS 04:10PM ET",4.358,"CWS"
