"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,935811331,"MStallone12 (1/2)",0,312.5,"UTIL Jimmy Butler PF Kevin Love G Khris Middleton F Otto Porter C Derrick Favors SF Justin Holiday PG Ricky Rubio SG Malcolm Brogdon",NA,"Tim Frazier","PG","80.99%",9.25
1,935811339,"MStallone12 (2/2)",0,312.5,"UTIL Jimmy Butler PF Kevin Love G Khris Middleton F Otto Porter C Derrick Favors SF Justin Holiday PG Ricky Rubio SG Malcolm Brogdon",NA,"Bradley Beal","SG","68.76%",21
3,936100055,"meholol (10/20)",0,296.25,"PF LeBron James UTIL Otto Porter C Derrick Favors F Taj Gibson SF Denzel Valentine SG Justin Holiday G Joe Ingles PG Tyus Jones",NA,"Willie Cauley-Stein","PF","55.67%",23.5
4,936100059,"meholol (14/20)",0,296,"UTIL Giannis Antetokounmpo SG Jimmy Butler C Kevin Love SF Justin Holiday G Ricky Rubio PF Markieff Morris PG Tyus Jones F Kenneth Faried",NA,"Denzel Valentine","G","47.29%",24.5
5,936145125,"tech3250",0,293,"SF LeBron James SG Devin Booker PG Kris Dunn F Justin Holiday PF Bobby Portis C Willie Cauley-Stein G Mike James UTIL J.R. Smith",NA,"Nikola Jokic","C","44.31%",27
6,936326590,"Thoflich (1/10)",0,292.25,"PF LeBron James F Kevin Love SG Eric Bledsoe C Taj Gibson SF Denzel Valentine G Justin Holiday PG Tim Frazier UTIL Kenneth Faried",NA,"Giannis Antetokounmpo","SF","38.39%",57.25
6,936335061,"Thoflich (4/10)",0,292.25,"PF LeBron James F Kevin Love SG Eric Bledsoe C Taj Gibson SF Denzel Valentine G Justin Holiday PG Tim Frazier UTIL Kenneth Faried",NA,"Markieff Morris","PF","35.70%",7
6,936335103,"Thoflich (6/10)",0,292.25,"PF LeBron James F Kevin Love SG Eric Bledsoe C Taj Gibson SF Denzel Valentine G Justin Holiday PG Tim Frazier UTIL Kenneth Faried",NA,"Otto Porter","SF","34.98%",33.5
6,936335140,"Thoflich (8/10)",0,292.25,"PF LeBron James F Kevin Love SG Eric Bledsoe C Taj Gibson SF Denzel Valentine G Justin Holiday PG Tim Frazier UTIL Kenneth Faried",NA,"Eric Bledsoe","SG","32.37%",42.25
6,936335216,"Thoflich (10/10)",0,292.25,"PF LeBron James F Kevin Love SG Eric Bledsoe C Taj Gibson SF Denzel Valentine G Justin Holiday PG Tim Frazier UTIL Kenneth Faried",NA,"Gary Harris","UTIL","30.17%",26.25
11,935779802,"thuli22",0,291.5,"C Kevin Love F Otto Porter SF Will Barton PF Derrick Favors SG Dion Waiters PG Kris Dunn UTIL James Johnson G Ricky Rubio",NA,"Marcin Gortat","C","27.32%",19.25
11,936270414,"ResearchedHyzer",0,291.5,"F Devin Booker C Kevin Love SF Andrew Wiggins PG Eric Bledsoe SG Donovan Mitchell G Dwyane Wade UTIL Joe Ingles PF Alex Len",NA,"Joe Ingles","F","25.39%",18
13,935993767,"Rocawear",0,290.75,"SF LeBron James C Kevin Love UTIL Dion Waiters PG Kris Dunn SG Dwyane Wade PF Willie Cauley-Stein G Jerian Grant F J.R. Smith",NA,"Will Barton","SF","23.84%",14.5
14,936028540,"browns334 (1/2)",0,289.5,"F LeBron James UTIL Kevin Love G Eric Bledsoe SF Justin Holiday SG Gary Harris PF Willie Cauley-Stein C Robin Lopez PG Tim Frazier",NA,"Kenneth Faried","PF","21.14%",20
15,936318990,"eebob2072 (3/6)",0,289,"F Giannis Antetokounmpo PF Derrick Favors G Kris Dunn UTIL James Johnson SF Denzel Valentine SG Justin Holiday C Robin Lopez PG Tim Frazier",NA,"LeBron James","F","21.10%",58
16,936100063,"meholol (18/20)",0,286,"SG Jimmy Butler PF Kevin Love G Eric Bledsoe PG Donovan Mitchell SF Dion Waiters F Taj Gibson UTIL Gary Harris C Robin Lopez",NA,"Kevin Love","PF","20.99%",56.75
17,936318988,"eebob2072 (1/6)",0,284.75,"F LeBron James PF Derrick Favors G Kris Dunn UTIL James Johnson SF Denzel Valentine SG Justin Holiday C Marcin Gortat PG Tim Frazier",NA,"Karl-Anthony Towns","C","15.10%",43.75
