"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"RP","Tommy Hunter",4300,"Tor@TB 07:10PM ET",2.409,"TB"
"RP","Austin Pruitt",4300,"Tor@TB 07:10PM ET",0,"TB"
"OF","Jose Bautista",4300,"Tor@TB 07:10PM ET",8.272,"Tor"
"1B","Freddie Freeman",4300,"Atl@NYM 07:10PM ET",9.506,"Atl"
"OF","Yoenis Cespedes",4300,"Atl@NYM 07:10PM ET",8.366,"NYM"
"SP","Jorge De La Rosa",4300,"SF@Ari 09:40PM ET",9.211,"Ari"
"OF","Hunter Pence",4300,"SF@Ari 09:40PM ET",7.33,"SF"
"RP","Jumbo Diaz",4200,"Tor@TB 07:10PM ET",2.47,"TB"
"RP","Xavier Cedeno",4200,"Tor@TB 07:10PM ET",2.363,"TB"
"RP","Brad Boxberger",4200,"Tor@TB 07:10PM ET",2.309,"TB"
"RP","Danny Farquhar",4200,"Tor@TB 07:10PM ET",3.437,"TB"
"RP","Alex Colome",4200,"Tor@TB 07:10PM ET",3.816,"TB"
"RP","Erasmo Ramirez",4200,"Tor@TB 07:10PM ET",3.281,"TB"
"RP","Shawn Tolleson",4200,"Tor@TB 07:10PM ET",1.296,"TB"
"1B/C","Buster Posey",4200,"SF@Ari 09:40PM ET",7.605,"SF"
"OF","A.J. Pollock",4200,"SF@Ari 09:40PM ET",8.333,"Ari"
"3B","Evan Longoria",4100,"Tor@TB 07:10PM ET",8.256,"TB"
"3B","Kyle Seager",4100,"Sea@Hou 08:10PM ET",8.481,"Sea"
"1B","Brandon Belt",4100,"SF@Ari 09:40PM ET",7.714,"SF"
"3B","Jake Lamb",4100,"SF@Ari 09:40PM ET",8,"Ari"
"3B/SS","Eduardo Nunez",4100,"SF@Ari 09:40PM ET",8.368,"SF"
"3B","Alex Bregman",4000,"Sea@Hou 08:10PM ET",8.694,"Hou"
"RP","Fernando Rodney",4000,"SF@Ari 09:40PM ET",2.916,"Ari"
"RP","Tom Wilhelmsen",4000,"SF@Ari 09:40PM ET",0.993,"Ari"
"RP","George Kontos",4000,"SF@Ari 09:40PM ET",2.331,"SF"
"RP","Mark Melancon",4000,"SF@Ari 09:40PM ET",3.168,"SF"
"RP","Neil Ramirez",4000,"SF@Ari 09:40PM ET",2.556,"SF"
"RP","Cory Gearrin",4000,"SF@Ari 09:40PM ET",2.331,"SF"
"RP","Hunter Strickland",4000,"SF@Ari 09:40PM ET",2.526,"SF"
"RP","J.J. Hoover",4000,"SF@Ari 09:40PM ET",-0.289,"Ari"
"RP","Randall Delgado",4000,"SF@Ari 09:40PM ET",2.301,"Ari"
"RP","Jake Barrett",4000,"SF@Ari 09:40PM ET",2.304,"Ari"
"RP","Derek Law",4000,"SF@Ari 09:40PM ET",2.969,"SF"
"RP","Andrew Chafin",4000,"SF@Ari 09:40PM ET",1.644,"Ari"
"OF","Denard Span",4000,"SF@Ari 09:40PM ET",7.134,"SF"
"OF","Yasmany Tomas",4000,"SF@Ari 09:40PM ET",7.678,"Ari"
"3B/SS","Jose Reyes",3900,"Atl@NYM 07:10PM ET",8.77,"NYM"
"OF","Matt Kemp",3900,"Atl@NYM 07:10PM ET",8.261,"Atl"
"C","Evan Gattis",3900,"Sea@Hou 08:10PM ET",7.516,"Hou"
"2B","Joe Panik",3900,"SF@Ari 09:40PM ET",6.886,"SF"
"OF","Mallex Smith",3800,"Tor@TB 07:10PM ET",5.75,"TB"
"OF","Curtis Granderson",3800,"Atl@NYM 07:10PM ET",7.616,"NYM"
"OF","Carlos Beltran",3800,"Sea@Hou 08:10PM ET",7.606,"Hou"
"SS","Brandon Crawford",3800,"SF@Ari 09:40PM ET",7.163,"SF"
"OF","David Peralta",3800,"SF@Ari 09:40PM ET",6.286,"Ari"
"SS","Troy Tulowitzki",3700,"Tor@TB 07:10PM ET",7.2,"Tor"
"SS","Brad Miller",3700,"Tor@TB 07:10PM ET",7.467,"TB"
"1B","Kendrys Morales",3600,"Tor@TB 07:10PM ET",7.305,"Tor"
"2B","Devon Travis",3600,"Tor@TB 07:10PM ET",7.448,"Tor"
"OF","Steven Souza Jr.",3600,"Tor@TB 07:10PM ET",6.642,"TB"
"3B","David Wright",3600,"Atl@NYM 07:10PM ET",7.605,"NYM"
"SS","Asdrubal Cabrera",3600,"Atl@NYM 07:10PM ET",7.259,"NYM"
"OF","Ender Inciarte",3600,"Atl@NYM 07:10PM ET",7.374,"Atl"
"OF","Josh Reddick",3600,"Sea@Hou 08:10PM ET",6.286,"Hou"
"OF","Mitch Haniger",3600,"Sea@Hou 08:10PM ET",5.794,"Sea"
"2B/OF","Brandon Drury",3600,"SF@Ari 09:40PM ET",6.463,"Ari"
"OF/SS","Chris Owings",3600,"SF@Ari 09:40PM ET",7.21,"Ari"
"C","Wilson Ramos",3500,"Tor@TB 07:10PM ET",7.618,"TB"
"OF","Kevin Kiermaier",3500,"Tor@TB 07:10PM ET",7.495,"TB"
"1B","Lucas Duda",3500,"Atl@NYM 07:10PM ET",6,"NYM"
"2B","Neil Walker",3500,"Atl@NYM 07:10PM ET",7.584,"NYM"
"OF","Jay Bruce",3500,"Atl@NYM 07:10PM ET",7.867,"NYM"
"OF","Michael Conforto",3500,"Atl@NYM 07:10PM ET",5.358,"NYM"
"OF","Norichika Aoki",3500,"Sea@Hou 08:10PM ET",6.381,"Hou"
"C","Russell Martin",3400,"Tor@TB 07:10PM ET",6.429,"Tor"
"OF","Colby Rasmus",3400,"Tor@TB 07:10PM ET",6.009,"TB"
"OF","Corey Dickerson",3400,"Tor@TB 07:10PM ET",6.446,"TB"
"OF","Nick Markakis",3400,"Atl@NYM 07:10PM ET",7.051,"Atl"
"C","Brian McCann",3400,"Sea@Hou 08:10PM ET",6.408,"Hou"
"3B/OF","Danny Valencia",3400,"Sea@Hou 08:10PM ET",6.962,"Sea"
"OF","Jeremy Hazelbaker",3400,"SF@Ari 09:40PM ET",3.868,"Ari"
"OF","Jarrett Parker",3400,"SF@Ari 09:40PM ET",4,"SF"
"1B","Logan Morrison",3300,"Tor@TB 07:10PM ET",6.29,"TB"
"2B/3B","Matt Duffy",3300,"Tor@TB 07:10PM ET",6.12,"TB"
"2B","Brandon Phillips",3300,"Atl@NYM 07:10PM ET",7.09,"Atl"
"3B","Yuli Gurriel",3300,"Sea@Hou 08:10PM ET",5.833,"Hou"
"3B/SS","Taylor Motter",3300,"Sea@Hou 08:10PM ET",3.794,"Sea"
"OF","Leonys Martin",3300,"Sea@Hou 08:10PM ET",6.923,"Sea"
"OF","Derek Fisher",3300,"Sea@Hou 08:10PM ET",0,"Hou"
"C","Nick Hundley",3300,"SF@Ari 09:40PM ET",6.524,"SF"
"C/OF","Chris Herrmann",3300,"SF@Ari 09:40PM ET",6.214,"Ari"
"1B/2B","Steve Pearce",3200,"Tor@TB 07:10PM ET",6.635,"Tor"
"OF","Kevin Pillar",3200,"Tor@TB 07:10PM ET",6.115,"Tor"
"2B/3B","Wilmer Flores",3200,"Atl@NYM 07:10PM ET",5.971,"NYM"
"3B/OF","Adonis Garcia",3200,"Atl@NYM 07:10PM ET",6.91,"Atl"
"OF","Socrates Brito",3200,"SF@Ari 09:40PM ET",3.7,"Ari"
"OF","Mac Williamson",3200,"SF@Ari 09:40PM ET",3.907,"SF"
"SS","Dansby Swanson",3100,"Atl@NYM 07:10PM ET",7.158,"Atl"
"1B/3B","Marwin Gonzalez",3100,"Sea@Hou 08:10PM ET",6.05,"Hou"
"OF","Jarrod Dyson",3100,"Sea@Hou 08:10PM ET",6.299,"Sea"
"2B/SS","Kelby Tomlinson",3100,"SF@Ari 09:40PM ET",3.455,"SF"
"1B","Jake Bauers",3000,"Tor@TB 07:10PM ET",0,"TB"
"2B/SS","Tim Beckham",3000,"Tor@TB 07:10PM ET",5.516,"TB"
"C","Travis d'Arnaud",3000,"Atl@NYM 07:10PM ET",4.747,"NYM"
"C","Mike Zunino",3000,"Sea@Hou 08:10PM ET",6.214,"Sea"
"OF","Ben Gamel",3000,"Sea@Hou 08:10PM ET",2.364,"Sea"
"C","Jarrod Saltalamacchia",2900,"Tor@TB 07:10PM ET",4.815,"Tor"
"1B","Justin Smoak",2900,"Tor@TB 07:10PM ET",4.123,"Tor"
"1B","Rowdy Tellez",2900,"Tor@TB 07:10PM ET",0,"Tor"
"OF","Dalton Pompey",2900,"Tor@TB 07:10PM ET",1.778,"Tor"
"2B/3B","Jace Peterson",2900,"Atl@NYM 07:10PM ET",5.448,"Atl"
"2B/3B","T.J. Rivera",2900,"Atl@NYM 07:10PM ET",6,"NYM"
"OF","Brandon Nimmo",2900,"Atl@NYM 07:10PM ET",3.719,"NYM"
"3B","Aaron Hill",2900,"SF@Ari 09:40PM ET",5.315,"SF"
"OF","Gorkys Hernandez",2900,"SF@Ari 09:40PM ET",3.345,"SF"
"C","Tyler Flowers",2800,"Atl@NYM 07:10PM ET",6.458,"Atl"
"OF","Jake Marisnick",2800,"Sea@Hou 08:10PM ET",3.949,"Hou"
"OF","Guillermo Heredia",2800,"Sea@Hou 08:10PM ET",3.622,"Sea"
"C","Chris Iannetta",2800,"SF@Ari 09:40PM ET",4.649,"Ari"
"1B/OF","Chris Marrero",2800,"SF@Ari 09:40PM ET",0,"SF"
"3B","Conor Gillaspie",2800,"SF@Ari 09:40PM ET",3.877,"SF"
"OF","Ezequiel Carrera",2700,"Tor@TB 07:10PM ET",4.849,"Tor"
"2B","Micah Johnson",2700,"Atl@NYM 07:10PM ET",0.714,"Atl"
"3B/SS","Chase d'Arnaud",2700,"Atl@NYM 07:10PM ET",4.798,"Atl"
"OF","Juan Lagares",2700,"Atl@NYM 07:10PM ET",3.013,"NYM"
"2B/SS","Shawn O'Malley",2700,"Sea@Hou 08:10PM ET",3.82,"Sea"
"2B/SS","Daniel Descalso",2700,"SF@Ari 09:40PM ET",5.303,"Ari"
"C","Curt Casali",2600,"Tor@TB 07:10PM ET",4.19,"TB"
"3B","Rio Ruiz",2600,"Atl@NYM 07:10PM ET",4.4,"Atl"
"C","Carlos Ruiz",2600,"Sea@Hou 08:10PM ET",5.493,"Sea"
"SS","Nick Ahmed",2600,"SF@Ari 09:40PM ET",4.356,"Ari"
"C","Derek Norris",2500,"Tor@TB 07:10PM ET",5.376,"TB"
"SS","Daniel Robertson",2500,"Tor@TB 07:10PM ET",0,"TB"
"OF","Emilio Bonifacio",2500,"Atl@NYM 07:10PM ET",2.208,"Atl"
"C","Luke Maile",2400,"Tor@TB 07:10PM ET",4.143,"TB"
"2B/SS","Darwin Barney",2400,"Tor@TB 07:10PM ET",4.144,"Tor"
"OF","Peter Bourjos",2400,"Tor@TB 07:10PM ET",4.675,"TB"
"C","Kurt Suzuki",2400,"Atl@NYM 07:10PM ET",5.547,"Atl"
"3B/OF","Ty Kelly",2400,"Atl@NYM 07:10PM ET",2.825,"NYM"
"C","Rene Rivera",2300,"Atl@NYM 07:10PM ET",4.265,"NYM"
"C","Jeff Mathis",2300,"SF@Ari 09:40PM ET",4.415,"Ari"
"C","Jesus Sucre",2200,"Tor@TB 07:10PM ET",8.111,"TB"
"2B/SS","Ryan Goins",2200,"Tor@TB 07:10PM ET",2.938,"Tor"
"OF","Rickie Weeks Jr.",2200,"Tor@TB 07:10PM ET",3.704,"TB"
"C","Anthony Recker",2200,"Atl@NYM 07:10PM ET",5.697,"Atl"
