"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
281,720065685,"desilvam412",0,125.65,"P Marcus Stroman P Matt Harvey C Jeff Mathis 1B Paul Goldschmidt 2B Jean Segura 3B Eduardo Núñez SS Carlos Correa OF Matt Kemp OF Jay Bruce OF A.J. Pollock",NA,"","",NA
281,720124863,"FFLFrogMan",0,125.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Brandon Belt 2B Steve Pearce 3B Jake Lamb SS Carlos Correa OF Hunter Pence OF David Peralta OF A.J. Pollock",NA,"","",NA
281,720149864,"AimHigh (10/21)",0,125.65,"P Marcus Stroman P Matt Harvey C Chris Herrmann 1B Marwin González 2B José Altuve 3B Jake Lamb SS Carlos Correa OF Norichika Aoki OF George Springer OF A.J. Pollock",NA,"","",NA
281,720156965,"OohSoSavvy (2/3)",0,125.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Brandon Belt 2B Steve Pearce 3B Jake Lamb SS Carlos Correa OF Hunter Pence OF David Peralta OF A.J. Pollock",NA,"","",NA
294,719825658,"Lunacy3 (47/50)",0,125.6,"P Marcus Stroman P Robbie Ray C Russell Martin 1B Paul Goldschmidt 2B Steve Pearce 3B Jake Lamb SS Jean Segura OF José Bautista OF Nelson Cruz OF David Peralta",NA,"","",NA
294,720038635,"Bengi24 (8/10)",0,125.6,"P Marcus Stroman P Robbie Ray C Travis d'Arnaud 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF Gorkys Hernández OF David Peralta OF A.J. Pollock",NA,"","",NA
294,720069505,"hanchet5959 (4/4)",0,125.6,"P Marcus Stroman P Robbie Ray C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Marwin González SS Chris Owings OF Carlos Beltrán OF David Peralta OF A.J. Pollock",NA,"","",NA
294,720158964,"brealbc",0,125.6,"P Marcus Stroman P Robbie Ray C Chris Herrmann 1B Kendrys Morales 2B José Altuve 3B Josh Donaldson SS Troy Tulowitzki OF George Springer OF David Peralta OF A.J. Pollock",NA,"","",NA
298,720027116,"petteytheft89 (1/25)",0,125.4,"P Blake Snell P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF David Peralta OF A.J. Pollock OF Chris Owings",NA,"","",NA
299,719846671,"invertedcheese (11/25)",0,125.35,"P Blake Snell P Robbie Ray C Buster Posey 1B Paul Goldschmidt 2B Steve Pearce 3B Jake Lamb SS Carlos Correa OF George Springer OF Hunter Pence OF David Peralta",NA,"","",NA
299,719944047,"TinkyTyler (23/50)",0,125.35,"P Matt Harvey P Robbie Ray C Jeff Mathis 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF George Springer OF David Peralta OF Chris Owings",NA,"","",NA
299,720153757,"jcrich3",0,125.35,"P Matt Harvey P Robbie Ray C Brian McCann 1B Paul Goldschmidt 2B Wilmer Flores 3B Evan Longoria SS Jean Segura OF Jay Bruce OF George Springer OF A.J. Pollock",NA,"","",NA
302,720027127,"petteytheft89 (12/25)",0,124.9,"P Jaime García P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Jean Segura OF David Peralta OF A.J. Pollock OF Chris Owings",NA,"","",NA
302,720164984,"JefferyWayne (2/2)",0,124.9,"P Marcus Stroman P Joe Musgrove C Brian McCann 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Chris Owings OF George Springer OF David Peralta OF A.J. Pollock",NA,"","",NA
304,719562139,"Barneyjet99",0,124.65,"P Marcus Stroman P Matt Harvey C Travis d'Arnaud 1B Paul Goldschmidt 2B Robinson Canó 3B Wilmer Flores SS Jean Segura OF Yoenis Céspedes OF Nelson Cruz OF A.J. Pollock",NA,"","",NA
304,719616595,"suidmach (12/50)",0,124.65,"P Marcus Stroman P Matt Harvey C Chris Herrmann 1B Paul Goldschmidt 2B Steve Pearce 3B Jake Lamb SS Carlos Correa OF Nelson Cruz OF Hunter Pence OF David Peralta",NA,"","",NA
304,719769589,"fallfromgrace (23/50)",0,124.65,"P Marcus Stroman P Matt Harvey C Russell Martin 1B Paul Goldschmidt 2B Steve Pearce 3B Josh Donaldson SS Jean Segura OF José Bautista OF David Peralta OF A.J. Pollock",NA,"","",NA
304,719769594,"fallfromgrace (28/50)",0,124.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B Steve Pearce 3B Jake Lamb SS Troy Tulowitzki OF José Bautista OF David Peralta OF Chris Owings",NA,"","",NA
304,719805657,"shawnzhan (8/50)",0,124.65,"P Marcus Stroman P Matt Harvey C Carlos Ruiz 1B Paul Goldschmidt 2B Robinson Canó 3B Kyle Seager SS Jean Segura OF Nelson Cruz OF David Peralta OF A.J. Pollock",NA,"","",NA
304,719828993,"gfay63 (28/50)",0,124.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Brandon Belt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF Gorkys Hernández OF David Peralta OF A.J. Pollock",NA,"","",NA
304,719862119,"MadHungarian37 (39/50)",0,124.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Marwin González 2B José Altuve 3B Josh Donaldson SS Eduardo Núñez OF Yoenis Céspedes OF David Peralta OF A.J. Pollock",NA,"","",NA
304,719887843,"SaahilSud (21/50)",0,124.65,"P Marcus Stroman P Matt Harvey C Brian McCann 1B Paul Goldschmidt 2B José Altuve 3B Marwin González SS Carlos Correa OF Carlos Beltrán OF David Peralta OF A.J. Pollock",NA,"","",NA
304,720069503,"hanchet5959 (2/4)",0,124.65,"P Marcus Stroman P Blake Snell C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Marwin González SS Carlos Correa OF Carlos Beltrán OF David Peralta OF A.J. Pollock",NA,"","",NA
304,720076042,"rcunnin3",0,124.65,"P Marcus Stroman P Matt Harvey C Russell Martin 1B Kendrys Morales 2B José Altuve 3B Kyle Seager SS Carlos Correa OF Matt Kemp OF Yoenis Céspedes OF A.J. Pollock",NA,"","",NA
304,720143693,"streets2311",0,124.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Marwin González 2B José Altuve 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF George Springer OF David Peralta",NA,"","",NA
304,720150088,"Clampdaddy (1/2)",0,124.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B José Reyes SS Asdrúbal Cabrera OF Matt Kemp OF Yoenis Céspedes OF George Springer",NA,"","",NA
304,720166321,"blutoalger",0,124.65,"P Marcus Stroman P Matt Harvey C Travis d'Arnaud 1B Kendrys Morales 2B José Altuve 3B Jake Lamb SS Carlos Correa OF Yoenis Céspedes OF Carlos Beltrán OF George Springer",NA,"","",NA
304,720167267,"quis414",0,124.65,"P Blake Snell P Joe Musgrove C Brian McCann 1B Paul Goldschmidt 2B Jean Segura 3B Jake Lamb SS Carlos Correa OF Steven Souza Jr. OF David Peralta OF A.J. Pollock",NA,"","",NA
318,719825642,"Lunacy3 (31/50)",0,124.6,"P Marcus Stroman P Robbie Ray C Chris Herrmann 1B Paul Goldschmidt 2B Steve Pearce 3B Josh Donaldson SS Jean Segura OF José Bautista OF David Peralta OF A.J. Pollock",NA,"","",NA
318,719862088,"MadHungarian37 (8/50)",0,124.6,"P Marcus Stroman P Robbie Ray C Chris Herrmann 1B Freddie Freeman 2B José Altuve 3B Jake Lamb SS Asdrúbal Cabrera OF Yoenis Céspedes OF George Springer OF David Peralta",NA,"","",NA
318,719982544,"ferrara316",0,124.6,"P Joe Musgrove P Robbie Ray C Russell Martin 1B Paul Goldschmidt 2B Wilmer Flores 3B Evan Longoria SS Carlos Correa OF Matt Kemp OF George Springer OF A.J. Pollock",NA,"","",NA
321,719769576,"fallfromgrace (10/50)",0,124.35,"P Matt Harvey P Robbie Ray C Brian McCann 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF Jake Marisnick OF George Springer OF David Peralta",NA,"","",NA
322,719919088,"johnnylight707",0,124.2,"P Matt Harvey P Jeff Samardzija C Buster Posey 1B Kendrys Morales 2B Robinson Canó 3B Josh Donaldson SS José Reyes OF José Bautista OF Steven Souza Jr. OF Matt Kemp",NA,"","",NA
323,719944031,"TinkyTyler (7/50)",0,124.15,"P Marcus Stroman P Jaime García C Chris Herrmann 1B Paul Goldschmidt 2B José Altuve 3B Marwin González SS Carlos Correa OF George Springer OF David Peralta OF A.J. Pollock",NA,"","",NA
324,720027131,"petteytheft89 (16/25)",0,123.9,"P Jaime García P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF David Peralta OF A.J. Pollock OF Chris Herrmann",NA,"","",NA
324,720073494,"Deano4367",0,123.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B Wilmer Flores 3B Jake Lamb SS Asdrúbal Cabrera OF Yoenis Céspedes OF Hunter Pence OF A.J. Pollock",NA,"","",NA
324,720088738,"Takedown197",0,123.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Josh Donaldson SS Daniel Descalso OF Matt Kemp OF George Springer OF A.J. Pollock",NA,"","",NA
327,719590210,"juanshen (7/50)",0,123.85,"P Jaime García P Robbie Ray C Chris Herrmann 1B Marwin González 2B José Altuve 3B Jake Lamb SS Carlos Correa OF Mitch Haniger OF David Peralta OF A.J. Pollock",NA,"","",NA
328,719438362,"youdacao (9/50)",0,123.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Steve Pearce 2B José Altuve 3B Marwin González SS Carlos Correa OF Mitch Haniger OF George Springer OF A.J. Pollock",NA,"","",NA
328,719805686,"shawnzhan (37/50)",0,123.65,"P Marcus Stroman P Matt Harvey C Chris Herrmann 1B Kendrys Morales 2B Daniel Descalso 3B Jake Lamb SS Troy Tulowitzki OF Kevin Pillar OF David Peralta OF Chris Owings",NA,"","",NA
328,719828984,"gfay63 (19/50)",0,123.65,"P Marcus Stroman P Matt Harvey C Chris Herrmann 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Eduardo Núñez OF George Springer OF Gorkys Hernández OF A.J. Pollock",NA,"","",NA
328,719828998,"gfay63 (33/50)",0,123.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B Devon Travis 3B Josh Donaldson SS Brandon Crawford OF Carlos Beltrán OF David Peralta OF A.J. Pollock",NA,"","",NA
328,719885755,"twomindsbluff",0,123.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Marwin González 2B Robinson Canó 3B Josh Donaldson SS Carlos Correa OF Carlos Beltrán OF George Springer OF David Peralta",NA,"","",NA
328,719917141,"forcewithme (1/21)",0,123.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Eduardo Núñez OF Hunter Pence OF David Peralta OF A.J. Pollock",NA,"","",NA
328,720029358,"Onlypatel",0,123.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Marwin González 2B Robinson Canó 3B Josh Donaldson SS Carlos Correa OF Carlos Beltrán OF George Springer OF David Peralta",NA,"","",NA
328,720046699,"Kidcanada1 (12/14)",0,123.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Eduardo Núñez OF Hunter Pence OF David Peralta OF A.J. Pollock",NA,"","",NA
328,720056786,"xiening13",0,123.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Marwin González 2B Robinson Canó 3B Josh Donaldson SS Carlos Correa OF Carlos Beltrán OF George Springer OF David Peralta",NA,"","",NA
328,720159916,"nrmax88",0,123.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B Steve Pearce 3B Jake Lamb SS José Reyes OF Yoenis Céspedes OF George Springer OF Chris Owings",NA,"","",NA
328,720164606,"ksmart1207",0,123.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Marwin González 2B Robinson Canó 3B Josh Donaldson SS Carlos Correa OF Carlos Beltrán OF George Springer OF David Peralta",NA,"","",NA
339,719717369,"BlueRob (2/3)",0,123.6,"P Joe Musgrove P Robbie Ray C Chris Herrmann 1B Paul Goldschmidt 2B José Altuve 3B Marwin González SS Carlos Correa OF George Springer OF David Peralta OF A.J. Pollock",NA,"","",NA
339,720164649,"Jumanji15",0,123.6,"P Marcus Stroman P Robbie Ray C Russell Martin 1B Paul Goldschmidt 2B Steve Pearce 3B Jake Lamb SS Carlos Correa OF José Bautista OF David Peralta OF A.J. Pollock",NA,"","",NA
341,719590232,"juanshen (29/50)",0,123.35,"P Blake Snell P Robbie Ray C Carlos Ruiz 1B Paul Goldschmidt 2B Jean Segura 3B Jake Lamb SS Carlos Correa OF Nelson Cruz OF David Peralta OF A.J. Pollock",NA,"","",NA
341,719862098,"MadHungarian37 (18/50)",0,123.35,"P Matt Harvey P Robbie Ray C Chris Herrmann 1B Paul Goldschmidt 2B Steve Pearce 3B Josh Donaldson SS Carlos Correa OF George Springer OF David Peralta OF A.J. Pollock",NA,"","",NA
343,720106278,"jbswinging",0,123.3,"P Marcus Stroman P Ariel Miranda C Buster Posey 1B Paul Goldschmidt 2B Robinson Canó 3B Aaron Hill SS Jean Segura OF Nelson Cruz OF George Springer OF A.J. Pollock",NA,"","",NA
344,720051760,"LEDZEP",0,123.2,"P Blake Snell P Jeff Samardzija C Buster Posey 1B Paul Goldschmidt 2B Jean Segura 3B Wilmer Flores SS Carlos Correa OF Corey Dickerson OF Hunter Pence OF David Peralta",NA,"","",NA
345,720111319,"jjwd (12/50)",0,123.05,"P Blake Snell P Ariel Miranda C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Brandon Crawford OF Hunter Pence OF David Peralta OF A.J. Pollock",NA,"","",NA
346,719944064,"TinkyTyler (40/50)",0,122.9,"P Marcus Stroman P Joe Musgrove C Chris Herrmann 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF Norichika Aoki OF David Peralta OF A.J. Pollock",NA,"","",NA
346,720017170,"jakz101 (1/4)",0,122.9,"P Marcus Stroman P Joe Musgrove C Chris Herrmann 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF George Springer OF David Peralta OF Chris Owings",NA,"","",NA
346,720107481,"brpunkrmax (2/3)",0,122.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Eduardo Núñez OF Hunter Pence OF David Peralta OF Chris Herrmann",NA,"","",NA
346,720126999,"Boobymiles23",0,122.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Brandon Belt 2B Jean Segura 3B Josh Donaldson SS Eduardo Núñez OF Matt Kemp OF George Springer OF A.J. Pollock",NA,"","",NA
346,720163989,"thoroughnut (24/25)",0,122.9,"P Jaime García P Matt Harvey C Buster Posey 1B Marwin González 2B Steve Pearce 3B Jake Lamb SS Brad Miller OF David Peralta OF A.J. Pollock OF Chris Herrmann",NA,"","",NA
351,719438381,"youdacao (28/50)",0,122.65,"P Marcus Stroman P Matt Harvey C Brian McCann 1B Steve Pearce 2B José Altuve 3B Jake Lamb SS Carlos Correa OF George Springer OF David Peralta OF A.J. Pollock",NA,"","",NA
351,719616630,"suidmach (47/50)",0,122.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B Wilmer Flores 3B Kyle Seager SS José Reyes OF Carlos Beltrán OF George Springer OF Hunter Pence",NA,"","",NA
351,719739024,"madoublet98",0,122.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B Steve Pearce 3B Jake Lamb SS Carlos Correa OF George Springer OF Gorkys Hernández OF A.J. Pollock",NA,"","",NA
351,720011867,"soupajaff",0,122.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B Steve Pearce 3B Jake Lamb SS Carlos Correa OF George Springer OF Gorkys Hernández OF A.J. Pollock",NA,"","",NA
351,720074255,"jbugz12",0,122.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Kendrys Morales 2B Jean Segura 3B Josh Donaldson SS Asdrúbal Cabrera OF José Bautista OF Yoenis Céspedes OF A.J. Pollock",NA,"","",NA
351,720091890,"jbmiraglia (2/2)",0,122.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B Robinson Canó 3B Eduardo Núñez SS Brandon Crawford OF Corey Dickerson OF Hunter Pence OF David Peralta",NA,"","",NA
351,720134771,"jlmaatman (1/2)",0,122.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B Steve Pearce 3B Jake Lamb SS Asdrúbal Cabrera OF Yoenis Céspedes OF Hunter Pence OF A.J. Pollock",NA,"","",NA
351,720158037,"wammmmmy (3/8)",0,122.65,"P Blake Snell P Joe Musgrove C Chris Herrmann 1B Brandon Belt 2B Steve Pearce 3B Jake Lamb SS Jean Segura OF George Springer OF David Peralta OF A.J. Pollock",NA,"","",NA
351,720164592,"MaxPower540",0,122.65,"P Marcus Stroman P Matt Harvey C Chris Herrmann 1B Kendrys Morales 2B José Altuve 3B Wilmer Flores SS Carlos Correa OF Yoenis Céspedes OF George Springer OF Hunter Pence",NA,"","",NA
351,720165915,"Rozzer829 (3/3)",0,122.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Evan Longoria SS Daniel Descalso OF David Peralta OF A.J. Pollock OF Chris Owings",NA,"","",NA
351,720166696,"wammmmmy (4/8)",0,122.65,"P Blake Snell P Joe Musgrove C Chris Herrmann 1B Brandon Belt 2B Steve Pearce 3B Jake Lamb SS Jean Segura OF George Springer OF David Peralta OF A.J. Pollock",NA,"","",NA
362,719944073,"TinkyTyler (49/50)",0,122.6,"P Marcus Stroman P Robbie Ray C Chris Herrmann 1B Paul Goldschmidt 2B José Altuve 3B Marwin González SS Carlos Correa OF David Peralta OF A.J. Pollock OF Chris Owings",NA,"","",NA
362,720157375,"StaffordsJohnson (2/2)",0,122.6,"P Marcus Stroman P Robbie Ray C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Kyle Seager SS Troy Tulowitzki OF Curtis Granderson OF Matt Kemp OF Yoenis Céspedes",NA,"","",NA
364,719590227,"juanshen (24/50)",0,122.35,"P Blake Snell P Robbie Ray C Carlos Ruiz 1B Marwin González 2B José Altuve 3B Jake Lamb SS Chris Owings OF George Springer OF David Peralta OF A.J. Pollock",NA,"","",NA
364,719821981,"windchimesRrude (3/30)",0,122.35,"P Blake Snell P Robbie Ray C Brian McCann 1B Paul Goldschmidt 2B José Altuve 3B Marwin González SS Carlos Correa OF George Springer OF David Peralta OF A.J. Pollock",NA,"","",NA
364,719944071,"TinkyTyler (47/50)",0,122.35,"P Matt Harvey P Robbie Ray C Chris Herrmann 1B Paul Goldschmidt 2B José Altuve 3B Marwin González SS Carlos Correa OF David Peralta OF A.J. Pollock OF Chris Owings",NA,"","",NA
364,720135872,"jond21 (3/4)",0,122.35,"P Blake Snell P Robbie Ray C Buster Posey 1B Brandon Belt 2B Jean Segura 3B Jake Lamb SS José Reyes OF Yoenis Céspedes OF George Springer OF A.J. Pollock",NA,"","",NA
368,720099211,"hoboharry2",0,122.15,"P Marcus Stroman P Jaime García C Carlos Ruiz 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF George Springer OF David Peralta OF A.J. Pollock",NA,"","",NA
369,720162899,"sportsart (10/11)",0,121.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Chris Owings OF Hunter Pence OF David Peralta OF A.J. Pollock",NA,"","",NA
370,720154391,"thoroughnut (4/25)",0,121.85,"P Jaime García P Robbie Ray C Buster Posey 1B Marwin González 2B José Altuve 3B Jake Lamb SS Daniel Descalso OF George Springer OF David Peralta OF A.J. Pollock",NA,"","",NA
371,719825635,"Lunacy3 (24/50)",0,121.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Marwin González SS Carlos Correa OF José Bautista OF David Peralta OF A.J. Pollock",NA,"","",NA
371,719828995,"gfay63 (30/50)",0,121.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B Devon Travis 3B Josh Donaldson SS Asdrúbal Cabrera OF Carlos Beltrán OF David Peralta OF A.J. Pollock",NA,"","",NA
371,719829005,"gfay63 (40/50)",0,121.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B Robinson Canó 3B Josh Donaldson SS Asdrúbal Cabrera OF Gorkys Hernández OF David Peralta OF A.J. Pollock",NA,"","",NA
371,719829015,"gfay63 (50/50)",0,121.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Eduardo Núñez SS Brandon Crawford OF Gorkys Hernández OF David Peralta OF A.J. Pollock",NA,"","",NA
371,719926383,"forcewithme (13/21)",0,121.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B Wilmer Flores 3B Eduardo Núñez SS Brandon Crawford OF Carlos Beltrán OF George Springer OF Hunter Pence",NA,"","",NA
371,720080929,"Traroc1 (1/2)",0,121.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Marwin González 2B José Altuve 3B Eduardo Núñez SS Carlos Correa OF Carlos Beltrán OF George Springer OF David Peralta",NA,"","",NA
371,720085347,"bmoreBirds410",0,121.65,"P Marcus Stroman P Matt Harvey C Russell Martin 1B Kendrys Morales 2B José Altuve 3B Kyle Seager SS Carlos Correa OF José Bautista OF Matt Kemp OF A.J. Pollock",NA,"","",NA
371,720113084,"VinnyCash007 (4/15)",0,121.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B Steve Pearce 3B Marwin González SS Carlos Correa OF Carlos Beltrán OF George Springer OF A.J. Pollock",NA,"","",NA
371,720123127,"tmac270755",0,121.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B Steve Pearce 3B Marwin González SS Carlos Correa OF Curtis Granderson OF George Springer OF A.J. Pollock",NA,"","",NA
371,720153702,"cowboysorcamo",0,121.65,"P Marcus Stroman P Matt Harvey C Russell Martin 1B Paul Goldschmidt 2B Neil Walker 3B Jake Lamb SS Eduardo Núñez OF Yoenis Céspedes OF Hunter Pence OF A.J. Pollock",NA,"","",NA
381,719483423,"GovernmentFlu",0,121.6,"P Joe Musgrove P Robbie Ray C Russell Martin 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF Corey Dickerson OF Matt Kemp OF George Springer",NA,"","",NA
381,719835475,"ChipotleAddict (15/50)",0,121.6,"P Marcus Stroman P Robbie Ray C Chris Herrmann 1B Paul Goldschmidt 2B Robinson Canó 3B Kyle Seager SS Chris Owings OF Nelson Cruz OF Mitch Haniger OF David Peralta",NA,"","",NA
381,719862085,"MadHungarian37 (5/50)",0,121.6,"P Marcus Stroman P Robbie Ray C Chris Herrmann 1B Steve Pearce 2B José Altuve 3B Jake Lamb SS Carlos Correa OF Yoenis Céspedes OF George Springer OF David Peralta",NA,"","",NA
384,719769584,"fallfromgrace (18/50)",0,121.4,"P Blake Snell P Matt Harvey C Brian McCann 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF Jake Marisnick OF George Springer OF David Peralta",NA,"","",NA
385,720001917,"trigdogg2284 (3/3)",0,121.35,"P Matt Harvey P Robbie Ray C Chris Herrmann 1B Paul Goldschmidt 2B Robinson Canó 3B Kyle Seager SS Chris Owings OF Nelson Cruz OF Mitch Haniger OF David Peralta",NA,"","",NA
385,720111340,"jjwd (33/50)",0,121.35,"P Blake Snell P Robbie Ray C Chris Herrmann 1B Paul Goldschmidt 2B Robinson Canó 3B Jake Lamb SS Jean Segura OF Nelson Cruz OF George Springer OF A.J. Pollock",NA,"","",NA
385,720150365,"vostrain",0,121.35,"P Blake Snell P Robbie Ray C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Jean Segura OF George Springer OF Gorkys Hernández OF A.J. Pollock",NA,"","",NA
388,720165927,"awo760",0,121.15,"P Marcus Stroman P Jaime García C Russell Martin 1B Paul Goldschmidt 2B Jean Segura 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF Matt Kemp OF David Peralta",NA,"","",NA
389,719868835,"scout326 (20/50)",0,120.9,"P Marcus Stroman P Joe Musgrove C Brian McCann 1B Paul Goldschmidt 2B José Altuve 3B Marwin González SS Chris Owings OF George Springer OF David Peralta OF A.J. Pollock",NA,"","",NA
389,719944063,"TinkyTyler (39/50)",0,120.9,"P Marcus Stroman P Joe Musgrove C Chris Herrmann 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF Carlos Beltrán OF David Peralta OF A.J. Pollock",NA,"","",NA
389,720044270,"Sota4lyfe",0,120.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Jake Lamb SS Carlos Correa OF Carlos Beltrán OF George Springer OF A.J. Pollock",NA,"","",NA
392,719438358,"youdacao (5/50)",0,120.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Steve Pearce 2B José Altuve 3B Marwin González SS Carlos Correa OF George Springer OF Hunter Pence OF David Peralta",NA,"","",NA
392,719590247,"juanshen (44/50)",0,120.65,"P Marcus Stroman P Matt Harvey C Carlos Ruiz 1B Paul Goldschmidt 2B Robinson Canó 3B Jake Lamb SS Chris Owings OF Nelson Cruz OF Jarrod Dyson OF David Peralta",NA,"","",NA
392,719745114,"Awesemo (1/50)",0,120.65,"P Marcus Stroman P Matt Harvey C Russell Martin 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Jean Segura OF Carlos Beltrán OF Jake Marisnick OF George Springer",NA,"","",NA
392,719745142,"Awesemo (29/50)",0,120.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B Steve Pearce 3B Jake Lamb SS Eduardo Núñez OF Mitch Haniger OF Hunter Pence OF Chris Marrero",NA,"","",NA
392,719805672,"shawnzhan (23/50)",0,120.65,"P Marcus Stroman P Matt Harvey C Chris Herrmann 1B Paul Goldschmidt 2B Steve Pearce 3B Josh Donaldson SS Daniel Descalso OF José Bautista OF David Peralta OF A.J. Pollock",NA,"","",NA
392,719825617,"Lunacy3 (6/50)",0,120.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Brandon Belt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF José Bautista OF George Springer OF David Peralta",NA,"","",NA
392,719887834,"SaahilSud (12/50)",0,120.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Kendrys Morales 2B Steve Pearce 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF David Peralta OF A.J. Pollock",NA,"","",NA
392,719887852,"SaahilSud (30/50)",0,120.65,"P Marcus Stroman P Matt Harvey C Brian McCann 1B Brandon Belt 2B José Altuve 3B Marwin González SS Carlos Correa OF George Springer OF Hunter Pence OF David Peralta",NA,"","",NA
392,719896711,"Bengi24 (1/10)",0,120.65,"P Matt Harvey P Joe Musgrove C Travis d'Arnaud 1B Kendrys Morales 2B Wilmer Flores 3B Evan Longoria SS Asdrúbal Cabrera OF Yoenis Céspedes OF Nelson Cruz OF David Peralta",NA,"","",NA
