"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,939691550,"swalden30 (1/4)",0,313.5,"C Andre Drummond PG Kyle Lowry SF Aaron Gordon SG Donovan Mitchell F Derrick Favors G Michael Carter-Williams PF Bam Adebayo UTIL Alec Burks",NA,"Michael Carter-Williams","PG","73.02%",29
1,939692155,"swalden30 (2/4)",0,313.5,"C Andre Drummond PG Kyle Lowry SF Aaron Gordon SG Donovan Mitchell F Derrick Favors G Michael Carter-Williams PF Bam Adebayo UTIL Alec Burks",NA,"Russell Westbrook","UTIL","52.18%",49.25
1,939701548,"swalden30 (3/4)",0,313.5,"C Andre Drummond PG Kyle Lowry SF Aaron Gordon SG Donovan Mitchell F Derrick Favors G Michael Carter-Williams PF Bam Adebayo UTIL Alec Burks",NA,"Bam Adebayo","PF","46.71%",17.75
1,939701564,"swalden30 (4/4)",0,313.5,"C Andre Drummond PG Kyle Lowry SF Aaron Gordon SG Donovan Mitchell F Derrick Favors G Michael Carter-Williams PF Bam Adebayo UTIL Alec Burks",NA,"Kyle Lowry","G","46.52%",31.75
5,939706048,"JblosstheBoss",0,311.25,"C Andre Drummond G Victor Oladipo SF Aaron Gordon SG Donovan Mitchell PG Elfrid Payton UTIL Michael Carter-Williams PF JaMychal Green F Bam Adebayo",NA,"Alec Burks","SG","36.85%",35.75
6,939809825,"itwaskill08",0,308.75,"C Andre Drummond G Kyle Lowry SG Victor Oladipo PF Derrick Favors SF Jonathon Simmons F Kelly Oubre Jr. PG Michael Carter-Williams UTIL Alec Burks",NA,"Kelly Olynyk","F","34.77%",23
7,939312744,"cupcake19",0,304.5,"PF Kevin Durant SF Paul George PG Victor Oladipo C Taj Gibson F Zach Randolph SG Kelly Oubre Jr. G Michael Carter-Williams UTIL Bam Adebayo",NA,"JaMychal Green","PF","31.87%",9.75
8,939473357,"Taker1977 (1/2)",0,302.75,"F Paul George PG Kyle Lowry G Jimmy Butler SF Otto Porter PF Lauri Markkanen C Steven Adams UTIL Michael Carter-Williams SG Alec Burks",NA,"Karl-Anthony Towns","UTIL","30.95%",39.75
8,939482321,"Taker1977 (2/2)",0,302.75,"F Paul George PG Kyle Lowry G Jimmy Butler SF Otto Porter PF Lauri Markkanen C Steven Adams UTIL Michael Carter-Williams SG Alec Burks",NA,"Dwight Howard","C","29.50%",18.75
8,939927575,"smarlin813",0,302.75,"F Paul George PG Kyle Lowry G Jimmy Butler SF Otto Porter PF Lauri Markkanen C Steven Adams UTIL Michael Carter-Williams SG Alec Burks",NA,"Lauri Markkanen","PF","28.68%",22.75
8,940187483,"got_milt",0,302.75,"F Paul George PG Kyle Lowry G Jimmy Butler SF Otto Porter PF Lauri Markkanen C Steven Adams UTIL Michael Carter-Williams SG Alec Burks",NA,"Elfrid Payton","UTIL","27.42%",33.5
12,939965069,"jcook909",0,300.75,"PG Victor Oladipo SG DeMar DeRozan SF Aaron Gordon G Jeremy Lamb F Evan Fournier PF Domantas Sabonis UTIL Robin Lopez C Marcin Gortat",NA,"Otto Porter","SF","20.02%",38.25
13,939321226,"no44draftwiz",0,300,"SF Paul George PG Kyle Lowry SG Victor Oladipo C Nikola Vucevic F Willie Cauley-Stein G Rajon Rondo PF Markieff Morris UTIL Frank Mason III",NA,"Draymond Green","C","18.28%",41.25
