"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Dylan Bundy",2,"SP",7100,"BAL","TB","53%",5.29,NA,0.315,"21.6%",4.8,"20.2%",4.57,4.88,"R",0.326,0.321,"0%","-3%","-2%",11.4,15.2,15.2,6,24.5,12.6,1.8,8.8,1.2
"Jake Odorizzi",NA,"SP",7000,"TB","@BAL","47%",5.71,NA,0.324,"21.2%",4.47,"21.3%",4.16,4.31,"R",0.281,0.331,"-2%","-2%","-1%",10.2,13.5,13.5,5.2,21.8,13.1,1.9,11.1,1.6
"Jordan Montgomery",0,"SP",6900,"NYY","@HOU","46%",4.68,NA,0.34,"18.2%",5.56,"23.2%",4.18,4.27,"L",NA,0.294,"5%","0%","-5%",22.1,17.3,17.3,10.3,24.3,11.8,1.7,10.4,1.5
"Jason Hammel",0,"SP",6800,"KC","MIN","59%",4.3,NA,0.321,"23.5%",4.52,"21.5%",4.06,4.18,"R",0.316,0.307,"-2%","-1%","0%",19,11.3,11.3,2.4,20.2,15.2,2.2,3.4,0.5
"Francisco Liriano",1,"SP",6700,"TOR","BOS","39%",4.79,4.5,0.343,"19.4%",4.68,"24.3%",4.02,3.83,"L",0.304,0.321,"-2%","0%","0%",13.7,10.6,10.6,-3.2,24.3,12.6,1.9,5.5,0.8
"Zach Davies",0,"SP",6600,"MIL","MIA","54%",5.03,4,0.309,"20.9%",4.55,"17.8%",4.36,4.19,"R",0.332,0.317,"-1%","0%","0%",11,10,10,0.5,19.5,13,2,15.3,2.3
"Francis Martes",1,"RP",6600,"HOU","NYY","54%",4.32,NA,0.324,"19.9%",5.61,"",NA,NA,"R",NA,NA,"2%","0%","-5%",13.1,13.1,13.1,2.4,23.8,10.9,1.7,18.3,2.8
"R.A. Dickey",2,"SP",6500,"ATL","@OAK","46%",4.71,NA,0.323,"21.4%",4.38,"15.4%",4.87,4.82,"R",0.31,0.333,"5%","0%","-1%",17.5,11.5,11.5,0.8,22.3,14.4,2.2,14.1,2.2
"Ricky Nolasco",NA,"SP",6400,"LAA","SEA","50%",4.27,NA,0.337,"18.7%",4.85,"18.4%",4.39,4.44,"R",0.348,0.353,"3%","2%","0%",11.9,12.5,12.5,5.2,19.7,12.8,2,40.9,6.4
"Jeremy Hellickson",1,"SP",6300,"PHI","@NYM","38%",5.09,4,0.316,"20.4%",4.91,"17.9%",4.43,4.41,"R",0.317,0.315,"6%","-2%","-5%",10.7,9.6,9.6,0,19.1,10.7,1.7,8.8,1.4
"Derek Holland",NA,"SP",6100,"CWS","TEX","46%",5.46,5,0.337,"20.0%",4.94,"16.7%",4.86,4.93,"L",0.268,0.362,"1%","-2%","0%",2.7,12.2,12.2,-1.1,25.4,8.8,1.4,9.2,1.5
"Jordan Zimmermann",NA,"SP",6000,"DET","CLE","37%",5.43,NA,0.342,"17.7%",4.76,"17.5%",4.38,4.42,"R",0.321,0.323,"0%","-3%","0%",14.8,9.9,9.9,1.9,17.9,9.3,1.6,10.6,1.8
"Matt Moore",0,"SP",5900,"SF","@PIT","49%",4.82,4.5,0.318,"20.9%",4.25,"19.7%",4.57,4.75,"L",0.35,0.327,"0%","-2%","0%",5,9.8,9.8,-1.9,21.5,13.9,2.4,14.8,2.5
"Chad Kuhl",0,"SP",5700,"PIT","SF","51%",4.68,4,0.318,"19.1%",3.84,"18.3%",4.64,4.64,"R",0.405,0.291,"1%","-2%","0%",11.9,8.6,8.6,-1.5,18.7,12.2,2.1,15.7,2.8
"Eddie Butler",NA,"SP",5600,"CHC","@CIN","53%",5.32,NA,0.31,"21.5%",4.87,"13.8%",5.14,4.96,"R",0.411,0.363,"-3%","-4%","-1%",10.6,10.5,10.5,2.3,18.8,8.3,1.5,-1.2,-0.2
"Felix Jorge",0,"SP",5200,"MIN","@KC","41%",5.2,NA,0.316,"20.8%",3.97,"",NA,NA,"R",NA,NA,"-5%","-2%","0%",0,0,0,0,0,9.8,1.9,8.4,1.6
"Tom Koehler",2,"SP",4800,"MIA","@MIL","46%",5.47,NA,0.314,"26.7%",4.83,"18.0%",4.81,4.71,"R",0.327,0.32,"-3%","0%","0%",6.3,6.6,6.6,-2.1,15.3,15.8,3.3,-3.1,-0.6
"Jackson Stephens",0,"RP",4500,"CIN","CHC","47%",5.68,NA,0.31,"25.5%",4.62,"",NA,NA,"R",NA,NA,"0%","-1%","0%",0,0,0,0,0,18.1,4,21.1,4.7
"Dillon Overton",NA,"SP",4200,"SD","LAD","33%",5.08,NA,0.318,"22.3%",5.16,"12.1%",5.27,5.96,"L",NA,0.458,"2%","1%","-2%",6.5,6.5,6.5,6.5,6.5,12.3,2.9,1.3,0.3
