"Player.Name","Likes","Pos","Salary","Team","Opp","RS","Pitcher.Name","Pitcher.wOBA","Pitcher.wOBA.Diff","Pitcher.Handedness","Hitter.Handedness","Hitter.wOBA","Hitter.wOBA.Diff","Hitter.ISO","Hitter.ISO.Diff","Batting.Order..Confirmed.","Batting.Order..Projected.","Batting.Order.Diff","Park.Factor","Temperature.Factor","Wind.Factor","L10.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Mookie Betts",NA,"OF",4900,"BOS","@CLE",4.53,"Clevinger",0.333,"1%","R","R",0.36,"1%",0.198,"1%",NA,"3",NA,"0%","4%","2%",7,9,9.3,0,18.7,11.1,2.3,0,0
"Cody Bellinger",NA,"1B/OF",4900,"LAD","@PIT",4.77,"Cole",0.319,"0%","R","L",0.412,"5%",0.38,"15%",NA,"x",NA,"3%","3%","0%",12.4,10.1,10.5,0.3,20.6,0,0,0,0
"Ryan Braun",NA,"OF",4900,"MIL","@SF",4.11,"Stratton",NA,"-1%","R","R",0.36,"-4%",0.222,"-4%",NA,"3",NA,"-8%","-1%","0%",10.5,9.5,9.5,1.5,17.5,8.3,1.7,0,0
"Jose Abreu",NA,"1B",4800,"CWS","MIN",NA,"TBA",NA,"%","","R",NA,"%",NA,"%",NA,"3",NA,"0%","4%","0%",12.5,9.3,8.9,1,16.8,8.7,1.8,0,0
"Tim Beckham",NA,"SS",4800,"BAL","OAK",5.79,"Smith",0.316,"-1%","R","R",0.327,"-1%",0.195,"2%",NA,"1",NA,"0%","2%","1%",12.6,7.9,7.7,-0.1,15.5,8.3,1.7,0,0
"Jake Lamb",NA,"3B",4800,"ARI","@NYM",4.71,"Gsellman",0.33,"4%","R","L",0.369,"7%",0.239,"7%",NA,"3",NA,"-9%","2%","5%",6.2,9.8,9.5,1.2,17.9,9.5,2,0,0
"Jose Ramirez",NA,"2B/3B",4800,"CLE","BOS",4.97,"Rodriguez",0.3,"-4%","L","S",0.317,"-1%",0.12,"-9%",NA,"3",NA,"2%","4%","2%",6,9.5,9.1,0.3,17.9,8.9,1.9,0,0
"Rougned Odor",NA,"2B",4700,"TEX","@LAA",3.89,"Skaggs",0.32,"-2%","L","L",0.293,"-7%",0.14,"-31%",NA,"8",NA,"-11%","-2%","0%",10.2,7.9,7.5,-1.2,16.2,6.3,1.3,0,0
"David Peralta",NA,"OF",4700,"ARI","@NYM",4.71,"Gsellman",0.33,"4%","R","L",0.373,"6%",0.202,"11%",NA,"1",NA,"-10%","2%","4%",9.9,8.9,8.7,0.6,16.9,9.3,2,0,0
"Corey Seager",NA,"SS",4700,"LAD","@PIT",4.77,"Cole",0.319,"0%","R","L",0.393,"3%",0.215,"4%",NA,"2",NA,"4%","3%","0%",6.7,9.2,9,0.8,17.3,10,2.1,0,0
"Jay Bruce",NA,"OF",4700,"CLE","BOS",4.97,"Rodriguez",0.347,"0%","L","L",0.295,"-10%",0.189,"-19%",NA,"5",NA,"4%","5%","3%",13.2,8.9,9.3,0.3,18.2,8.2,1.7,0,0
"Joey Gallo",NA,"1B/3B",4700,"TEX","@LAA",3.89,"Skaggs",0.32,"-2%","L","L",0.314,"-7%",0.261,"-20%",NA,"7",NA,"-13%","-2%","0%",9.9,8.5,8.6,-0.2,17.5,6.3,1.3,0,0
"Carlos Santana",NA,"1B",4700,"CLE","BOS",4.97,"Rodriguez",0.3,"-4%","L","S",0.349,"-1%",0.16,"-20%",NA,"6",NA,"2%","4%","2%",10.5,8.5,8.4,0.6,16.2,8.4,1.8,0,0
"Travis Shaw",NA,"3B",4700,"MIL","@SF",4.11,"Stratton",NA,"1%","R","L",0.351,"2%",0.213,"-2%",NA,"4",NA,"-16%","-1%","0%",8.8,9.8,9.5,1.2,17.9,7.1,1.5,0,0
"Jason Kipnis",NA,"2B",4600,"CLE","BOS",4.97,"Rodriguez",0.347,"0%","L","L",0.308,"-8%",0.136,"-16%",NA,"2",NA,"4%","4%","2%",8,7.1,7.1,-0.8,15.1,8,1.7,0,0
"Eduardo Nunez",NA,"3B/OF",4600,"BOS","@CLE",4.53,"Clevinger",0.333,"1%","R","R",0.338,"5%",0.13,"-7%",NA,"1",NA,"0%","4%","2%",6.2,8.7,8.5,1.4,15.6,10.9,2.4,0,0
"Eric Thames",NA,"1B/OF",4600,"MIL","@SF",4.11,"Stratton",NA,"1%","R","L",0.388,"5%",0.286,"8%",NA,"1",NA,"-18%","-1%","0%",9.7,7.9,9.3,0.4,18.2,8.3,1.8,0,0
"Jonathan Schoop",NA,"2B",4600,"BAL","OAK",5.79,"Smith",0.316,"-1%","R","R",0.35,"5%",0.214,"10%",NA,"3",NA,"1%","3%","1%",6,9.7,8.7,1.4,16,9.4,2,0,0
"Jean Segura",NA,"SS",4600,"SEA","@ATL",4.75,"Foltynewicz",0.335,"3%","R","R",0.333,"2%",0.132,"2%",NA,"1",NA,"4%","2%","0%",9.6,8.6,8.8,2,15.5,9.7,2.1,0,0
"Justin Turner",NA,"3B",4600,"LAD","@PIT",4.77,"Cole",0.289,"-7%","R","R",0.383,"3%",0.216,"6%",NA,"3",NA,"-3%","3%","0%",11.5,9.5,9.5,1.6,17.3,8.5,1.8,0,0
"Khris Davis",NA,"OF",4600,"OAK","@BAL",4.71,"Miley",0.352,"7%","L","R",0.34,"-3%",0.249,"-9%",NA,"4",NA,"5%","3%","1%",7.9,9.2,8.8,0.5,17.2,10.1,2.2,0,0
"Miguel Sano",NA,"3B",4600,"MIN","@CWS",NA,"Fulmer",NA,"-1%","R","R",0.354,"-2%",0.234,"-4%",NA,"4",NA,"-1%","3%","0%",9.3,8.4,9.1,0.9,17.3,9,2,0,0
"Chris Taylor",NA,"2B/OF",4600,"LAD","@PIT",4.77,"Cole",0.289,"-7%","R","R",0.341,"0%",0.2,"8%",NA,"1",NA,"1%","2%","0%",9.6,10,9.8,1,18.6,8.1,1.8,0,0
"Michael Conforto",NA,"OF",4500,"NYM","ARI",4.29,"Walker",0.311,"-2%","R","L",0.378,"6%",0.259,"8%",NA,"4",NA,"-2%","3%","5%",7.7,10,10,0.8,19.2,9,2,0,0
"Brian Dozier",NA,"2B",4500,"MIN","@CWS",NA,"Fulmer",NA,"-1%","R","R",0.334,"-5%",0.226,"-3%",NA,"1",NA,"-1%","3%","0%",12.6,9.5,9.2,1.4,16.9,9.1,2,0,0
"Adam Jones",NA,"OF",4500,"BAL","OAK",5.79,"Smith",0.316,"-1%","R","R",0.337,"1%",0.198,"4%",NA,"4",NA,"1%","3%","1%",8.3,8.2,7.9,0.2,15.5,8.6,1.9,0,0
"Shin-soo Choo",NA,"OF",4500,"TEX","@LAA",3.89,"Skaggs",0.32,"-2%","L","L",0.315,"-7%",0.108,"-26%",NA,"2",NA,"-10%","-1%","0%",10.3,9.1,8.5,0.9,16,7,1.6,0,0
"Ender Inciarte",NA,"OF",4500,"ATL","SEA",4.75,"Albers",NA,"-5%","L","L",0.292,"-9%",0.062,"-36%",NA,"x",NA,"-2%","2%","0%",9.7,8.1,8.3,1,15.6,0,0,0,0
"Chris Davis",NA,"1B",4500,"BAL","OAK",5.79,"Smith",NA,"1%","R","L",0.369,"6%",0.293,"16%",NA,"7",NA,"4%","3%","1%",6.7,6.9,7.2,-1,15.4,9.2,2,0,0
"Rafael Devers",NA,"3B",4500,"BOS","@CLE",4.53,"Clevinger",0.299,"-2%","R","L",0.442,"5%",0.346,"17%",NA,"5",NA,"3%","4%","2%",13.5,12,12,4.5,19.5,9.2,2,0,0
"Neil Walker",NA,"2B",4500,"MIL","@SF",4.11,"Stratton",NA,"1%","R","S",0.342,"3%",0.182,"14%",NA,"2",NA,"-12%","-1%","0%",9.6,7.8,7.8,0.2,15.5,7.9,1.8,0,0
"Michael Brantley",NA,"OF",4500,"CLE","BOS",4.97,"Rodriguez",0.347,"0%","L","L",0.33,"-5%",0.116,"-18%",NA,"x",NA,"0%","0%","0%",7,8.4,8.3,2,14.5,0,0,0,0
"Dustin Pedroia",NA,"2B",4400,"BOS","@CLE",4.53,"Clevinger",0.333,"1%","R","R",0.346,"-2%",0.125,"-7%",NA,"x",NA,"0%","0%","0%",8.8,8,7.8,1.6,14.1,0,0,0,0
"Domingo Santana",NA,"OF",4400,"MIL","@SF",4.11,"Stratton",NA,"-1%","R","R",0.333,"-3%",0.179,"-8%",NA,"5",NA,"-9%","-1%","0%",6.9,8.8,8.4,1.1,15.7,6.9,1.6,0,0
"Robinson Cano",NA,"2B",4400,"SEA","@ATL",4.75,"Foltynewicz",0.368,"11%","R","L",0.369,"7%",0.22,"23%",NA,"3",NA,"-3%","2%","0%",7.6,8.2,8.3,0.2,16.3,10.3,2.3,0,0
"Curtis Granderson",NA,"OF",4400,"LAD","@PIT",4.77,"Cole",0.319,"0%","R","L",0.366,"6%",0.241,"11%",NA,"4",NA,"3%","3%","0%",11.4,8.3,8,0.2,15.8,9.2,2.1,0,0
"A.J. Pollock",NA,"OF",4400,"ARI","@NYM",4.71,"Gsellman",0.345,"4%","R","R",0.356,"0%",0.173,"-7%",NA,"2",NA,"-11%","2%","4%",5.1,8.8,8.8,0.9,16.7,9.3,2.1,0,0
"Andrew Benintendi",NA,"OF",4400,"BOS","@CLE",4.53,"Clevinger",0.299,"-2%","R","L",0.365,"6%",0.2,"17%",NA,"2",NA,"4%","4%","2%",12.8,8.7,8.7,-0.5,17.9,10.4,2.4,0,0
"Mark Trumbo",NA,"OF",4400,"BAL","OAK",5.79,"Smith",0.316,"-1%","R","R",0.342,"1%",0.222,"-3%",NA,"6",NA,"1%","3%","1%",6.7,7.3,7.2,-0.2,14.6,8.6,2,0,0
"Eddie Rosario",NA,"OF",4300,"MIN","@CWS",NA,"Fulmer",NA,"1%","R","L",0.33,"1%",0.202,"9%",NA,"5",NA,"-2%","3%","0%",11.5,8.3,7.7,-0.6,16,7.9,1.8,0,0
"Yoenis Cespedes",NA,"OF",4300,"NYM","ARI",4.29,"Walker",0.323,"1%","R","R",0.366,"2%",0.248,"2%",NA,"3",NA,"-4%","3%","5%",8.6,8.1,8.1,-1.3,17.5,9.1,2.1,0,0
"Brandon Phillips",NA,"2B",4200,"ATL","SEA",4.75,"Albers",NA,"2%","L","R",0.299,"-5%",0.109,"-10%",NA,"2",NA,"0%","2%","0%",9.2,7.7,7.7,0.5,14.9,7.2,1.7,0,0
"Xander Bogaerts",NA,"SS",4200,"BOS","@CLE",4.53,"Clevinger",0.333,"1%","R","R",0.328,"-3%",0.128,"-1%",NA,"6",NA,"0%","3%","2%",6.9,7.5,7.6,0.9,14.3,8.3,2,0,0
"Avisail Garcia",NA,"OF",4200,"CWS","MIN",NA,"TBA",NA,"%","","R",NA,"%",NA,"%",NA,"x",NA,"0%","3%","0%",7.3,7.9,8.3,-0.5,17,0,0,0,0
"Delino DeShields",NA,"OF",4200,"TEX","@LAA",3.89,"Skaggs",0.331,"3%","L","R",0.317,"4%",0.12,"12%",NA,"1",NA,"-7%","-1%","0%",10.3,7.9,7.9,1.3,14.5,7.5,1.8,0,0
"Keon Broxton",NA,"OF",4200,"MIL","@SF",4.11,"Stratton",NA,"-1%","R","R",0.314,"-5%",0.21,"-4%",NA,"7",NA,"-5%","0%","0%",10.3,8.8,8.2,-0.1,16.5,6.4,1.5,0,0
"Hanley Ramirez",NA,"1B",4200,"BOS","@CLE",4.53,"Clevinger",0.333,"1%","R","R",0.329,"-6%",0.174,"-15%",NA,"4",NA,"0%","4%","2%",7.2,7.9,7.6,0.4,14.7,9.2,2.2,0,0
"Francisco Lindor",NA,"SS",4200,"CLE","BOS",4.97,"Rodriguez",0.3,"-4%","L","S",0.356,"4%",0.173,"7%",NA,"1",NA,"2%","4%","2%",5,7.5,8.1,0.8,15.4,9.6,2.3,0,0
"Marcus Semien",NA,"SS",4100,"OAK","@BAL",4.71,"Miley",0.352,"7%","L","R",0.348,"10%",0.195,"16%",NA,"2",NA,"3%","2%","1%",8.1,7.8,7.8,1.4,14.3,10.5,2.6,0,0
"Yonder Alonso",NA,"1B",4000,"SEA","@ATL",4.75,"Foltynewicz",0.368,"11%","R","L",0.336,"4%",0.154,"8%",NA,"2",NA,"-3%","2%","0%",6.9,8.3,8.3,0.4,16.2,9,2.3,0,0
"Matt Joyce",NA,"OF",4000,"OAK","@BAL",4.71,"Miley",0.299,"-5%","L","L",0.249,"-13%",0.122,"-27%",NA,"1",NA,"10%","2%","1%",11.6,8.2,7.4,0.1,14.7,7.5,1.9,0,0
"Jonathan Villar",NA,"2B",4000,"MIL","@SF",4.11,"Stratton",NA,"1%","R","S",0.323,"0%",0.138,"-7%",NA,"x",NA,"-9%","0%","0%",7.5,7.9,7.9,0.3,15.5,0,0,0,0
"Matt Adams",NA,"1B",4000,"ATL","SEA",4.75,"Albers",NA,"-5%","L","L",0.26,"-13%",0.153,"-22%",NA,"x",NA,"0%","0%","0%",4.4,8.1,8.1,-0.9,17.1,0,0,0,0
"Starling Marte",NA,"OF",4000,"PIT","LAD",3.73,"Wood",0.303,"-4%","L","R",0.339,"-2%",0.138,"-3%",NA,"1",NA,"-2%","2%","0%",10.6,8.5,8.5,0,16.9,8.6,2.1,0,0
"Yasmany Tomas",NA,"OF",4000,"ARI","@NYM",4.71,"Gsellman",0.345,"4%","R","R",0.309,"-6%",0.175,"-10%",NA,"x",NA,"0%","0%","0%",4.2,7.9,7.9,0.3,15.5,0,0,0,0
"Trey Mancini",NA,"1B/OF",3900,"BAL","OAK",5.79,"Smith",0.316,"-1%","R","R",0.388,"4%",0.268,"10%",NA,"5",NA,"0%","3%","1%",6.9,7.5,7.8,-0.9,16.4,8.4,2.2,0,0
"Max Kepler",NA,"OF",3900,"MIN","@CWS",NA,"Fulmer",NA,"1%","R","L",0.35,"10%",0.225,"19%",NA,"2",NA,"-1%","3%","0%",12.3,7.5,7.6,-0.3,15.4,9.3,2.4,0,0
"Rajai Davis",NA,"OF",3900,"OAK","@BAL",4.71,"Miley",0.352,"7%","L","R",0.341,"6%",0.172,"12%",NA,"x",NA,"3%","2%","1%",12,7.3,7.3,0.2,14.3,0,0,0,0
"Carlos Gomez",NA,"OF",3900,"TEX","@LAA",3.89,"Skaggs",0.331,"3%","L","R",0.338,"3%",0.187,"2%",NA,"x",NA,"0%","0%","0%",7.1,7.9,8,0,16,0,0,0,0
"Yasmani Grandal",NA,"C",3800,"LAD","@PIT",4.77,"Cole",0.319,"0%","R","S",0.341,"2%",0.226,"15%",NA,"5",NA,"4%","3%","0%",7.1,7.3,7.3,0.4,14.1,8.6,2.3,0,0
"Mike Napoli",NA,"1B",3800,"TEX","@LAA",3.89,"Skaggs",0.331,"3%","L","R",0.378,"12%",0.234,"7%",NA,"6",NA,"-8%","-2%","0%",10.5,7.8,7.4,-0.6,15.5,8.2,2.2,0,0
"Josh Harrison",NA,"2B/3B",3800,"PIT","LAD",3.73,"Wood",0.303,"-4%","L","R",0.358,"11%",0.148,"18%",NA,"2",NA,"-2%","2%","0%",7.2,7.8,7.7,0.9,14.6,7.8,2.1,0,0
"Denard Span",NA,"OF",3800,"SF","MIL",3.89,"Davies",0.323,"1%","R","L",0.348,"11%",0.155,"34%",NA,"1",NA,"-2%","0%","0%",11.4,8.4,8.1,0.6,15.6,8.1,2.1,0,0
"Joe Mauer",NA,"1B",3800,"MIN","@CWS",NA,"Fulmer",NA,"1%","R","L",0.331,"2%",0.124,"10%",NA,"3",NA,"-3%","3%","0%",10.7,8.1,7.5,1.3,13.7,8.2,2.2,0,0
"Leury Garcia",NA,"OF",3800,"CWS","MIN",NA,"TBA",NA,"%","","S",NA,"%",NA,"%",NA,"1",NA,"-1%","3%","0%",9,7.8,7.8,1.6,14,7.8,2.1,0,0
"Jose Reyes",NA,"3B/SS",3800,"NYM","ARI",4.29,"Walker",0.311,"-2%","R","S",0.285,"-6%",0.122,"-9%",NA,"x",NA,"0%","0%","0%",4.5,7.6,7,0.3,13.7,0,0,0,0
"Byron Buxton",NA,"OF",3800,"MIN","@CWS",NA,"Fulmer",NA,"-1%","R","R",0.294,"1%",0.166,"9%",NA,"7",NA,"-2%","3%","0%",12.7,7.2,6.5,-0.4,13.4,7,1.8,0,0
"Nicky Delmonico",NA,"OF",3800,"CWS","MIN",NA,"TBA",NA,"%","","L",NA,"%",NA,"%",NA,"4",NA,"-1%","3%","0%",11.2,10.4,10.4,-0.5,21.3,7.3,1.9,0,0
"Josh Bell",NA,"1B",3800,"PIT","LAD",3.73,"Wood",0.303,"-4%","L","S",0.314,"0%",0.188,"4%",NA,"x",NA,"-3%","3%","0%",10.4,8.5,8.1,0.7,15.5,0,0,0,0
"Kike Hernandez",NA,"OF/SS",3800,"LAD","@PIT",4.77,"Cole",0.289,"-7%","R","R",NA,"-1%",NA,"2%",NA,"x",NA,"0%","0%","0%",9.3,7,7,0.4,13.7,0,0,0,0
"Ryon Healy",NA,"1B/3B",3800,"OAK","@BAL",4.71,"Miley",0.352,"7%","L","R",0.399,"9%",0.267,"15%",NA,"5",NA,"5%","3%","1%",7.7,7.5,7.2,-1,15.4,9.1,2.4,0,0
"Andrew McCutchen",NA,"OF",3800,"PIT","LAD",3.73,"Wood",0.303,"-4%","L","R",0.414,"12%",0.255,"27%",NA,"3",NA,"-3%","3%","0%",5.9,9.8,8.9,0.5,17.4,8.8,2.3,0,0
"Hunter Pence",NA,"OF",3800,"SF","MIL",3.89,"Davies",0.313,"-2%","R","R",0.334,"-2%",0.146,"-15%",NA,"2",NA,"-5%","-1%","0%",9.3,6.8,7,0.7,13.3,7.1,1.9,0,0
"Chris Young",NA,"OF",3700,"BOS","@CLE",4.53,"Clevinger",0.333,"1%","R","R",0.308,"-6%",0.175,"-6%",NA,"x",NA,"0%","0%","0%",6.4,6.6,6.6,-1.3,14.5,0,0,0,0
"Matt Kemp",NA,"OF",3700,"ATL","SEA",4.75,"Albers",NA,"2%","L","R",0.347,"4%",0.209,"5%",NA,"4",NA,"0%","2%","0%",5.8,7.7,7.8,0.1,15.5,8.3,2.2,0,0
"Jarrett Parker",NA,"OF",3700,"SF","MIL",3.89,"Davies",0.323,"1%","R","L",0.377,"6%",0.215,"10%",NA,"3",NA,"-5%","-1%","0%",6.3,6.7,6.7,-0.2,13.6,6.4,1.7,0,0
"Buster Posey",NA,"1B/C",3700,"SF","MIL",3.89,"Davies",0.313,"-2%","R","R",0.344,"-5%",0.133,"-16%",NA,"4",NA,"-5%","-1%","0%",6.6,8.4,8.1,1.6,14.6,7,1.9,0,0
"Nick Markakis",NA,"OF",3700,"ATL","SEA",4.75,"Albers",NA,"-5%","L","L",0.29,"-9%",0.063,"-35%",NA,"5",NA,"-2%","2%","0%",7,6.8,7,1,13.1,5.7,1.5,0,0
"David Wright",NA,"3B",3700,"NYM","ARI",4.29,"Walker",0.323,"1%","R","R",0.343,"-6%",0.162,"-6%",NA,"x",NA,"0%","0%","0%",0,0,0,0,0,0,0,0,0
"Kyle Seager",NA,"3B",3700,"SEA","@ATL",4.75,"Foltynewicz",0.368,"11%","R","L",0.345,"4%",0.195,"3%",NA,"4",NA,"-3%","2%","0%",7.8,7.5,7.3,0.4,14.2,9.6,2.6,0,0
"Seth Smith",NA,"OF",3700,"BAL","OAK",5.79,"Smith",NA,"1%","R","L",0.343,"3%",0.19,"8%",NA,"8",NA,"3%","2%","1%",6.3,7.6,7.6,0.6,14.7,7.8,2.1,0,0
"Mitch Moreland",NA,"1B",3700,"BOS","@CLE",4.53,"Clevinger",0.299,"-2%","R","L",0.332,"3%",0.202,"9%",NA,"7",NA,"6%","4%","2%",8.5,6.7,6.9,0.4,13.5,8.5,2.3,0,0
"Jackie Bradley Jr.",NA,"OF",3700,"BOS","@CLE",4.53,"Clevinger",0.299,"-2%","R","L",0.346,"3%",0.227,"18%",NA,"9",NA,"4%","4%","2%",6.6,7.5,7.3,0.6,14,8.2,2.2,0,0
"Tim Anderson",NA,"SS",3700,"CWS","MIN",NA,"TBA",NA,"%","","R",NA,"%",NA,"%",NA,"7",NA,"0%","3%","0%",11.1,6.8,6.5,-0.2,13.1,6.2,1.7,0,0
"Danny Valencia",NA,"1B",3700,"SEA","@ATL",4.75,"Foltynewicz",0.335,"3%","R","R",0.326,"-7%",0.171,"-6%",NA,"5",NA,"4%","2%","0%",8.9,7.4,7.1,-0.7,14.9,7.3,2,0,0
"Tyler Flowers",NA,"C",3600,"ATL","SEA",4.75,"Albers",NA,"2%","L","R",0.315,"-1%",0.14,"-2%",NA,"x",NA,"0%","2%","0%",6.5,7.4,7.4,1.2,13.6,0,0,0,0
"Jhonny Peralta",NA,"3B",3600,"BOS","@CLE",4.53,"Clevinger",0.333,"1%","R","R",0.326,"-1%",0.12,"-19%",NA,"x",NA,"0%","0%","0%",3,2.6,2.6,-0.2,5.4,0,0,0,0
"Mitch Haniger",NA,"OF",3600,"SEA","@ATL",4.75,"Foltynewicz",0.335,"3%","R","R",0.347,"3%",0.184,"6%",NA,"x",NA,"4%","2%","0%",5.5,8.1,8.1,0.6,15.5,0,0,0,0
"David Freese",NA,"3B",3600,"PIT","LAD",3.73,"Wood",0.303,"-4%","L","R",0.367,"9%",0.183,"23%",NA,"4",NA,"-3%","3%","0%",6,6.5,6.8,1.3,12.3,7.2,2,0,0
"Adonis Garcia",NA,"3B",3600,"ATL","SEA",4.75,"Albers",NA,"2%","L","R",0.356,"9%",0.165,"10%",NA,"x",NA,"0%","0%","0%",9.1,6.8,6.8,-0.1,13.7,0,0,0,0
"Luis Valbuena",NA,"1B/3B",3600,"LAA","TEX",4.61,"Hamels",0.276,"-10%","L","L",0.282,"-10%",0.129,"-30%",NA,"x",NA,"-5%","-2%","0%",7.8,6.6,6.6,-1.2,14.4,0,0,0,0
"Brandon Belt",NA,"1B",3600,"SF","MIL",3.89,"Davies",0.323,"1%","R","L",0.368,"3%",0.211,"5%",NA,"x",NA,"0%","0%","0%",9.8,8.4,8.4,1.1,15.8,0,0,0,0
"Jed Lowrie",NA,"2B",3600,"OAK","@BAL",4.71,"Miley",0.352,"7%","L","S",0.315,"1%",0.11,"-12%",NA,"3",NA,"3%","2%","1%",7.6,7.1,7.2,0.3,14.1,8.3,2.3,0,0
"Yoan Moncada",NA,"2B",3600,"CWS","MIN",NA,"TBA",NA,"%","","S",NA,"%",NA,"%",NA,"2",NA,"-1%","2%","0%",7.3,6.1,6.1,-0.4,12.6,7.8,2.2,0,0
"Matt Olson",NA,"1B/OF",3600,"OAK","@BAL",4.71,"Miley",0.299,"-5%","L","L",NA,"-7%",NA,"-22%",NA,"6",NA,"12%","3%","1%",8.5,8.7,8.7,-1.4,18.8,7.1,2,0,0
"Austin Jackson",NA,"OF",3600,"CLE","BOS",4.97,"Rodriguez",0.3,"-4%","L","R",0.329,"4%",0.138,"13%",NA,"7",NA,"3%","3%","2%",8.4,7.4,7.4,0.9,13.8,6.9,1.9,0,0
"Ben Gamel",NA,"OF",3600,"SEA","@ATL",4.75,"Foltynewicz",0.368,"11%","R","L",0.315,"-1%",0.107,"-8%",NA,"6",NA,"-2%","2%","0%",5.1,7,7.5,0.5,14.4,7.5,2.1,0,0
"Robbie Grossman",NA,"OF",3600,"MIN","@CWS",NA,"Fulmer",NA,"1%","R","S",0.322,"-3%",0.132,"3%",NA,"x",NA,"0%","0%","0%",5.1,6.8,6.9,0.6,13.3,0,0,0,0
"Adam Frazier",NA,"2B/OF",3600,"PIT","LAD",3.73,"Wood",0.271,"-11%","L","L",0.339,"-5%",0.014,"-32%",NA,"6",NA,"0%","2%","0%",8.5,8.2,8.2,0.9,15.4,5.8,1.6,0,0
"Wilmer Flores",NA,"1B/3B",3600,"NYM","ARI",4.29,"Walker",0.323,"1%","R","R",0.293,"-6%",0.129,"-23%",NA,"5",NA,"-4%","3%","5%",9.4,7.5,7.5,0.7,14.4,7.1,2,0,0
"Ronald Acuna",NA,"OF",3600,"ATL","SEA",4.75,"Albers",NA,"2%","L","R",NA,"3%",NA,"8%",NA,"x",NA,"0%","0%","0%",0,0,0,0,0,0,0,0,0
"Chris Owings",NA,"OF/SS",3500,"ARI","@NYM",4.71,"Gsellman",0.345,"4%","R","R",0.291,"0%",0.13,"-2%",NA,"x",NA,"0%","0%","0%",2.2,7.8,8,0.3,15.6,0,0,0,0
"Jose Osuna",NA,"1B/OF",3500,"PIT","LAD",3.73,"Wood",0.303,"-4%","L","R",0.343,"4%",0.198,"10%",NA,"5",NA,"-4%","3%","0%",6.7,7.6,7.6,0.3,14.8,6.2,1.8,0,0
"Abraham Almonte",NA,"OF",3500,"CLE","BOS",4.97,"Rodriguez",0.3,"-4%","L","S",0.273,"-4%",0.095,"-16%",NA,"x",NA,"0%","0%","0%",2.8,5.7,5.7,-1,12.5,0,0,0,0
