"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Alex Wood",NA,"SP",12100,"LAD","@PIT","61%",3.73,NA,NA,NA,4.27,"21.5%",3.78,3.52,"L",0.271,0.303,"-2%","-1%","0%",13.4,21.4,21.4,11.5,31.3,18.9,1.6,0,0
"Cole Hamels",NA,"SP",11600,"TEX","@LAA","42%",4.61,NA,NA,NA,4.28,"22.5%",3.92,3.83,"L",0.276,0.305,"7%","1%","0%",19.7,15.4,15.4,3.3,27.5,17.3,1.5,0,0
"Gerrit Cole",NA,"SP",8700,"PIT","LAD","39%",4.77,NA,NA,NA,5.12,"22.3%",3.75,3.61,"R",0.319,0.289,"1%","-2%","0%",20.1,16.5,16.5,6.5,26.5,16.1,1.9,0,0
"Zach Davies",NA,"SP",8400,"MIL","@SF","53%",3.89,NA,NA,NA,4.07,"17.5%",4.43,4.24,"R",0.323,0.313,"3%","0%","0%",17.1,12.2,12.2,2.7,21.7,15,1.8,0,0
"Taijuan Walker",1,"SP",7800,"ARI","@NYM","54%",4.29,NA,NA,NA,4.67,"21.3%",4.05,4.14,"R",0.311,0.323,"8%","-1%","-2%",13,14.8,14.8,5.3,24.2,15.1,1.9,0,0
"Eduardo Rodriguez",NA,"SP",7300,"BOS","@CLE","46%",4.97,NA,NA,NA,4.88,"21.9%",4.23,4.36,"L",0.347,0.3,"-2%","-3%","-1%",13.4,16.8,16.8,9.4,24.2,13,1.8,0,0
"Mike Foltynewicz",NA,"SP",7000,"ATL","SEA","50%",4.75,NA,NA,NA,4.73,"20.6%",4.31,4.44,"R",0.368,0.335,"0%","-1%","0%",8.6,13.4,13.4,-1.3,28.1,12.3,1.8,0,0
"Chris Stratton",NA,"RP",6800,"SF","MIL","47%",4.11,NA,NA,NA,4.64,"18.0%",5,4.93,"R",NA,NA,"1%","0%","0%",15,15,15,-3.2,33.2,13.7,2,0,0
"Tyler Skaggs",NA,"SP",6700,"LAA","TEX","57%",3.89,NA,NA,NA,5.13,"23.0%",4.3,4.15,"L",0.32,0.331,"2%","1%","0%",14.9,14.6,14.6,5.6,23.5,14.2,2.1,0,0
"Mike Clevinger",NA,"SP",6500,"CLE","BOS","54%",4.53,NA,NA,NA,4.84,"24.9%",4.51,4.44,"R",0.299,0.333,"-3%","-3%","-1%",15.8,17.2,17.2,5.7,28.7,12.3,1.9,0,0
"Wade Miley",NA,"SP",6500,"BAL","OAK","59%",4.71,NA,NA,NA,4.37,"18.7%",4.42,4.19,"L",0.299,0.352,"0%","-2%","-1%",14.9,10.2,10.2,-1.7,22.2,12.9,2,0,0
"Andrew Albers",NA,"SP",6000,"SEA","@ATL","50%",4.75,NA,NA,NA,4.55,"",NA,NA,"L",NA,NA,"-3%","-2%","0%",17.1,17.1,17.1,17.1,17.1,10.9,1.8,0,0
"Chris Smith",NA,"SP",5500,"OAK","@BAL","41%",5.79,NA,NA,NA,4.76,"19.0%",4.7,4.79,"R",NA,0.316,"-4%","-2%","-2%",8.8,9.2,9.2,3.9,14.5,10.7,1.9,0,0
"Robert Gsellman",NA,"SP",5400,"NYM","ARI","46%",4.71,NA,NA,NA,4.85,"17.9%",4.42,4.22,"R",0.33,0.345,"3%","-2%","-4%",5.1,7.4,7.4,-3.2,18,11.7,2.2,0,0
"Carson Fulmer",NA,"RP",4000,"CWS","MIN","",NA,NA,NA,NA,4.68,"",NA,NA,"R",NA,NA,"1%","-3%","0%",0,0,0,0,0,9.6,2.4,0,0
