"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Yu Darvish",1,"SP",11900,"TEX","LAA","62%",3.7,NA,NA,NA,3.54,"30.0%",3.24,3.26,"R",0.297,0.275,"-1%","1%","0%",20.2,20.2,20.2,7.9,32.5,22.4,1.9,0,0
"Stephen Strasburg",1,"SP",11600,"WAS","NYM","68%",3,NA,NA,NA,4.1,"29.8%",2.99,2.94,"R",0.272,0.302,"0%","-1%","0%",23.4,23.4,23.4,17.9,28.9,22.5,1.9,0,0
"Michael Fulmer",NA,"SP",10500,"DET","CWS","60%",3.58,NA,NA,NA,4.1,"20.8%",3.94,3.86,"R",0.26,0.307,"0%","3%","-2%",19.7,19.7,19.7,13.6,25.7,16.6,1.6,0,0
"Michael Pineda",2,"SP",10100,"NYY","BAL","62%",3.7,NA,NA,NA,3.95,"25.9%",3.19,3.08,"R",0.313,0.31,"0%","-1%","-3%",21,21,21,6.7,35.4,18.4,1.8,0,0
"Zack Greinke",NA,"SP",10100,"ARI","COL","56%",4.16,NA,NA,NA,4.74,"22.0%",3.65,3.55,"R",0.287,0.275,"-3%","1%","0%",20,20,20,6.8,33.1,15.8,1.6,0,0
"Danny Salazar",1,"SP",9800,"CLE","SEA","63%",3.85,NA,NA,NA,4.74,"27.2%",3.53,3.54,"R",0.296,0.312,"-2%","2%","1%",20.9,20.9,20.9,15,26.7,18.4,1.9,0,0
"Dan Straily",NA,"SP",9200,"MIA","PIT","53%",3.63,NA,NA,NA,3.38,"21.0%",4.55,4.88,"R",0.309,0.329,"2%","-1%","1%",16.7,16.7,16.7,-1.7,35,16,1.7,0,0
"Brandon McCarthy",1,"SP",8900,"LAD","PHI","67%",3.04,NA,NA,NA,4.75,"26.7%",3.85,3.72,"R",0.318,0.32,"4%","0%","0%",20.6,20.6,20.6,17.9,23.3,16.8,1.9,0,0
"Francisco Liriano",1,"SP",8400,"TOR","TB","53%",4.09,NA,NA,NA,4.43,"25.0%",3.85,3.64,"L",0.27,0.303,"-2%","2%","0%",11.6,11.6,11.6,-6.4,29.6,14.7,1.7,0,0
"Ivan Nova",NA,"SP",8100,"PIT","@MIA","47%",3.87,NA,NA,NA,4.6,"17.1%",4.03,3.98,"R",0.342,0.313,"4%","-1%","2%",18.6,18.6,18.6,8.5,28.6,14.3,1.8,0,0
"John Lackey",NA,"SP",8100,"CHC","@BOS","53%",4.58,NA,NA,NA,3.71,"21.8%",3.85,3.76,"R",0.309,0.287,"-7%","-1%","-2%",16.4,16.4,16.4,6.6,26.1,15.6,1.9,0,0
"Jason Hammel",NA,"SP",7900,"KC","MIN","52%",4.16,NA,NA,NA,4.19,"22.1%",3.92,3.99,"R",0.334,0.3,"-2%","7%","0%",6.8,6.8,6.8,2.3,11.2,12.8,1.6,0,0
"Mike Leake",1,"SP",7800,"STL","CIN","61%",3.71,NA,NA,NA,4.73,"16.1%",4,3.79,"R",0.323,0.295,"1%","2%","0%",22.8,22.8,22.8,15.7,29.9,14.2,1.8,0,0
"Matt Cain",NA,"SP",7700,"SF","SD","56%",3.45,NA,NA,NA,3.42,"16.9%",4.74,4.91,"R",0.338,0.335,"1%","0%","0%",15.2,15.2,15.2,6.3,24,12.9,1.7,0,0
"Zack Wheeler",NA,"SP",7500,"NYM","@WAS","32%",4.5,NA,NA,NA,6.32,"",NA,NA,"R",0.341,0.267,"-4%","-4%","0%",13.4,13.4,13.4,6.1,20.8,11.6,1.5,0,0
"Joe Musgrove",NA,"SP",7400,"HOU","OAK","59%",3.82,NA,NA,NA,3.77,"19.4%",4.14,4.21,"R",0.323,0.342,"1%","-1%","-4%",7.7,7.7,7.7,5.8,9.6,14.2,1.9,0,0
"Jimmy Nelson",NA,"SP",7300,"MIL","ATL","53%",4.33,NA,NA,NA,4,"18.6%",4.5,4.47,"R",0.352,0.309,"-1%","0%","0%",13.9,13.9,13.9,1.2,26.5,13.8,1.9,0,0
"Derek Holland",NA,"SP",7000,"CWS","@DET","40%",4.42,NA,NA,NA,4.95,"15.8%",4.8,4.86,"L",0.285,0.336,"-2%","6%","-3%",15.4,15.4,15.4,4.5,26.3,10.9,1.6,0,0
"Jesse Chavez",NA,"SP",7000,"LAA","@TEX","38%",4.8,NA,NA,NA,4.68,"20.9%",3.85,3.91,"R",0.322,0.304,"-8%","2%","0%",16.6,16.6,16.6,5.9,27.3,13.6,1.9,0,0
"Andrew Triggs",NA,"SP",6800,"OAK","@HOU","41%",4.68,NA,NA,NA,4.32,"20.7%",3.57,3.61,"R",0.27,0.29,"1%","-2%","-5%",15.6,15.6,15.6,5.3,25.9,10.9,1.6,0,0
"Matt Andriese",NA,"SP",6800,"TB","@TOR","47%",4.41,NA,NA,NA,3.55,"19.6%",3.94,4.02,"R",0.313,0.315,"-4%","2%","0%",13,13,13,4.8,21.2,14.4,2.1,0,0
"Jhoulys Chacin",NA,"SP",6700,"SD","@SF","43%",4.05,NA,NA,NA,3.35,"18.5%",4.38,4.22,"R",0.331,0.311,"0%","0%","0%",10.1,10.1,10.1,-7.7,28,15.3,2.3,0,0
"Jaime Garcia",NA,"SP",6600,"ATL","@MIL","47%",4.67,NA,NA,NA,5.22,"19.3%",3.8,3.66,"L",0.315,0.305,"-1%","0%","0%",10,10,10,2.5,17.4,13.6,2.1,0,0
"Phil Hughes",NA,"SP",6500,"MIN","@KC","48%",4.34,NA,NA,NA,2.57,"14.2%",4.56,4.52,"R",0.327,0.339,"-2%","6%","0%",11.5,11.5,11.5,3.9,19.1,13.4,2.1,0,0
"Steven Wright",NA,"SP",6300,"BOS","CHC","47%",4.92,NA,NA,NA,5.19,"17.9%",4.58,4.69,"R",0.296,0.329,"-5%","-1%","-5%",1.1,1.1,1.1,-13.8,16,8.9,1.4,0,0
"Tyler Anderson",NA,"SP",6200,"COL","@ARI","43%",4.84,NA,NA,NA,5.5,"20.5%",3.9,3.7,"L",0.301,0.342,"4%","1%","0%",8.4,8.4,8.4,0.9,16,11.8,1.9,0,0
"Ubaldo Jimenez",NA,"SP",6000,"BAL","@NYY","38%",4.8,NA,NA,NA,4.9,"20.1%",4.33,4.22,"R",0.327,0.319,"-1%","-2%","-8%",6.8,6.8,6.8,-5.2,18.7,9,1.5,0,0
"Yovani Gallardo",NA,"SP",5800,"SEA","@CLE","37%",5.15,NA,NA,NA,4.76,"15.6%",4.85,4.61,"R",0.322,0.325,"-13%","5%","2%",10.3,10.3,10.3,-1.3,22,10.1,1.7,0,0
"Zach Eflin",NA,"SP",5700,"PHI","@LAD","33%",4.46,NA,NA,NA,4.17,"12.0%",5.32,5.35,"R",0.341,0.309,"9%","0%","0%",14.5,14.5,14.5,10.5,18.5,12.1,2.1,0,0
"Bronson Arroyo",NA,"SP",5000,"CIN","@STL","39%",4.79,NA,NA,NA,4,"",NA,NA,"R",0.336,0.394,"3%","2%","0%",9.9,9.9,9.9,-2.4,22.2,11.3,2.3,0,0
