"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Jacob deGrom",4,"SP",13400,"NYM","@SD","60%",3.33,NA,NA,"",3.77,"26.3%",3.36,3.22,"R",0.288,0.265,"0%","0%","0%",28.9,22.8,22.8,9,36.7,23.2,1.7,0,0
"Zack Greinke",3,"SP",11900,"ARI","ATL","65%",3.75,NA,NA,"",4.69,"23.5%",3.56,3.46,"R",0.275,0.261,"-2%","0%","0%",20.4,22.7,22.7,11.6,33.8,18,1.5,0,0
"Brad Peacock",1,"SP",11500,"HOU","@PHI","57%",4.12,NA,NA,"",3.99,"28.4%",4.04,4.16,"R",0.33,0.253,"1%","-1%","0%",24.5,20.9,20.9,10.3,31.5,17.8,1.5,0,0
"James Paxton",3,"SP",10500,"SEA","BOS","57%",3.65,NA,NA,"",4.73,"23.5%",3.79,3.62,"L",0.316,0.286,"2%","-1%","0%",25.9,20.8,20.8,8.9,32.7,19.8,1.9,0,0
"Gerrit Cole",2,"SP",9900,"PIT","@SF","57%",3.65,NA,NA,"",3.93,"22.1%",3.71,3.55,"R",0.319,0.286,"1%","1%","0%",19.2,15.6,15.6,5.1,26.2,17.9,1.8,0,0
"Justin Verlander",2,"SP",8700,"DET","KC","56%",4.36,NA,NA,"",4.25,"24.5%",3.9,4.15,"R",0.29,0.291,"0%","-1%","-1%",12.6,14.1,14.1,2.4,25.9,17.4,2,0,0
"Josh Tomlin",NA,"SP",8100,"CLE","CIN","64%",4.02,NA,NA,"",4.63,"17.8%",4.11,4.07,"R",0.292,0.357,"-4%","0%","2%",12.3,10.5,10.5,-0.9,21.9,12.2,1.5,0,0
"Eduardo Rodriguez",1,"SP",7800,"BOS","@SEA","42%",4.35,NA,NA,"",4.74,"21.7%",4.22,4.33,"L",0.338,0.302,"8%","-1%","0%",17.4,18.3,18.3,11.2,25.5,15.1,1.9,0,0
"Hyun-Jin Ryu",NA,"SP",7700,"LAD","MIN","67%",3.86,NA,NA,"",4.55,"21.5%",4.14,4.07,"L",0.355,0.332,"3%","0%","-1%",13.4,13.1,13.1,5.8,20.5,16.1,2.1,0,0
"Kyle Hendricks",NA,"SP",7600,"CHC","CWS","69%",3.12,NA,0.296,"26.6%",4.44,"22.3%",3.66,3.52,"R",0.298,0.257,"1%","-1%","2%",14,14.2,14.2,7.2,21.2,19.1,2.5,0,0
"Kevin Gausman",1,"SP",7300,"BAL","@TB","50%",4.5,NA,NA,"",4.63,"21.7%",4.04,4.03,"R",0.311,0.358,"4%","0%","0%",17.3,9.4,9.4,-3.5,22.3,13.5,1.8,0,0
"Jason Hammel",NA,"SP",6900,"KC","@DET","43%",5.14,NA,NA,"",4.84,"21.2%",4.11,4.23,"R",0.312,0.312,"3%","-1%","-3%",11.4,11.2,11.2,3.1,19.3,11.6,1.7,0,0
"Blake Snell",NA,"SP",6800,"TB","BAL","50%",4.5,NA,NA,"",4.62,"22.8%",4.89,4.72,"L",NA,0.34,"1%","0%","0%",7.9,9.9,9.9,4.5,15.3,16.4,2.4,0,0
"Vince Velasquez",NA,"SP",6700,"PHI","HOU","42%",4.88,NA,NA,"",5.92,"26.1%",3.79,3.89,"R",0.327,0.332,"2%","-1%","0%",11.4,12.4,12.4,7.2,17.5,14,2.1,0,0
