"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Dallas Keuchel",2,"SP",10500,"HOU","TB","65%",3.72,NA,NA,NA,4.59,"22.6%",3.25,3.06,"L",0.232,0.291,"1%","0%","0%",21.3,23.3,23.3,14.1,32.6,18.3,1.7,0,0
"Jake Arrieta",1,"SP",10300,"CHC","ARI","60%",NA,NA,NA,NA,5.03,"24.9%",3.51,3.32,"R",0.26,0.254,"1%","0%","3%",19.3,16.3,16.3,6.5,26.1,17.4,1.7,0,0
"Ervin Santana",NA,"SP",10200,"MIN","@SD","52%",4.18,NA,NA,NA,3.81,"19.0%",4.49,4.48,"R",0.311,0.302,"4%","-2%","0%",11.1,17.9,17.9,4.4,31.3,15.4,1.5,0,0
"Masahiro Tanaka",1,"SP",9200,"NYY","DET","67%",4.03,NA,NA,NA,4.87,"22.5%",3.58,3.49,"R",0.293,0.297,"0%","-2%","0%",23.7,16.4,16.4,1.1,31.7,17.9,1.9,0,0
"Zack Godley",2,"SP",9200,"ARI","@CHC","40%",NA,NA,NA,NA,4.65,"22.2%",3.89,3.73,"R",0.315,0.298,"5%","0%","2%",20.7,20.1,20.1,13.9,26.2,16.4,1.8,0,0
"Jason Vargas",NA,"SP",8000,"KC","@BAL","50%",5,NA,NA,NA,4.62,"17.1%",4.71,4.83,"L",0.32,0.291,"2%","-2%","0%",8.2,16.5,16.5,5.5,27.4,11.9,1.5,0,0
"J.A. Happ",NA,"SP",7800,"TOR","@CWS","64%",4.42,NA,NA,NA,4.36,"20.7%",4.11,4,"L",0.312,0.305,"3%","-2%","0%",9.3,13.8,13.8,4.3,23.3,14.5,1.9,0,0
"Rick Porcello",NA,"SP",7700,"BOS","CLE","52%",4.88,NA,NA,NA,4.87,"20.7%",3.86,3.95,"R",0.315,0.319,"-4%","-2%","-3%",18.3,14.9,14.9,7,22.8,15.3,2,0,0
"J.C. Ramirez",NA,"SP",7200,"LAA","PHI","64%",3.81,NA,NA,NA,4.09,"17.9%",4.29,4.35,"R",0.331,0.313,"2%","-1%","0%",13.6,13.6,13.6,4.7,22.4,14,1.9,0,0
"Trevor Bauer",NA,"SP",6900,"CLE","@BOS","48%",5.12,NA,NA,NA,4.66,"22.6%",4.18,4.1,"R",0.319,0.318,"-4%","-2%","-2%",13.7,14.7,14.7,3,26.5,13.4,1.9,0,0
"Luis Perdomo",NA,"SP",6900,"SD","MIN","48%",4.32,NA,NA,NA,4.55,"16.5%",4.07,4.01,"R",0.373,0.34,"2%","-2%","0%",8,10.7,10.7,0.3,21.1,11.3,1.6,0,0
"A.J. Cole",NA,"SP",6600,"WAS","@MIA","52%",4.67,NA,NA,NA,4.72,"21.2%",4.35,4.88,"R",NA,NA,"6%","-3%","2%",13.5,13.5,13.5,13.5,13.5,11.9,1.8,0,0
"Julio Teheran",NA,"SP",6600,"ATL","LAD","",NA,NA,NA,NA,5.1,"20.2%",4.32,4.39,"R",0.339,0.269,"0%","-1%","0%",14.6,11.3,11.3,0.2,22.4,13.5,2,0,0
"Jeremy Hellickson",NA,"SP",6500,"BAL","KC","50%",5,NA,NA,NA,4.38,"18.1%",4.42,4.4,"R",0.323,0.313,"0%","-2%","0%",14.2,10,10,1.1,18.9,9.9,1.5,0,0
"Andrew Cashner",NA,"SP",6400,"TEX","SEA","50%",5.5,NA,NA,NA,4.73,"18.1%",4.6,4.43,"R",0.35,0.31,"-6%","1%","0%",14.7,11.3,11.3,3.4,19.1,8.5,1.3,0,0
