"Player.Name","Likes","Pos","Salary","Team","Opp","RS","Pitcher.Name","Pitcher.wOBA","Pitcher.wOBA.Diff","Pitcher.Handedness","Hitter.Handedness","Hitter.wOBA","Hitter.wOBA.Diff","Hitter.ISO","Hitter.ISO.Diff","Batting.Order..Confirmed.","Batting.Order..Projected.","Batting.Order.Diff","Park.Factor","Temperature.Factor","Wind.Factor","L10.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Welington Castillo",NA,"C",3700,"BAL","@LAA",4.34,"Ramirez",0.308,"-3%","R","R",0.31,"-4%",0.166,"-5%",NA,"8",NA,"-7%","1%","0%",9.3,7.2,7.2,-0.3,14.7,5.8,1.6,0,0
"Yangervis Solarte",NA,"2B",3700,"SD","@CIN",4.57,"Adleman",0.36,"8%","R","S",0.341,"3%",0.176,"9%",NA,"4",NA,"6%","0%","1%",10.4,7.3,7.3,0.4,14.1,8.7,2.4,0,0
"Hunter Renfroe",NA,"OF",3700,"SD","@CIN",4.57,"Adleman",0.339,"4%","R","R",0.29,"-8%",0.221,"-3%",NA,"7",NA,"4%","0%","1%",6.1,7.5,7.2,-0.1,14.4,6.8,1.8,0,0
"Eugenio Suarez",NA,"3B",3700,"CIN","SD",4.93,"Chacin",0.282,"-8%","R","R",0.319,"-3%",0.16,"-5%",NA,"6",NA,"1%","0%","1%",7.3,6.9,7.7,0.4,15.1,6.6,1.8,0,0
"Brandon Moss",NA,"OF",3700,"KC","STL",4.39,"Martinez",0.336,"4%","R","L",0.313,"-1%",0.237,"12%",NA,"6",NA,"-1%","-2%","0%",6.5,6.6,6.6,-0.9,14,7.4,2,0,0
"Chris Davis",NA,"1B",3700,"BAL","@LAA",4.34,"Ramirez",0.33,"2%","R","L",0.371,"6%",0.297,"16%",NA,"4",NA,"-14%","1%","0%",7.2,7.4,7.4,-1,15.8,7.9,2.1,0,0
"Domingo Santana",NA,"OF",3600,"MIL","@MIN",4.33,"Santana",0.299,"-5%","R","R",0.335,"-4%",0.176,"-9%",NA,"2",NA,"4%","1%","0%",6.3,8.7,8.6,1.2,15.9,8.3,2.3,0,0
"Jose Osuna",NA,"1B/OF",3600,"PIT","DET",4.99,"Zimmermann",0.32,"0%","R","R",0.3,"-2%",0.204,"5%",NA,"x",NA,"0%","0%","0%",9.1,8.1,8.1,0.8,15.4,0,0,0,0
"Scott Schebler",NA,"OF",3600,"CIN","SD",4.93,"Chacin",0.343,"5%","R","L",0.334,"2%",0.218,"2%",NA,"x",NA,"0%","0%","0%",3.9,7.6,7.3,-0.7,15.2,0,0,0,0
"Matt Carpenter",1,"1B",3600,"STL","@KC",4.61,"Kennedy",0.321,"0%","R","L",0.383,"6%",0.242,"18%",NA,"1",NA,"2%","-1%","0%",7.1,8.2,8.1,1.5,14.7,9.2,2.6,0,0
"Kennys Vargas",NA,"1B",3600,"MIN","MIL",4.67,"Suter",0.295,"-2%","L","S",0.331,"6%",0.159,"1%",NA,"x",NA,"0%","0%","0%",7.5,7,7,0.3,13.7,0,0,0,0
"Alex Dickerson",NA,"OF",3600,"SD","@CIN",4.57,"Adleman",0.36,"8%","R","L",0.341,"3%",0.216,"13%",NA,"x",NA,"0%","0%","0%",0,0,0,0,0,0,0,0,0
"Alex Avila",NA,"1B/C",3600,"CHC","@SF",4.61,"Moore",0.357,"6%","L","L",0.255,"-14%",0.075,"-36%",NA,"x",NA,"0%","0%","0%",3.5,7.5,7.5,0.5,14.4,0,0,0,0
"Joe Mauer",NA,"1B",3600,"MIN","MIL",4.67,"Suter",NA,"-7%","L","L",0.312,"-4%",0.095,"-16%",NA,"4",NA,"0%","1%","0%",6,7.3,7.2,1.3,13,6.6,1.8,0,0
"Marcell Ozuna",NA,"OF",3600,"MIA","@WAS",NA,"Scherzer",0.208,"-24%","R","R",0.329,"-2%",0.178,"-3%",NA,"4",NA,"4%","-2%","-4%",8.7,9.3,9.3,0.3,18.3,6.5,1.8,0,0
"Cameron Maybin",NA,"OF",3600,"LAA","BAL",4.66,"Bundy",0.311,"-2%","R","R",0.323,"2%",0.11,"1%",NA,"x",NA,"0%","0%","0%",3.3,8.5,8.5,-0.3,17.3,0,0,0,0
"Phillip Ervin",NA,"OF",3600,"CIN","SD",4.93,"Chacin",0.282,"-8%","R","R",NA,"-1%",NA,"2%",NA,"x",NA,"0%","0%","0%",0,0,0,0,0,0,0,0,0
"Wil Myers",1,"1B",3600,"SD","@CIN",4.57,"Adleman",0.339,"4%","R","R",0.331,"0%",0.201,"8%",NA,"5",NA,"4%","0%","1%",5.7,7.9,8.1,0.7,15.5,9.1,2.5,0,0
"Albert Pujols",NA,"1B",3600,"LAA","BAL",4.66,"Bundy",0.311,"-2%","R","R",0.321,"1%",0.194,"-1%",NA,"3",NA,"-3%","1%","0%",7.9,7,6.8,-0.7,14.3,7.7,2.1,0,0
"C.J. Cron",NA,"1B",3600,"LAA","BAL",4.66,"Bundy",0.311,"-2%","R","R",0.33,"3%",0.182,"2%",NA,"x",NA,"0%","0%","0%",7.7,6,6,0.4,11.6,0,0,0,0
"Orlando Arcia",NA,"SS",3600,"MIL","@MIN",4.33,"Santana",0.299,"-5%","R","R",0.292,"-3%",0.142,"4%",NA,"9",NA,"5%","1%","0%",8.8,6.9,6.7,0.3,13.2,6.3,1.8,0,0
"Ben Zobrist",NA,"2B/OF",3600,"CHC","@SF",4.61,"Moore",0.326,"1%","L","S",0.344,"1%",0.137,"-11%",NA,"1",NA,"-6%","-1%","0%",6.9,6.9,6.9,0.4,13.5,8.1,2.3,0,0
"Jason Heyward",NA,"OF",3500,"CHC","@SF",4.61,"Moore",0.357,"6%","L","L",0.289,"-6%",0.103,"-17%",NA,"6",NA,"-3%","-1%","0%",5.1,6.8,6.8,0.6,13,7.4,2.1,0,0
"Jayson Werth",NA,"OF",3500,"WAS","MIA",NA,"O'Grady",NA,"2%","L","R",0.414,"21%",0.251,"38%",NA,"x",NA,"0%","0%","0%",8.1,8.1,8.1,0,16.2,0,0,0,0
"Eric Hosmer",1,"1B",3500,"KC","STL",4.39,"Martinez",0.336,"4%","R","L",0.366,"6%",0.184,"16%",NA,"4",NA,"0%","-2%","0%",8,9.4,8.6,0.9,16.2,9,2.6,0,0
"Christian Yelich",NA,"OF",3500,"MIA","@WAS",NA,"Scherzer",0.303,"-4%","R","L",0.365,"5%",0.173,"17%",NA,"3",NA,"1%","-1%","-3%",7.5,8.5,8.5,0.7,16.2,8.7,2.5,0,0
"Mikie Mahtook",NA,"OF",3500,"DET","@PIT",4.01,"Williams",0.317,"0%","R","R",0.284,"-6%",0.119,"-18%",NA,"6",NA,"-6%","-2%","0%",7.5,6.5,6.5,0.9,12.1,6.2,1.8,0,0
"Ruben Tejada",NA,"3B/SS",3500,"BAL","@LAA",4.34,"Ramirez",0.308,"-3%","R","R",0.275,"-4%",0.066,"-10%",NA,"x",NA,"0%","0%","0%",3.2,4.4,4.4,0.1,8.7,0,0,0,0
"Jose Martinez",NA,"1B/OF",3500,"STL","@KC",4.61,"Kennedy",0.319,"0%","R","R",0.343,"0%",0.183,"4%",NA,"7",NA,"3%","-2%","0%",10,7.9,7.9,0.2,15.7,6.6,1.9,0,0
"Hernan Perez",NA,"3B/OF",3500,"MIL","@MIN",4.33,"Santana",0.299,"-5%","R","R",0.287,"-2%",0.128,"-8%",NA,"x",NA,"0%","0%","0%",6.3,7.7,7.6,0.2,15,0,0,0,0
"Nick Hundley",NA,"C",3500,"SF","CHC",3.39,"Arrieta",0.252,"-15%","R","R",0.318,"0%",0.165,"2%",NA,"x",NA,"-6%","-1%","0%",9.7,6.9,6.9,0.4,13.3,0,0,0,0
"Jonathan Villar",NA,"2B",3500,"MIL","@MIN",4.33,"Santana",0.31,"-2%","R","S",0.322,"0%",0.135,"-8%",NA,"x",NA,"0%","0%","0%",6,7.6,7.6,0.1,15.2,0,0,0,0
"Buster Posey",NA,"1B/C",3500,"SF","CHC",3.39,"Arrieta",0.252,"-15%","R","R",0.346,"-5%",0.135,"-16%",NA,"4",NA,"-5%","-1%","0%",7.6,8.5,8.3,1.9,14.7,6.2,1.8,0,0
"Hunter Pence",NA,"OF",3500,"SF","CHC",3.39,"Arrieta",0.252,"-15%","R","R",0.326,"-4%",0.136,"-20%",NA,"6",NA,"-4%","-1%","0%",8.4,6.7,6.7,0.4,12.9,5.5,1.6,0,0
"Seth Smith",NA,"OF",3500,"BAL","@LAA",4.34,"Ramirez",0.33,"2%","R","L",0.341,"3%",0.189,"8%",NA,"7",NA,"-11%","1%","0%",8.2,7.7,7.7,0.5,14.8,6.7,1.9,0,0
"Carlos Asuaje",NA,"2B",3500,"SD","@CIN",4.57,"Adleman",0.36,"8%","R","L",0.371,"5%",0.143,"5%",NA,"2",NA,"5%","0%","1%",5.4,6.3,6.3,0.1,12.5,7.9,2.3,0,0
"Austin Hedges",NA,"C",3400,"SD","@CIN",4.57,"Adleman",0.339,"4%","R","R",0.265,"2%",0.176,"10%",NA,"8",NA,"5%","0%","1%",7.6,6.3,6.3,-1.3,14,6.8,2,0,0
"Matt den Dekker",NA,"OF",3400,"DET","@PIT",4.01,"Williams",0.343,"4%","R","L",0.33,"2%",0.205,"12%",NA,"x",NA,"0%","0%","0%",3.5,3.5,3.5,1.4,5.6,0,0,0,0
"Zack Cozart",NA,"SS",3400,"CIN","SD",4.93,"Chacin",0.282,"-8%","R","R",0.335,"0%",0.187,"-2%",NA,"2",NA,"0%","0%","1%",10.1,9.3,9.3,0.9,17.8,7.2,2.1,0,0
"Jorge Soler",NA,"OF",3400,"KC","STL",4.39,"Martinez",0.254,"-14%","R","R",0.305,"-1%",0.15,"-3%",NA,"x",NA,"0%","0%","0%",4.9,4.6,4.6,-0.1,9.2,0,0,0,0
"Michael A. Taylor",NA,"OF",3400,"WAS","MIA",NA,"O'Grady",NA,"2%","L","R",0.328,"7%",0.181,"11%",NA,"x",NA,"0%","0%","0%",9.2,8.7,8.7,0.1,17.3,0,0,0,0
"Keon Broxton",NA,"OF",3400,"MIL","@MIN",4.33,"Santana",0.299,"-5%","R","R",0.304,"-5%",0.185,"-5%",NA,"7",NA,"4%","1%","0%",4.7,8,7.9,-0.2,16,6.5,1.9,0,0
"Jon Jay",NA,"OF",3400,"CHC","@SF",4.61,"Moore",0.357,"6%","L","L",0.319,"2%",0.068,"-18%",NA,"x",NA,"0%","0%","0%",6.4,6.1,6.1,1.3,11,0,0,0,0
"Addison Russell",NA,"SS",3400,"CHC","@SF",4.61,"Moore",0.326,"1%","L","R",0.305,"0%",0.188,"11%",NA,"x",NA,"0%","0%","0%",5.6,7,7,-0.3,14.3,0,0,0,0
"Jose Iglesias",NA,"SS",3400,"DET","@PIT",4.01,"Williams",0.317,"0%","R","R",0.283,"-5%",0.071,"-19%",NA,"8",NA,"-3%","-1%","0%",7.7,6.1,6.1,-0.7,12.9,5.8,1.7,0,0
"Miguel Cabrera",NA,"1B",3400,"DET","@PIT",4.01,"Williams",0.317,"0%","R","R",0.381,"-3%",0.214,"-4%",NA,"4",NA,"-7%","-2%","0%",6.3,7.1,7.2,0.5,13.8,7.8,2.3,0,0
"Yunel Escobar",NA,"3B",3400,"LAA","BAL",4.66,"Bundy",0.311,"-2%","R","R",0.327,"-1%",0.1,"0%",NA,"1",NA,"-3%","1%","0%",7.6,6.3,6.8,0.9,12.7,6.6,1.9,0,0
"Nicholas Castellanos",NA,"3B",3400,"DET","@PIT",4.01,"Williams",0.317,"0%","R","R",0.312,"-3%",0.164,"-9%",NA,"5",NA,"-7%","-2%","0%",7,7.3,7.6,-0.2,15.5,7,2.1,0,0
"Jesus Aguilar",NA,"1B",3400,"MIL","@MIN",4.33,"Santana",0.299,"-5%","R","R",0.336,"0%",0.238,"11%",NA,"5",NA,"5%","1%","0%",4.2,7.9,7.9,-1,16.8,7.5,2.2,0,0
"Kolten Wong",NA,"2B",3400,"STL","@KC",4.61,"Kennedy",0.321,"0%","R","L",0.325,"4%",0.141,"16%",NA,"9",NA,"2%","-1%","0%",6.6,7.2,7.2,2.2,12.3,7.1,2.1,0,0
"Eddie Rosario",NA,"OF",3400,"MIN","MIL",4.67,"Suter",NA,"-7%","L","L",0.315,"-3%",0.141,"-20%",NA,"5",NA,"0%","1%","0%",4.6,7.5,7,-0.9,14.9,6.7,2,0,0
"Jose Pirela",NA,"OF",3400,"SD","@CIN",4.57,"Adleman",0.339,"4%","R","R",0.291,"-4%",0.169,"3%",NA,"3",NA,"2%","0%","1%",6.8,8.1,8.1,0.6,15.5,7.5,2.2,0,0
"Adam Lind",NA,"1B",3300,"WAS","MIA",NA,"O'Grady",NA,"-5%","L","L",0.242,"-19%",0.088,"-41%",NA,"x",NA,"0%","0%","0%",4.8,7.6,7.6,-0.1,15.4,0,0,0,0
"Eduardo Escobar",NA,"3B/SS",3300,"MIN","MIL",4.67,"Suter",0.295,"-2%","L","S",0.327,"5%",0.178,"16%",NA,"3",NA,"2%","1%","0%",6.5,7.1,7.1,0,14.2,7.7,2.3,0,0
"Jesse Winker",NA,"OF",3300,"CIN","SD",4.93,"Chacin",0.343,"5%","R","L",0.429,"4%",0.269,"10%",NA,"8",NA,"1%","0%","1%",8,8,8,1.6,14.4,6.9,2.1,0,0
