"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Chris Sale",7,"SP",13000,"BOS","@OAK","65%",2.92,NA,NA,"",3.85,"29.9%",2.88,3.01,"L",0.226,0.275,"4%","0%","0%",33.3,32.7,32.7,26.8,38.6,28.1,2.2,0,0
"Jacob deGrom",3,"SP",11100,"NYM","LAA","59%",3.37,NA,NA,"",4.07,"26.6%",3.26,3.12,"R",0.285,0.269,"1%","0%","0%",19.8,21,21,10.9,31.1,20.4,1.8,0,0
"Jose Quintana",NA,"SP",9700,"CWS","@SEA","49%",3.81,NA,NA,"",4.83,"21.1%",3.9,3.87,"L",0.297,0.307,"4%","1%","0%",19.4,15.1,15.1,2.5,27.6,17.3,1.8,0,0
"Alex Wood",6,"SP",9400,"LAD","MIA","69%",3.14,NA,NA,"",4.13,"21.1%",3.78,3.55,"L",0.274,0.304,"2%","0%","0%",24,21.5,21.5,10.2,32.9,18.6,2,0,0
"Luis Severino",2,"SP",8800,"NYY","@TB","54%",3.81,NA,NA,"",4.65,"22.9%",3.74,3.64,"R",0.307,0.332,"3%","0%","0%",17.5,19,19,4,34,16.4,1.9,0,0
"Charlie Morton",3,"SP",8700,"HOU","CLE","55%",4,NA,NA,"",4.31,"20.3%",3.75,3.66,"R",0.341,0.307,"1%","-1%","-3%",21.8,18.8,18.8,10.5,27.1,17.1,2,0,0
"Gio Gonzalez",NA,"SP",8600,"WAS","@ATL","61%",3.96,NA,NA,"",4.7,"22.0%",3.99,3.82,"L",0.274,0.315,"0%","-1%","0%",16.2,17.6,17.6,8.8,26.3,15.7,1.8,0,0
"Taijuan Walker",2,"SP",8400,"ARI","@SD","56%",3.91,NA,NA,"",3.55,"21.6%",3.89,4,"R",0.312,0.316,"5%","0%","0%",15,15.4,15.4,4.6,26.2,17.9,2.1,0,0
"Chris Tillman",NA,"SP",8300,"BAL","TOR","52%",4.43,NA,NA,"",4.05,"17.9%",4.66,4.57,"R",0.312,0.322,"0%","-1%","0%",12.7,12.7,12.7,2.9,22.5,11.9,1.4,0,0
"Matt Moore",NA,"SP",8200,"SF","@STL","42%",4.64,NA,NA,"",4.53,"19.9%",4.47,4.64,"L",0.315,0.324,"1%","1%","0%",10.2,11.2,11.2,-3.1,25.6,14.8,1.8,0,0
"Nate Karns",3,"SP",8000,"KC","@MIN","50%",3.98,NA,NA,"",4.51,"24.4%",3.91,3.91,"R",0.31,0.333,"0%","3%","1%",20.8,18.5,18.5,8.4,28.6,16.2,2,0,0
"Michael Wacha",1,"SP",7800,"STL","SF","57%",3.86,NA,NA,"",3.38,"19.9%",4.11,3.91,"R",0.28,0.323,"1%","1%","0%",16.3,17.8,17.8,13.1,22.4,16.9,2.2,0,0
"Aaron Sanchez",NA,"SP",7600,"TOR","@BAL","48%",4.57,NA,NA,"",4.71,"18.9%",4.17,3.94,"R",0.314,0.236,"2%","-1%","0%",10.9,10.9,10.9,1.9,19.9,13.9,1.8,0,0
"Trevor Bauer",NA,"SP",7500,"CLE","@HOU","45%",4.5,NA,NA,"",5.15,"22.1%",4.19,4.14,"R",0.321,0.322,"6%","-2%","-4%",14.5,13.2,13.2,2.4,24,14.1,1.9,0,0
"Ricky Nolasco",NA,"SP",7400,"LAA","@NYM","41%",4.13,NA,NA,"",5,"18.6%",4.28,4.33,"R",0.336,0.35,"4%","-1%","0%",16.2,14.2,14.2,7.2,21.2,13.3,1.8,0,0
"Jeremy Hellickson",NA,"SP",7100,"PHI","@PIT","46%",4.68,NA,NA,"",3.7,"18.5%",4.27,4.23,"R",0.321,0.329,"0%","0%","0%",8.5,10.5,10.5,1.7,19.2,12.3,1.7,0,0
"Daniel Norris",NA,"SP",7000,"DET","TEX","56%",4.14,NA,NA,"",4.73,"20.2%",4.34,4.41,"L",0.333,0.325,"0%","3%","-2%",9.7,11.2,11.2,1.4,21,12.9,1.8,0,0
"Tyler Anderson",NA,"SP",6900,"COL","@CIN","50%",4.51,NA,NA,"",4.9,"21.3%",3.88,3.66,"L",0.296,0.352,"9%","0%","0%",14,11.1,11.1,-0.5,22.7,14.9,2.2,0,0
"Ariel Miranda",NA,"SP",6700,"SEA","CWS","51%",3.69,NA,NA,"",4.29,"20.0%",4.49,4.8,"L",NA,0.31,"3%","1%","0%",11.4,12.4,12.4,-0.7,25.5,12.1,1.8,0,0
"Hector Santiago",1,"SP",6600,"MIN","KC","50%",4.02,NA,NA,"",3.26,"19.3%",4.8,5.23,"L",0.313,0.321,"-1%","4%","1%",11.4,13.3,13.3,2.8,23.8,13.3,2,0,0
"Kendall Graveman",NA,"SP",6200,"OAK","BOS","35%",4.08,NA,NA,"",4.51,"14.6%",4.51,4.35,"R",0.323,0.32,"3%","-1%","0%",7.6,12.4,12.4,1.5,23.2,11.4,1.8,0,0
"R.A. Dickey",NA,"SP",5900,"ATL","WAS","39%",5.04,NA,NA,"",5.97,"15.3%",4.83,4.76,"R",0.317,0.331,"0%","-1%","0%",9.6,10.7,10.7,5.1,16.2,11,1.9,0,0
"Eddie Butler",NA,"SP",5600,"CHC","MIL","59%",3.58,NA,0.298,"25.6%",5.29,"14.0%",4.98,4.85,"R",0.428,0.37,"2%","6%","4%",24.5,24.5,24.5,24.5,24.5,13,2.3,0,0
"Jered Weaver",NA,"SP",5200,"SD","ARI","43%",4.59,NA,NA,"",4.9,"13.4%",5.13,5.35,"R",0.324,0.334,"3%","1%","0%",3.4,6,6,-2.6,14.5,8.7,1.7,0,0
"Lisalverto Bonilla",1,"SP",5100,"CIN","COL","50%",4.49,NA,NA,"",4.85,"",NA,NA,"R",NA,NA,"0%","-1%","0%",19.7,19.7,19.7,19.7,19.7,15.9,3.1,0,0
"Trevor Williams",1,"RP",5000,"PIT","PHI","54%",4.32,NA,NA,"",4.57,"17.8%",4.53,4.81,"R",NA,NA,"1%","0%","0%",6.1,6.1,6.1,-11.1,23.3,11.2,2.2,0,0
"Nick Martinez",1,"SP",4800,"TEX","@DET","43%",4.86,NA,NA,"",4.89,"12.5%",5.1,5.21,"R",0.348,0.356,"5%","6%","-3%",8.2,8.2,8.2,-2.2,18.5,10.4,2.2,0,0
"Justin Nicolino",1,"SP",4600,"MIA","@LAD","31%",4.86,NA,NA,"",4.93,"9.6%",5.33,5.13,"L",0.305,0.342,"10%","0%","0%",14.9,14.9,14.9,14.9,14.9,9.6,2.1,0,0
"Erasmo Ramirez",2,"SP",4300,"TB","NYY","46%",4.19,NA,NA,"",5.92,"18.3%",3.92,4,"R",0.313,0.32,"3%","0%","0%",22.1,22.1,22.1,22.1,22.1,10.7,2.5,0,0
"Paolo Espino",NA,"SP",4200,"MIL","@CHC","41%",4.42,NA,0.15,"38.3%",4.82,"",NA,NA,"",NA,NA,"2%","3%","2%",0,0,0,0,0,23.2,5.5,0,0
