"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Zack Wheeler",NA,"SP",7300,"NYM","CHC","47%",4.4,NA,NA,NA,4.6,"21.2%",4.39,4.08,"R",0.327,0.31,"2%","-2%","0%",16,15,15,10,19.9,15.8,2.2,0,0
"Joe Ross",1,"SP",7200,"WAS","ATL","65%",3.93,NA,NA,NA,4.4,"21.9%",3.84,3.72,"R",0.363,0.257,"0%","-2%","0%",14.5,13.6,13.6,-3.4,30.6,14.7,2,0,0
"Scott Feldman",NA,"SP",7000,"CIN","@SD","51%",3.95,NA,NA,NA,3.5,"15.9%",4.35,4.14,"R",0.32,0.325,"3%","1%","0%",11.9,13.4,13.4,0.4,26.4,12.5,1.8,0,0
"Buck Farmer",1,"RP",6900,"DET","ARI","48%",4.61,NA,NA,NA,5.15,"18.5%",4.67,4.93,"R",0.399,0.325,"0%","-2%","-2%",31.9,31.9,31.9,24.4,39.5,10.8,1.6,0,0
"Gerrit Cole",0,"SP",6800,"PIT","COL","51%",4.45,NA,NA,NA,5.26,"22.0%",3.69,3.55,"R",0.322,0.289,"1%","-1%","0%",5.5,13.2,13.2,2.1,24.3,13.8,2,0,0
"Christian Bergman",NA,"SP",6700,"SEA","@MIN","50%",5.25,NA,NA,NA,4.59,"15.0%",4.5,4.69,"R",0.314,0.413,"-8%","-4%","3%",14.6,12.5,12.5,-6.9,32,9.6,1.4,0,0
"Ty Blach",NA,"SP",6600,"SF","KC","52%",3.66,NA,NA,NA,3.82,"11.2%",4.91,4.63,"L",NA,0.307,"1%","1%","0%",19.1,12.7,12.7,-1.1,26.5,15.1,2.3,0,0
"Jharel Cotton",1,"SP",6400,"OAK","@MIA","48%",4.61,NA,NA,NA,4.56,"19.9%",4.65,4.94,"R",0.281,0.318,"2%","-1%","2%",13.9,12,12,2.4,21.6,15,2.3,0,0
"Trevor Bauer",1,"SP",6200,"CLE","LAD","40%",4.45,NA,NA,NA,4.83,"22.7%",4.15,4.09,"R",0.319,0.32,"-3%","-1%","0%",16.7,14.7,14.7,1.9,27.5,13.2,2.1,0,0
"Kyle Gibson",NA,"SP",6100,"MIN","SEA","50%",5.25,NA,NA,NA,4.59,"16.7%",4.5,4.3,"R",0.336,0.323,"-2%","-3%","2%",11.3,6.7,6.7,-1.6,15.1,11.3,1.9,0,0
"Derek Holland",NA,"SP",5600,"CWS","BAL","50%",5.25,NA,NA,NA,4.39,"16.4%",4.86,4.95,"L",0.268,0.36,"1%","-2%","0%",8.4,12.6,12.6,-0.7,25.8,11.3,2,0,0
"R.A. Dickey",NA,"SP",5400,"ATL","@WAS","35%",5.57,NA,NA,NA,5.37,"15.1%",4.9,4.83,"R",0.311,0.335,"0%","-3%","0%",8.3,9.7,9.7,0.3,19.1,11,2,0,0
"J.C. Ramirez",NA,"SP",5300,"LAA","NYY","46%",4.43,NA,NA,NA,5.88,"17.7%",4.1,4.24,"R",0.315,0.322,"4%","2%","0%",11.9,14,14,4.2,23.8,11.9,2.2,0,0
"Jose Urena",NA,"SP",5100,"MIA","OAK","52%",4.39,NA,NA,NA,4.24,"13.6%",5.03,5.11,"R",0.341,0.343,"3%","-2%","2%",9.4,11.3,11.3,2.7,19.9,11,2.2,0,0
"Clayton Richard",NA,"SP",5000,"SD","CIN","49%",4.05,NA,NA,NA,5.11,"14.7%",3.96,3.82,"L",0.277,0.355,"2%","1%","0%",14.7,12.5,12.5,1.2,23.9,13.2,2.6,0,0
"Ben Lively",NA,"SP",4800,"PHI","@BOS","31%",5.77,NA,NA,NA,4.77,"",NA,NA,"R",NA,NA,"-11%","-3%","0%",11.1,11.1,11.1,8.4,13.7,11.6,2.4,0,0
"Alec Asher",NA,"SP",4700,"BAL","@CWS","50%",5.25,NA,NA,NA,4.39,"14.8%",4.85,5.2,"R",0.343,0.332,"3%","-2%","0%",9.4,9.4,9.4,-3.7,22.5,9.7,2.1,0,0
"Marco Gonzales",NA,"SP",4500,"STL","MIL","",NA,NA,NA,NA,4.89,"",NA,NA,"L",NA,NA,"1%","-2%","-1%",0,0,0,0,0,12.2,2.7,0,0
"Nick Martinez",NA,"SP",4300,"TEX","@HOU","",NA,NA,NA,NA,5.47,"12.9%",5.09,5.21,"R",0.348,0.368,"13%","-4%","-9%",7.8,8.4,8.4,-1,17.8,7.5,1.7,0,0
