"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Jacob deGrom",6,"SP",10800,"NYM","SF","57%",3.17,6.5,NA,"",3.39,"26.3%",3.28,3.14,"R",0.286,0.265,"1%","2%","0%",21,21.4,21.4,10,32.8,21.8,2,0,0
"Carlos Martinez",4,"SP",9800,"STL","@MIA","53%",3.61,6,NA,"",4.41,"23.3%",3.69,3.54,"R",0.328,0.266,"2%","0%","1%",15.7,18.9,18.9,7.3,30.4,17.4,1.8,0,0
"Marcus Stroman",NA,"SP",9400,"TOR","CLE","52%",4.14,4.5,NA,"",4.38,"19.1%",3.57,3.4,"R",0.301,0.299,"-1%","5%","0%",14.8,16,16,1.1,30.8,17.8,1.9,0,0
"Masahiro Tanaka",1,"SP",9100,"NYY","@CIN","56%",3.93,5,0.305,"21.4%",5.3,"21.1%",3.66,3.54,"R",0.282,0.293,"0%","4%","0%",19.6,15.6,15.6,2.4,28.8,17.7,1.9,0,0
"Gio Gonzalez",1,"SP",8700,"WAS","@BAL","50%",4.51,5.5,NA,"",4.41,"22.3%",3.93,3.75,"L",0.274,0.313,"0%","3%","0%",20.1,20.5,20.5,15.3,25.6,17.6,2,0,0
"Matt Moore",NA,"SP",8000,"SF","@NYM","42%",3.83,4.5,NA,"",5.24,"19.9%",4.47,4.63,"L",0.31,0.326,"4%","3%","0%",9.4,8.9,8.9,-6.6,24.3,15.4,1.9,0,0
"Trevor Bauer",1,"SP",7900,"CLE","@TOR","48%",4.36,5.5,NA,"",3.87,"22.0%",4.21,4.18,"R",0.319,0.323,"0%","4%","0%",11.8,11.8,11.8,-0.6,24.2,15.4,1.9,0,0
"Jake Arrieta",2,"SP",7800,"CHC","@COL","55%",4.95,6,NA,"",4.74,"25.8%",3.3,3.11,"R",0.255,0.246,"-17%","4%","1%",17.6,18.9,18.9,8.8,29,14.7,1.9,0,0
"Trevor Cahill",7,"SP",7600,"SD","TEX","56%",3.52,NA,NA,"",4.48,"23.4%",3.56,3.55,"R",0.341,0.296,"1%","2%","0%",19.9,19.9,19.9,13.1,26.6,16.4,2.2,0,0
"Ricky Nolasco",NA,"SP",7500,"LAA","@OAK","50%",3.98,NA,NA,"",3.73,"18.3%",4.31,4.36,"R",0.337,0.349,"2%","1%","0%",13,12.4,12.4,8.1,16.8,14,1.9,0,0
"Blake Snell",3,"SP",7400,"TB","KC","57%",3.42,NA,NA,"",2.83,"23.1%",4.73,4.55,"L",NA,0.331,"1%","0%","0%",11.9,11.5,11.5,6.9,16.1,16.6,2.2,0,0
"Nate Karns",2,"SP",7200,"KC","@TB","42%",4.08,NA,0.323,"24.6%",4.34,"23.5%",4.02,4,"R",0.308,0.334,"5%","0%","0%",14.6,14.6,14.6,5.4,23.9,17.5,2.4,0,0
"Kevin Gausman",NA,"SP",6600,"BAL","WAS","50%",4.49,NA,NA,"",6.3,"21.5%",3.95,3.97,"R",0.302,0.347,"0%","5%","0%",2,3.5,3.5,-6,13,9.8,1.5,0,0
"Kendall Graveman",NA,"SP",6500,"OAK","LAA","50%",4.02,NA,NA,"",3.84,"14.6%",4.54,4.37,"R",0.323,0.319,"3%","1%","0%",12.6,12.6,12.6,0.2,25.1,12.6,1.9,0,0
"Adam Conley",NA,"SP",6400,"MIA","STL","47%",3.89,NA,NA,"",4.31,"20.9%",4.47,4.68,"L",0.329,0.318,"2%","-1%","1%",9.8,9.8,9.8,-5.4,25,11.8,1.8,0,0
"Antonio Senzatela",NA,"SP",6000,"COL","CHC","45%",5.55,NA,NA,"",5,"13.3%",4.6,4.51,"R",NA,NA,"-16%","8%","1%",14.5,15.4,15.4,7.5,23.2,10.6,1.8,0,0
"Nick Martinez",NA,"SP",5800,"TEX","@SD","44%",3.98,NA,NA,"",3.66,"12.7%",5.1,5.22,"R",0.347,0.356,"7%","2%","0%",9.3,9.3,9.3,-5,23.7,12.9,2.2,0,0
"Rookie Davis",NA,"SP",4800,"CIN","NYY","43%",4.57,NA,NA,"",5.79,"",NA,NA,"R",NA,NA,"0%","7%","-1%",3.8,3.8,3.8,-7.3,14.9,8.6,1.8,0,0
"Trevor Williams",NA,"RP",4600,"PIT","@LAD","34%",4.7,NA,NA,"",4.74,"",NA,NA,"R",NA,NA,"9%","2%","0%",0,0,0,0,0,12.6,2.7,0,0
