"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Max Scherzer",13,"SP",13200,"WAS","ATL","71%",3.05,9.5,0.314,"21.6%",4.55,"32.0%",2.8,3.13,"R",0.3,0.208,"0%","-1%","0%",34.4,31.1,31.1,20.8,41.5,27.8,2.1,25.1,1.9
"Jacob deGrom",12,"SP",11800,"NYM","@STL","49%",3.79,7,0.312,"25.2%",4.56,"26.5%",3.36,3.2,"R",0.288,0.264,"0%","-1%","0%",24.6,22.5,22.5,8.1,36.9,25.6,2.2,16.9,1.4
"Zack Greinke",4,"SP",11200,"ARI","CIN","65%",3.72,6.5,0.31,"21.3%",4.83,"23.6%",3.54,3.44,"R",0.274,0.26,"-2%","0%","0%",20.7,23.3,23.3,12.6,33.9,18.4,1.6,30.8,2.8
"Carlos Carrasco",5,"SP",11000,"CLE","DET","69%",3.73,7,0.332,"22.3%",4.77,"27.3%",3.18,3.1,"R",0.282,0.283,"-2%","-1%","0%",20.4,20,20,9,31.1,18.5,1.7,31.8,2.9
"Carlos Martinez",2,"SP",10700,"STL","NYM","51%",3.71,6,0.316,"20.3%",4.81,"23.9%",3.74,3.57,"R",0.331,0.253,"1%","-1%","0%",22.7,22,22,10.3,33.7,18.7,1.7,2.7,0.3
"Drew Pomeranz",10,"SP",8700,"BOS","@TB","56%",3.93,6.5,0.313,"22.7%",4.83,"25.4%",3.78,3.73,"L",0.283,0.296,"5%","0%","0%",14.8,16.9,16.9,6.4,27.4,19.3,2.2,18.9,2.2
"James Paxton",11,"SP",8500,"SEA","OAK","60%",3.58,7.5,0.324,"21.1%",4.34,"22.8%",3.86,3.68,"L",0.321,0.29,"2%","0%","0%",11.1,19,19,6.4,31.5,16.9,2,30.1,3.5
"Nick Pivetta",0,"SP",8400,"PHI","SD","52%",4.39,NA,0.285,"25.0%",3.61,"23.5%",4.76,4.74,"R",NA,NA,"1%","-1%","1%",14.5,12.6,12.6,1.6,23.7,20.1,2.4,24.1,2.9
"Trevor Williams",0,"RP",8100,"PIT","@CHC","41%",4.96,NA,0.324,"23.0%",4.6,"17.2%",4.51,4.49,"R",0.329,0.322,"2%","-3%","3%",12.1,11,11,2.4,19.7,12.1,1.5,3.5,0.4
"Dan Straily",4,"SP",8000,"MIA","@SF","51%",4.2,NA,0.316,"19.1%",3.94,"21.6%",4.47,4.81,"R",0.292,0.322,"0%","-1%","0%",16.2,16.9,16.9,5.8,28,14.7,1.8,24.4,3
"Clayton Richard",0,"SP",7900,"SD","@PHI","48%",4.61,NA,0.299,"22.5%",3.83,"14.6%",4.13,3.97,"L",0.285,0.363,"1%","-1%","2%",8,11.4,11.4,-0.2,23.1,15.2,1.9,11.9,1.5
"Cole Hamels",0,"SP",7800,"TEX","LAA","56%",4.66,NA,0.308,"18.6%",4.18,"22.9%",3.86,3.78,"L",0.28,0.306,"-3%","-1%","0%",10.2,11.5,11.5,-0.4,23.5,14.8,1.9,30.9,4
"Eddie Butler",0,"SP",7500,"CHC","PIT","59%",4.04,NA,0.305,"19.4%",4.15,"13.7%",5.17,4.98,"R",0.411,0.363,"2%","-3%","3%",6.3,9.4,9.4,0.8,18,9.5,1.3,6.2,0.8
"Kenta Maeda",2,"SP",7400,"LAD","KC","66%",3.69,5,0.303,"20.6%",4.23,"24.6%",3.77,3.83,"R",0.314,0.268,"3%","-1%","-1%",12.4,14,14,3.3,24.7,17,2.3,19.6,2.6
"Kevin Gausman",2,"SP",7300,"BAL","@MIN","54%",4.77,NA,0.317,"24.7%",4.55,"21.3%",4.09,4.08,"R",0.302,0.361,"-2%","-1%","0%",14.1,9.3,9.3,-3.6,22.1,15.7,2.2,7,1
"Charlie Morton",2,"SP",7100,"HOU","@TOR","51%",4.71,NA,0.334,"20.3%",4.15,"20.3%",3.84,3.72,"R",0.334,0.299,"-4%","0%","0%",19.8,17.9,17.9,10.1,25.8,15.1,2.1,17.9,2.5
"Ricky Nolasco",0,"SP",6700,"LAA","@TEX","44%",5.34,NA,0.326,"20.5%",5.05,"18.5%",4.37,4.41,"R",0.343,0.35,"-10%","-2%","0%",16.9,14.1,14.1,4.3,23.9,12.6,1.9,-13.6,-2
"Jordan Montgomery",6,"SP",6500,"NYY","MIL","66%",4.31,NA,0.34,"24.2%",4.86,"22.9%",4.22,4.39,"L",NA,0.298,"0%","0%","0%",19.4,16.8,16.8,9.8,23.8,15.5,2.4,9.6,1.5
"Sean Manaea",7,"SP",6400,"OAK","@SEA","40%",4.42,NA,0.338,"20.7%",4.8,"22.5%",4.03,3.96,"L",0.223,0.318,"2%","-1%","0%",16.5,17.4,17.4,8.6,26.1,15.8,2.5,10.4,1.6
