"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Chris Archer",13,"SP",12500,"TB","BAL","68%",3.4,8,0.338,"20.2%",4.51,"28.6%",3.31,3.23,"R",0.29,0.284,"1%","0%","0%",24.6,22.1,22.1,12.6,31.7,21.6,1.7,9.5,0.8
"Stephen Strasburg",5,"SP",11700,"WAS","CIN","70%",3.46,7.5,0.31,"22.1%",4.92,"29.6%",3.1,3.04,"R",0.271,0.293,"0%","-1%","0%",25.8,22.7,22.7,12.7,32.7,22.7,1.9,4,0.3
"Alex Wood",12,"SP",9600,"LAD","COL","67%",3.25,6.5,0.32,"23.6%",5.3,"21.3%",3.74,3.52,"L",0.271,0.307,"3%","0%","-1%",25.9,22.5,22.5,13.5,31.5,20.1,2.1,26.5,2.8
"Yu Darvish",1,"SP",9300,"TEX","@NYY","47%",5.14,6.5,0.343,"20.9%",5.71,"28.9%",3.54,3.6,"R",0.299,0.284,"2%","-1%","-5%",16.3,19.9,19.9,10.5,29.3,16.1,1.7,34.5,3.7
"Jimmy Nelson",1,"SP",8500,"MIL","@ATL","50%",4.48,5,0.297,"21.7%",4.68,"19.5%",4.36,4.3,"R",0.346,0.307,"1%","-1%","0%",27,18.1,18.1,3.9,32.4,18.2,2.1,13.9,1.6
"Michael Fulmer",10,"SP",8300,"DET","@SD","54%",3.83,NA,0.288,"27.2%",3.58,"19.5%",4.14,4.02,"R",0.272,0.294,"2%","0%","0%",10.6,16.6,16.6,7.3,26,23.5,2.8,26.1,3.1
"J.A. Happ",6,"SP",8000,"TOR","@KC","57%",4.35,5,0.321,"18.3%",3.97,"21.4%",3.98,3.87,"L",0.323,0.298,"-2%","1%","0%",16,16.8,16.8,7.2,26.5,14.3,1.8,20.6,2.6
"Seth Lugo",2,"SP",7700,"NYM","@SF","45%",4.49,NA,0.304,"20.4%",3.7,"17.6%",4.64,4.69,"R",0.298,0.283,"0%","0%","0%",19,19,19,11.4,26.6,14.9,1.9,6.8,0.9
"Patrick Corbin",3,"SP",7600,"ARI","PHI","65%",4.38,5,0.319,"20.2%",3.86,"19.6%",4.12,3.98,"L",0.3,0.361,"-3%","0%","0%",10.6,12,12,0.8,23.1,13.8,1.8,17.6,2.3
"Jameson Taillon",4,"SP",7500,"PIT","@STL","48%",4.57,NA,0.315,"25.4%",4.39,"20.3%",3.79,3.54,"R",0.305,0.313,"1%","0%","0%",11.2,14.8,14.8,6.6,23,19.8,2.6,19.9,2.7
