Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Chris Sale,16,SP,13500,BOS,TEX,72%,3.01,9.5,0.325,24.4%,4.78,29.9%,2.88,3.01,L,0.226,0.275,-2%,1%,1%,30.6,32.2,32.2,26.4,37.9,29.5,2.2,0.0,0.0
Marcus Stroman,5,SP,10200,TOR,@MIL,53%,4.09,5.5,0.300,25.4%,5.30,19.2%,3.60,3.41,R,0.302,0.299,1%,0%,0%,16.8,17.3,17.3,5.2,29.5,16.6,1.6,0.0,0.0
Luis Severino,12,SP,9900,NYY,KC,65%,3.53,6,0.317,19.1%,3.34,22.9%,3.74,3.64,R,0.307,0.332,0%,1%,1%,15.2,18.9,18.9,5.1,32.8,16.9,1.7,0.0,0.0
Jose Quintana,1,SP,9600,CWS,@ARI,47%,4.64,6,0.306,22.2%,5.02,21.1%,3.90,3.87,L,0.297,0.307,-7%,0%,0%,22.2,16.6,16.6,4.0,29.2,17.3,1.8,0.0,0.0
Rich Hill,6,SP,8900,LAD,STL,59%,3.16,5,,,4.54,29.8%,3.19,3.27,L,0.270,0.248,3%,1%,-1%,13.3,13.3,13.3,3.9,22.7,18.4,2.1,0.0,0.0
Sonny Gray,2,SP,8600,OAK,MIA,56%,4.16,4.5,0.321,19.9%,4.14,19.2%,4.03,3.88,R,0.285,0.299,2%,0%,0%,13.1,13.1,13.1,5.7,20.4,15.1,1.8,0.0,0.0
Charlie Morton,6,SP,8600,HOU,DET,61%,3.97,,0.320,21.5%,4.79,20.3%,3.75,3.66,R,0.341,0.307,1%,0%,0%,22.2,17.8,17.8,9.4,26.1,18.4,2.1,0.0,0.0
Kyle Hendricks,12,SP,8500,CHC,SF,62%,3.02,4,0.311,19.7%,3.48,22.5%,3.60,3.47,R,0.297,0.260,1%,2%,2%,18.5,15.4,15.4,9.7,21.1,16.9,2.0,0.0,0.0
Chris Tillman,1,SP,8500,BAL,MIN,51%,4.21,4,0.318,24.2%,4.66,17.9%,4.66,4.57,R,0.312,0.322,0%,2%,0%,12.0,12.0,12.0,5.0,19.1,12.7,1.5,0.0,0.0
Trevor Bauer,,SP,8200,CLE,CIN,64%,4.21,5.5,0.306,20.9%,5.07,22.1%,4.19,4.14,R,0.321,0.322,-3%,2%,0%,15.4,15.2,15.2,3.7,26.6,15.9,1.9,0.0,0.0
Julio Teheran,1,SP,8200,ATL,PIT,56%,3.95,4,0.298,20.4%,3.76,20.6%,4.20,4.28,R,0.344,0.252,0%,2%,0%,7.1,9.9,9.9,-3.0,22.7,14.5,1.8,0.0,0.0
Mike Leake,2,SP,8100,STL,@LAD,41%,3.84,4,,,5.07,16.1%,4.04,3.82,R,0.322,0.296,8%,2%,-2%,17.0,19.3,19.3,13.2,25.3,13.8,1.7,0.0,0.0
Edinson Volquez,,SP,7900,MIA,@OAK,43%,4.84,4.5,0.315,21.5%,4.00,17.8%,4.56,4.42,R,0.337,0.309,3%,0%,0%,8.2,10.9,10.9,4.0,17.8,14.6,1.8,0.0,0.0
Matt Garza,,SP,7800,MIL,TOR,47%,4.41,4.5,0.297,23.1%,4.13,15.8%,4.60,4.42,R,0.334,0.312,-1%,0%,0%,16.6,16.6,16.6,12.0,21.2,13.3,1.7,0.0,0.0
Tanner Roark,,SP,7800,WAS,SEA,57%,4.31,4,0.305,21.8%,4.58,18.6%,4.25,4.16,R,0.308,0.277,0%,3%,0%,10.8,12.8,12.8,5.1,20.4,13.6,1.7,0.0,0.0
Ricky Nolasco,1,SP,7700,LAA,@TB,47%,4.41,,0.322,24.9%,4.64,18.6%,4.28,4.33,R,0.336,0.350,1%,0%,0%,16.3,14.3,14.3,7.7,20.8,15.6,2.0,0.0,0.0
Matt Moore,0,SP,7600,SF,@CHC,38%,3.98,5,0.306,23.7%,5.05,19.9%,4.47,4.64,L,0.315,0.324,1%,2%,3%,13.4,11.6,11.6,-1.9,25.1,17.2,2.3,0.0,0.0
Jose Berrios,3,SP,7400,MIN,@BAL,49%,4.29,,0.331,21.6%,4.74,17.2%,5.29,5.63,R,0.344,0.368,1%,1%,0%,32.5,32.5,32.5,21.7,43.4,16.0,2.2,0.0,0.0
Jeremy Hellickson,,SP,7100,PHI,COL,47%,4.65,,0.323,22.8%,5.07,18.5%,4.27,4.23,R,0.321,0.329,2%,3%,0%,7.3,11.3,11.3,2.7,19.8,11.5,1.6,0.0,0.0
Tyler Chatwood,2,SP,6900,COL,@PHI,53%,4.35,,0.307,24.7%,4.38,17.8%,4.56,4.24,R,0.320,0.325,11%,2%,0%,9.5,12.6,12.6,1.9,23.3,15.9,2.3,0.0,0.0
Jason Hammel,1,SP,6600,KC,@NYY,35%,4.97,4,0.336,21.9%,5.62,22.1%,3.94,4.02,R,0.333,0.307,2%,3%,1%,7.1,7.1,7.1,-1.2,15.5,11.9,1.8,0.0,0.0
Daniel Norris,,SP,6400,DET,@HOU,39%,5.03,,0.336,17.4%,4.91,20.2%,4.34,4.41,L,0.333,0.325,4%,-1%,0%,11.3,11.4,11.4,2.3,20.5,11.4,1.8,0.0,0.0
Robert Gsellman,3,SP,6200,NYM,SD,61%,3.73,,0.304,24.0%,3.43,19.2%,3.94,3.74,R,0.295,0.361,2%,1%,0%,3.9,4.8,4.8,-4.0,13.7,14.8,2.4,0.0,0.0
Martin Perez,,SP,6000,TEX,@BOS,28%,4.99,,0.345,17.3%,4.56,12.9%,4.87,4.57,L,0.294,0.337,-7%,4%,3%,12.4,11.7,11.7,2.1,21.3,9.8,1.6,0.0,0.0
Erasmo Ramirez,4,SP,5600,TB,LAA,53%,4.09,,0.318,17.2%,4.15,18.3%,3.92,4.00,R,0.313,0.320,2%,0%,0%,17.9,17.9,17.9,12.1,23.8,12.0,2.1,0.0,0.0
