"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Chris Sale",6,"SP",13400,"BOS","@CWS","61%",3.28,NA,NA,NA,4.59,"29.9%",2.88,3.01,"L",0.226,0.275,"3%","1%","0%",29.4,31.2,31.2,24.9,37.4,26.1,1.9,0,0
"Justin Verlander",3,"SP",10700,"DET","@KC","55%",4.26,NA,NA,NA,3.37,"25.2%",3.72,4.03,"R",0.287,0.314,"-2%","0%","0%",15,15,15,3.1,27,19.8,1.9,0,0
"Luis Severino",2,"SP",10200,"NYY","@BAL","55%",4,NA,NA,NA,4.44,"22.9%",3.74,3.64,"R",0.307,0.332,"0%","1%","0%",16,20.5,20.5,6.7,34.3,16.8,1.6,0,0
"Robbie Ray",5,"SP",9600,"ARI","@PIT","51%",3.97,NA,NA,NA,3.98,"26.1%",3.78,3.68,"L",0.306,0.345,"3%","0%","0%",20.6,20.5,20.5,9.4,31.5,20.3,2.1,0,0
"Kenta Maeda",1,"SP",8900,"LAD","@STL","53%",3.89,NA,NA,NA,4.32,"24.9%",3.67,3.69,"R",0.321,0.259,"-1%","0%","0%",18,15,15,5.9,24.1,16.7,1.9,0,0
"Jose Quintana",2,"SP",8700,"CWS","BOS","39%",4.22,NA,NA,NA,4.71,"21.1%",3.9,3.87,"L",0.297,0.307,"1%","1%","0%",16.4,15.2,15.2,2.4,27.9,17.1,2,0,0
"Jeff Samardzija",2,"SP",8600,"SF","WAS","52%",3.65,NA,NA,NA,5.59,"20.1%",4.01,3.99,"R",0.336,0.283,"1%","1%","0%",25.9,19.9,19.9,10.4,29.4,19.1,2.2,0,0
"Gio Gonzalez",1,"SP",8200,"WAS","@SF","48%",3.85,NA,NA,NA,3.44,"22.0%",3.99,3.82,"L",0.274,0.315,"1%","1%","0%",12.9,16.8,16.8,8.4,25.2,16.4,2,0,0
"J.A. Happ",NA,"SP",8200,"TOR","CIN","63%",4.28,NA,NA,NA,5.1,"21.1%",3.98,3.88,"L",0.325,0.307,"-2%","0%","0%",16.4,16.4,16.4,9.1,23.7,13.8,1.7,0,0
"Vince Velasquez",3,"SP",8100,"PHI","@MIA","49%",4.55,NA,NA,NA,4.35,"26.3%",3.74,3.88,"R",0.332,0.324,"2%","-1%","1%",14.4,13.1,13.1,9,17.2,17.1,2.1,0,0
"Tyler Anderson",1,"SP",8000,"COL","SEA","56%",5.09,NA,NA,NA,4.25,"21.3%",3.88,3.66,"L",0.296,0.352,"-8%","0%","0%",18.6,13.5,13.5,2.1,24.9,14.6,1.8,0,0
"Matt Andriese",NA,"SP",7600,"TB","@TEX","50%",4.97,NA,NA,NA,4.65,"20.0%",3.98,4.03,"R",0.304,0.315,"-7%","0%","0%",20.4,16.7,16.7,8.4,25,14.3,1.9,0,0
"Jose Berrios",NA,"SP",7300,"MIN","HOU","51%",4.47,NA,NA,NA,4.94,"17.2%",5.29,5.63,"R",0.344,0.368,"-1%","3%","0%",29.3,29.3,29.3,19.7,38.8,15.8,2.2,0,0
"Zach Davies",NA,"SP",7100,"MIL","@NYM","49%",4.57,NA,NA,NA,5.12,"19.1%",4.22,4.09,"R",0.32,0.328,"7%","3%","0%",11.3,10,10,1,19.1,13.5,1.9,0,0
"Michael Wacha",NA,"SP",6900,"STL","LAD","47%",4.11,NA,NA,NA,5.02,"19.9%",4.11,3.91,"R",0.28,0.323,"1%","1%","0%",13.2,15.9,15.9,8.9,23,14.4,2.1,0,0
"Chris Tillman",NA,"SP",6700,"BAL","NYY","45%",4.5,NA,NA,NA,5.4,"17.9%",4.66,4.57,"R",0.312,0.322,"0%","3%","0%",9.7,9.7,9.7,2.3,17.1,9.9,1.5,0,0
"Ivan Nova",NA,"SP",6400,"PIT","ARI","49%",4.03,NA,NA,NA,4.96,"17.0%",4.04,3.97,"R",0.343,0.311,"1%","1%","0%",10.5,16.8,16.8,5.5,28.1,14.3,2.2,0,0
"Dinelson Lamet",4,"SP",6100,"SD","CHC","43%",4.57,NA,NA,NA,4.8,"",NA,NA,"R",NA,NA,"2%","2%","0%",26.3,26.3,26.3,26.3,26.3,17.4,2.9,0,0
"Bartolo Colon",NA,"SP",6000,"ATL","@LAA","45%",4.48,NA,NA,NA,4.02,"16.4%",4.23,4.12,"R",0.314,0.316,"5%","2%","0%",1.2,6.2,6.2,-6.4,18.8,11.5,1.9,0,0
"Mike Fiers",NA,"SP",5700,"HOU","@MIN","49%",4.53,NA,NA,NA,4.57,"21.1%",4.08,4.1,"R",0.304,0.338,"-5%","4%","0%",10.2,9.5,9.5,3.9,15.1,12.3,2.2,0,0
"Ariel Miranda",NA,"SP",5500,"SEA","@COL","43%",5.91,NA,NA,NA,5.13,"20.0%",4.49,4.8,"L",NA,0.31,"-30%","0%","0%",14.9,14.3,14.3,1.8,26.9,8.7,1.6,0,0
"Eddie Butler",2,"SP",5400,"CHC","@SD","56%",3.93,NA,NA,NA,3.4,"14.0%",4.98,4.85,"R",0.428,0.37,"3%","2%","0%",13.4,13.4,13.4,3,23.7,11.3,2.1,0,0
"Nick Martinez",NA,"SP",5300,"TEX","TB","50%",5.03,NA,NA,NA,4.58,"12.5%",5.1,5.21,"R",0.348,0.356,"-5%","1%","0%",6.2,9.5,9.5,-0.1,19.1,9,1.7,0,0
"Justin Nicolino",NA,"SP",4900,"MIA","PHI","51%",4.45,NA,NA,NA,4.17,"9.6%",5.33,5.13,"L",0.305,0.342,"3%","-2%","2%",7.3,7.3,7.3,-3.6,18.1,10.4,2.1,0,0
"Asher Wojciechowski",NA,"SP",4500,"CIN","@TOR","37%",5.72,NA,NA,NA,4.18,"",NA,NA,"R",NA,NA,"-3%","0%","0%",0,0,0,0,0,14.9,3.3,0,0
"Eric Skoglund",NA,"SP",4200,"KC","DET","45%",4.74,NA,NA,NA,4.58,"",NA,NA,"",NA,NA,"-3%","1%","0%",0,0,0,0,0,9.9,2.4,0,0
"Tyler Pill",NA,"RP",4200,"NYM","MIL","51%",4.43,NA,NA,NA,5.14,"",NA,NA,"R",NA,NA,"5%","5%","0%",0,0,0,0,0,9.8,2.3,0,0
