"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Clayton Kershaw",7,"SP",12900,"LAD","ARI","73%",2.76,9,0.313,"21.8%",5.2,"32.3%",2.47,2.33,"L",0.224,0.23,"2%","0%","-1%",28.9,26.8,26.8,16.8,36.9,26.7,2.1,39.4,3.1
"Corey Kluber",6,"SP",12600,"CLE","SD","74%",2.86,9.5,0.303,"23.4%",3.61,"28.0%",3.17,3.18,"R",0.303,0.248,"-1%","0%","0%",36,27.2,27.2,11.9,42.5,29.2,2.3,32.4,2.6
"Yu Darvish",3,"SP",11200,"TEX","BOS","50%",4.52,6.5,0.337,"17.3%",4.87,"29.2%",3.47,3.5,"R",0.298,0.277,"-2%","-1%","0%",21.5,20.6,20.6,11.1,30.1,16.1,1.4,-2.8,-0.3
"Chris Archer",2,"SP",10700,"TB","@CHC","44%",4.01,7.5,0.32,"22.7%",4.56,"28.3%",3.33,3.25,"R",0.289,0.287,"0%","-1%","1%",18.5,20.8,20.8,11.1,30.5,22.6,2.1,20.9,2
"Michael Fulmer",2,"SP",9800,"DET","SF","66%",4.1,5,0.338,"16.9%",3.94,"19.8%",4.09,3.95,"R",0.272,0.284,"0%","-2%","0%",15.2,18.1,18.1,8.6,27.6,14.3,1.5,22.4,2.3
"Brad Peacock",3,"SP",9600,"HOU","@ATL","56%",4.42,NA,0.314,"21.6%",4.57,"29.1%",4,4.11,"R",0.335,0.253,"-1%","0%","0%",19.3,19.4,19.4,7.6,31.3,15.5,1.6,20.1,2.1
"Jimmy Nelson",2,"SP",9200,"MIL","BAL","62%",4.13,6,0.313,"22.2%",4.48,"20.0%",4.3,4.25,"R",0.346,0.305,"0%","0%","1%",22.7,18.9,18.9,5,32.9,17.7,1.9,32.1,3.5
"Danny Duffy",0,"SP",9100,"KC","@SEA","46%",4.68,NA,0.341,"18.1%",4.86,"21.4%",4.14,4.28,"L",0.225,0.331,"7%","-2%","0%",17,15.1,15.1,1.1,29.2,13.6,1.5,15.9,1.7
"David Price",2,"SP",8900,"BOS","@TEX","50%",4.48,6,0.331,"20.6%",5.02,"24.3%",3.54,3.51,"L",0.298,0.29,"-1%","-1%","0%",12.4,14.5,14.5,4.6,24.4,16.6,1.9,30.7,3.4
"Jon Lester",5,"SP",8800,"CHC","TB","56%",3.49,6.5,0.303,"25.0%",4.83,"24.9%",3.49,3.34,"L",0.271,0.29,"1%","-1%","1%",20.7,17.7,17.7,6.6,28.8,22.2,2.5,7.3,0.8
"Jameson Taillon",6,"SP",8500,"PIT","@PHI","59%",3.85,5.5,0.321,"22.3%",3.9,"20.4%",3.81,3.57,"R",0.309,0.308,"2%","-2%","0%",14.5,15.9,15.9,8.3,23.4,17.6,2.1,29.7,3.5
"Felix Hernandez",2,"SP",8200,"SEA","KC","54%",4.32,5,0.321,"20.2%",4.15,"21.0%",3.92,3.8,"R",0.282,0.315,"2%","-1%","0%",10.9,12.1,12.1,4.5,19.6,16.7,2,7.5,0.9
"J.A. Happ",1,"SP",7600,"TOR","@NYY","48%",5.08,5.5,0.334,"22.4%",5.65,"21.1%",4.01,3.9,"L",0.318,0.298,"1%","-3%","0%",18,16.3,16.3,7.3,25.3,14.3,1.9,23.9,3.1
"CC Sabathia",1,"SP",7300,"NYY","TOR","52%",4.92,NA,0.352,"16.9%",4.14,"19.4%",4.24,4.16,"L",0.267,0.335,"-1%","-3%","0%",24,15.8,15.8,4.9,26.7,10.7,1.5,-3.6,-0.5
"Trevor Cahill",1,"SP",7100,"SD","@CLE","26%",5.14,NA,0.339,"17.6%",4.81,"23.8%",3.64,3.61,"R",0.336,0.3,"-8%","-1%","1%",21.5,20.2,20.2,14,26.4,10.4,1.5,14.1,2
"Lance Lynn",1,"SP",6900,"STL","MIA","55%",4.5,5,0.306,"21.2%",4.58,"22.4%",4.14,4.12,"R",0.335,0.274,"1%","-2%","0%",12.4,15.8,15.8,5.2,26.5,15,2.2,13.8,2
"Sean Newcomb",0,"RP",6700,"ATL","HOU","44%",5.08,NA,0.319,"19.5%",5.59,"",NA,NA,"L",NA,NA,"0%","0%","0%",19.3,19.3,19.3,9.8,28.8,14.7,2.2,-10.3,-1.5
"Patrick Corbin",1,"SP",6600,"ARI","@LAD","27%",4.74,NA,0.318,"23.3%",5.23,"19.6%",4.1,3.95,"L",0.297,0.358,"12%","0%","-2%",15.8,12.7,12.7,2.1,23.2,15.3,2.3,15.1,2.3
"Jose Urena",NA,"SP",6300,"MIA","@STL","45%",5,NA,0.315,"24.7%",4.46,"13.8%",5.04,5.13,"R",0.331,0.332,"0%","-2%","0%",15.9,13,13,5.5,20.4,12.6,2,21.6,3.4
"Ubaldo Jimenez",0,"SP",6200,"BAL","@MIL","38%",5.37,NA,0.309,"26.4%",4.82,"20.2%",4.4,4.31,"R",0.35,0.318,"-1%","0%","1%",7.3,7.2,7.2,-7.9,22.2,15,2.4,9.9,1.6
"James Shields",NA,"SP",6100,"CWS","@OAK","43%",5.12,NA,0.323,"21.3%",4.3,"20.7%",4.47,4.54,"R",0.353,0.332,"5%","-1%","-1%",11.1,12.5,12.5,4.3,20.7,12.6,2.1,1.7,0.3
"Kyle Freeland",NA,"SP",6000,"COL","CIN","56%",5.56,NA,0.303,"21.7%",4.84,"13.5%",5.01,4.87,"L",NA,0.337,"-14%","-7%","2%",9.6,11.8,11.8,4,19.7,9.5,1.6,-2,-0.3
"J.C. Ramirez",NA,"SP",5800,"LAA","@MIN","49%",5.06,NA,0.316,"23.2%",4.53,"18.2%",4.14,4.26,"R",0.332,0.311,"-5%","-4%","0%",11.6,13.6,13.6,3.9,23.2,12.4,2.1,5.3,0.9
"Mark Leiter Jr.",0,"RP",5600,"PHI","PIT","41%",4.65,NA,0.299,"20.0%",4.21,"18.0%",4.94,4.89,"R",NA,NA,"1%","-2%","0%",17.5,17.5,17.5,6.7,28.3,15.8,2.8,13.2,2.4
"Daniel Gossett",2,"RP",5500,"OAK","CWS","56%",4.38,NA,0.309,"22.9%",4.58,"",NA,NA,"R",NA,NA,"3%","-1%","-1%",8.8,8.8,8.8,-6.4,23.9,9.9,1.8,1.9,0.3
"Matt Cain",NA,"SP",5000,"SF","@DET","34%",5.9,3,0.332,"22.3%",4.78,"15.5%",5,5,"R",0.369,0.356,"-2%","-4%","0%",0.7,7.2,7.2,-4.7,19.1,7.8,1.6,5.5,1.1
"Kyle Gibson",1,"SP",4800,"MIN","LAA","51%",4.94,NA,0.316,"15.1%",4.2,"16.4%",4.56,4.34,"R",0.339,0.327,"-2%","-5%","0%",9.2,6.8,6.8,-0.2,13.8,9.3,1.9,18.8,3.9
"Homer Bailey",0,"SP",4000,"CIN","@COL","43%",6.44,NA,0.319,"22.8%",5.01,"17.4%",4.48,4.35,"R",0.366,0.298,"-24%","-6%","2%",-10.1,-10.1,-10.1,-15.1,-5.2,9.1,2.3,16.7,4.2
