Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Clayton Kershaw,0,SP,13000,LAD,CHC,60%,2.89,7.5,,,4.91,32.1%,2.38,2.26,L,0.218,0.231,2%,0%,-1%,25.4,26.6,26.6,17.9,35.3,26.6,2.0,0.0,0.0
Jon Lester,0,SP,11200,CHC,@LAD,40%,3.61,5.5,,,4.94,24.9%,3.44,3.30,L,0.278,0.285,5%,-1%,-1%,24.6,19.1,19.1,8.2,30.0,19.4,1.7,0.0,0.0
Johnny Cueto,0,SP,10800,SF,ATL,64%,3.36,6,,,4.57,21.4%,3.74,3.63,R,0.272,0.283,1%,0%,0%,19.7,16.2,16.2,7.0,25.4,18.6,1.7,0.0,0.0
Lance McCullers Jr.,9,SP,10100,HOU,BAL,66%,3.50,6.5,0.331,22.1%,4.50,27.3%,3.44,3.16,R,0.288,0.312,1%,0%,-2%,23.6,21.2,21.2,12.4,30.0,20.6,2.0,0.0,0.0
Michael Pineda,7,SP,9900,NYY,OAK,62%,3.70,6,0.321,20.7%,4.11,26.0%,3.18,3.06,R,0.309,0.311,0%,0%,0%,20.9,21.0,21.0,11.6,30.3,19.9,2.0,0.0,0.0
Matt Shoemaker,2,SP,9400,LAA,@MIA,51%,4.21,5.5,0.314,22.5%,4.30,21.1%,3.97,4.12,R,0.309,0.312,1%,0%,0%,19.1,15.9,15.9,5.5,26.3,18.0,1.9,0.0,0.0
Danny Duffy,1,SP,9100,KC,@CLE,45%,4.48,5.5,0.325,17.9%,4.35,21.3%,4.09,4.23,L,0.225,0.324,-4%,0%,0%,17.8,17.3,17.3,4.5,30.0,15.0,1.6,0.0,0.0
Rick Porcello,2,SP,8200,BOS,SEA,64%,4.03,6,0.330,17.9%,4.33,21.2%,3.73,3.81,R,0.317,0.311,-3%,0%,0%,16.9,16.2,16.2,8.1,24.2,15.3,1.9,0.0,0.0
Joe Ross,9,SP,7800,WAS,SD,61%,3.73,5.5,0.301,26.2%,3.44,21.2%,3.91,3.79,R,0.363,0.248,0%,0%,0%,14.0,14.0,14.0,-0.6,28.5,17.9,2.3,0.0,0.0
German Marquez,,SP,7600,COL,STL,55%,5.22,,,,4.36,17.9%,4.10,3.95,R,,,-10%,1%,0%,20.4,15.3,15.3,-0.8,31.5,13.5,1.8,0.0,0.0
