"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Chris Archer",1,"SP",11300,"TB","MIL","56%",3.49,NA,NA,NA,4.67,"28.5%",3.34,3.25,"R",0.29,0.29,"1%","0%","0%",22.3,21.1,21.1,12.4,29.8,21.7,1.9,0,0
"Jon Lester",1,"SP",10200,"CHC","WAS","64%",NA,NA,NA,NA,5.47,"24.9%",3.5,3.35,"L",0.266,0.295,"1%","0%","-7%",17.5,17.2,17.2,4.8,29.6,15.3,1.5,0,0
"Luis Severino",2,"SP",9900,"NYY","@CLE","48%",4.1,NA,NA,NA,4.93,"24.8%",3.63,3.5,"R",0.299,0.305,"-4%","-1%","0%",26.4,21.8,21.8,10.6,33,17.9,1.8,0,0
"Carlos Carrasco",NA,"SP",9700,"CLE","NYY","52%",3.9,NA,NA,NA,5.21,"27.4%",3.21,3.12,"R",0.293,0.284,"-2%","-1%","0%",14.7,18.8,18.8,6.8,30.7,16.7,1.7,0,0
"Hyun-Jin Ryu",NA,"SP",9300,"LAD","@NYM","61%",4.15,NA,NA,NA,4.75,"22.2%",4.09,3.92,"L",0.353,0.324,"1%","0%","0%",17.4,14,14,6.3,21.6,16.4,1.8,0,0
"Danny Duffy",1,"SP",9000,"KC","SEA","",NA,NA,NA,NA,4.72,"21.3%",4.13,4.28,"L",0.215,0.331,"-2%","1%","0%",18.6,16.2,16.2,4.7,27.7,16.3,1.8,0,0
"Jimmy Nelson",1,"SP",8600,"MIL","@TB","44%",4.01,NA,NA,NA,4.55,"20.7%",4.19,4.11,"R",0.344,0.3,"4%","0%","0%",20.6,19.9,19.9,7.3,32.6,16.1,1.9,0,0
"Jeff Samardzija",NA,"SP",8500,"SF","ARI","53%",3.86,NA,NA,NA,5.02,"20.6%",3.94,3.9,"R",0.333,0.288,"1%","-1%","0%",14.6,17.9,17.9,7.5,28.2,17.6,2.1,0,0
"Marcus Stroman",NA,"SP",8300,"TOR","@HOU","48%",4.59,NA,NA,NA,5.93,"19.5%",3.68,3.49,"R",0.298,0.31,"6%","-3%","-4%",17.9,17.1,17.1,6.9,27.3,14.3,1.7,0,0
"Mike Fiers",NA,"SP",8200,"HOU","TOR","52%",4.41,NA,NA,NA,4.26,"21.6%",4.11,4.15,"R",0.297,0.345,"1%","-3%","-4%",18.1,15.3,15.3,5.4,25.3,14.6,1.8,0,0
"Jameson Taillon",1,"SP",8000,"PIT","SD","62%",3.68,NA,NA,NA,3.81,"20.8%",3.79,3.53,"R",0.337,0.314,"0%","0%","0%",7.3,13,13,0.2,25.9,15.8,2,0,0
"Patrick Corbin",NA,"SP",7800,"ARI","@SF","47%",4.14,NA,NA,NA,3.98,"20.1%",4.08,3.92,"L",0.304,0.362,"4%","-1%","0%",14.3,13.1,13.1,2.5,23.8,14.9,1.9,0,0
"Sean Manaea",NA,"SP",7700,"OAK","@LAA","45%",4.77,NA,NA,NA,4.26,"21.7%",4.11,4.07,"L",0.24,0.325,"2%","-1%","0%",11.6,15.9,15.9,6.3,25.5,15.5,2,0,0
"Adam Wainwright",NA,"SP",7600,"STL","@CIN","54%",4.53,NA,NA,NA,4.54,"19.1%",4.25,3.98,"R",0.321,0.311,"-1%","-1%","0%",19.4,13.3,13.3,0.1,26.4,14.6,1.9,0,0
"Ricky Nolasco",NA,"SP",7500,"LAA","OAK","55%",4.23,NA,NA,NA,4.3,"18.4%",4.41,4.43,"R",0.344,0.352,"2%","-1%","0%",6.9,12.5,12.5,0.9,24.1,12.8,1.7,0,0
"Jose Berrios",NA,"SP",7300,"MIN","TEX","56%",4.61,NA,NA,NA,4.92,"20.0%",4.71,4.96,"R",0.337,0.337,"-1%","1%","0%",11,17.6,17.6,6.2,29,13.4,1.8,0,0
"Steven Matz",NA,"SP",6400,"NYM","LAD","39%",5.35,NA,NA,NA,5.08,"21.5%",3.82,3.63,"L",0.308,0.315,"3%","0%","0%",-1.1,8.6,8.6,-3.7,20.8,11.6,1.8,0,0
"Aaron Nola",NA,"SP",6200,"PHI","@COL","50%",5.5,NA,NA,NA,5.3,"24.3%",3.54,3.37,"R",0.316,0.282,"-20%","1%","1%",24.5,20,20,9.5,30.4,14.9,2.4,0,0
"Jose Urena",NA,"SP",6000,"MIA","@ATL","48%",4.86,NA,NA,NA,4.59,"14.6%",5.01,5.1,"R",0.338,0.321,"-3%","-2%","0%",11.9,13.2,13.2,4.8,21.6,10.4,1.7,0,0
"Jeff Hoffman",NA,"SP",5900,"COL","PHI","50%",5.5,NA,NA,NA,4.01,"17.9%",4.89,4.94,"R",0.31,0.372,"-9%","1%","1%",3.2,12.3,12.3,-2.5,27.2,11.5,1.9,0,0
"Ubaldo Jimenez",NA,"SP",5500,"BAL","DET","55%",5.21,NA,NA,NA,4.85,"20.4%",4.41,4.33,"R",0.354,0.321,"0%","-1%","0%",10.1,8.2,8.2,-5.4,21.8,11.8,2.1,0,0
"Clayton Richard",NA,"SP",5400,"SD","@PIT","38%",4.82,NA,NA,NA,4.27,"14.7%",4.13,3.98,"L",0.3,0.371,"0%","-1%","0%",5.4,10.1,10.1,-1.7,21.8,11.9,2.2,0,0
"Erick Fedde",NA,"SP",5300,"WAS","@CHC","36%",NA,NA,NA,NA,4.72,"",NA,NA,"R",NA,NA,"3%","-1%","-8%",-2.2,-2.2,-2.2,-2.2,-2.2,11,2.1,0,0
"Anibal Sanchez",NA,"SP",5200,"DET","@BAL","45%",5.79,NA,NA,NA,4.63,"20.4%",4.24,4.4,"R",0.303,0.372,"0%","-1%","0%",12.6,13.5,13.5,5.8,21.2,12,2.3,0,0
"Doug Fister",NA,"SP",5000,"BOS","CWS","66%",4.31,NA,NA,NA,4.31,"14.8%",4.85,4.8,"R",0.354,0.302,"-5%","-2%","0%",9,9,9,-1.3,19.3,10.9,2.2,0,0
"Marco Gonzales",NA,"SP",4800,"SEA","@KC","",NA,NA,NA,NA,4.31,"",NA,NA,"L",NA,NA,"-8%","1%","0%",-2.1,-2.1,-2.1,-2.1,-2.1,12.6,2.6,0,0
"Lucas Sims",1,"SP",4500,"ATL","MIA","52%",4.64,NA,NA,NA,4.75,"",NA,NA,"R",NA,NA,"0%","-1%","0%",9.3,9.3,9.3,9.3,9.3,20.2,4.5,0,0
"Homer Bailey",NA,"SP",4400,"CIN","STL","46%",4.97,NA,NA,NA,4.39,"15.1%",4.77,4.61,"R",0.362,0.375,"0%","-1%","0%",8,4.5,4.5,-8.4,17.5,12,2.7,0,0
"Mike Pelfrey",NA,"SP",4200,"CWS","@BOS","34%",6.19,NA,NA,NA,4.75,"12.1%",5.04,4.9,"R",0.372,0.325,"-20%","-4%","0%",5.5,8.2,8.2,0,16.4,5.5,1.3,0,0
"Nick Martinez",NA,"SP",4000,"TEX","@MIN","43%",5.39,NA,NA,NA,4.51,"12.3%",5.22,5.31,"R",0.352,0.36,"0%","1%","0%",5.4,7.8,7.8,-1.7,17.2,7.7,1.9,0,0
