"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Corey Kluber",1,"SP",14000,"CLE","@CWS","71%",3.03,NA,NA,NA,4.36,"28.7%",3.12,3.11,"R",0.299,0.251,"2%","0%","0%",34,28.4,28.4,14.6,42.3,25.6,1.8,0,0
"Jacob deGrom",2,"SP",12900,"NYM","@SEA","57%",4.11,NA,NA,NA,4.69,"26.3%",3.38,3.24,"R",0.288,0.265,"2%","-1%","0%",28.7,23.2,23.2,9.6,36.7,22.2,1.7,0,0
"Rich Hill",4,"SP",12400,"LAD","SF","71%",3.23,NA,NA,NA,3.95,"29.7%",3.38,3.54,"L",0.281,0.247,"2%","-1%","-1%",28.3,18,18,6,30.1,19.6,1.6,0,0
"Zack Greinke",1,"SP",12200,"ARI","@STL","56%",3.73,NA,NA,NA,4.55,"23.5%",3.56,3.46,"R",0.274,0.261,"4%","0%","0%",22.4,22.9,22.9,12.1,33.8,19.4,1.6,0,0
"Ivan Nova",1,"SP",8600,"PIT","@SD","53%",4.1,NA,NA,NA,3.84,"16.4%",4.17,4.05,"R",0.361,0.295,"3%","0%","0%",10.4,14.9,14.9,5,24.9,14,1.6,0,0
"Jerad Eickhoff",NA,"SP",8100,"PHI","ATL","53%",4.34,NA,NA,NA,4.67,"21.2%",4.13,4.21,"R",0.353,0.267,"2%","1%","4%",17.4,12.4,12.4,3.4,21.4,15,1.9,0,0
"Sean Newcomb",1,"RP",8000,"ATL","@PHI","47%",4.66,NA,NA,NA,4.02,"22.9%",4.62,4.4,"L",NA,0.329,"2%","1%","3%",10.9,12.8,12.8,0.2,25.4,16.1,2,0,0
"Dinelson Lamet",0,"SP",7900,"SD","PIT","47%",4.4,NA,NA,NA,4.26,"29.8%",3.62,3.98,"R",NA,NA,"1%","0%","0%",16.5,15.8,15.8,2.7,29,17,2.2,0,0
"Francisco Liriano",1,"SP",7700,"TOR","LAA","55%",4.48,NA,NA,NA,4.07,"23.9%",4.09,3.91,"L",0.303,0.326,"-1%","-1%","0%",5.9,9.2,9.2,-3.5,21.9,12.4,1.6,0,0
"Eduardo Rodriguez",NA,"SP",7700,"BOS","KC","57%",4.33,NA,NA,NA,4.37,"21.7%",4.22,4.33,"L",0.343,0.302,"-3%","1%","3%",16.2,17.7,17.7,10.5,24.9,15.7,2,0,0
"Collin McHugh",NA,"SP",7500,"HOU","@DET","55%",4.95,NA,NA,NA,4.8,"21.0%",3.98,4.03,"R",0.302,0.329,"-2%","-2%","-3%",6.3,6.3,6.3,6.3,6.3,13.4,1.8,0,0
"Tanner Roark",NA,"SP",7500,"WAS","COL","54%",4.77,NA,NA,NA,5.33,"18.6%",4.32,4.21,"R",0.316,0.287,"0%","3%","2%",11.2,13.4,13.4,1.6,25.1,13.5,1.8,0,0
"Kevin Gausman",NA,"SP",7400,"BAL","@TEX","54%",5.48,NA,NA,NA,4.93,"21.9%",4.04,4.02,"R",0.311,0.357,"-6%","-2%","0%",19,10.3,10.3,-3,23.6,12.4,1.7,0,0
