Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Max Scherzer,2,SP,13300,WAS,@SF,62%,3.26,,,,3.38,31.4%,2.83,3.15,R,0.305,0.217,1%,0%,0%,28.7,26.9,26.9,16.6,37.2,26.9,2.0,0.0,0.0
Jacob deGrom,1,SP,12000,NYM,MIL,63%,3.22,,,,5.08,26.8%,3.25,3.11,R,0.282,0.271,2%,1%,-2%,23.3,23.7,23.7,13.1,34.4,21.3,1.8,0.0,0.0
Chris Archer,2,SP,11300,TB,@TEX,56%,4.37,,,,4.71,28.4%,3.30,3.22,R,0.288,0.284,-5%,0%,0%,26.9,22.2,22.2,11.6,32.8,20.9,1.8,0.0,0.0
Carlos Martinez,1,SP,10900,STL,LAD,56%,3.75,,,,5.02,23.4%,3.70,3.54,R,0.329,0.259,1%,1%,0%,24.1,20.8,20.8,11.6,30.0,20.6,1.9,0.0,0.0
Jake Arrieta,,SP,9900,CHC,@SD,63%,3.21,,,,3.43,25.7%,3.34,3.16,R,0.257,0.252,1%,0%,-1%,14.7,16.6,16.6,5.7,27.4,17.7,1.8,0.0,0.0
Dan Straily,1,SP,9000,MIA,PHI,56%,3.71,,,,4.10,21.1%,4.59,4.94,R,0.295,0.319,2%,-2%,2%,16.1,15.9,15.9,4.2,27.6,15.2,1.7,0.0,0.0
Zack Godley,2,SP,8700,ARI,@PIT,49%,4.55,,,,3.98,19.8%,4.08,3.97,R,0.322,0.324,4%,0%,0%,18.7,18.7,18.7,10.6,26.8,16.9,1.9,0.0,0.0
Drew Pomeranz,1,SP,8600,BOS,@CWS,60%,4.20,,,,4.60,25.9%,3.72,3.71,L,0.282,0.298,4%,1%,0%,14.0,16.0,16.0,5.0,27.1,14.4,1.7,0.0,0.0
James Paxton,,SP,8200,SEA,COL,63%,3.42,,,,5.13,22.8%,3.75,3.60,L,0.328,0.282,2%,0%,0%,26.2,25.4,25.4,14.1,36.8,17.5,2.1,0.0,0.0
Masahiro Tanaka,1,SP,8100,NYY,@BAL,53%,4.38,,,,4.41,21.5%,3.64,3.53,R,0.290,0.298,0%,0%,0%,10.8,13.4,13.4,-3.1,29.9,13.7,1.7,0.0,0.0
Aaron Nola,3,SP,8000,PHI,@MIA,43%,4.29,,,,4.35,23.2%,3.52,3.37,R,0.326,0.291,2%,-2%,1%,14.1,14.1,14.1,7.1,21.1,17.5,2.2,0.0,0.0
Antonio Senzatela,,SP,7800,COL,@SEA,37%,4.58,,,,4.29,14.7%,4.76,4.55,R,0.316,0.286,19%,0%,0%,14.7,15.3,15.3,7.9,22.6,14.0,1.8,0.0,0.0
Mike Clevinger,,SP,7700,CLE,OAK,57%,4.10,,,,4.06,23.3%,4.59,4.51,R,0.259,0.360,-2%,1%,0%,19.0,19.0,19.0,7.2,30.7,14.5,1.9,0.0,0.0
Jaime Garcia,,SP,7600,ATL,@LAA,46%,4.18,,,,4.00,19.2%,3.88,3.73,L,0.298,0.306,4%,1%,0%,16.4,13.5,13.5,4.6,22.5,16.5,2.2,0.0,0.0
Sean Manaea,1,SP,7200,OAK,@CLE,42%,4.90,,,,4.43,22.0%,3.98,3.94,L,0.218,0.317,-8%,1%,0%,15.4,15.1,15.1,5.3,24.9,14.1,2.0,0.0,0.0
