"Player.Name","Likes","Pos","Salary","Team","Opp","RS","Pitcher.Name","Pitcher.wOBA","Pitcher.wOBA.Diff","Pitcher.Handedness","Hitter.Handedness","Hitter.wOBA","Hitter.wOBA.Diff","Hitter.ISO","Hitter.ISO.Diff","Batting.Order..Confirmed.","Batting.Order..Projected.","Batting.Order.Diff","Park.Factor","Temperature.Factor","Wind.Factor","L10.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Curtis Granderson",1,"OF",3800,"NYM","LAA",4.13,"Nolasco",0.336,"4%","R","L",0.343,"4%",0.203,6,"","6","","-2%","1%","0%",7.4,5.3,5.3,-0.8,11.4,6.8,1.8,0,0
"Jose Ramirez",1,"2B/3B",3800,"CLE","@HOU",4,"Morton",0.341,"5%","R","S",0.326,"1%",0.142,5,"","6","","-4%","2%","5%",4.1,8.1,8.1,-0.4,16.6,8.2,2.2,0,0
"Kevin Pillar",NA,"OF",3700,"TOR","@BAL",4.43,"Tillman",0.322,"0%","R","R",0.308,"-1%",0.125,0,"","x","","0%","0%","0%",9.9,8.8,8.8,1,16.6,0,0,0,0
"Scott Schebler",NA,"OF",3700,"CIN","COL",4.51,"Anderson",0.296,"-2%","L","L",0.296,"-8%",0.211,-18,"","6","","1%","1%","0%",7.2,7.8,7.8,-0.6,16.3,6.9,1.9,0,0
"Javier Baez",NA,"2B",3700,"CHC","MIL",4.42,"Espino",NA,"%","","R",NA,"%",NA,NA,"7","7","0","0%","-7%","-10%",9.4,8.1,8.1,-1.5,17.8,5.9,1.6,0,0
"Marcell Ozuna",2,"OF",3700,"MIA","@LAD",3.14,"Wood",0.304,"-3%","L","R",0.366,"9%",0.217,20,"","4","","-4%","0%","0%",6.6,9,9,-0.2,18.2,7.4,2,0,0
"Tommy Pham",1,"OF",3700,"STL","SF",4.64,"Moore",0.324,"1%","L","R",0.332,"1%",0.16,0,"","7","","-1%","-1%","-1%",11.3,12.4,12.4,-0.4,25.2,7.1,1.9,0,0
"Jorge Soler",1,"OF",3700,"KC","@MIN",4.02,"Santiago",0.321,"0%","L","R",0.33,"2%",0.169,3,"","7","","3%","-6%","-3%",5.3,4.8,4.8,0.2,9.5,7.1,1.9,0,0
"Melky Cabrera",NA,"OF",3700,"CWS","@SEA",3.69,"Miranda",0.31,"-1%","L","S",0.302,"-7%",0.125,-9,"","3","","-10%","-1%","0%",4.8,5.8,5.8,1,10.5,5.9,1.6,0,0
"Chris Taylor",2,"2B",3700,"LAD","MIA",4.86,"Nicolino",0.342,"5%","L","R",0.315,"4%",0.091,1,"","1","","-5%","0%","0%",9.2,8.8,8.8,1.3,16.4,8,2.2,0,0
"Joe Mauer",1,"1B",3700,"MIN","KC",3.98,"Karns",0.31,"-2%","R","L",0.328,"2%",0.124,7,"","2","","0%","-5%","-2%",8,6.4,6.4,2,10.8,6.5,1.8,0,0
"Phillip Ervin",NA,"OF",3700,"CIN","COL",4.51,"Anderson",0.352,"7%","L","R",NA,"3%",NA,8,"","x","","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Cesar Hernandez",2,"2B",3700,"PHI","@PIT",4.32,"Williams",NA,"1%","R","S",0.316,"-1%",0.095,7,"","1","","2%","0%","0%",5.7,8.9,8.9,1.8,16.1,7.9,2.1,0,0
"Scooter Gennett",NA,"2B/OF",3700,"CIN","COL",4.51,"Anderson",0.296,"-2%","L","L",0.229,"-16%",0.082,-31,"","x","","0%","0%","0%",6.3,8.4,8.4,0.5,16.2,0,0,0,0
"Jose Reyes",NA,"3B/SS",3700,"NYM","LAA",4.13,"Nolasco",0.336,"4%","R","S",0.303,"-2%",0.113,-8,"","2","","-3%","1%","0%",6.4,6.6,6.6,0.1,13.1,6.9,1.9,0,0
"Jackie Bradley Jr.",1,"OF",3700,"BOS","@OAK",4.08,"Graveman",0.323,"1%","R","L",0.311,"0%",0.186,10,"","8","","-9%","1%","0%",7.9,6.5,6.5,-0.9,13.9,6.4,1.7,0,0
"Michael Saunders",1,"OF",3700,"PHI","@PIT",4.32,"Williams",NA,"1%","R","L",0.33,"0%",0.19,1,"","5","","3%","0%","0%",8.5,6.8,6.8,0,13.6,7.3,2,0,0
"Colby Rasmus",1,"OF",3700,"TB","NYY",3.81,"Severino",0.307,"-2%","R","L",0.321,"1%",0.216,5,"","6","","0%","0%","0%",10.8,10.2,10.2,-0.2,20.5,6.3,1.7,0,0
"David Peralta",2,"OF",3700,"ARI","@SD",4.59,"Weaver",0.324,"1%","R","L",0.373,"6%",0.202,9,"","2","","-10%","-1%","0%",6,8.6,8.6,-0.3,17.4,7.8,2.1,0,0
"Nicholas Castellanos",2,"3B",3700,"DET","TEX",4.86,"Martinez",0.356,"8%","R","R",0.315,"-1%",0.16,-4,"","2","","1%","-5%","2%",4.1,7.3,7.3,0.8,13.7,8.1,2.2,0,0
"Justin Turner",NA,"3B",3700,"LAD","MIA",4.86,"Nicolino",0.342,"5%","L","R",0.324,"-12%",0.14,-23,"","3","","-3%","0%","0%",7.2,7.9,7.9,3,12.8,7,1.9,0,0
"Addison Russell",NA,"SS",3700,"CHC","MIL",4.42,"Espino",NA,"%","","R",NA,"%",NA,NA,"x","x","-","0%","0%","0%",6.2,7.5,7.5,0.3,14.7,0,0,0,0
"Brandon Drury",NA,"2B",3700,"ARI","@SD",4.59,"Weaver",0.334,"3%","R","R",0.341,"1%",0.163,-6,"","6","","-7%","-1%","0%",8.6,7.1,7.1,0.4,13.9,6.3,1.7,0,0
"Jonathan Lucroy",1,"C",3700,"TEX","@DET",4.14,"Norris",0.325,"1%","L","R",0.345,"-1%",0.175,5,"","5","","-1%","-5%","2%",6.1,5.6,5.6,-0.4,11.5,6.8,1.8,0,0
"Jedd Gyorko",2,"2B/3B",3700,"STL","SF",4.64,"Moore",0.324,"1%","L","R",0.334,"5%",0.183,-4,"","4","","-1%","-2%","-2%",8.7,9.4,9.4,0.9,17.9,7.8,2.1,0,0
"Eugenio Suarez",1,"3B",3700,"CIN","COL",4.51,"Anderson",0.352,"7%","L","R",0.35,"7%",0.194,19,"","5","","1%","1%","0%",4.3,9.1,9.1,0.8,17.4,8.2,2.2,0,0
"Stephen Cardullo",NA,"OF",3700,"COL","@CIN",4.49,"Bonilla",NA,"-1%","R","R",0.256,"-2%",0.235,6,"","x","","0%","0%","0%",2.8,2.8,2.8,-0.8,6.3,0,0,0,0
"Brad Miller",NA,"2B",3700,"TB","NYY",3.81,"Severino",0.307,"-2%","R","L",0.33,"5%",0.197,15,"","x","","0%","0%","0%",6.9,7.1,7.1,0.6,13.5,0,0,0,0
"Brandon Moss",NA,"OF",3700,"KC","@MIN",4.02,"Santiago",0.313,"-2%","L","L",0.316,"-2%",0.164,-23,"","x","","0%","0%","0%",6.1,6,6,0.4,11.6,0,0,0,0
"Matt Holliday",NA,"1B/OF",3700,"NYY","@TB",4.19,"Ramirez",0.32,"0%","R","R",0.341,"-4%",0.158,-10,"","3","","-6%","0%","0%",10.1,9.2,9.2,0.6,17.7,7,1.9,0,0
"Todd Frazier",NA,"3B",3700,"CWS","@SEA",3.69,"Miranda",0.31,"-1%","L","R",0.347,"3%",0.254,15,"","6","","-9%","-1%","0%",6.1,6.8,6.8,0,13.6,6.6,1.8,0,0
"Yasmani Grandal",NA,"C",3700,"LAD","MIA",4.86,"Nicolino",0.342,"5%","L","S",0.309,"-5%",0.113,-26,"","x","","0%","0%","0%",10,7.2,7.2,0.1,14.2,0,0,0,0
"Nick Markakis",1,"OF",3700,"ATL","WAS",3.96,"Gonzalez",0.274,"-10%","L","L",0.289,"-10%",0.057,-44,"","4","","-2%","1%","0%",8.3,7.6,7.6,2.9,12.3,5.4,1.5,0,0
"Michael A. Taylor",NA,"OF",3700,"WAS","@ATL",5.04,"Dickey",0.331,"2%","R","R",0.27,"-4%",0.129,-6,"","8","","-1%","1%","0%",7.7,6.8,6.8,0.1,13.6,6.4,1.7,0,0
"Albert Pujols",1,"1B",3700,"LAA","@NYM",3.37,"deGrom",0.269,"-11%","R","R",0.333,"1%",0.195,-2,"","3","","-5%","2%","0%",6.3,7,7,0.4,13.6,6.9,1.9,0,0
"Raimel Tapia",NA,"OF",3700,"COL","@CIN",4.49,"Bonilla",NA,"1%","R","L",0.205,"-1%",0,-2,"","x","","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Ryan Schimpf",NA,"3B",3600,"SD","ARI",3.91,"Walker",0.312,"-2%","R","L",0.363,"4%",0.309,7,"","5","","-3%","-1%","0%",5.7,6.4,6.4,-0.9,13.7,6.7,1.9,0,0
"Steven Souza Jr.",NA,"OF",3600,"TB","NYY",3.81,"Severino",0.332,"2%","R","R",0.317,"0%",0.17,-1,"","5","","-3%","0%","0%",5.5,7.8,7.8,-0.1,15.7,6.5,1.8,0,0
"Peter O'Brien",NA,"OF",3600,"CIN","COL",4.51,"Anderson",0.352,"7%","L","R",NA,"3%",NA,8,"","x","","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Pat Valaika",2,"SS",3600,"COL","@CIN",4.49,"Bonilla",NA,"-1%","R","R",0.366,"0%",0.313,7,"","7","","-12%","1%","0%",7.1,6.8,6.8,-2.6,16.2,5.9,1.6,0,0
"David Wright",NA,"3B",3600,"NYM","LAA",4.13,"Nolasco",0.35,"7%","R","R",0.305,"-11%",0.117,-21,"","x","","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Kennys Vargas",NA,"1B",3600,"MIN","KC",3.98,"Karns",0.31,"-2%","R","S",0.313,"-2%",0.208,9,"","4","","0%","-7%","-3%",7.6,7.7,7.7,-0.1,15.5,6.4,1.8,0,0
"Carlos Gomez",NA,"OF",3600,"TEX","@DET",4.14,"Norris",0.325,"1%","L","R",0.332,"-2%",0.187,4,"","x","","0%","0%","0%",6.5,7.6,7.6,-0.3,15.4,0,0,0,0
"Marwin Gonzalez",NA,"3B/OF",3600,"HOU","CLE",4.5,"Bauer",0.321,"0%","R","S",0.313,"-2%",0.147,-6,"","x","","0%","0%","0%",9.3,9,9,-0.1,18.2,0,0,0,0
"Eduardo Nunez",2,"3B/SS",3600,"SF","@STL",3.86,"Wacha",0.323,"1%","R","R",0.322,"5%",0.122,-8,"","6","","3%","-1%","-1%",7.8,6.7,6.7,0,13.4,7.7,2.1,0,0
"Robbie Grossman",NA,"OF",3600,"MIN","KC",3.98,"Karns",0.31,"-2%","R","S",0.322,"-2%",0.123,-3,"","x","","0%","0%","0%",6.3,7.2,7.2,1.5,12.9,0,0,0,0
"Dustin Garneau",NA,"C",3600,"COL","@CIN",4.49,"Bonilla",NA,"-1%","R","R",0.264,"-4%",0.142,0,"","x","","0%","0%","0%",5.8,4.7,4.7,-0.4,9.7,0,0,0,0
"Aaron Hicks",NA,"OF",3600,"NYY","@TB",4.19,"Ramirez",0.313,"-2%","R","S",0.303,"-1%",0.121,-10,"","x","","0%","0%","0%",12.7,11.2,11.2,1.1,21.2,0,0,0,0
"Jonathan Schoop",NA,"2B",3600,"BAL","TOR",4.57,"Sanchez",0.236,"-18%","R","R",0.327,"5%",0.204,14,"","6","","1%","2%","0%",6.3,7.3,7.3,2.1,12.5,6.7,1.9,0,0
"Victor Martinez",NA,"1B",3600,"DET","TEX",4.86,"Martinez",0.348,"6%","R","S",0.337,"-3%",0.168,-1,"","x","","0%","0%","0%",9.9,6.8,6.8,0.6,12.9,0,0,0,0
"Mike Napoli",3,"1B",3600,"TEX","@DET",4.14,"Norris",0.325,"1%","L","R",0.378,"12%",0.22,9,"","6","","-2%","-6%","2%",9.7,6.5,6.5,-1.5,14.5,7.3,2,0,0
"Willson Contreras",NA,"C",3600,"CHC","MIL",4.42,"Espino",NA,"%","","R",NA,"%",NA,NA,"6","6","0","0%","-7%","-9%",6.6,6.6,6.6,-1.6,14.7,5.9,1.6,0,0
"Brandon Belt",2,"1B/OF",3600,"SF","@STL",3.86,"Wacha",0.28,"-9%","R","L",0.363,"2%",0.213,6,"","3","","1%","-1%","-2%",8.5,8.6,8.6,0.9,16.2,7.8,2.2,0,0
"Travis Shaw",1,"3B",3600,"MIL","@CHC",3.58,"Butler",0.428,"21%","R","L",0.328,"0%",0.193,-5,"4","4","0","-13%","-7%","-9%",9.8,9.4,9.4,0.9,17.8,5.9,1.6,0,0
"Avisail Garcia",NA,"OF",3600,"CWS","@SEA",3.69,"Miranda",0.31,"-1%","L","R",0.332,"6%",0.16,14,"","5","","-10%","-1%","0%",8.3,9.2,9.2,1.4,16.9,6.3,1.8,0,0
"Brandon Phillips",NA,"2B",3600,"ATL","WAS",3.96,"Gonzalez",0.315,"-1%","L","R",0.295,"-5%",0.113,-2,"","2","","0%","1%","0%",4.6,7.1,7.1,0.1,14.2,6.4,1.8,0,0
"Elvis Andrus",2,"SS",3600,"TEX","@DET",4.14,"Norris",0.325,"1%","L","R",0.331,"7%",0.112,8,"","4","","-1%","-4%","2%",7.4,8.1,8.1,0.9,15.3,7.7,2.1,0,0
"Asdrubal Cabrera",NA,"SS",3600,"NYM","LAA",4.13,"Nolasco",0.336,"4%","R","S",0.326,"2%",0.173,7,"","x","","0%","0%","0%",8.2,7.7,7.7,0.6,14.8,0,0,0,0
"Josh Reddick",4,"OF",3600,"HOU","CLE",4.5,"Bauer",0.321,"0%","R","L",0.365,"10%",0.198,21,"","2","","1%","3%","6%",9.5,7.7,7.7,0.2,15.2,9,2.5,0,0
"Randal Grichuk",2,"OF",3600,"STL","SF",4.64,"Moore",0.324,"1%","L","R",0.33,"0%",0.234,3,"","2","","-1%","-2%","-2%",8.4,7.3,7.3,0.1,14.4,8,2.2,0,0
"Adonis Garcia",NA,"3B",3500,"ATL","WAS",3.96,"Gonzalez",0.315,"-1%","L","R",0.361,"10%",0.167,10,"","x","","0%","0%","0%",9.5,6.6,6.6,0.3,12.9,0,0,0,0
"Tim Anderson",NA,"SS",3500,"CWS","@SEA",3.69,"Miranda",0.31,"-1%","L","R",0.331,"5%",0.104,1,"","8","","-10%","-1%","0%",8.5,6.9,6.9,-0.6,14.4,5.4,1.5,0,0
"Yangervis Solarte",0,"2B",3500,"SD","ARI",3.91,"Walker",0.312,"-2%","R","S",0.328,"1%",0.149,4,"","4","","-3%","-1%","0%",3.3,6.3,6.3,0.6,12,6.3,1.8,0,0
"Domingo Santana",1,"OF",3500,"MIL","@CHC",3.58,"Butler",0.37,"12%","R","R",0.319,"-4%",0.167,-8,"5","5","0","2%","-7%","-10%",8.4,7.6,7.6,0.9,14.3,6.3,1.8,0,0
"Yonder Alonso",NA,"1B",3500,"OAK","BOS",2.92,"Sale",0.226,"-21%","L","L",0.291,"-8%",0.115,-19,"","5","","-3%","1%","0%",8.3,9.4,9.4,0.4,18.4,4.8,1.4,0,0
"Howie Kendrick",NA,"OF",3500,"PHI","@PIT",4.32,"Williams",NA,"-1%","R","R",0.32,"-1%",0.116,-1,"","x","","0%","0%","0%",8.5,8.5,8.5,0,17,0,0,0,0
"Josh Harrison",1,"2B/3B",3500,"PIT","PHI",4.68,"Hellickson",0.329,"2%","R","R",0.321,"-3%",0.129,-5,"","2","","-2%","0%","0%",6.5,7.4,7.4,0.8,14,7.6,2.2,0,0
"David Freese",NA,"3B",3500,"PIT","PHI",4.68,"Hellickson",0.329,"2%","R","R",0.314,"-4%",0.131,-11,"","5","","-3%","0%","0%",5.3,6.7,6.7,0.8,12.6,6.4,1.8,0,0
"Freddy Galvis",1,"SS",3500,"PHI","@PIT",4.32,"Williams",NA,"1%","R","S",0.296,"5%",0.146,12,"","8","","3%","0%","0%",6.4,7,7,0.5,13.4,6.6,1.9,0,0
"Ben Gamel",1,"OF",3500,"SEA","CWS",3.81,"Quintana",0.297,"-5%","L","L",NA,"-7%",NA,-22,"","7","","-3%","-1%","0%",9,8.9,8.9,-0.5,18.2,5.2,1.5,0,0
"Delino DeShields",2,"OF",3500,"TEX","@DET",4.14,"Norris",0.325,"1%","L","R",0.3,"2%",0.1,1,"","1","","-1%","-4%","2%",5.6,6.9,6.9,-0.2,14.1,7.2,2.1,0,0
"Eddie Rosario",1,"OF",3500,"MIN","KC",3.98,"Karns",0.31,"-2%","R","L",0.311,"1%",0.185,9,"","8","","0%","-6%","-2%",6.3,6,6,1,10.9,5.5,1.6,0,0
"Chase Utley",NA,"2B",3500,"LAD","MIA",4.86,"Nicolino",0.305,"-3%","L","L",0.285,"-7%",0.131,-7,"","x","","0%","0%","0%",7.9,5.1,5.1,-0.8,11,0,0,0,0
"Lucas Duda",2,"1B",3500,"NYM","LAA",4.13,"Nolasco",0.336,"4%","R","L",0.365,"5%",0.242,9,"","5","","-1%","1%","0%",4.8,7.7,7.7,-1.8,17.2,7.7,2.2,0,0
"Franklin Gutierrez",1,"OF",3500,"LAD","MIA",4.86,"Nicolino",0.342,"5%","L","R",0.376,"5%",0.249,1,"","4","","-3%","0%","0%",6,6,6,0.2,11.8,6.3,1.8,0,0
"Denard Span",2,"OF",3500,"SF","@STL",3.86,"Wacha",0.28,"-9%","R","L",0.353,"9%",0.14,24,"","1","","-1%","-1%","-1%",8.6,7.5,7.5,0.7,14.4,7.8,2.2,0,0
"Welington Castillo",NA,"C",3500,"BAL","TOR",4.57,"Sanchez",0.236,"-18%","R","R",0.302,"-4%",0.152,-9,"","7","","1%","2%","0%",9.6,7.7,7.7,1.6,13.9,5.9,1.7,0,0
"Adrian Gonzalez",NA,"1B",3500,"LAD","MIA",4.86,"Nicolino",0.305,"-3%","L","L",0.297,"-13%",0.118,-34,"","6","","-2%","0%","0%",4.7,4.9,4.9,0.6,9.1,6,1.7,0,0
"Kevin Kiermaier",1,"OF",3500,"TB","NYY",3.81,"Severino",0.307,"-2%","R","L",0.329,"4%",0.173,9,"","2","","0%","0%","0%",8.8,6.6,6.6,-0.2,13.4,7.3,2.1,0,0
"Byron Buxton",NA,"OF",3500,"MIN","KC",3.98,"Karns",0.333,"3%","R","R",0.29,"3%",0.17,5,"","9","","2%","-6%","-2%",4.9,4.9,4.9,-0.7,10.5,5.7,1.6,0,0
"Whit Merrifield",2,"2B/OF",3500,"KC","@MIN",4.02,"Santiago",0.321,"0%","L","R",0.376,"7%",0.143,10,"","9","","2%","-5%","-2%",7.8,6.7,6.7,0.2,13.1,6.2,1.8,0,0
"Wilson Ramos",NA,"C",3500,"TB","NYY",3.81,"Severino",0.332,"2%","R","R",0.303,"-3%",0.14,-6,"","x","","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Chase Headley",NA,"3B",3500,"NYY","@TB",4.19,"Ramirez",0.313,"-2%","R","S",0.313,"0%",0.132,1,"","7","","-2%","0%","0%",5.6,8.1,8.1,2,14.1,6.1,1.7,0,0
"Norichika Aoki",NA,"OF",3500,"HOU","CLE",4.5,"Bauer",0.321,"0%","R","L",0.318,"-2%",0.103,20,"","9","","0%","2%","5%",4.3,5.3,5.3,-0.1,10.6,5.9,1.7,0,0
"Yoan Moncada",NA,"2B/3B",3500,"CWS","@SEA",3.69,"Miranda",0.31,"-1%","L","S",NA,"3%",NA,8,"","x","","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Didi Gregorius",1,"SS",3500,"NYY","@TB",4.19,"Ramirez",0.313,"-2%","R","L",0.307,"2%",0.149,15,"","8","","-2%","0%","0%",8.7,8.3,8.3,2.6,14,6.3,1.8,0,0
"Matt Wieters",NA,"C",3400,"WAS","@ATL",5.04,"Dickey",0.317,"-1%","R","S",0.323,"-2%",0.164,-10,"","7","","-4%","1%","0%",4.8,7.6,7.6,-0.9,16,6.4,1.9,0,0
"Salvador Perez",1,"C",3400,"KC","@MIN",4.02,"Santiago",0.321,"0%","L","R",0.294,"-6%",0.158,-8,"","5","","5%","-7%","-3%",9,7.3,7.3,-0.1,14.8,6.7,2,0,0
"Dalton Pompey",NA,"OF",3400,"TOR","@BAL",4.43,"Tillman",0.312,"-2%","R","S",0.304,"1%",0.198,10,"","x","","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Mitch Haniger",NA,"OF",3400,"SEA","CWS",3.81,"Quintana",0.307,"-3%","L","R",0.294,"2%",0.214,9,"","x","","0%","0%","0%",11.7,11.4,11.4,4.3,18.5,0,0,0,0
"Jorge Polanco",1,"SS",3400,"MIN","KC",3.98,"Karns",0.31,"-2%","R","S",0.314,"0%",0.122,-5,"","6","","0%","-5%","-2%",7,6.6,6.6,1.8,11.3,6,1.8,0,0
"Rey Fuentes",1,"OF",3400,"ARI","@SD",4.59,"Weaver",0.324,"1%","R","L",0.315,"2%",0.024,-2,"","x","","0%","0%","0%",6.5,6.5,6.5,1.6,11.4,0,0,0,0
"Brian McCann",3,"C",3400,"HOU","CLE",4.5,"Bauer",0.321,"0%","R","L",0.315,"-1%",0.177,-1,"","6","","1%","3%","6%",9.5,8.4,8.4,1.2,15.5,7.5,2.2,0,0
"Manuel Margot",2,"OF",3400,"SD","ARI",3.91,"Walker",0.316,"-1%","R","R",0.319,"-1%",0.158,2,"","1","","-2%","-1%","0%",6.4,7.2,7.2,0.3,14.2,7.3,2.1,0,0
"Khris Davis",1,"OF",3400,"OAK","BOS",2.92,"Sale",0.275,"-10%","L","R",0.349,"1%",0.258,1,"","3","","-3%","2%","0%",5.4,8.1,8.1,-0.5,16.6,6.7,2,0,0
"Arismendy Alcantara",NA,"2B/OF",3400,"CIN","COL",4.51,"Anderson",0.352,"7%","L","S",0.312,"5%",0.144,6,"","x","","0%","0%","0%",3.8,3.8,3.8,-1.8,9.5,0,0,0,0
"Kole Calhoun",1,"OF",3400,"LAA","@NYM",3.37,"deGrom",0.285,"-8%","R","L",0.334,"1%",0.17,3,"","1","","0%","1%","0%",4.5,6.2,6.2,0,12.3,7.3,2.1,0,0
"Bradley Zimmer",2,"OF",3400,"CLE","@HOU",4,"Morton",0.341,"5%","R","L",NA,"2%",NA,6,"","8","","-2%","2%","5%",11.5,11.5,11.5,-4.8,27.8,7.6,2.2,0,0
"Jordy Mercer",NA,"SS",3400,"PIT","PHI",4.68,"Hellickson",0.329,"2%","R","R",0.275,"-8%",0.098,-16,"","8","","-2%","0%","0%",3.6,5,5,0.3,9.6,5.4,1.6,0,0
"Seth Smith",2,"OF",3400,"BAL","TOR",4.57,"Sanchez",0.314,"-1%","R","L",0.35,"3%",0.189,8,"","1","","2%","2%","0%",10.3,9,9,1.3,16.8,8.3,2.4,0,0
"Tom Murphy",NA,"C",3400,"COL","@CIN",4.49,"Bonilla",NA,"-1%","R","R",0.505,"4%",0.5,19,"","x","","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Rowdy Tellez",NA,"1B",3400,"TOR","@BAL",4.43,"Tillman",NA,"%","R","",NA,"%",NA,NA,"","x","","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Mike Moustakas",1,"3B",3400,"KC","@MIN",4.02,"Santiago",0.313,"-2%","L","L",0.298,"-6%",0.162,-9,"","2","","1%","-7%","-3%",9.2,8.2,8.2,1.7,14.7,7.4,2.2,0,0
"Joe Panik",1,"2B",3400,"SF","@STL",3.86,"Wacha",0.28,"-9%","R","L",0.329,"2%",0.135,13,"","2","","-1%","-1%","-1%",4.3,5.8,5.8,0.6,11,6.9,2,0,0
"Adam Lind",1,"1B",3400,"WAS","@ATL",5.04,"Dickey",0.317,"-1%","R","L",0.363,"7%",0.203,13,"","x","","0%","0%","0%",5.2,5.2,5.2,0.1,10.3,0,0,0,0
"Dansby Swanson",NA,"SS",3400,"ATL","WAS",3.96,"Gonzalez",0.315,"-1%","L","R",0.356,"4%",0.25,16,"","8","","-1%","1%","0%",7,5.2,5.2,0.1,10.4,5.8,1.7,0,0
"Taylor Motter",NA,"1B/SS",3400,"SEA","CWS",3.81,"Quintana",0.307,"-3%","L","R",0.347,"4%",0.159,7,"","6","","-5%","-1%","0%",4.7,7.5,7.5,-0.1,15,6.2,1.8,0,0
"Alex Gordon",NA,"OF",3300,"KC","@MIN",4.02,"Santiago",0.313,"-2%","L","L",0.341,"3%",0.17,7,"","8","","0%","-6%","-2%",4.1,4.2,4.2,0.6,7.7,6.1,1.8,0,0
"Hernan Perez",NA,"OF/SS",3300,"MIL","@CHC",3.58,"Butler",0.37,"12%","R","R",0.295,"-1%",0.123,-13,"x","x","-","0%","0%","0%",7.8,8.5,8.5,-1.6,18.5,0,0,0,0
"Derek Fisher",NA,"OF",3300,"HOU","CLE",4.5,"Bauer",NA,"%","R","",NA,"%",NA,NA,"","x","","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Kolten Wong",NA,"2B",3300,"STL","SF",4.64,"Moore",0.315,"-1%","L","L",0.274,"-9%",0.079,-34,"","8","","-1%","-1%","-1%",6.6,7.5,7.5,1.8,13.3,6.2,1.9,0,0
"Hyun Soo Kim",NA,"OF",3300,"BAL","TOR",4.57,"Sanchez",0.314,"-1%","R","L",0.354,"2%",0.12,-4,"","x","","0%","0%","0%",5.2,5,5,0.5,9.5,0,0,0,0
"Orlando Arcia",NA,"SS",3300,"MIL","@CHC",3.58,"Butler",0.37,"12%","R","R",0.255,"-7%",0.138,-3,"8","8","0","1%","-6%","-8%",6.4,5.8,5.8,-0.6,12.2,5.2,1.6,0,0
"Matt Duffy",NA,"2B/3B",3300,"TB","NYY",3.81,"Severino",0.332,"2%","R","R",0.317,"1%",0.125,9,"","x","","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Alex Dickerson",NA,"OF",3300,"SD","ARI",3.91,"Walker",0.312,"-2%","R","L",0.341,"3%",0.216,13,"","x","","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Hunter Renfroe",NA,"OF",3300,"SD","ARI",3.91,"Walker",0.316,"-1%","R","R",0.276,"-4%",0.2,4,"","8","","-2%","-1%","0%",9.7,6.2,6.2,-0.9,13.3,5.8,1.8,0,0
"Alen Hanson",NA,"2B",3300,"PIT","PHI",4.68,"Hellickson",0.321,"0%","R","S",0.217,"-2%",0.088,1,"","x","","0%","0%","0%",4.2,4.7,4.7,-1.5,11,0,0,0,0
"Joey Rickard",NA,"OF",3300,"BAL","TOR",4.57,"Sanchez",0.236,"-18%","R","R",0.266,"-6%",0.072,-17,"","x","","0%","0%","0%",7.9,7.9,7.9,0.4,15.4,0,0,0,0
"Cameron Maybin",1,"OF",3300,"LAA","@NYM",3.37,"deGrom",0.269,"-11%","R","R",0.309,"0%",0.091,-7,"","5","","-4%","1%","0%",9.2,7.4,7.4,0.5,14.2,6,1.8,0,0
"Jason Heyward",NA,"OF",3300,"CHC","MIL",4.42,"Espino",NA,"%","","L",NA,"%",NA,NA,"x","x","-","0%","0%","0%",5.3,7.1,7.1,0.8,13.4,0,0,0,0
"Logan Morrison",3,"1B",3300,"TB","NYY",3.81,"Severino",0.307,"-2%","R","L",0.324,"4%",0.198,18,"","4","","0%","0%","0%",9,8.5,8.5,0.6,16.4,7.2,2.2,0,0
"Tyler Saladino",NA,"2B",3300,"CWS","@SEA",3.69,"Miranda",0.31,"-1%","L","R",0.322,"6%",0.117,7,"","x","","0%","0%","0%",4.5,5.4,5.4,0.6,10.2,0,0,0,0
"Cheslor Cuthbert",NA,"3B",3300,"KC","@MIN",4.02,"Santiago",0.321,"0%","L","R",0.322,"4%",0.145,7,"","x","","0%","0%","0%",2.5,3.1,3.1,-1.6,7.8,0,0,0,0
"Jeremy Hazelbaker",NA,"OF",3300,"ARI","@SD",4.59,"Weaver",0.324,"1%","R","L",0.348,"4%",0.254,15,"","x","","0%","0%","0%",3.8,3.8,3.8,-2.5,10,0,0,0,0
"Brandon Crawford",1,"SS",3300,"SF","@STL",3.86,"Wacha",0.28,"-9%","R","L",0.315,"0%",0.176,9,"","5","","0%","-1%","-1%",5.5,6.9,6.9,1.3,12.5,6.5,2,0,0
