"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Clayton Kershaw",4,"SP",14000,"LAD","@CWS","73%",3.31,9,NA,NA,4.53,"32.6%",2.45,2.32,"L",0.227,0.226,"-1%","-1%","0%",35.6,28.5,28.5,17.8,39.1,26.1,1.9,0,0
"Robbie Ray",4,"SP",11200,"ARI","@CIN","56%",4.36,7.5,NA,NA,4.78,"27.2%",3.76,3.7,"L",0.303,0.323,"2%","-2%","0%",23.4,23.8,23.8,11.4,36.1,19.2,1.7,0,0
"Brad Peacock",3,"SP",10300,"HOU","SEA","63%",4.04,NA,NA,NA,4.8,"28.0%",4.16,4.29,"R",0.332,0.264,"1%","-3%","-2%",22.8,19.5,19.5,9.2,29.8,14.9,1.4,0,0
"Michael Wacha",1,"SP",9500,"STL","@NYM","52%",4.67,5.5,NA,NA,4.87,"20.4%",4.14,3.93,"R",0.294,0.328,"4%","-1%","-2%",17.9,14.8,14.8,5.4,24.1,14.2,1.5,0,0
"Mike Clevinger",3,"SP",9100,"CLE","@SF","56%",3.67,NA,NA,NA,3.9,"24.5%",4.55,4.49,"R",0.267,0.334,"4%","1%","0%",20,18.3,18.3,9.6,27,16.2,1.8,0,0
"J.A. Happ",NA,"SP",7800,"TOR","@BOS","50%",4.75,4.5,NA,NA,4.73,"21.1%",4.03,3.93,"L",0.313,0.302,"-6%","-2%","-3%",16.8,16,16,6.9,25.1,13.1,1.7,0,0
"Ivan Nova",1,"SP",7600,"PIT","MIL","56%",4.15,NA,NA,NA,4.95,"16.3%",4.2,4.07,"R",0.356,0.293,"1%","-3%","0%",13,15.6,15.6,5.7,25.5,12.2,1.6,0,0
"Vince Velasquez",1,"SP",7500,"PHI","@MIA","45%",4.76,NA,NA,NA,4.63,"26.3%",3.78,3.9,"R",0.329,0.332,"2%","-1%","1%",11.3,12,12,6.7,17.2,16.7,2.2,0,0
"Antonio Senzatela",NA,"SP",7200,"COL","SD","56%",5.3,NA,NA,NA,3.6,"17.6%",4.6,4.37,"R",0.335,0.302,"-9%","-4%","0%",8.9,13.1,13.1,4.7,21.6,11.3,1.6,0,0
"Dinelson Lamet",NA,"SP",7000,"SD","@COL","43%",6.2,NA,NA,NA,5.1,"30.9%",3.48,4.01,"R",NA,NA,"-21%","-5%","0%",17.4,16.1,16.1,1.6,30.5,11.6,1.7,0,0
"Sean Newcomb",NA,"RP",6800,"ATL","CHC","50%",4.75,NA,NA,NA,4.68,"21.4%",4.51,4.19,"L",NA,NA,"0%","-1%","0%",10.5,12.8,12.8,-1.2,26.8,14.6,2.1,0,0
"Blake Snell",2,"SP",6600,"TB","@OAK","51%",4.46,NA,NA,NA,4.34,"22.5%",4.9,4.72,"L",NA,0.339,"2%","1%","0%",9.6,9.7,9.7,4.1,15.4,16.2,2.5,0,0
"Tyson Ross",1,"SP",6400,"TEX","@BAL","47%",5.42,NA,NA,NA,4.43,"24.6%",3.62,3.45,"R",0.306,0.275,"3%","-3%","-1%",10,10,10,-2.1,22.1,11.3,1.8,0,0
"Dylan Bundy",1,"SP",6300,"BAL","TEX","53%",5.08,5,NA,NA,4.98,"20.5%",4.53,4.86,"R",0.334,0.321,"0%","-3%","-1%",8.1,14.2,14.2,4.9,23.4,11.4,1.8,0,0
"John Lackey",1,"SP",6200,"CHC","@ATL","50%",4.75,4.5,NA,NA,4.71,"21.3%",3.99,3.93,"R",0.325,0.278,"-1%","-2%","0%",7.9,12.8,12.8,2.6,23,14.4,2.3,0,0
