"Player.Name","Likes","Pos","Salary","Team","Opp","RS","Pitcher.Name","Pitcher.wOBA","Pitcher.wOBA.Diff","Pitcher.Handedness","Hitter.Handedness","Hitter.wOBA","Hitter.wOBA.Diff","Hitter.ISO","Hitter.ISO.Diff","Batting.Order..Confirmed.","Batting.Order..Projected.","Batting.Order.Diff","Park.Factor","Temperature.Factor","Wind.Factor","L10.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Michael Conforto",1,"OF",5100,"NYM","@TEX",5.21,"Gee",0.349,"6%","R","L",0.373,"5%",0.258,8,NA,"1",NA,"5%","-1%","0%",6.5,11,11,0.8,21.2,10.6,2.1,0,0
"Francisco Lindor",1,"SS",5100,"CLE","@COL",5.31,"Senzatela",0.31,"-1%","R","S",0.345,"-1%",0.16,-3,NA,"2",NA,"20%","-2%","0%",7.8,8.8,8.8,0.8,16.8,10.6,2.1,0,0
"Joey Votto",1,"1B",5000,"CIN","STL",4.26,"Wainwright",0.318,"0%","R","L",0.422,"3%",0.246,5,NA,"3",NA,"2%","0%","1%",8.4,10.1,10.1,2.7,17.4,9.1,1.8,0,0
"Ryan Zimmerman",NA,"1B",5000,"WAS","@LAD",3.87,"McCarthy",0.313,"-2%","R","R",0.317,"-7%",0.185,-12,NA,"4",NA,"-6%","-2%","2%",11.6,11.3,11.3,2.4,20.1,6.8,1.4,0,0
"Matt Kemp",NA,"OF",5000,"ATL","PHI",4.27,"Nola",0.294,"-6%","R","R",0.33,"-3%",0.198,-4,NA,"4",NA,"0%","-2%","0%",7.5,9.4,9.4,0.3,18.5,7.3,1.5,0,0
"Michael Brantley",1,"OF",4900,"CLE","@COL",5.31,"Senzatela",0.31,"-1%","R","L",0.373,"6%",0.172,23,NA,"3",NA,"18%","-2%","0%",8.4,8.3,8.3,2.1,14.4,10.7,2.2,0,0
"Justin Bour",NA,"1B",4900,"MIA","@CHC",NA,"Arrieta",0.258,"-14%","R","L",0.361,"2%",0.244,5,NA,"x",NA,"0%","0%","0%",11.5,9.5,9.5,0.3,18.7,0,0,0,0
"Eric Thames",1,"1B/OF",4900,"MIL","SF",4.83,"Cain",0.363,"9%","R","L",0.427,"7%",0.32,17,NA,"3",NA,"9%","-4%","0%",6.8,10.6,10.6,1.1,20,10.4,2.1,0,0
"Dexter Fowler",1,"OF",4900,"STL","@CIN",4.74,"Adleman",0.333,"3%","R","S",0.339,"-3%",0.177,7,NA,"1",NA,"3%","0%","1%",9.1,7.8,7.8,0.2,15.4,9,1.8,0,0
"Nelson Cruz",NA,"OF",4900,"SEA","MIN",5.01,"Santiago",0.319,"0%","L","R",0.414,"6%",0.286,10,NA,"4",NA,"-5%","2%","0%",9.8,9.2,9.2,1.2,17.2,8.8,1.8,0,0
"Elvis Andrus",NA,"SS",4900,"TEX","NYM",4.29,"deGrom",0.271,"-11%","R","R",0.315,"-3%",0.116,0,NA,"2",NA,"2%","-1%","0%",17,9.3,9.3,1.2,17.5,7.2,1.5,0,0
"Giancarlo Stanton",NA,"OF",4900,"MIA","@CHC",NA,"Arrieta",0.252,"-15%","R","R",0.348,"-9%",0.247,-15,NA,"2",NA,"10%","-2%","-16%",12.4,9.4,9.4,0.6,18.2,7.5,1.5,0,0
"Trea Turner",NA,"SS",4900,"WAS","@LAD",3.87,"McCarthy",0.313,"-2%","R","R",0.371,"5%",0.223,15,NA,"1",NA,"-8%","-1%","2%",11,9.9,9.9,0.4,19.5,8.7,1.8,0,0
"Lucas Duda",1,"1B",4900,"NYM","@TEX",5.21,"Gee",0.349,"6%","R","L",0.356,"6%",0.238,12,NA,"5",NA,"4%","-1%","0%",11.6,9.3,9.3,0.1,18.6,9.6,2,0,0
"Domingo Santana",NA,"OF",4800,"MIL","SF",4.83,"Cain",0.347,"6%","R","R",0.331,"-4%",0.179,-9,NA,"2",NA,"0%","-4%","0%",11.9,8.5,8.5,1.3,15.7,8.1,1.7,0,0
"Jose Peraza",NA,"2B",4800,"CIN","STL",4.26,"Wainwright",0.309,"-2%","R","R",0.308,"1%",0.082,-6,NA,"7",NA,"-1%","0%","0%",7.9,7.2,7.2,0.3,14.1,6.5,1.4,0,0
"Travis Shaw",NA,"3B",4800,"MIL","SF",4.83,"Cain",0.363,"9%","R","L",0.334,"1%",0.195,-3,NA,"x",NA,"0%","0%","0%",9.4,9.2,9.2,0.7,17.8,0,0,0,0
"Freddie Freeman",NA,"1B",4800,"ATL","PHI",4.27,"Nola",0.326,"1%","R","L",0.414,"8%",0.287,27,NA,"x",NA,"0%","0%","0%",12.1,12.5,12.5,2.5,22.6,0,0,0,0
"Daniel Murphy",NA,"2B",4800,"WAS","@LAD",3.87,"McCarthy",0.318,"0%","R","L",0.385,"9%",0.227,25,NA,"5",NA,"-4%","-2%","2%",9.7,9.9,9.9,1.2,18.6,7.7,1.6,0,0
"Zack Cozart",NA,"SS",4800,"CIN","STL",4.26,"Wainwright",0.309,"-2%","R","R",0.339,"1%",0.189,0,NA,"2",NA,"0%","0%","1%",13.7,10.4,10.4,1.6,19.2,7.3,1.5,0,0
"Marwin Gonzalez",NA,"1B/OF",4800,"HOU","@KC",NA,"Junis",NA,"1%","R","S",0.324,"-1%",0.167,-1,NA,"6",NA,"0%","-2%","0%",11.7,9.9,9.9,1.3,18.5,7.2,1.5,0,0
"Trevor Story",NA,"SS",4800,"COL","CLE",5.19,"Clevinger",0.364,"2%","R","R",0.343,"-5%",0.25,-7,NA,"7",NA,"13%","-2%","0%",7,7.3,7.3,1.4,13.2,8.4,1.8,0,0
"Brett Gardner",NA,"OF",4800,"NYY","BOS",4.61,"Pomeranz",0.282,"-9%","L","L",0.315,"-4%",0.126,-10,NA,"1",NA,"2%","-5%","0%",9.1,10.3,10.3,1.2,19.3,6.9,1.4,0,0
"Carlos Beltran",NA,"OF",4700,"HOU","@KC",NA,"Junis",NA,"1%","R","S",0.346,"4%",0.202,4,NA,"5",NA,"-1%","-2%","0%",9.8,7.1,7.1,-0.4,14.5,7.5,1.6,0,0
"Miguel Sano",NA,"3B",4700,"MIN","@SEA",3.49,"Paxton",0.277,"-9%","L","R",0.373,"2%",0.263,6,NA,"4",NA,"-11%","2%","0%",10.5,10.4,10.4,1.7,19.1,6.9,1.5,0,0
"Eduardo Nunez",NA,"3B/OF",4700,"SF","@MIL",4.17,"Anderson",0.354,"7%","R","R",0.328,"5%",0.127,-7,NA,"2",NA,"1%","-3%","0%",10.6,7.7,7.7,1,14.4,8.9,1.9,0,0
"Ender Inciarte",NA,"OF",4700,"ATL","PHI",4.27,"Nola",0.326,"1%","R","L",0.333,"4%",0.115,18,NA,"1",NA,"-2%","-1%","0%",10.3,9,9,0.9,17.1,7.7,1.6,0,0
"Josh Donaldson",NA,"3B",4700,"TOR","@OAK",4.32,"Hahn",0.256,"-13%","R","R",0.399,"-2%",0.271,-4,NA,"2",NA,"-7%","-2%","1%",9.8,9.8,9.8,2,17.5,7.7,1.6,0,0
"Aaron Hicks",NA,"OF",4700,"NYY","BOS",4.61,"Pomeranz",0.296,"-5%","L","S",0.323,"1%",0.171,11,NA,"6",NA,"-2%","-5%","0%",10.1,10.3,10.3,0.9,19.8,6.5,1.4,0,0
"Justin Upton",NA,"OF",4700,"DET","LAA",4.98,"Chavez",0.303,"-4%","R","R",0.351,"-1%",0.232,1,NA,"6",NA,"0%","-3%","2%",9.9,8.7,8.7,1,16.4,7.7,1.6,0,0
"Matt Holliday",NA,"1B",4700,"NYY","BOS",4.61,"Pomeranz",0.296,"-5%","L","R",0.377,"4%",0.206,5,NA,"4",NA,"-1%","-6%","0%",10.4,9.2,9.2,0.9,17.5,6.9,1.5,0,0
"Xander Bogaerts",NA,"SS",4700,"BOS","@NYY",4.39,"Tanaka",0.3,"-4%","R","R",0.337,"-3%",0.127,-3,NA,"3",NA,"-7%","-5%","0%",7.1,8.8,8.8,2.1,15.5,7,1.5,0,0
"Carlos Santana",1,"1B",4700,"CLE","@COL",5.31,"Senzatela",0.31,"-1%","R","S",0.36,"2%",0.241,22,NA,"4",NA,"19%","-2%","0%",7.8,7.9,7.9,0.7,15.2,10.4,2.2,0,0
"Ryan Braun",NA,"OF",4700,"MIL","SF",4.83,"Cain",0.347,"6%","R","R",0.357,"-5%",0.221,-4,NA,"x",NA,"0%","0%","0%",6.7,9.9,9.9,1.7,18,0,0,0,0
"Neil Walker",1,"2B",4700,"NYM","@TEX",5.21,"Gee",0.349,"6%","R","S",0.336,"2%",0.179,12,NA,"4",NA,"7%","-1%","0%",10.5,7.9,7.9,0.2,15.7,9.3,2,0,0
"Gary Sanchez",1,"C",4700,"NYY","BOS",4.61,"Pomeranz",0.296,"-5%","L","R",0.32,"0%",0.263,7,NA,"2",NA,"0%","-7%","0%",7.9,8.5,8.5,0.4,16.5,7.5,1.6,0,0
"Jose Ramirez",1,"2B/3B",4700,"CLE","@COL",5.31,"Senzatela",0.31,"-1%","R","S",0.326,"1%",0.142,5,NA,"5",NA,"19%","-2%","0%",10.4,8.1,8.1,-0.4,16.6,9.7,2.1,0,0
"Andrew McCutchen",1,"OF",4600,"PIT","@BAL",4.27,"Gausman",0.365,"10%","R","R",0.341,"-5%",0.175,-9,NA,"6",NA,"4%","-1%","0%",11.6,7.6,7.6,0.1,15.1,8.7,1.9,0,0
"Mookie Betts",NA,"OF",4600,"BOS","@NYY",4.39,"Tanaka",0.3,"-4%","R","R",0.367,"1%",0.2,0,NA,"1",NA,"-6%","-6%","0%",7.9,9.5,9.5,0.5,18.4,8.7,1.9,0,0
"Manny Machado",NA,"3B",4600,"BAL","PIT",4.73,"Nova",0.296,"-5%","R","R",0.361,"2%",0.237,12,NA,"3",NA,"1%","-1%","0%",7.2,7.8,7.8,0.2,15.3,9.2,2,0,0
"Mark Trumbo",NA,"OF",4600,"BAL","PIT",4.73,"Nova",0.296,"-5%","R","R",0.349,"1%",0.227,-2,NA,"4",NA,"1%","-1%","0%",8.2,7.6,7.6,-0.2,15.4,8.2,1.8,0,0
"Jay Bruce",1,"1B/OF",4600,"NYM","@TEX",5.21,"Gee",0.349,"6%","R","L",0.346,"8%",0.264,17,NA,"3",NA,"5%","-1%","0%",8,8.6,8.6,-0.6,17.9,9.9,2.2,0,0
"Corey Dickerson",NA,"OF",4600,"TB","CWS",4.16,"Quintana",0.29,"-7%","L","L",0.308,"-10%",0.123,-40,NA,"2",NA,"0%","0%","0%",9.5,10.1,10.1,2.3,17.9,7.1,1.5,0,0
"Kris Bryant",1,"3B",4600,"CHC","MIA",NA,"Locke",0.335,"3%","L","R",0.412,"6%",0.289,17,NA,"2",NA,"1%","-2%","-12%",5.9,9.5,9.5,0.9,18.2,8.5,1.8,0,0
"Jason Kipnis",1,"2B",4600,"CLE","@COL",5.31,"Senzatela",0.31,"-1%","R","L",0.363,"8%",0.182,14,NA,"1",NA,"20%","-2%","0%",9.2,7.4,7.4,-1.5,16.3,10.8,2.3,0,0
"Gerardo Parra",NA,"OF",4600,"COL","CLE",5.19,"Clevinger",0.257,"-4%","R","L",0.327,"8%",0.169,30,NA,"x",NA,"0%","0%","0%",11.8,8.1,8.1,0.4,15.8,0,0,0,0
"DJ LeMahieu",NA,"2B",4600,"COL","CLE",5.19,"Clevinger",0.364,"2%","R","R",0.346,"1%",0.108,6,NA,"2",NA,"12%","-2%","0%",6.7,7.1,7.1,0.3,13.9,8.9,1.9,0,0
"A.J. Pollock",NA,"OF",4500,"ARI","SD",4.93,"Lamet",NA,"-1%","R","R",0.363,"0%",0.172,-8,NA,"x",NA,"0%","0%","0%",6.9,9.6,9.6,1.8,17.4,0,0,0,0
"Yoenis Cespedes",NA,"OF",4500,"NYM","@TEX",5.21,"Gee",0.332,"3%","R","R",0.369,"1%",0.252,2,NA,"x",NA,"0%","0%","0%",12.8,9.8,9.8,-3.1,22.7,0,0,0,0
"Kevin Kiermaier",NA,"OF",4500,"TB","CWS",4.16,"Quintana",0.29,"-7%","L","L",0.278,"-10%",0.118,-23,NA,"6",NA,"0%","0%","0%",11.9,7.5,7.5,0.3,14.7,6,1.3,0,0
"Anthony Rizzo",NA,"1B",4500,"CHC","MIA",NA,"Locke",0.306,"-3%","L","L",0.359,"-4%",0.192,-16,NA,"3",NA,"-3%","-2%","-11%",6.4,8.7,8.7,0.8,16.7,7.6,1.7,0,0
"Edwin Encarnacion",NA,"1B",4500,"CLE","@COL",5.31,"Senzatela",0.29,"-4%","R","R",0.376,"0%",0.27,7,NA,"x",NA,"0%","0%","0%",5.6,7,7,0.1,13.9,0,0,0,0
"Ian Desmond",NA,"1B/OF",4500,"COL","CLE",5.19,"Clevinger",0.364,"2%","R","R",0.304,"-4%",0.147,-5,NA,"6",NA,"12%","-2%","0%",5.9,7,7,0.1,13.9,8.7,1.9,0,0
"Jackie Bradley Jr.",1,"OF",4500,"BOS","@NYY",4.39,"Tanaka",0.292,"-6%","R","L",0.353,"4%",0.243,18,NA,"5",NA,"6%","-6%","0%",10.9,7.6,7.6,-0.4,15.5,7.7,1.7,0,0
"David Dahl",NA,"OF",4500,"COL","CLE",5.19,"Clevinger",0.257,"-4%","R","L",0.38,"5%",0.218,15,NA,"x",NA,"0%","0%","0%",0,0,0,0,0,0,0,0,0
"Adam Duvall",NA,"OF",4500,"CIN","STL",4.26,"Wainwright",0.309,"-2%","R","R",0.334,"0%",0.263,5,NA,"4",NA,"1%","0%","1%",10.7,9.4,9.4,0.5,18.4,7.6,1.7,0,0
"Starling Marte",NA,"OF",4500,"PIT","@BAL",4.27,"Gausman",0.365,"10%","R","R",0.351,"0%",0.155,3,NA,"x",NA,"0%","0%","0%",8.2,7.8,7.8,-1.9,17.4,0,0,0,0
"Mike Trout",NA,"OF",4500,"LAA","@DET",4.02,"Norris",0.33,"2%","L","R",0.417,"-1%",0.243,-10,NA,"x",NA,"0%","0%","0%",12.1,12.5,12.5,5.4,19.6,0,0,0,0
"Yonder Alonso",NA,"1B",4400,"OAK","TOR",3.68,"Estrada",0.284,"-8%","R","L",0.337,"4%",0.153,7,NA,"5",NA,"-3%","-2%","1%",12.5,10.1,10.1,1.2,19,6,1.4,0,0
"Gregory Polanco",1,"OF",4400,"PIT","@BAL",4.27,"Gausman",0.298,"-5%","R","L",0.328,"6%",0.167,8,NA,"3",NA,"3%","-1%","0%",9.2,7.1,7.1,1,13.1,8.1,1.8,0,0
"Jean Segura",NA,"SS",4400,"SEA","MIN",5.01,"Santiago",0.319,"0%","L","R",0.315,"-4%",0.124,-5,NA,"1",NA,"-5%","1%","0%",7.2,9.2,9.2,2.1,16.4,7.9,1.8,0,0
"Chris Davis",1,"1B",4400,"BAL","PIT",4.73,"Nova",0.354,"7%","R","L",0.374,"6%",0.3,16,NA,"5",NA,"4%","-1%","0%",6.5,7.5,7.5,-1,16.1,9.2,2.1,0,0
"Mark Reynolds",NA,"1B",4400,"COL","CLE",5.19,"Clevinger",0.364,"2%","R","R",0.355,"7%",0.195,10,NA,"5",NA,"13%","-2%","0%",6.8,9.4,9.4,1,17.7,9.7,2.2,0,0
"Miguel Cabrera",NA,"1B",4400,"DET","LAA",4.98,"Chavez",0.303,"-4%","R","R",0.394,"-3%",0.219,-5,NA,"3",NA,"0%","-3%","2%",8.5,7.6,7.6,0.7,14.5,8.6,2,0,0
"Adam Jones",NA,"OF",4400,"BAL","PIT",4.73,"Nova",0.296,"-5%","R","R",0.339,"2%",0.2,6,NA,"2",NA,"1%","-1%","0%",8.6,7.6,7.6,0,15.2,8.1,1.8,0,0
"Marcell Ozuna",NA,"OF",4300,"MIA","@CHC",NA,"Arrieta",0.252,"-15%","R","R",0.318,"-4%",0.16,-8,NA,"4",NA,"5%","-2%","-13%",11,9.2,9.2,0.6,17.8,6.5,1.5,0,0
"Justin Smoak",NA,"1B",4300,"TOR","@OAK",4.32,"Hahn",0.332,"3%","R","S",0.33,"4%",0.226,16,NA,"5",NA,"-9%","-2%","1%",10.6,9.2,9.2,0.2,18.2,7,1.6,0,0
"Buster Posey",1,"1B/C",4300,"SF","@MIL",4.17,"Anderson",0.354,"7%","R","R",0.349,"-4%",0.138,-14,NA,"4",NA,"3%","-4%","0%",7.2,8.3,8.3,2.7,13.9,8.9,2.1,0,0
"Jonathan Schoop",NA,"2B",4300,"BAL","PIT",4.73,"Nova",0.296,"-5%","R","R",0.348,"8%",0.216,18,NA,"6",NA,"1%","-1%","0%",9.3,7.4,7.4,1.9,12.9,7.5,1.7,0,0
"Whit Merrifield",NA,"2B",4300,"KC","HOU",NA,"Paulino",NA,"-1%","R","R",0.301,"-6%",0.123,-6,NA,"1",NA,"2%","-1%","0%",10.3,7.7,7.7,0.7,14.7,6.9,1.6,0,0
"Steven Souza Jr.",NA,"OF",4300,"TB","CWS",4.16,"Quintana",0.318,"0%","L","R",0.318,"-1%",0.17,-1,NA,"1",NA,"-4%","0%","0%",10.8,8.4,8.4,0.1,16.8,7.4,1.7,0,0
"Logan Morrison",NA,"1B",4300,"TB","CWS",4.16,"Quintana",0.29,"-7%","L","L",0.285,"-10%",0.105,-40,NA,"4",NA,"0%","0%","0%",10.4,9,9,1.1,16.9,6.6,1.5,0,0
"Robinson Cano",NA,"2B",4300,"SEA","MIN",5.01,"Santiago",0.324,"1%","L","L",0.324,"-7%",0.139,-23,NA,"3",NA,"-2%","2%","0%",6.8,8.7,8.7,0.5,17,8.1,1.9,0,0
"Anthony Rendon",NA,"3B",4300,"WAS","@LAD",3.87,"McCarthy",0.313,"-2%","R","R",0.334,"-3%",0.169,3,NA,"2",NA,"-7%","-2%","2%",11.2,9.5,9.5,-2.4,21.3,7.3,1.7,0,0
"Bradley Zimmer",NA,"OF",4300,"CLE","@COL",5.31,"Senzatela",0.31,"-1%","R","L",0.438,"4%",0.342,14,NA,"7",NA,"18%","-2%","0%",9.6,9.1,9.1,1.6,16.6,9.4,2.2,0,0
"Brandon Belt",2,"1B/OF",4300,"SF","@MIL",4.17,"Anderson",0.308,"-3%","R","L",0.37,"3%",0.207,6,NA,"3",NA,"23%","-4%","0%",7.8,8.2,8.2,1,15.5,10.2,2.4,0,0
"Adam Frazier",1,"OF",4300,"PIT","@BAL",4.27,"Gausman",0.298,"-5%","R","L",0.342,"2%",0.14,7,NA,"1",NA,"1%","-1%","0%",9.3,9.5,9.5,0.5,18.5,8,1.9,0,0
"Starlin Castro",NA,"2B",4300,"NYY","BOS",4.61,"Pomeranz",0.296,"-5%","L","R",0.306,"-1%",0.119,-14,NA,"5",NA,"-1%","-6%","0%",7.2,8.4,8.4,1.3,15.6,6.1,1.4,0,0
"Mike Moustakas",NA,"3B",4200,"KC","HOU",NA,"Paulino",NA,"1%","R","L",0.353,"7%",0.212,10,NA,"6",NA,"-1%","-2%","0%",9.3,8.4,8.4,1.5,15.2,7.4,1.8,0,0
"Cody Bellinger",NA,"1B/OF",4200,"LAD","WAS",3.63,"Scherzer",0.304,"-3%","R","L",0.356,"3%",0.299,16,NA,"5",NA,"-2%","-2%","2%",8.8,10.2,10.2,0.7,19.7,7.1,1.7,0,0
"Randal Grichuk",NA,"OF",4200,"STL","@CIN",4.74,"Adleman",0.325,"1%","R","R",0.334,"1%",0.238,2,NA,"x",NA,"0%","0%","0%",5.5,6.8,6.8,-0.2,13.9,0,0,0,0
"Stephen Piscotty",NA,"OF",4200,"STL","@CIN",4.74,"Adleman",0.325,"1%","R","R",0.338,"-3%",0.167,-7,NA,"3",NA,"2%","0%","1%",6.6,6.6,6.6,0.2,13,8.4,2,0,0
"Billy Hamilton",NA,"OF",4200,"CIN","STL",4.26,"Wainwright",0.318,"0%","R","S",0.279,"1%",0.063,-18,NA,"1",NA,"0%","0%","0%",6.5,9.4,9.4,1.6,17.2,8.6,2,0,0
"Brandon Crawford",1,"SS",4200,"SF","@MIL",4.17,"Anderson",0.308,"-3%","R","L",0.33,"2%",0.194,16,NA,"5",NA,"19%","-4%","0%",7.7,7.3,7.3,1.5,13,8.4,2,0,0
"Josh Harrison",1,"2B/3B",4200,"PIT","@BAL",4.27,"Gausman",0.365,"10%","R","R",0.307,"-6%",0.105,-13,NA,"2",NA,"2%","-1%","0%",8.9,7.8,7.8,1.2,14.3,8.2,2,0,0
"Josh Reddick",NA,"OF",4200,"HOU","@KC",NA,"Junis",NA,"1%","R","L",0.357,"11%",0.18,22,NA,"2",NA,"-1%","-2%","0%",7.6,7.6,7.6,0.9,14.3,8.9,2.1,0,0
"Adrian Beltre",NA,"3B",4200,"TEX","NYM",4.29,"deGrom",0.271,"-11%","R","R",0.337,"-8%",0.173,-13,NA,"4",NA,"2%","-1%","0%",10,10,10,3,17,6.9,1.6,0,0
"Albert Pujols",1,"1B",4200,"LAA","@DET",4.02,"Norris",0.33,"2%","L","R",0.314,"-3%",0.207,3,NA,"3",NA,"2%","-3%","2%",10.1,7.5,7.5,0.5,14.5,8.4,2,0,0
"Jordy Mercer",1,"SS",4200,"PIT","@BAL",4.27,"Gausman",0.365,"10%","R","R",0.286,"-8%",0.096,-19,NA,"7",NA,"3%","-1%","0%",9,6.4,6.4,0.4,12.3,6.7,1.6,0,0
"David Wright",NA,"3B",4200,"NYM","@TEX",5.21,"Gee",0.332,"3%","R","R",0.343,"-6%",0.162,-6,NA,"x",NA,"0%","0%","0%",0,0,0,0,0,0,0,0,0
"Joey Gallo",1,"3B",4200,"TEX","NYM",4.29,"deGrom",0.288,"-7%","R","L",0.332,"3%",0.268,11,NA,"5",NA,"2%","-1%","0%",6.9,8.6,8.6,0.2,16.9,7.5,1.8,0,0
"Lorenzo Cain",NA,"OF",4200,"KC","HOU",NA,"Paulino",NA,"-1%","R","R",0.325,"-3%",0.115,-16,NA,"3",NA,"2%","-1%","0%",7.3,7.2,7.2,1.6,12.8,7.4,1.8,0,0
"Ian Kinsler",NA,"2B",4200,"DET","LAA",4.98,"Chavez",0.303,"-4%","R","R",0.334,"-2%",0.148,-5,NA,"x",NA,"0%","0%","0%",7.2,7.2,7.2,0.3,14.1,0,0,0,0
"Michael A. Taylor",NA,"OF",4100,"WAS","@LAD",3.87,"McCarthy",0.313,"-2%","R","R",0.279,"-3%",0.142,-4,NA,"8",NA,"-7%","-2%","2%",10,7.4,7.4,0.3,14.5,5.6,1.4,0,0
"Tommy Pham",NA,"OF",4100,"STL","@CIN",4.74,"Adleman",0.325,"1%","R","R",0.346,"-1%",0.225,6,NA,"6",NA,"2%","0%","1%",8.6,10,10,0,19.9,8.2,2,0,0
"Abraham Almonte",NA,"OF",4100,"CLE","@COL",5.31,"Senzatela",0.31,"-1%","R","S",0.314,"5%",0.169,20,NA,"x",NA,"0%","0%","0%",3.9,5.7,5.7,-0.2,11.5,0,0,0,0
"Denard Span",2,"OF",4100,"SF","@MIL",4.17,"Anderson",0.308,"-3%","R","L",0.347,"12%",0.149,37,NA,"1",NA,"13%","-3%","0%",7.1,7.4,7.4,0.5,14.2,9.3,2.3,0,0
"Josh Bell",1,"1B",4100,"PIT","@BAL",4.27,"Gausman",0.298,"-5%","R","S",0.34,"3%",0.187,5,NA,"5",NA,"4%","-1%","0%",5.8,7.3,7.3,0.1,14.5,7.6,1.9,0,0
"Javier Baez",1,"2B/SS",4100,"CHC","MIA",NA,"Locke",0.335,"3%","L","R",0.34,"6%",0.197,13,NA,"6",NA,"1%","-2%","-11%",7.4,8,8,-1.3,17.2,6.8,1.7,0,0
"Andrew Benintendi",1,"OF",4100,"BOS","@NYY",4.39,"Tanaka",0.292,"-6%","R","L",0.353,"5%",0.193,16,NA,"2",NA,"1%","-6%","0%",9,8.5,8.5,-0.3,17.4,8.1,2,0,0
"Max Kepler",NA,"OF",4100,"MIN","@SEA",3.49,"Paxton",0.329,"-6%","L","L",0.248,"-13%",0.108,-29,NA,"x",NA,"0%","0%","0%",8,8.5,8.5,1.1,15.8,0,0,0,0
"Lonnie Chisenhall",NA,"OF",4100,"CLE","@COL",5.31,"Senzatela",0.31,"-1%","R","L",0.318,"2%",0.163,11,NA,"x",NA,"0%","0%","0%",9.7,7.9,7.9,-0.1,15.9,0,0,0,0
"Hernan Perez",NA,"3B/OF",4100,"MIL","SF",4.83,"Cain",0.347,"6%","R","R",0.295,"1%",0.122,-11,NA,"4",NA,"-2%","-3%","0%",6.6,7.9,7.9,-0.9,16.7,7.4,1.8,0,0
"Nomar Mazara",1,"OF",4100,"TEX","NYM",4.29,"deGrom",0.288,"-7%","R","L",0.343,"6%",0.187,19,NA,"3",NA,"2%","-1%","0%",6.8,8.2,8.2,0.8,15.5,7.5,1.8,0,0
"Shin-soo Choo",1,"OF",4100,"TEX","NYM",4.29,"deGrom",0.288,"-7%","R","L",0.362,"7%",0.185,24,NA,"1",NA,"2%","-1%","0%",8.8,7.8,7.8,-0.2,15.8,7.9,1.9,0,0
"Chris Taylor",NA,"2B/OF",4100,"LAD","WAS",3.63,"Scherzer",0.216,"-23%","R","R",0.295,"-4%",0.141,1,NA,"7",NA,"-4%","-1%","2%",10.3,9.1,9.1,-0.1,18.4,4.8,1.2,0,0
