"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Martin Perez",NA,"SP",6900,"TEX","LAA","51%",4.71,NA,NA,NA,3.64,"13.0%",4.84,4.54,"L",0.289,0.34,"-3%","4%","0%",10.3,10.3,10.3,2,18.6,11.2,1.6,0,0
"Jordan Montgomery",1,"SP",6900,"NYY","BAL","50%",4.48,NA,NA,NA,4.29,"",NA,NA,"L",NA,NA,"-1%","4%","1%",14.6,14.6,14.6,13.7,15.6,14.1,2,0,0
"Mike Foltynewicz",NA,"SP",6700,"ATL","@MIL","49%",4.82,NA,NA,NA,5.33,"20.3%",4.2,4.36,"R",0.365,0.334,"-1%","0%","0%",13.6,13.6,13.6,-0.4,27.6,13.6,2,0,0
"Ty Blach",NA,"SP",6600,"SF","SD","56%",3.49,NA,NA,NA,3.4,"",NA,NA,"L",NA,NA,"1%","-1%","0%",8.3,8.3,8.3,8.3,8.3,12.7,1.9,0,0
"Jesse Hahn",NA,"SP",6500,"OAK","@HOU","36%",4.62,NA,NA,NA,4.52,"14.7%",4.48,4.26,"R",0.332,0.263,"1%","0%","0%",21.6,21.6,21.6,15.7,27.5,11.7,1.8,0,0
"Tom Koehler",NA,"SP",6200,"MIA","PIT","55%",4.02,NA,NA,NA,3.77,"18.1%",4.75,4.62,"R",0.323,0.321,"2%","-2%","2%",10.5,10.5,10.5,2.5,18.6,13.4,2.2,0,0
"Nick Pivetta",NA,"SP",6200,"PHI","@LAD","37%",4.56,NA,NA,NA,4.21,"",NA,NA,"R",NA,NA,"6%","-1%","-2%",0,0,0,0,0,15.6,2.5,0,0
"Josh Tomlin",1,"SP",5900,"CLE","SEA","59%",4.29,NA,NA,NA,4.67,"17.7%",4.05,4.02,"R",0.28,0.362,"-4%","0%","-3%",3.9,3.9,3.9,-9.7,17.5,10.5,1.8,0,0
"Jordan Zimmermann",NA,"SP",5800,"DET","CWS","51%",4.21,NA,NA,NA,4.24,"17.7%",4.23,4.26,"R",0.312,0.294,"0%","3%","0%",6.5,6.5,6.5,-1.2,14.3,12.3,2.1,0,0
"Phil Hughes",NA,"SP",5700,"MIN","@KC","",NA,NA,NA,NA,2.64,"14.2%",4.56,4.52,"R",0.327,0.339,"-4%","8%","0%",11.5,11.5,11.5,3.9,19.1,10.7,1.9,0,0
"Chad Kuhl",NA,"SP",5700,"PIT","@MIA","45%",4.48,NA,NA,NA,4.48,"18.0%",4.52,4.66,"R",0.373,0.271,"4%","-2%","2%",7.1,7.1,7.1,-11,25.2,11.9,2.1,0,0
"German Marquez",NA,"SP",5500,"COL","@ARI","43%",5.13,NA,NA,NA,5.32,"",NA,NA,"R",NA,NA,"5%","0%","0%",-10.2,-10.2,-10.2,-10.2,-10.2,12.1,2.2,0,0
"J.C. Ramirez",NA,"SP",5400,"LAA","@TEX","49%",4.79,NA,NA,NA,4.61,"17.8%",3.97,4.24,"R",0.314,0.339,"-9%","5%","0%",16.9,16.9,16.9,4.8,29,12.9,2.4,0,0
"Matt Garza",NA,"SP",5000,"MIL","ATL","51%",4.68,NA,NA,NA,4.29,"15.4%",4.67,4.5,"R",0.332,0.316,"-1%","0%","0%",10.8,10.8,10.8,10.8,10.8,11.5,2.3,0,0
"Chase De Jong",NA,"SP",4800,"SEA","@CLE","41%",5.21,NA,NA,NA,4.59,"",NA,NA,"R",NA,NA,"-12%","0%","-4%",0,0,0,0,0,9.9,2.1,0,0
"Bronson Arroyo",1,"SP",4700,"CIN","@STL","39%",4.76,NA,NA,NA,4.13,"",NA,NA,"R",0.336,0.394,"3%","2%","0%",9.9,9.9,9.9,-2.4,22.2,11.2,2.4,0,0
