"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Mike Foltynewicz",0,"SP",7200,"ATL","@WAS","38%",5.09,NA,0.314,"22.1%",5.58,"20.3%",4.3,4.42,"R",0.369,0.325,"0%","0%","2%",15.9,14.6,14.6,0.2,28.9,14.1,2,18.1,2.5
"Dinelson Lamet",4,"SP",7100,"SD","@CLE","36%",5.22,5,0.334,"18.1%",4.76,"32.1%",3.22,3.77,"R",NA,NA,"-7%","-2%","0%",15.2,17.9,17.9,3.4,32.5,12.2,1.7,3,0.4
"Tyler Chatwood",NA,"SP",6900,"COL","CIN","60%",5.78,NA,0.31,"22.4%",4.86,"18.4%",4.7,4.32,"R",0.319,0.314,"-10%","-9%","0%",12.4,14,14,2.3,25.7,11.7,1.7,8.3,1.2
"Chad Kuhl",1,"SP",6700,"PIT","@PHI","51%",4.45,4.5,0.3,"23.9%",3.85,"18.2%",4.67,4.67,"R",0.393,0.29,"2%","0%","0%",12.7,9,9,-0.9,18.9,15.5,2.3,16.4,2.4
"Anibal Sanchez",1,"SP",6500,"DET","SF","60%",4.92,NA,0.334,"17.4%",3.93,"20.6%",4.23,4.4,"R",0.298,0.378,"0%","-3%","0%",14.9,14.9,14.9,12,17.9,12.1,1.9,25.9,4
"Josh Tomlin",3,"SP",6400,"CLE","SD","64%",3.78,NA,0.306,"22.1%",3.58,"17.7%",4.14,4.11,"R",0.292,0.366,"-2%","-2%","0%",5,9,9,-2.1,20,12.9,2,25.4,4
"Dylan Bundy",NA,"SP",6300,"BAL","@MIN","42%",5.15,NA,0.322,"24.2%",4.59,"20.6%",4.52,4.86,"R",0.334,0.323,"-3%","-4%","0%",10.7,14.9,14.9,5.8,23.9,12.8,2,2.5,0.4
"Jeremy Hellickson",NA,"SP",6200,"PHI","PIT","49%",4.55,NA,0.305,"21.0%",4.14,"17.9%",4.45,4.43,"R",0.321,0.315,"2%","0%","0%",10.7,9.5,9.5,0.2,18.8,13.8,2.2,12.5,2
"Sam Gaviglio",0,"SP",6100,"SEA","OAK","60%",4.25,NA,0.324,"22.5%",4.31,"14.9%",4.88,4.63,"R",NA,NA,"3%","-2%","0%",11.4,11.5,11.5,5.4,17.6,11.6,1.9,1.3,0.2
"Francisco Liriano",0,"SP",5400,"TOR","HOU","40%",4.98,4.5,0.342,"18.4%",5.71,"24.1%",4.04,3.85,"L",0.305,0.321,"-2%","-2%","0%",11.3,10.2,10.2,-3.1,23.4,11.2,2.1,13.5,2.5
"Chris Stratton",NA,"RP",5100,"SF","@DET","40%",6.08,NA,0.329,"22.6%",4.78,"",NA,NA,"R",NA,NA,"-1%","-3%","0%",0,0,0,0,0,12.5,2.5,0.4,0.1
"Tom Koehler",NA,"SP",5000,"MIA","@STL","36%",5.48,NA,0.315,"23.9%",4.54,"18.0%",4.82,4.72,"R",0.329,0.322,"0%","-2%","0%",1.5,5.5,5.5,-3.3,14.3,13.6,2.7,14.4,2.9
"Paul Blackburn",1,"SP",4700,"OAK","@SEA","40%",5.25,NA,0.337,"20.9%",4.79,"",NA,NA,"R",NA,NA,"5%","-3%","0%",18.5,18.5,18.5,18.5,18.5,8.6,1.8,13.8,2.9
"Sal Romano",NA,"SP",4200,"CIN","@COL","40%",7.22,NA,0.322,"24.3%",4.97,"",NA,NA,"R",NA,NA,"-27%","-15%","0%",2,2,2,2,2,7.3,1.7,19.1,4.5
