"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Clayton Kershaw",16,"SP",13500,"LAD","NYM","73%",2.56,7.5,0.304,"23.6%",4.87,"32.0%",2.47,2.33,"L",0.224,0.228,"2%","0%","-1%",26.7,25.9,25.9,15.7,36.2,29,2.1,22.1,1.6
"Corey Kluber",12,"SP",11700,"CLE","@BAL","60%",3.99,7.5,0.338,"20.2%",4.55,"27.4%",3.25,3.27,"R",0.304,0.259,"2%","0%","-1%",22.5,21.8,21.8,8.2,35.4,19.5,1.7,49.5,4.2
"Jon Lester",13,"SP",10500,"CHC","SD","67%",3.42,6.5,0.291,"20.2%",3.7,"24.9%",3.48,3.34,"L",0.274,0.291,"1%","0%","0%",18.4,17.2,17.2,4.9,29.4,21.3,2,19.9,1.9
"Johnny Cueto",2,"SP",9100,"SF","@ATL","56%",4.15,5.5,0.305,"21.9%",4.63,"21.7%",3.77,3.64,"R",0.277,0.3,"-1%","0%","0%",16,16,16,6.9,25.2,17.5,1.9,16.1,1.8
"Brad Peacock",15,"SP",8100,"HOU","@OAK","60%",4.25,NA,0.322,"23.1%",4.32,"28.5%",3.93,4.11,"R",0.337,0.256,"2%","-1%","0%",17.3,17.3,17.3,3.6,31,15.2,1.9,27.1,3.3
"Marco Estrada",0,"SP",7900,"TOR","@TEX","51%",5.18,6,0.332,"21.5%",4.9,"21.6%",4.3,4.62,"R",0.287,0.299,"-3%","-1%","0%",14.4,16.9,16.9,3.7,30,14.1,1.8,-2.3,-0.3
"Tanner Roark",1,"SP",7600,"WAS","@MIA","51%",4.69,4.5,0.315,"21.7%",4.76,"18.5%",4.3,4.2,"R",0.312,0.29,"5%","0%","2%",16.7,14.2,14.2,5,23.3,16.2,2.1,-10.8,-1.4
"Gerrit Cole",6,"SP",7500,"PIT","@MIL","53%",4.58,5.5,0.304,"24.8%",4.93,"21.8%",3.74,3.58,"R",0.321,0.287,"-1%","1%","0%",5.3,13.7,13.7,2.9,24.5,17.3,2.3,24.8,3.3
"Jake Odorizzi",3,"SP",7400,"TB","CIN","57%",4.08,NA,0.328,"19.4%",4.88,"21.4%",4.13,4.26,"R",0.279,0.331,"2%","0%","0%",12.1,13.9,13.9,5.1,22.8,13.1,1.8,12.9,1.7
"Jason Hammel",NA,"SP",7200,"KC","BOS","50%",4.75,NA,0.328,"19.3%",4.65,"21.5%",4.05,4.15,"R",0.316,0.307,"-3%","-1%","0%",16,10.5,10.5,1.2,19.9,11.9,1.7,18.4,2.6
"Zack Wheeler",1,"SP",7000,"NYM","@LAD","27%",4.44,5,0.326,"24.8%",4.93,"21.2%",4.56,4.21,"R",0.336,0.316,"5%","-1%","-1%",9.9,12.8,12.8,3.7,21.8,15.1,2.2,-10.3,-1.5
"Dylan Bundy",0,"SP",6800,"BAL","CLE","40%",5.01,4,0.333,"19.2%",4.7,"20.2%",4.52,4.84,"R",0.319,0.319,"0%","-1%","-1%",14.7,16,16,8.1,23.9,11.5,1.7,-4.2,-0.6
"Clayton Richard",2,"SP",6600,"SD","@CHC","33%",5.08,NA,0.32,"24.3%",4.72,"14.8%",3.99,3.85,"L",0.279,0.35,"1%","0%","0%",17.8,13.4,13.4,2,24.8,14.8,2.2,11.4,1.7
"Anibal Sanchez",2,"SP",6500,"DET","@SEA","44%",5.06,NA,0.326,"20.8%",4.73,"20.6%",4.22,4.38,"R",0.302,0.382,"5%","-1%","0%",0,0,0,0,0,14.6,2.2,11.8,1.8
"Sam Gaviglio",1,"RP",6200,"SEA","DET","56%",4.44,NA,0.332,"21.6%",4.91,"17.3%",4.29,4.13,"R",NA,NA,"3%","-1%","0%",13,12.9,12.9,6,19.8,11.8,1.9,5.1,0.8
