"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Lance Lynn",NA,"SP",7800,"STL","@ATL","49%",4.28,NA,NA,NA,4.73,"22.0%",4.02,3.94,"R",0.336,0.275,"-1%","6%","0%",18.3,18.3,18.3,9.3,27.3,15.7,2,0,0
"Zack Greinke",NA,"SP",7700,"ARI","@COL","",NA,NA,NA,NA,4.71,"22.5%",3.6,3.51,"R",0.287,0.276,"-14%","1%","0%",21.7,20,20,8.2,31.8,14.8,1.9,0,0
"Eduardo Rodriguez",NA,"SP",7600,"BOS","@MIN","56%",4.19,NA,NA,NA,4.68,"21.3%",4.23,4.33,"L",0.337,0.301,"1%","1%","0%",20.2,20.2,20.2,11.6,28.9,15,2,0,0
"Wade Miley",NA,"SP",7500,"BAL","CWS","",NA,NA,NA,NA,4.08,"19.3%",4.2,4.03,"L",0.304,0.337,"0%","1%","-1%",22,22,22,12.6,31.3,15,2,0,0
"Matt Cain",NA,"SP",7500,"SF","@CIN","49%",4.57,NA,NA,NA,4.74,"17.3%",4.65,4.78,"R",0.334,0.33,"-2%","8%","-1%",16.1,16.1,16.1,8.1,24,11.8,1.6,0,0
"Mike Foltynewicz",NA,"SP",7400,"ATL","STL","51%",4.22,NA,NA,NA,4.08,"20.5%",4.18,4.33,"R",0.363,0.332,"0%","5%","0%",15.5,15.5,15.5,3.4,27.5,16.5,2.2,0,0
"Jason Hammel",NA,"SP",7000,"KC","CLE","",NA,NA,NA,NA,4.56,"22.2%",3.94,4.01,"R",0.334,0.302,"-2%","4%","0%",5.7,5.7,5.7,1.1,10.2,10.3,1.5,0,0
"Yovani Gallardo",NA,"SP",6900,"SEA","TEX","46%",3.9,NA,NA,NA,4.43,"15.9%",4.85,4.6,"R",0.322,0.325,"3%","4%","0%",11.1,11.1,11.1,0.8,21.3,12.9,1.9,0,0
"Tom Koehler",NA,"SP",6800,"MIA","@NYM","50%",4.27,NA,NA,NA,4.93,"18.1%",4.76,4.63,"R",0.325,0.32,"4%","1%","-4%",9.4,9.4,9.4,2,16.8,10.9,1.6,0,0
"Andrew Triggs",1,"SP",6700,"OAK","DET","49%",3.78,NA,NA,NA,4.89,"21.6%",3.45,3.52,"R",0.265,0.285,"3%","2%","0%",19.2,19.2,19.2,7.2,31.2,13.8,2.1,0,0
"Jimmy Nelson",NA,"SP",6600,"MIL","@PIT","47%",4.41,NA,NA,NA,3.96,"18.5%",4.52,4.49,"R",0.355,0.311,"2%","2%","0%",10.7,10.7,10.7,-2.3,23.7,14.2,2.2,0,0
"Jesse Chavez",NA,"SP",6500,"LAA","HOU","",NA,NA,NA,NA,4.86,"20.8%",3.91,3.98,"R",0.322,0.308,"2%","2%","0%",14.4,14.4,14.4,3.9,24.9,15.7,2.4,0,0
"Bronson Arroyo",NA,"SP",6000,"CIN","SF","51%",4.43,NA,NA,NA,3.45,"",NA,NA,"R",0.338,0.389,"0%","6%","0%",7.8,7.8,7.8,-3.8,19.5,11.4,1.9,0,0
"Chad Kuhl",NA,"SP",5700,"PIT","MIL","53%",4.09,NA,NA,NA,5.11,"17.6%",4.64,4.77,"R",0.404,0.278,"1%","3%","0%",7.3,7.3,7.3,-8.4,23,10.5,1.8,0,0
"Miguel Gonzalez",NA,"SP",5600,"CWS","@BAL","",NA,NA,NA,NA,4.23,"17.0%",4.58,4.62,"R",0.325,0.317,"-2%","2%","-2%",15.6,15.6,15.6,1,30.2,12.2,2.2,0,0
"Phil Hughes",NA,"SP",5500,"MIN","BOS","44%",4.81,NA,NA,NA,3.85,"14.1%",4.59,4.58,"R",0.326,0.342,"-2%","1%","0%",11.3,11.3,11.3,4.7,17.9,10.7,1.9,0,0
"Jhoulys Chacin",NA,"SP",5400,"SD","LAD","41%",4.13,NA,NA,NA,4.45,"18.8%",4.34,4.18,"R",0.333,0.311,"2%","1%","0%",16.2,11.3,11.3,-4.9,27.5,15.4,2.9,0,0
"Nick Pivetta",NA,"SP",4700,"PHI","WAS","39%",4.51,NA,NA,NA,6.48,"",NA,NA,"R",NA,NA,"3%","1%","-6%",11.3,11.3,11.3,11.3,11.3,11.7,2.5,0,0
"Rafael Montero",NA,"SP",4500,"NYM","MIA","50%",4.23,NA,NA,NA,4.5,"21.6%",5.02,4.91,"R",0.425,0.333,"3%","1%","-4%",0,0,0,0,0,13.3,3,0,0
"German Marquez",NA,"SP",4200,"COL","ARI","",NA,NA,NA,NA,5.1,"17.0%",4.04,3.94,"R",NA,NA,"-11%","1%","0%",7.6,7.6,7.6,-17.6,32.7,11.1,2.6,0,0
