"Player.Name","Likes","Pos","Salary","Team","Opp","RS","Pitcher.Name","Pitcher.wOBA","Pitcher.wOBA.Diff","Pitcher.Handedness","Hitter.Handedness","Hitter.wOBA","Hitter.wOBA.Diff","Hitter.ISO","Hitter.ISO.Diff","Batting.Order..Confirmed.","Batting.Order..Projected.","Batting.Order.Diff","Park.Factor","Temperature.Factor","Wind.Factor","L10.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Eduardo Nunez",NA,"3B/OF",4700,"SF","@ATL",4.43,"Newcomb",NA,"2%","L","R",0.292,"-7%",0.155,"13%","x","x","-","0%","0%","0%",9.3,8,8,1.2,14.7,0,0,0,0
"Corey Seager",7,"SS",4700,"LAD","NYM",5.34,"Pill",NA,"1%","R","L",0.393,"5%",0.211,"6%","2","2","0","-2%","1%","0%",15.1,9.2,9.2,0.4,18.1,9,1.9,10,2.1
"DJ LeMahieu",5,"2B",4700,"COL","ARI",6.55,"Walker",0.321,"0%","R","R",0.345,"0%",0.105,"3%","2","2","0","12%","4%","0%",11.2,7.6,7.6,0.4,14.9,9.9,2.1,15,3.2
"Ian Desmond",3,"1B/OF",4700,"COL","ARI",6.55,"Walker",0.321,"0%","R","R",0.306,"-4%",0.148,"-4%","6","6","-1","12%","5%","0%",10.7,8,8,0.7,15.2,9.5,2,0,0
"Freddie Freeman",0,"1B",4600,"ATL","SF",4.07,"Samardzija",0.33,"2%","R","L",0.414,"8%",0.287,"27%","x","x","-","0%","0%","0%",12.1,12.5,12.5,2.5,22.6,0,0,0,0
"Dexter Fowler",3,"OF",4600,"STL","@PHI",5.02,"Pivetta",NA,"1%","R","S",0.345,"-3%",0.185,"7%","2","2","0","-3%","1%","0%",14,8.6,8.6,0.6,16.5,7.9,1.7,4,0.9
"Xander Bogaerts",3,"SS",4600,"BOS","@KC",5.09,"Kennedy",0.323,"1%","R","R",0.338,"-2%",0.13,"-2%","3","3","0","0%","5%","0%",8.4,8.7,8.7,1.3,16.1,8.9,1.9,18,3.9
"Shin-soo Choo",3,"OF",4600,"TEX","TOR",5.63,"Biagini",0.304,"-5%","R","L",0.369,"8%",0.19,"26%","1","1","1","1%","1%","0%",11.6,8.4,8.4,0.7,16.2,9,2,23,5
"Gregor Blanco",5,"OF",4600,"ARI","@COL",5.45,"Hoffman",0.282,"-3%","R","L",0.322,"2%",0.116,"11%","1","1","0","18%","4%","0%",11.5,9.2,9.2,2,16.4,9.8,2.1,12,2.6
"Chris Owings",1,"OF/SS",4600,"ARI","@COL",5.45,"Hoffman",NA,"-3%","R","R",0.291,"-1%",0.123,"-4%","x","x","-","0%","0%","0%",7.4,8.5,8.5,0.8,16.2,0,0,0,0
"Starling Marte",NA,"OF",4600,"PIT","@MIL",4.52,"Guerra",0.304,"-5%","R","R",0.351,"0%",0.155,"3%","x","x","-","0%","0%","0%",8.2,7.8,7.8,-1.9,17.4,0,0,0,0
"Ryan Zimmerman",1,"1B",4600,"WAS","@MIA",4.13,"Straily",0.322,"0%","R","R",0.316,"-6%",0.187,"-11%","x","x","-","0%","0%","0%",9.6,10.8,10.8,1.7,19.9,0,0,0,0
"Ryan Braun",NA,"OF",4600,"MIL","PIT",4.98,"Williams",0.345,"3%","R","R",0.357,"-5%",0.221,"-4%","x","x","-","0%","0%","0%",6.7,9.9,9.9,1.7,18,0,0,0,0
"Justin Smoak",5,"1B",4600,"TOR","@TEX",5.37,"Ross",0.307,"-3%","R","S",0.341,"5%",0.242,"19%","4","5","1","2%","1%","0%",9,9.4,9.4,0.4,18.4,8.7,1.9,14,3
"Brandon Drury",2,"2B",4600,"ARI","@COL",5.45,"Hoffman",NA,"-3%","R","R",0.343,"2%",0.177,"-3%","5","6","1","26%","5%","0%",10.8,7.2,7.2,0.1,14.4,9.5,2.1,28,6.1
"Matt Carpenter",5,"1B",4500,"STL","@PHI",5.02,"Pivetta",NA,"1%","R","L",0.391,"7%",0.256,"21%","1","1","0","-3%","1%","0%",13.3,8.7,8.7,1.4,16.1,9.2,2,0,0
"Andrew McCutchen",4,"OF",4500,"PIT","@MIL",4.52,"Guerra",0.304,"-5%","R","R",0.345,"-5%",0.182,"-8%","6","6","0","3%","-2%","-2%",14.9,8.7,8.7,0.5,16.8,7.6,1.7,7,1.6
"Steven Souza Jr.",3,"OF",4500,"TB","CIN",4.5,"Adleman",0.317,"0%","R","R",0.339,"2%",0.199,"6%","3","5","1","-4%","0%","0%",10.7,8.8,8.8,0.1,17.5,7.5,1.7,17,3.8
"Keon Broxton",NA,"OF",4500,"MIL","PIT",4.98,"Williams",0.345,"3%","R","R",0.312,"-4%",0.199,"-2%","7","7","0","-1%","-2%","-2%",11.1,8.4,8.4,0,16.8,6.9,1.5,12,2.7
"Justin Turner",3,"3B",4500,"LAD","NYM",5.34,"Pill",NA,"-1%","R","R",0.396,"7%",0.221,"15%","x","x","-","0%","0%","0%",13.1,8.9,8.9,2.5,15.3,0,0,0,0
"Adam Frazier",0,"OF",4500,"PIT","@MIL",4.52,"Guerra",0.263,"-10%","R","L",0.328,"1%",0.127,"5%","1","1","0","9%","-2%","-1%",8.3,8.9,8.9,0.8,17,7.9,1.8,17,3.8
"Matt Davidson",3,"1B/3B",4500,"CWS","@MIN",4.05,"Berrios",0.352,"5%","R","R",0.351,"0%",0.32,"16%","5","6","1","4%","2%","0%",13.1,8.4,8.4,-0.5,17.4,7.4,1.6,0,0
"Eric Thames",2,"1B/OF",4500,"MIL","PIT",4.98,"Williams",0.356,"6%","R","L",0.418,"7%",0.333,"16%","x","x","-","0%","0%","0%",9,10.3,10.3,0.9,19.8,0,0,2,0.4
"Mike Trout",NA,"OF",4500,"LAA","@NYY",4.23,"Montgomery",0.295,"-3%","L","R",0.417,"-1%",0.243,"-10%","x","x","-","0%","0%","0%",12.1,12.5,12.5,5.4,19.6,0,0,0,0
"Corey Dickerson",5,"OF",4500,"TB","CIN",4.5,"Adleman",0.335,"3%","R","L",0.363,"5%",0.271,"21%","2","2","0","0%","0%","0%",9.4,10,10,2,17.9,8.9,2,9,2
"Brian Dozier",12,"2B",4500,"MIN","CWS",5.45,"Holmberg",0.38,"9%","L","R",0.374,"7%",0.243,"5%","1","1","0","2%","2%","0%",10.3,8.8,8.8,2.1,15.4,11.1,2.5,17,3.8
"Bradley Zimmer",4,"OF",4400,"CLE","@BAL",5.45,"Gausman",0.3,"-4%","R","L",0.394,"4%",0.262,"13%","8","8","-2","1%","2%","0%",7.7,8.8,8.8,2,15.7,7.6,1.7,15,3.4
"Kendrys Morales",4,"1B",4400,"TOR","@TEX",5.37,"Ross",0.307,"-3%","R","S",0.343,"0%",0.221,"13%","5","4","-1","1%","1%","0%",10.9,8.1,8.1,0,16.3,8.1,1.8,8,1.8
"Didi Gregorius",5,"SS",4400,"NYY","LAA",6.27,"Nolasco",0.349,"6%","R","L",0.314,"2%",0.157,"19%","7","7","-1","3%","2%","7%",8.2,8.1,8.1,1.2,14.9,8.4,1.9,16,3.6
"Eduardo Escobar",6,"3B/SS",4400,"MIN","CWS",5.45,"Holmberg",0.38,"9%","L","S",0.332,"5%",0.178,"13%","2","2","3","2%","2%","0%",12.4,7.9,7.9,-0.4,16.2,8.9,2,8,1.8
"Jay Bruce",1,"1B/OF",4400,"NYM","@LAD",3.66,"Hill",0.266,"-16%","L","L",0.288,"-12%",0.175,"-24%","4","4","0","-2%","2%","0%",9.7,9.3,9.3,-0.1,18.6,6,1.4,4,0.9
"Trevor Story",2,"SS",4400,"COL","ARI",6.55,"Walker",0.321,"0%","R","R",0.339,"-5%",0.24,"-9%","7","7","0","13%","5%","0%",5.7,7.1,7.1,1.2,13,9,2,0,0
"Yasiel Puig",0,"OF",4400,"LAD","NYM",5.34,"Pill",NA,"-1%","R","R",0.32,"-4%",0.168,"-2%","8","8","0","-3%","1%","0%",10.3,8,8,-1.1,17.1,7.2,1.6,20,4.5
"David Dahl",NA,"OF",4400,"COL","ARI",6.55,"Walker",0.313,"-2%","R","L",0.38,"5%",0.218,"15%","x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Starlin Castro",6,"2B",4400,"NYY","LAA",6.27,"Nolasco",0.351,"7%","R","R",0.317,"1%",0.158,"11%","5","5","0","-1%","2%","7%",10.7,9,9,1.5,16.4,8.6,2,7,1.6
"Yangervis Solarte",2,"2B",4400,"SD","@CHC",3.95,"Butler",0.423,"21%","R","S",0.343,"3%",0.175,"9%","x","x","-","0%","0%","0%",13.1,7.4,7.4,0.6,14.2,0,0,0,0
"Yasmany Tomas",NA,"OF",4400,"ARI","@COL",5.45,"Hoffman",NA,"-3%","R","R",0.309,"-6%",0.175,"-10%","x","x","-","0%","0%","0%",4.2,7.9,7.9,0.3,15.5,0,0,0,0
"Mark Reynolds",11,"1B",4400,"COL","ARI",6.55,"Walker",0.321,"0%","R","R",0.362,"8%",0.203,"12%","4","4","0","13%","5%","0%",7.4,9.3,9.3,0.6,18.1,10.9,2.5,21,4.8
"Ender Inciarte",NA,"OF",4400,"ATL","SF",4.07,"Samardzija",0.33,"2%","R","L",0.334,"4%",0.112,"17%","1","1","0","-2%","-1%","0%",7.5,8.6,8.6,1,16.2,7.8,1.8,6,1.4
"Chris Taylor",3,"2B/OF",4400,"LAD","NYM",5.34,"Pill",NA,"-1%","R","R",0.302,"-3%",0.156,"4%","3","5","1","-4%","1%","0%",11.7,9.5,9.5,0.4,18.5,6.9,1.6,0,0
"Rougned Odor",4,"2B",4400,"TEX","TOR",5.63,"Biagini",0.304,"-5%","R","L",0.332,"4%",0.235,"17%","5","5","0","2%","1%","0%",10,7,7,-0.4,14.4,8.5,1.9,0,0
"Matt Holliday",4,"1B",4400,"NYY","LAA",6.27,"Nolasco",0.351,"7%","R","R",0.353,"-3%",0.191,"-3%","4","4","0","0%","2%","7%",10.3,9.3,9.3,1.2,17.4,9.3,2.1,21,4.8
"Elvis Andrus",NA,"SS",4400,"TEX","TOR",5.63,"Biagini",0.274,"-9%","R","R",0.312,"-3%",0.115,"0%","2","2","0","2%","1%","0%",7.1,8.8,8.8,1,16.6,7.6,1.7,3,0.7
"Chris Iannetta",NA,"C",4300,"ARI","@COL",5.45,"Hoffman",NA,"-3%","R","R",0.257,"-18%",0.142,"-16%","7","x","1","25%","5%","0%",9.3,7.7,7.7,-1.2,16.5,7.1,1.7,18,4.2
"Anthony Rendon",3,"3B",4300,"WAS","@MIA",4.13,"Straily",0.322,"0%","R","R",0.333,"-4%",0.166,"-2%","4","6","1","-5%","0%","-1%",8.5,9.2,9.2,-1.9,20.2,7.5,1.7,5,1.2
"Francisco Lindor",4,"SS",4300,"CLE","@BAL",5.45,"Gausman",0.3,"-4%","R","S",0.341,"-1%",0.16,"-3%","1","1","1","0%","2%","0%",6.6,8.2,8.2,0.4,15.9,8.8,2,21,4.9
"Aaron Hicks",4,"OF",4300,"NYY","LAA",6.27,"Nolasco",0.349,"6%","R","S",0.32,"0%",0.149,"-5%","2","2","0","3%","1%","6%",8.9,10,10,0.9,19.2,10.2,2.4,7,1.6
"Jason Kipnis",7,"2B",4300,"CLE","@BAL",5.45,"Gausman",0.3,"-4%","R","L",0.363,"8%",0.184,"14%","2","2","0","0%","2%","0%",7.2,7.3,7.3,-1.1,15.8,8.7,2,15,3.5
"Yoenis Cespedes",3,"OF",4300,"NYM","@LAD",3.66,"Hill",0.256,"-14%","L","R",0.353,"-3%",0.24,"-3%","3","3","0","-2%","2%","0%",8.3,9.7,9.7,-2.2,21.6,7,1.6,7,1.6
"Wil Myers",3,"1B",4300,"SD","@CHC",3.95,"Butler",0.361,"10%","R","R",0.337,"1%",0.209,"12%","3","3","0","4%","2%","0%",9.8,8.5,8.5,1,15.9,9.9,2.3,10,2.3
"Chris Davis",NA,"1B",4300,"BAL","CLE",4.05,"Carrasco",0.281,"-9%","R","L",0.372,"6%",0.3,"16%","x","x","-","0%","0%","0%",6.3,7.4,7.4,-0.9,15.8,0,0,0,0
"Travis Shaw",5,"3B",4300,"MIL","PIT",4.98,"Williams",0.356,"6%","R","L",0.338,"1%",0.197,"-3%","4","4","0","8%","-2%","-3%",10.9,9.5,9.5,1.2,17.8,8.9,2.1,0,0
"Ian Happ",3,"2B",4300,"CHC","SD",5.55,"Diaz",NA,"1%","R","S",0.366,"4%",0.325,"19%","5","2","-3","-2%","2%","0%",10.3,8.6,8.6,0.2,17,7.5,1.7,16,3.7
"Nomar Mazara",1,"OF",4300,"TEX","TOR",5.63,"Biagini",0.304,"-5%","R","L",0.344,"6%",0.193,"19%","3","3","1","2%","1%","0%",8.5,8.5,8.5,1,15.9,8.4,2,3,0.7
"Giancarlo Stanton",1,"OF",4300,"MIA","WAS",3.37,"Scherzer",0.211,"-24%","R","R",0.35,"-9%",0.249,"-13%","2","2","0","-4%","0%","-2%",10.6,9.6,9.6,0.7,18.5,6.3,1.5,5,1.2
"Brandon Phillips",NA,"2B",4300,"ATL","SF",4.07,"Samardzija",0.292,"-6%","R","R",0.325,"3%",0.121,"3%","x","x","-","0%","0%","0%",9.9,7.7,7.7,0.6,14.8,0,0,0,0
"Jonathan Villar",NA,"2B",4300,"MIL","PIT",4.98,"Williams",0.356,"6%","R","S",0.326,"0%",0.138,"-9%","x","x","-","0%","0%","0%",6.8,7.9,7.9,0,15.8,0,0,0,0
"Mark Trumbo",NA,"OF",4200,"BAL","CLE",4.05,"Carrasco",0.28,"-9%","R","R",0.35,"2%",0.227,"-2%","4","4","0","1%","3%","0%",7.1,7.3,7.3,-0.3,15,7.7,1.8,6,1.4
"Billy Hamilton",1,"OF",4200,"CIN","@TB",4.5,"Ramirez",0.307,"-3%","R","S",0.28,"2%",0.063,"-18%","1","1","0","0%","0%","0%",5.7,8.7,8.7,1,16.4,8.6,2,9,2.1
"Andrew Benintendi",3,"OF",4200,"BOS","@KC",5.09,"Kennedy",0.32,"0%","R","L",0.351,"4%",0.192,"15%","2","5","3","-3%","4%","0%",8.2,8.5,8.5,-0.1,17,9.2,2.2,14,3.3
"Adrian Beltre",NA,"3B",4200,"TEX","TOR",5.63,"Biagini",0.274,"-9%","R","R",0.335,"-8%",0.17,"-13%","4","4","0","2%","1%","0%",7.6,8.5,8.5,1.9,15.2,7.1,1.7,0,0
"Michael Brantley",NA,"OF",4200,"CLE","@BAL",5.45,"Gausman",0.3,"-4%","R","L",0.37,"6%",0.171,"23%","x","x","-","0%","0%","0%",6.5,7.9,7.9,1.7,14.1,0,0,0,0
"Jackie Bradley Jr.",3,"OF",4200,"BOS","@KC",5.09,"Kennedy",0.32,"0%","R","L",0.355,"4%",0.244,"18%","6","7","0","-3%","5%","0%",9.2,7.8,7.8,0.2,15.3,8.5,2,5,1.2
"Buster Posey",3,"1B/C",4200,"SF","@ATL",4.43,"Newcomb",NA,"2%","L","R",0.384,"5%",0.192,"17%","4","4","0","4%","-2%","0%",8.1,8.4,8.4,2.2,14.6,9,2.1,3,0.7
"Tommy Pham",NA,"OF",4200,"STL","@PHI",5.02,"Pivetta",NA,"-1%","R","R",0.344,"-1%",0.212,"4%","6","7","-1","3%","1%","0%",7.9,9.4,9.4,0.2,18.6,7.6,1.8,28,6.7
"Jose Bautista",3,"OF",4200,"TOR","@TEX",5.37,"Ross",0.262,"-12%","R","R",0.376,"1%",0.257,"4%","1","3","2","3%","1%","0%",6.6,7.6,7.6,0.2,15,8.3,2,6,1.4
"Carlos Gomez",1,"OF",4200,"TEX","TOR",5.63,"Biagini",0.274,"-9%","R","R",0.325,"-1%",0.176,"-3%","x","x","-","0%","0%","0%",12,8.4,8.4,0.4,16.4,0,0,0,0
"Nelson Cruz",3,"OF",4200,"SEA","DET",4.61,"Verlander",0.292,"-6%","R","R",0.37,"-4%",0.237,"-7%","4","4","0","-5%","-1%","0%",8.1,8.9,8.9,1.1,16.6,7,1.7,14,3.3
"Ben Zobrist",NA,"2B/OF",4200,"CHC","SD",5.55,"Diaz",NA,"1%","R","S",0.341,"-1%",0.173,"10%","x","x","-","0%","0%","0%",4.2,6.7,6.7,0.4,13.1,0,0,0,0
"Stephen Piscotty",1,"OF",4200,"STL","@PHI",5.02,"Pivetta",NA,"-1%","R","R",0.339,"-3%",0.172,"-6%","3","3","1","3%","1%","0%",7.2,7.1,7.1,0.2,13.9,8,1.9,9,2.1
"Michael Conforto",1,"OF",4200,"NYM","@LAD",3.66,"Hill",0.266,"-16%","L","L",0.243,"-12%",0.107,"-29%","x","x","-","0%","0%","0%",6,10.1,10.1,0.5,19.7,0,0,2,0.5
"Brett Gardner",8,"OF",4200,"NYY","LAA",6.27,"Nolasco",0.349,"6%","R","L",0.336,"3%",0.149,"8%","1","1","0","2%","1%","6%",7.3,9.8,9.8,1.5,18.1,10.2,2.4,4,1
"Delino DeShields",NA,"OF",4200,"TEX","TOR",5.63,"Biagini",0.274,"-9%","R","R",0.298,"-2%",0.101,"0%","9","x","-8","2%","1%","0%",11.1,7.5,7.5,0.8,14.1,5.6,1.3,12,2.9
"J.D. Martinez",3,"OF",4200,"DET","@SEA",3.89,"Paxton",0.289,"-7%","L","R",0.383,"2%",0.259,"3%","4","4","0","-9%","-1%","0%",7.8,10.2,10.2,-0.7,21.2,7.2,1.7,12,2.9
"Chris Herrmann",1,"C/OF",4100,"ARI","@COL",5.45,"Hoffman",0.282,"-3%","R","L",0.305,"4%",0.207,"14%","x","x","-","0%","0%","0%",4.7,6.3,6.3,-1.6,14.2,0,0,0,0
"Hernan Perez",1,"3B/OF",4100,"MIL","PIT",4.98,"Williams",0.345,"3%","R","R",0.296,"0%",0.136,"-6%","5","5","0","-1%","-2%","-2%",9.1,8.2,8.2,-0.1,16.5,7.3,1.8,10,2.4
"Melky Cabrera",1,"OF",4100,"CWS","@MIN",4.05,"Berrios",0.338,"5%","R","S",0.327,"1%",0.132,"-3%","2","2","0","3%","2%","0%",10.8,7.5,7.5,0.8,14.1,8.6,2.1,0,0
"Carlos Santana",3,"1B",4100,"CLE","@BAL",5.45,"Gausman",0.3,"-4%","R","S",0.357,"2%",0.236,"20%","6","6","-1","2%","2%","0%",7.4,7.7,7.7,0.5,15,8.4,2,0,0
"Mike Moustakas",3,"3B",4100,"KC","BOS",4.41,"Pomeranz",0.284,"-8%","L","L",0.304,"-9%",0.172,"-13%","6","6","0","-1%","6%","0%",11,8.9,8.9,1.3,16.6,6.5,1.6,3,0.7
"Devon Travis",NA,"2B",4100,"TOR","@TEX",5.37,"Ross",0.262,"-12%","R","R",0.339,"0%",0.165,"-3%","x","x","-","0%","0%","0%",9.8,7,7,-0.2,14.3,0,0,0,0
"Mike Zunino",2,"C",4100,"SEA","DET",4.61,"Verlander",0.292,"-6%","R","R",0.284,"-3%",0.199,"9%","9","9","-1","-5%","-1%","0%",12.2,7.6,7.6,-1.5,16.6,5.4,1.3,4,1
"Joc Pederson",2,"OF",4100,"LAD","NYM",5.34,"Pill",NA,"1%","R","L",0.36,"6%",0.237,"10%","7","7","-1","-2%","1%","0%",10.7,6.5,6.5,-0.1,13,8,2,12,2.9
"Matt Kemp",1,"OF",4100,"ATL","SF",4.07,"Samardzija",0.292,"-6%","R","R",0.33,"-2%",0.197,"-4%","4","4","0","0%","-2%","0%",7.3,8.8,8.8,0.4,17.2,7.1,1.7,16,3.9
"Rey Fuentes",NA,"OF",4100,"ARI","@COL",5.45,"Hoffman",0.282,"-3%","R","L",0.297,"0%",0.093,"-2%","x","x","-","0%","0%","0%",4.9,4.5,4.5,0.3,8.8,0,0,5,1.2
"Yonder Alonso",3,"1B",4100,"OAK","HOU",4.35,"Fiers",0.295,"-5%","R","L",0.337,"3%",0.149,"5%","5","5","0","-3%","2%","1%",8.6,9.5,9.5,1,17.9,6.7,1.6,9,2.2
"Adam Duvall",3,"OF",4100,"CIN","@TB",4.5,"Ramirez",0.318,"0%","R","R",0.334,"0%",0.257,"3%","4","4","0","-9%","0%","0%",9,9.3,9.3,0.7,17.9,7.4,1.8,5,1.2
"Willson Contreras",NA,"C",4100,"CHC","SD",5.55,"Diaz",NA,"-1%","R","R",0.334,"-2%",0.189,"0%","7","6","-2","0%","1%","0%",7.8,6.7,6.7,-0.9,14.3,6.7,1.6,0,0
"Robinson Cano",1,"2B",4100,"SEA","DET",4.61,"Verlander",0.286,"-7%","R","L",0.37,"7%",0.218,"23%","3","3","0","-2%","-1%","0%",5.9,8.3,8.3,0.2,16.3,7.8,1.9,11,2.7
"Christian Yelich",1,"OF",4100,"MIA","WAS",3.37,"Scherzer",0.304,"-3%","R","L",0.364,"6%",0.166,"17%","3","3","0","-4%","0%","-1%",8.8,8.3,8.3,1.7,14.9,7.9,1.9,2,0.5
"Jean Segura",NA,"SS",4100,"SEA","DET",4.61,"Verlander",0.292,"-6%","R","R",0.334,"2%",0.135,"3%","1","1","0","-5%","-1%","0%",7.2,9.2,9.2,2.1,16.4,7.4,1.8,9,2.2
"Eddie Rosario",1,"OF",4100,"MIN","CWS",5.45,"Holmberg",NA,"-1%","L","L",0.308,"-4%",0.129,"-25%","x","x","-","0%","0%","0%",10.8,6.8,6.8,-1.1,14.7,0,0,0,0
"Josh Bell",1,"1B",4100,"PIT","@MIL",4.52,"Guerra",0.263,"-10%","R","S",0.347,"4%",0.196,"6%","5","5","0","16%","-2%","-2%",8.1,7.3,7.3,0,14.6,8.1,2,19,4.6
"Aaron Altherr",2,"OF",4100,"PHI","STL",4.48,"Wacha",0.331,"2%","R","R",0.329,"0%",0.175,"-8%","3","3","0","1%","1%","0%",9.1,9.2,9.2,0.9,17.4,7.8,1.9,7,1.7
"Matt Adams",3,"1B/OF",4100,"ATL","SF",4.07,"Samardzija",0.33,"2%","R","L",0.335,"7%",0.215,"10%","5","5","0","-3%","-2%","0%",13,9.3,9.3,-1.3,20,8.1,2,16,3.9
