"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Chris Sale",2,"SP",13100,"BOS","TB","68%",3,NA,NA,NA,4.35,"29.7%",2.89,3.02,"L",0.221,0.277,"-2%","2%","1%",33.9,32.4,32.4,26.1,38.6,26.9,2.1,0,0
"Jon Lester",NA,"SP",10700,"CHC","@STL","52%",3.93,NA,NA,NA,4.64,"24.7%",3.44,3.31,"L",0.279,0.284,"1%","0%","0%",14.5,16.1,16.1,7.3,24.9,18.1,1.7,0,0
"Chris Tillman",0,"SP",9900,"BAL","@KC","50%",4.25,NA,NA,NA,3.03,"17.9%",4.66,4.57,"R",0.312,0.321,"-4%","1%","0%",19.6,19.6,19.6,19.6,19.6,13.7,1.4,0,0
"Marcus Stroman",NA,"SP",9500,"TOR","SEA","",NA,NA,NA,NA,5.09,"19.1%",3.57,3.4,"R",0.301,0.299,"-2%","0%","0%",13.4,15.8,15.8,2.2,29.3,15.2,1.6,0,0
"Trevor Cahill",0,"SP",9300,"SD","@CWS","56%",4.19,NA,NA,NA,4.03,"23.4%",3.56,3.55,"R",0.341,0.296,"0%","1%","0%",21.5,20.8,20.8,14.3,27.4,17.5,1.9,0,0
"Luis Severino",2,"SP",9100,"NYY","HOU","59%",3.82,NA,NA,NA,4.8,"23.2%",3.69,3.6,"R",0.303,0.328,"0%","4%","1%",24.9,22.6,22.6,10,35.2,20.5,2.3,0,0
"Tanner Roark",NA,"SP",9100,"WAS","PHI","",NA,NA,NA,NA,4.75,"18.5%",4.25,4.15,"R",0.308,0.276,"0%","4%","1%",15.9,16,16,12.1,19.8,15.1,1.7,0,0
"Taijuan Walker",NA,"SP",9000,"ARI","PIT","60%",4.47,NA,NA,NA,3.54,"21.8%",3.86,4,"R",0.311,0.316,"-2%","-2%","0%",18.4,16.6,16.6,5.6,27.6,16.2,1.8,0,0
"Julio Teheran",NA,"SP",8600,"ATL","@MIA","48%",4.36,NA,NA,NA,4.52,"20.7%",4.19,4.27,"R",0.345,0.252,"4%","-1%","0%",7.7,11.4,11.4,1.3,21.5,14,1.6,0,0
"Daniel Norris",NA,"SP",8400,"DET","@LAA","46%",4.44,NA,NA,NA,3.7,"20.3%",4.31,4.38,"L",0.335,0.324,"4%","1%","0%",12.3,11.3,11.3,0.6,22,14.5,1.7,0,0
"Ricky Nolasco",NA,"SP",8200,"LAA","DET","54%",4.06,NA,NA,NA,5,"18.3%",4.31,4.36,"R",0.337,0.349,"3%","2%","0%",16.3,14.8,14.8,7.4,22.1,13.7,1.7,0,0
"Matt Moore",1,"SP",8100,"SF","CIN","55%",4,NA,NA,NA,5.15,"19.9%",4.47,4.63,"L",0.31,0.326,"1%","0%","0%",6,9.1,9.1,-5,23.2,13.6,1.7,0,0
"Nate Karns",NA,"SP",7900,"KC","BAL","50%",4.25,NA,NA,NA,4.52,"23.5%",4.02,4,"R",0.308,0.334,"-2%","1%","0%",18,17,17,6.9,27.1,15.1,1.9,0,0
"Zach Davies",NA,"SP",7700,"MIL","NYM","54%",4.29,NA,NA,NA,5.06,"19.4%",4.19,4.05,"R",0.317,0.327,"-1%","4%","0%",14.8,10.5,10.5,0,21.1,12.6,1.6,0,0
"Edinson Volquez",NA,"SP",7500,"MIA","ATL","52%",4.14,NA,NA,NA,4.35,"17.8%",4.57,4.42,"R",0.337,0.311,"2%","-1%","0%",9.4,11.2,11.2,3.9,18.6,13.1,1.7,0,0
"Mike Clevinger",2,"SP",7500,"CLE","MIN","57%",4.1,NA,NA,NA,4.74,"21.7%",4.82,4.82,"R",NA,0.385,"-3%","2%","1%",23.8,23.8,23.8,23.8,23.8,13.8,1.8,0,0
"Sonny Gray",NA,"SP",7400,"OAK","@TEX","50%",4.97,NA,NA,NA,4.53,"19.3%",4.02,3.87,"R",0.286,0.298,"-8%","2%","0%",8.5,8.5,8.5,7.4,9.6,13.3,1.8,0,0
"Blake Snell",0,"SP",7100,"TB","@BOS","32%",4.5,NA,NA,NA,4.5,"23.1%",4.73,4.55,"L",NA,0.331,"-7%","3%","2%",10.1,10,10,4.1,15.8,13.8,1.9,0,0
"Alex Wood",NA,"SP",6800,"LAD","@COL","53%",5.33,NA,NA,NA,4.89,"20.0%",3.92,3.7,"L",0.274,0.307,"-18%","0%","-3%",19.1,19.1,19.1,8.4,29.8,13.2,1.9,0,0
